# Time [h]	hydro_Methanogenesis_0 [g/h]	Disintegration_Initial_0 [g/h]	Hydrolysis_Proteins_0 [g/h]	aceto_Methanogenesis_0 [g/h]	Valeric_Degradation_0 [g/h]	Acetic_Degradation_0 [g/h]	Acidogenesis_MS_0 [g/h]	Disintegration_Substrate_0 [g/h]	Propionic_Degradation_0 [g/h]	Butyric_Degradation_0 [g/h]	Hydrolysis_Lipids_0 [g/h]	Hydrolysis_Carbohydrates_0 [g/h]	Acidogenesis_AA_0 [g/h]	Acidogenesis_LCFA_0 [g/h]	hydro_Methanogenesis_1 [g/h]	Disintegration_Initial_1 [g/h]	Hydrolysis_Proteins_1 [g/h]	aceto_Methanogenesis_1 [g/h]	Valeric_Degradation_1 [g/h]	Acetic_Degradation_1 [g/h]	Acidogenesis_MS_1 [g/h]	Disintegration_Substrate_1 [g/h]	Propionic_Degradation_1 [g/h]	Butyric_Degradation_1 [g/h]	Hydrolysis_Lipids_1 [g/h]	Hydrolysis_Carbohydrates_1 [g/h]	Acidogenesis_AA_1 [g/h]	Acidogenesis_LCFA_1 [g/h]0.2	39.123509683827	0	38.619345008259	128.66295518735	3.2332684725381	25.923335834585	115.39382149304	0.68736838257679	10.508067296087	9.5529508496894	31.850077092268	107.50992011962	32.154023126838	0.72874981666114	39.123509683827	0	38.619345008259	128.66295518735	3.2332684725381	25.923335834585	115.39382149304	0.68736838257679	10.508067296087	9.5529508496894	31.850077092268	107.50992011962	32.154023126838	0.72874981666114	
0.48	39.306944284854	0	34.35321180194	125.97872229055	5.1650911793705	25.608889688013	102.36979642653	1.6404817081538	18.086895509812	13.934333428205	28.327468680896	95.692147785327	32.42752444346	1.1503284629669	39.306944284854	0	34.35321180194	125.97872229055	5.1650911793705	25.608889688013	102.36979642653	1.6404817081538	18.086895509812	13.934333428205	28.327468680896	95.692147785327	32.42752444346	1.1503284629669	
0.872	37.638760268744	0	29.184100346195	121.4760704295	5.0279468416549	25.066246037701	87.097290150804	2.9569330428958	21.035423358171	13.454222168076	24.053598172037	81.450818773577	27.79497432703	1.5418284140758	37.638760268744	0	29.184100346195	121.4760704295	5.0279468416549	25.066246037701	87.097290150804	2.9569330428958	21.035423358171	13.454222168076	24.053598172037	81.450818773577	27.79497432703	1.5418284140758	
1	36.706219295239	0	27.670193747124	119.66377182618	4.8206568650893	24.841471958644	82.586302127288	3.3824295625867	21.181608197827	12.920963374029	22.800487009268	77.299113043629	26.302997362084	1.6677530012393	36.706219295239	0	27.670193747124	119.66377182618	4.8206568650893	24.841471958644	82.586302127288	3.3824295625867	21.181608197827	12.920963374029	22.800487009268	77.299113043629	26.302997362084	1.6677530012393	
1.2	35.316574712155	0	25.464227089742	115.78288404733	4.5216073914619	24.35236590706	76.337679460926	3.3554795198491	21.235736752875	12.059894041778	20.974031124582	71.256438236297	24.34896493297	1.8990038472893	35.528982466663	0	25.464228015327	115.32436024458	4.6025217573928	24.29829121491	76.688374977585	3.3554795239052	21.663507635269	12.264448732031	20.974031891191	71.25644076811	24.543913563414	1.9070549886493	
1.48	33.045027501939	0	22.673095138996	109.08273436946	4.0641141765878	23.466611830296	68.135995164963	3.3181109643978	20.491986096334	10.825970695238	18.663198258937	63.609239504498	21.685292763042	2.2286623118578	33.355117496644	0	22.673095708786	107.66808225598	4.1784865028313	23.292694504336	68.465892291067	3.3181109630141	21.317822294567	11.115955513194	18.663198731002	63.609241061155	21.892605154137	2.2561135222217	
1.872	29.656866522484	0	19.28168785723	97.10816115269	3.4604004525578	21.737349230372	58.149375341021	3.2664957792059	18.589585041785	9.2310699141347	15.855608778031	54.314327089924	18.417583334841	2.7170922683793	29.88758898889	0	19.281686253423	93.354231960174	3.5679231132253	21.236139126532	58.429188086831	3.2664957518929	19.691762381736	9.5069165212272	15.855607450419	54.314322692872	18.592442209934	2.7993287133458	
2	28.430040438344	0	18.28617027019	92.519515722868	3.2807420126038	21.018059597653	55.183665479099	3.2498147402688	17.86612594828	8.7550230900368	15.031520700602	51.585132153524	17.44017977455	2.8993325631446	28.610751903762	0	18.2861685498	87.672894019022	3.3831966727619	20.34763918193	55.44874059405	3.2498147071529	19.010823463807	9.0184076657869	15.031519276622	51.585127434957	17.604604222047	3.0062149812263	
2.2	26.634095095475	0	16.83462694074	84.566922381332	3.0162489380865	19.72527980321	50.906828415822	3.2239214038433	16.706764625374	8.056877915016	13.829991588694	47.604974187346	16.039200003899	3.2302869908408	26.666109753818	0	16.834624824022	78.077426841234	3.1108284474157	18.764111630825	51.15111833042	3.2239213578045	17.867816089993	8.3009894890891	13.82998983686	47.604968379146	16.189443806315	3.3603731314588	
2.48	24.160290559719	0	14.997940458674	73.855914604732	2.682988418525	17.846873578922	45.498230951974	3.1880177946539	15.071423558786	7.1787951038201	12.309769290376	42.56719579864	14.276091050132	3.7055678812754	23.967710638689	0	14.997937797299	65.438590004322	2.766831655762	16.480268043279	45.716278701331	3.1880177271185	16.194976478983	7.3956538261895	12.30976708812	42.567188491155	14.408582859095	3.8938770290773	
2.872	21.105376515936	0	12.766063715566	61.72631026802	2.2795802357909	15.520403508567	38.92568626686	3.1384254791111	12.9139638736	6.1165272819342	10.462662927382	36.442519197388	12.138885129769	4.3549445633317	20.718658229908	0	12.766060319654	52.227927988316	2.3502721707982	13.826812063197	39.112243070875	3.1384253766328	13.912551885911	6.2995999336956	10.462660117891	36.442509864994	12.250439986096	4.6351059999876	
3	20.217395595635	0	12.110902039113	58.415133793953	2.1614241196841	14.8428981226	36.980617773488	3.122398373789	12.252765287211	5.8043400307878	9.9205023965524	34.643910320814	11.504026961528	4.5592155409436	19.805017841127	0	12.110898777814	48.881325668329	2.2282807776755	13.105919796348	37.157812146563	3.1223982668228	13.201089126683	5.9775001895349	9.920499698737	34.643901354131	11.609383761933	4.8671477193288	
3.2	18.851333911672	0	11.155579139529	52.226647271546	1.9882541723998	13.6649651732	34.164996582226	3.0975200346443	11.270093057387	5.3484755822744	9.1300061206122	32.020526707627	10.588384210915	4.9198236076678	18.445235954313	0	11.155576224849	43.44058629618	2.0498560092521	11.980374197534	34.328880267737	3.097519923662	12.141898101641	5.5080232504674	9.1300037100803	32.020518686337	10.685211245755	5.2454070613307	
3.48	17.065528973068	0	9.946689615505	44.509810892194	1.7701664726448	12.118928943581	30.602004524744	3.0630236850982	10.027239425042	4.7744640919002	8.1298006404139	28.699342276157	9.4334680716003	5.4147744728813	16.754009904379	0	9.9466872185102	37.458421101092	1.8249642010152	10.678742858104	30.749190105592	3.063023573102	10.789612435125	4.9165346363562	8.1297986587691	28.699335669305	9.519512488053	5.7503774036998	
3.872	15.042632981949	0	8.477526435661	37.155586439861	1.5058891623173	10.490568998842	26.269748035554	3.0153748866836	8.5280808244207	4.0788104222919	6.9144568263085	24.660279483826	8.0317641850855	6.0322404597897	14.86635182735	0	8.4775243096892	32.014345816929	1.5524423041854	9.3977683499117	26.396819834016	3.0153747737825	9.1495366462813	4.1998091530318	6.9144550692116	24.660273617292	8.1049491786247	6.3721952257122	
4	14.493514264217	0	8.0462292312403	35.461861996219	1.428375925152	10.087208017528	24.989702289185	2.9999760807563	8.0877190942694	3.8742833882454	6.5577231856158	23.473848826938	7.6168653024818	6.2118225032578	14.32804954803	0	8.0462272367128	30.705695688564	1.4725222197215	9.0729885164558	25.110836486614	2.9999759709105	8.6671483813677	3.9891248686116	6.5577215372976	23.473843321179	7.6862577195247	6.5605466680407	
4.2	13.552876084173	0	7.4172929804372	31.144675027925	1.3148279364324	9.1447102652188	23.132725784321	2.9760729866039	7.4326196559437	3.5753534625187	6.0375707679191	21.743029105992	7.0162166727222	6.5373912635456	13.476482968209	0	7.4172912652914	27.700707520554	1.355682734023	8.3627376993949	23.245350758186	2.9760728844665	7.9610315475707	3.6817594958699	6.0375693507638	21.743024367651	7.080329383439	6.8692697890467	
4.48	12.436592696931	0	6.621340525741	27.062291638201	1.1716829476958	8.1591319734326	20.781626224268	2.9429288301404	6.6203059887164	3.1984258751498	5.3793940237984	19.551154948331	6.2576502429609	6.9471176758209	12.45867773749	0	6.6213390829046	24.859551187505	1.2082463872529	7.6380669322091	20.883563837222	2.9429287381986	7.0823260318627	3.2939080630572	5.3793928318578	19.551150959307	6.3150437022942	7.252971570343	
