# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
0.2	9.6496535947154	-9.8324975603882	0.0013997748302486	-0.18144419084255
0.48	10.121011909649	4.4376239146205	-0.00022873717773909	14.558407087091
0.872	5.6808250286352	4.4586971542468	-6.7004414166942e-05	10.139455178468
1	3.2984112812064	3.8828581521164	-8.9912314624629e-06	7.1812604420913
1.2	10.828958444245	17.630240735252	0.00089093505277381	28.460090114551
1.48	1.8433159705607	2.0511685091378	-0.00019276995162041	3.894291709747
1.872	2.2151016208081	3.5473933937423	-4.9211507750196e-05	5.7624458030427
2	2.1255491279289	3.6150266251642	-9.0394731466995e-06	5.74056671362
2.2	7.2257182992508	15.089002930272	0.00036245969936088	22.315083689222
2.48	1.0337317087067	1.16775183626	-9.9987971657068e-05	2.201383556995
2.872	0.81506993888173	1.6444782801416	-2.0269555197147e-05	2.4595279494682
3	0.61186552873683	1.5151573389153	-4.6254821463489e-06	2.12701824217
3.2	2.9150580269372	10.726599063401	0.00010508704067007	13.641762177379
3.48	-0.011305433612683	-0.53649042880984	-3.7506809639658e-05	-0.54783336923216
3.872	-0.077182893323956	0.2269708694643	-6.9810800599297e-06	0.14978099506029
4	-0.12689213472628	0.30059581613714	-1.7409324595875e-06	0.17370194047841
4.2	0.8607086729103	7.3561965319077	2.3050333800869e-05	8.2169282551518
4.48	-0.21282964671457	-0.93717262091977	-9.9292019625516e-06	-1.1500121968363
4.872	-0.20003681094491	-0.17753068545809	-1.8579352949724e-06	-0.37756935433829
5	-0.19487157606783	-0.06752188281689	-4.910492499542e-07	-0.26239394993397
5.2	0.24825707395542	5.0509404059713	4.0466761732096e-06	5.2992015266029
5.48	-0.1395590054346	-0.79613148813083	-1.9648841442693e-06	-0.93569245844958
5.872	-0.11703881300498	-0.16596815607465	-3.9043640738359e-07	-0.28300735951604
6	-0.11238435659498	-0.091546950625244	-1.151038480541e-07	-0.20393142232408
6.2	0.1324734531184	3.7604665470436	5.9231060164363e-07	3.8929405924726
6.48	-0.079583186789296	-0.64607356734181	-3.1674930537968e-07	-0.72565707088041
6.872	-0.066377622091718	-0.15163718250065	-7.3824244796666e-08	-0.21801487841661
7	-0.06410443567409	-0.096485836003191	-2.8617674019209e-08	-0.16059030029495
7.2	0.10174204239731	3.0230879745667	2.2700577757395e-07	3.1248302439698
7.48	-0.046669620417442	-0.55306594887215	-1.2092437952412e-07	-0.59973569021398
7.872	-0.038224911821263	-0.14372022009038	-3.1313121004764e-08	-0.18194516322477
8	-0.037479548312139	-0.099113849012789	-1.3754056855522e-08	-0.13659341107898
8.2	0.09320346643876	2.599951554012	-1.7751640223962e-09	2.6931550186756
8.48	-0.02861734168322	-0.4986651133777	-6.2318867320709e-09	-0.5272824612928
8.872	-0.022478564225552	-0.13964759924508	-5.3089273067846e-09	-0.16212616877955
9	-0.022669674530587	-0.10093494398011	-4.5811258940779e-09	-0.12360462309182
9.2	0.091148424848164	2.3571968114248	4.0494154629521e-07	2.4483456412145
9.48	-0.018582165074069	-0.46724370192208	-1.9100813520084e-07	-0.48582605800428
9.872	-0.013623514409999	-0.13759924886564	-4.6156261566854e-08	-0.1512228094319
10	-0.014359797994703	-0.10219097814834	-1.5781586963304e-08	-0.11655079192463
10.2	0.090812756909351	2.217529531956	7.3195580489749e-07	2.3083430208212
10.48	-0.012923652819419	-0.44909356311391	-3.3643225632403e-07	-0.46201755236558
10.872	-0.0085674342796215	-0.13639745879014	-8.5776873116269e-08	-0.14496497884663
11	-0.009609670972313	-0.10284714699338	-2.9440253101982e-08	-0.11245684740594
11.2	0.090997782015707	2.1374132000875	1.0241459336092e-06	2.2284120062491
11.48	-0.0096534250341776	-0.43838643658261	-4.5900577560322e-07	-0.44804032062256
11.872	-0.0056086048721053	-0.1354151019716	-1.2595306836326e-07	-0.14102383279677
12	-0.0068280988909513	-0.10291927912523	-4.5609060902684e-08	-0.10974742362524
12.2	0.091376140918751	2.0921677500924	1.217730822314e-06	2.183545108742
12.48	-0.0077307711154947	-0.43193779524796	-5.3659334269688e-07	-0.4396691029568
12.872	-0.0038591233143061	-0.13452270546854	-1.5630356667008e-07	-0.13838198508641
13	-0.0051910046110076	-0.1026351908979	-5.9351059771134e-08	-0.10782625485996
13.2	0.091744395953244	2.0671862059126	1.2497517237712e-06	2.1589318516176
13.48	-0.0066176046319073	-0.42808656386078	-5.4686078883381e-07	-0.43470471535347
13.872	-0.0028491192372978	-0.13381421666314	-1.6576106847336e-07	-0.1366635016615
14	-0.0042545188966153	-0.10227979674038	-6.497270089668e-08	-0.10653438060969
14.2	0.091992968398271	2.0535883472978	1.1936875208031e-06	2.1455825093836
14.48	-0.0059996859409685	-0.42585402138025	-5.2077855172626e-07	-0.43185422809978
14.872	-0.0022944136222058	-0.13334482911253	-1.6161931250925e-07	-0.13563940435405
15	-0.0037453130776465	-0.102013968519	-6.4536162417619e-08	-0.10575934613281
15.2	0.092132907077715	2.0461661072386	1.2032165007435e-06	2.1383002175329
15.48	-0.0056691259523741	-0.42457255476919	-5.2175323427474e-07	-0.4302422024748
15.872	-0.0020082099629575	-0.13307929779716	-1.639590483351e-07	-0.13508767171916
16	-0.0034855731883415	-0.10186573608919	-6.6131744103905e-08	-0.10535137540928
16.2	0.091739558092216	2.0406737778599	-3.2780231391176e-08	2.1324133031719
16.48	-0.0055663503874521	-0.42413980882613	-1.556516065707e-08	-0.42970617477874
16.872	-0.0018544881293959	-0.13300637920635	-5.1064920174149e-09	-0.13486087244224
17	-0.0033348771310976	-0.10186817694474	-2.1804585767225e-09	-0.1052030562563
17.2	0.092012283618654	2.0382693662726	9.8837172097133e-07	2.1302826382629
17.48	-0.0054167397784712	-0.42342694604461	-4.0418870890616e-07	-0.42884409001179
17.872	-0.0017873954511528	-0.132930931493	-1.2846586966384e-07	-0.13471845541002
18	-0.0032837773596556	-0.10184088609447	-5.2238154298879e-08	-0.10512471569228
18.2	0.091840285355893	2.0360952004744	7.8641757752336e-07	2.1279362722479
18.48	-0.0053980066922524	-0.4232143543885	-3.4338916049046e-07	-0.42861270446991
18.872	-0.0017674661176904	-0.13295599676191	-1.0948683872602e-07	-0.13472357236644
19	-0.0032633642567531	-0.10189850396514	-4.4628798047442e-08	-0.10516191285069
19.2	0.091674510008337	2.0341499549458	7.0034760167961e-07	2.1258251653017
19.48	-0.0053880501752384	-0.42303853753678	-3.0475122077725e-07	-0.42842689246324
19.872	-0.0017606258608714	-0.13300123342355	-9.7345999413516e-08	-0.13476195663042
20	-0.0032556388384897	-0.10197244044094	-3.9727387105712e-08	-0.10522811900682
