# Time [h]	MS [g]	AA [g]	Butyric [g]	MO_AcidoLCFA [g]	MO_ButyricValeric [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_hydroM [g]	Valeric [g]	MO_acetoM [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	MO_AcidoAA [g]	MO_Propionic [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Acetic [g]
7	-1.4744200165864e-39	2.9770494286618e-28	3.4896806812615e-08	46.971894058748	67.089847717514	6.7344335218746e-07	2.3668424213495	0.60836285905068	2.9752052804002	109.52846383321	9.0507062945006e-09	65.741799855389	0.0017247197655475	240.04895219042	0.29129616499067	1.7924917986035	2.0837879635942	34.949346521411	38.850252676992	6.9666438546938e-10	2.286380858337e-09	2.9830452438064e-09	0.10083291946825
7.2	3.1451807149754e-39	6.6667651409735e-29	3.1356484715307e-06	46.964141030189	67.078712208243	1.1320140898185e-05	2.2753050074438	0.57343035407687	2.8487353615207	109.51032312549	9.7751300793514e-07	65.734924970366	0.001551131338407	240.00910738367	0.30166646364513	1.9681575649419	2.269824028587	34.94354541311	38.843804592765	6.6935388127418e-10	5.6414986830565e-09	6.3108525643307e-09	0.10191573179219
7.48	4.8772803509808e-38	9.0363070971544e-30	4.8976215814041e-07	46.953280880706	67.063125330224	3.1314648926971e-06	2.1591832592156	0.54175024730562	2.7009335065212	109.48492360511	1.4173388888036e-07	65.72528838087	0.0013418400792466	239.95333576511	0.29924268703761	1.8369168430723	2.1361595301099	34.935425479151	38.834778919544	5.5161719820047e-10	2.561425739e-09	3.1130429372004e-09	0.10358100098336
7.872	-6.9153207786741e-40	6.0909970450965e-31	3.7922706193632e-08	46.938067643827	67.041309294231	5.2446723162591e-07	2.0550612114565	0.52093186903729	2.5759930804938	109.44936063646	9.7648227446399e-09	65.711774636666	0.0011012198475367	239.87527727155	0.29660879354358	1.8267722059137	2.1233809994573	34.924060741512	38.822145872572	4.4521874574642e-10	1.479574929238e-09	1.9247936749844e-09	0.10642190936256
8	9.106329720861e-39	2.5657236784627e-31	1.5786436283547e-08	46.933098408266	67.034187208991	2.7945743446005e-07	2.0280012184233	0.51451511157099	2.5425163299943	109.43774826648	3.9259265975868e-09	65.707359595937	0.0010333590354037	239.84979428318	0.29626422629469	1.8283658904222	2.1246301167169	34.920350607435	38.818021644508	4.1706625870199e-10	1.3286599348594e-09	1.7457261935614e-09	0.10740090832551
8.2	8.7369182408602e-40	7.187208402149e-32	4.2280106630273e-09	46.925332584864	67.023060462153	1.0738381361296e-07	1.9770338201544	0.49487761544405	2.4719114355985	109.41960425047	9.986298686595e-10	65.70045325159	0.00093697103009404	239.80998253346	0.30478884107203	1.9759470090374	2.2807358501095	34.914554311992	38.811578401137	3.776865930445e-10	1.1643396429365e-09	1.542026235981e-09	0.10912359205392
8.48	1.9221162671707e-38	1.356769379814e-32	7.1230892240036e-10	46.914458161544	67.007486117545	2.9350664632113e-08	1.908236747808	0.47492974552448	2.3831664933325	109.3942038227	1.5668216036435e-10	65.690771591202	0.00081949425389658	239.75425718567	0.30217387460453	1.8595232688911	2.1616971434957	34.906441114716	38.802559646305	3.3012658832457e-10	9.9821739573334e-10	1.3283439840579e-09	0.11184986472745
8.872	-3.6109964038659e-38	1.5460000680944e-33	6.2442345445881e-11	46.899230917307	66.985688114564	5.1094012523239e-09	1.850323776598	0.46460875027472	2.3149325268727	109.35864681857	1.2316060598885e-11	65.677195304872	0.000683760001941	239.67626345339	0.29937166190737	1.8481178283415	2.1474894902489	34.895085805843	38.789936904732	2.7539336297452e-10	8.2302074944369e-10	1.0984141124182e-09	0.11621193723145
9	-1.7042904769483e-37	7.6720411047308e-34	2.7221575200867e-11	46.894258333874	66.978571934977	2.7947744423886e-09	1.8357472212416	0.46135269743355	2.2970999186751	109.34703758045	5.1945104345992e-12	65.672760812109	0.00064532556652924	239.65080160699	0.29893037108993	1.8486560892439	2.1475864603338	34.89137874988	38.785816082115	2.5990986459288e-10	7.7426947367539e-10	1.0341793382683e-09	0.11767044827782
9.2	-2.3220511407282e-38	2.7167733851742e-34	5.7494605333101e-06	46.886488381629	66.967455165374	1.9888824691444e-05	1.807654676323	0.45036522272859	2.2580198990516	109.32890214854	1.5716734856119e-06	65.665826473692	0.00058977550524859	239.61102288745	0.3064018812266	1.9803332373386	2.2867351185652	34.885587263387	38.779378957709	3.1641398623996e-10	7.3137838339549e-09	7.6301978201949e-09	0.12022211014871
9.48	-1.6977550833903e-37	7.0163794525585e-35	1.0723116156718e-06	46.875610185499	66.951894424856	6.1990239479177e-06	1.7652132172734	0.43682020131925	2.2020334185927	109.30351485967	2.7416124983507e-07	65.656106706164	0.00052265928921063	239.5553437726	0.30369316637636	1.8724371930823	2.1761303594586	34.877480797286	38.770368637258	2.330822565123e-10	2.4747102499327e-09	2.707792506445e-09	0.12392764671496
9.872	7.7702658181852e-40	1.2252719892822e-35	1.1009050811671e-07	46.860380999197	66.930114644469	1.2519242328321e-06	1.7333614054512	0.43248033327118	2.1658417387224	109.26797577362	2.5487832148291e-08	65.642480549566	0.00044435301232166	239.47741474809	0.30082690632725	1.860274327718	2.1611012340453	34.866134909386	38.757756702351	1.8321146142284e-10	8.5618111242678e-10	1.0393925738496e-09	0.12956156953812
10	-5.1394300865464e-39	6.9274884872073e-36	5.0700445698619e-08	46.855408463835	66.923004377057	7.1891585811666e-07	1.7258690062359	0.43102465175785	2.1568936579937	109.25637274549	1.1379580409948e-08	65.638031636004	0.0004219864369823	239.45197402617	0.30034229354444	1.8602073700246	2.160549663569	34.862430928991	38.753639333902	1.7236119134518e-10	6.7750496451994e-10	8.4986615586512e-10	0.13139006042871
