# Time [h]	All Liquid [L/h]	MS [g/L]	Butyric [g/L]	AA [g/L]	Propionic [g/L]	Valeric [g/L]	LCFA [g/L]	Acetic [g/L]
23.48	-0.087987769117839	0.0071731014470799	0.0017465062521557	0.0018210009938069	0.00564884026898	0.00030464221232799	0.16419218266418	0.07344317099131
23.872	-0.086470661977539	0.0070434567543297	0.0017153061361356	0.0017866789148325	0.0055421790496654	0.00029888852581354	0.16040688074117	0.072207908697816
24	-0.0025084136539714	0.0069759264061162	0.0017321151108202	0.0017719274307523	0.0055368626168196	0.00029924402014495	0.15916882768608	0.072025542224915
24.2	0.0072349208414714	0.0069258407233305	0.0023103668299099	0.0017537164959677	0.0065318657007983	0.00034244573434159	0.15736225280166	0.087290562133995
24.48	-0.024954103696289	0.0071504575827459	0.002924828129075	0.0017719537868297	0.0077150873361593	0.00038700062198524	0.15488038930264	0.10725890266978
24.872	-0.046428751445312	0.0080915345373293	0.0035754019358673	0.001909653013199	0.0091581642767063	0.00043438695057521	0.15160568637808	0.13345695276623
25	-0.054061533129883	0.0085297936075949	0.0037633830600916	0.00198245434104	0.0096129584100315	0.00044896928109562	0.15059381704373	0.14171227442549
25.2	-0.12933651149902	0.0093335666105616	0.0034305833697262	0.0021243725460666	0.0092472580481535	0.00042416246392118	0.14900835062323	0.13821193808433
25.48	-0.14436848954102	0.010437562886748	0.0031323614233509	0.0023425763481844	0.0089419122532676	0.00040657908421643	0.14682429529457	0.13380657076411
25.872	-0.14893317477051	0.011733016575259	0.0029388488071415	0.0026396037905032	0.0088208953022083	0.00040576874636115	0.14386063228474	0.1284519395047
26	-0.15013992330241	0.012092736292068	0.0029114129757818	0.0027298158606279	0.0088342636485465	0.00040931984500511	0.14291104989314	0.12688093728146
26.2	-0.15173525956706	0.012592503678987	0.0028963360841465	0.0028621018997017	0.0088983000856337	0.00041782203349212	0.14144336407968	0.12459713667536
26.48	-0.15350401774089	0.013183787151465	0.0029159027710356	0.0030285796670868	0.0090545490935767	0.00043385394543281	0.13941887571153	0.12173304533877
26.872	-0.15536556725098	0.013849938002603	0.0029904323083151	0.003226639420433	0.0093570237713508	0.00046032231947312	0.13664053663347	0.11833640400628
27	-0.15587824155599	0.014037740639266	0.0030207860742453	0.0032837316705401	0.009467387566072	0.00046924213682378	0.13574682602081	0.11736582629478
27.2	-0.15660120897135	0.014304974367796	0.0030719894025731	0.0033657830423922	0.0096478516344622	0.00048316737741188	0.13436365904262	0.1159828399619
27.48	-0.157495375	0.014633468900678	0.0031472979168427	0.0034674140496002	0.0099094972212689	0.0005021247210229	0.13245394989612	0.11430271234623
27.872	-0.15857304269531	0.015018205641842	0.0032521819511368	0.0035870860072194	0.010278008618266	0.00052672351894471	0.12983134267387	0.11240119996618
