# Time [h]	MS [1]	Lignin [1]	Butyric [1]	Initial_Substrate [1]	Carbohydrates [1]	Substrate [1]	MO_AcidoLCFA [1]	MO_hydroM [1]	Proteins [1]	AA [1]	MO_acetoM [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_Propionic [1]	MO_ButyricValeric [1]	Valeric [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	Hydrogen [1]	Hydrogen_gas [1]	Lipids [1]	MO_AcidoAA [1]	Acetic [1]	Phi [1]
7.872	4.2058042753915e-06	1.3317116743663	1.2873009807031e-06	0	0.0019451367389312	0.024691483377068	0.01649474429422	0.040674483612248	0.00051274548153438	2.3921145658114e-06	0.02300195985383	3.6816005224548e-06	0.11894797104685	0.29089632042844	0.013322026892569	0.022819594145345	4.0773020482296e-07	0.00037416511094421	0.082236496160008	0.024639848058529	0.51233478897829	6.3140580167302e-08	3.419940154358e-06	0.00038521423226442	0.012448497611857	4.1883960948516e-05	0.91090074299227
8	4.1416887342783e-06	1.3318724792426	1.2605497557399e-06	0	0.0018840799140419	0.02463105811411	0.016510692710436	0.040699406741539	0.00049074692713094	2.3276634254324e-06	0.02301034713977	3.6052147247471e-06	0.1135586499893	0.27939243819359	0.013323491585552	0.022821337196084	3.963768468018e-07	0.00036965410559314	0.082245280563153	0.023891098167033	0.51417082556236	6.2495509546734e-08	3.3748395067859e-06	0.00036705827445273	0.012450685919837	4.1123058165748e-05	0.91091104830876
8.2	4.0714370866996e-06	1.3321142687315	1.2252401509788e-06	0	0.0017948383784804	0.02453676607376	0.016534859279119	0.040736710877061	0.00045864287250144	2.2420014384749e-06	0.023022773281901	3.5045862407284e-06	0.10673332437267	0.26723435952476	0.013325577131812	0.022823762771412	3.8070849327611e-07	0.00036267110431627	0.082257867029702	0.023349240251236	0.59005730919847	6.1659698684271e-08	3.3117700329161e-06	0.00034057195638674	0.012453825342413	4.0248873173713e-05	0.91092645481127
8.48	4.0179207791495e-06	1.3324354713484	1.1893403666299e-06	0	0.0016814912146137	0.024405048416247	0.016567045851612	0.040785664845651	0.00041796574683766	2.1482974686219e-06	0.023038900148515	3.4028740004949e-06	0.096317005205946	0.23450389757339	0.01332811950046	0.022826607228771	3.6308222176171e-07	0.0003531911808026	0.082273385973104	0.022092105574519	0.53444251931305	6.0790236088158e-08	3.2348617555729e-06	0.0003070326975874	0.012457701164836	3.9488688673168e-05	0.91094674667201
8.872	4.0304397747945e-06	1.3328568336901	1.1635253792271e-06	0	0.0015429543166546	0.024221320508243	0.0166085831852	0.040847953630282	0.00036843657508085	2.0638470335246e-06	0.023059184666486	3.331643690225e-06	0.085814940681612	0.21174174664956	0.01333103533417	0.022829657647865	3.4599766661594e-07	0.0003406284225766	0.082291552454506	0.020618183103776	0.53182685097288	6.0147556558904e-08	3.1558013173743e-06	0.0002662327863751	0.012462239085331	3.9064223240433e-05	0.91097304194386
9	4.0461415746901e-06	1.3329883458509	1.1595575645807e-06	0	0.001502092780501	0.024161517612394	0.016621319525732	0.040866896191463	0.00035387428231564	2.0439659534477e-06	0.023065312700186	3.3215117112419e-06	0.083008371433815	0.20522975562559	0.013331851007565	0.022830455193879	3.4184496022248e-07	0.00033670380508712	0.082296720810927	0.02020325627758	0.53301940984019	6.003178407355e-08	3.1345773428789e-06	0.00025424645473189	0.012463530655463	3.9030391649202e-05	0.91098117399479
9.2	4.1097375987106e-06	1.3331889404173	1.1596636916745e-06	0	0.0014423103906038	0.024068283786895	0.016640246640443	0.040894987404079	0.00033261636273513	2.0274215285491e-06	0.023074359483348	3.3231617841104e-06	0.079406877236873	0.19819781664043	0.013332997915438	0.022831521584084	3.3708769206841e-07	0.00033079039512421	0.082304107186025	0.019906446982304	0.58944356737338	6.0047921140321e-08	3.1090570111813e-06	0.00023675857934152	0.012465372476527	3.9105114637315e-05	0.91099350358167
9.48	4.2488817097582e-06	1.3334610262551	1.173111113657e-06	0	0.0013662611880953	0.023938205763637	0.01666471539852	0.040931332678035	0.00030566895479239	2.0269852843906e-06	0.023085987806427	3.3631148406395e-06	0.073810184164665	0.17999098937357	0.013334368989185	0.022832686551744	3.3406004138907e-07	0.00032308640111131	0.082313200503228	0.018954637432645	0.54569098096654	6.0388365658129e-08	3.0871720069706e-06	0.00021460962408351	0.012467628303511	3.9476483153052e-05	0.91101008402637
9.872	4.523001103311e-06	1.3338278159385	1.2130262087148e-06	0	0.0012730820872342	0.023757029814879	0.016695012285357	0.040976692787393	0.0002728317894735	2.0592566887932e-06	0.023100369781728	3.4812413321087e-06	0.068213157776797	0.16779085826288	0.013335893642903	0.022833770502031	3.3545092740137e-07	0.00031340257199017	0.082323829260902	0.017710147939365	0.54200940443677	6.138351789943e-08	3.0843903388076e-06	0.00018765664828	0.012470240266103	4.0457941109638e-05	0.9110321780266
10	4.6142680464165e-06	1.3339443457896	1.2287623096418e-06	0	0.0012455417140947	0.023698110439107	0.016704051625283	0.040990334068513	0.00026317067641419	2.0722403186843e-06	0.023104672959968	3.5284807430183e-06	0.066732361046379	0.16433902874674	0.01333630960301	0.022834008235308	3.3666980044047e-07	0.00031047657952997	0.082326845099059	0.017350573884438	0.54233454329223	6.175286436831e-08	3.0866092237496e-06	0.00017973589534012	0.012470976867027	4.0847229252741e-05	0.9110391396055
10.2	4.7872510926832e-06	1.3341238534183	1.2571125481261e-06	0	0.0012051896345626	0.023606296940619	0.016717276552008	0.041010439819372	0.00024906055300671	2.1001702575518e-06	0.023110987367882	3.6134380937738e-06	0.064921534347329	0.16127145410138	0.013336881643372	0.022834273363725	3.394487047296e-07	0.00030616581776137	0.082331135657715	0.01708071651506	0.58744712806354	6.2474465646571e-08	3.0989976010873e-06	0.00016817697504296	0.012472019231668	4.1551631817529e-05	0.91104980853925
10.48	5.0404229734167e-06	1.3343700422597	1.3027737359722e-06	0	0.0011537383106287	0.023478267507701	0.016734112571968	0.041036369721228	0.00023115985638534	2.1431479568352e-06	0.023119078716356	3.7514362234275e-06	0.061873870020658	0.15063584752997	0.013337540711381	0.022834448446975	3.4467564719462e-07	0.00030061586661926	0.082336370727367	0.016302072359137	0.5500321339867	6.359526162883e-08	3.121025454841e-06	0.00015353167812041	0.012473280492572	4.2700627026733e-05	0.91106433606981
10.872	5.3625884568579e-06	1.3347048384372	1.3686602992682e-06	0	0.0010904683268295	0.023300024508974	0.01675491148293	0.041069029419638	0.00020931914035937	2.1912991416342e-06	0.023129195850564	3.9583426935847e-06	0.058978036707196	0.14456414339041	0.013338228608527	0.022834358677674	3.523405286842e-07	0.00029362956422693	0.082342339573664	0.01540061857607	0.54583551980773	6.5109164451563e-08	3.1591065025821e-06	0.00013569881927285	0.012474708756498	4.4493020176711e-05	0.9110839074066
