Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
35.2	1.9858306770881e-09	7.3529654108299e-09	5.3365215269805e-09	3.2473317985485e-10	9.166054536091e-08	-6.0888045945079e-05	8.6568808983708e-14	0.11551505311776
35.48	1.9643219912011e-09	7.2703019915247e-09	5.303125841583e-09	3.2128919291985e-10	9.0434844646097e-08	-6.1519327431187e-05	8.6569283208017e-14	0.11551442046964
35.872	1.9339489465719e-09	7.1529653449756e-09	5.3014162796778e-09	3.1642262750856e-10	8.8706952920034e-08	-6.2410611151333e-05	8.6569952722703e-14	0.11551352730386
36	1.9239856195395e-09	7.114333106623e-09	5.3047715652892e-09	3.1482465876352e-10	8.8140692444604e-08	-6.2702080161335e-05	8.6570171669234e-14	0.11551323522182
36.2	1.908408005861e-09	7.0537891147356e-09	5.339490183919e-09	3.1232340503005e-10	8.7255372778029e-08	-6.3159048728497e-05	8.6570514914644e-14	0.11551277732409
36.48	1.8866554514347e-09	6.96893997157e-09	5.3044952725762e-09	3.0882442617724e-10	8.6017148928837e-08	-6.3801778234576e-05	8.6570997754245e-14	0.11551213321136
36.872	1.8564088746704e-09	6.8504614869731e-09	5.3011191892978e-09	3.0394997722014e-10	8.4291419494318e-08	-6.4704591689194e-05	8.6571675942418e-14	0.11551122851533
37	1.8465871225053e-09	6.8118939374033e-09	5.303975774651e-09	3.0236586356584e-10	8.3730501682295e-08	-6.4998681362118e-05	8.6571896859571e-14	0.1155109338177
37.2	1.8306862973501e-09	6.7493368965992e-09	5.3368242441134e-09	2.9979530452583e-10	8.2823054632141e-08	-6.5460053979364e-05	8.6572243441704e-14	0.11551047148953
37.48	1.8097154633175e-09	6.6665014593515e-09	5.300461275822e-09	2.9640166249405e-10	8.1616115558455e-08	-6.6106680099948e-05	8.6572729199615e-14	0.11550982351301
37.872	1.7806764780235e-09	6.5517927698113e-09	5.2957728849453e-09	2.9170447887033e-10	7.9947664996512e-08	-6.7008328003541e-05	8.6573406498838e-14	0.11550892004366
38	1.7712732446061e-09	6.5146387659347e-09	5.2982540155217e-09	2.9018314012619e-10	7.940825535042e-08	-6.7300734907708e-05	8.6573626147175e-14	0.11550862705183
38.2	1.7561348748312e-09	6.4547964135031e-09	5.3295009441422e-09	2.8772894861162e-10	7.8541820623473e-08	-6.7757983208357e-05	8.6573969620768e-14	0.11550816889098
38.48	1.736150651754e-09	6.375564708441e-09	5.2922273852816e-09	2.8448613572406e-10	7.7390312716199e-08	-6.8396251678648e-05	8.6574449090442e-14	0.11550752933138
