# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
10.872	102.75539652223	174.21081792663	0.32269514148506	277.28890959035
11	102.826541609	174.49705519679	0.32287895782954	277.64647576363
11.2	103.39288631478	177.53632994542	0.32388004299488	281.25309630319
11.48	103.47616825357	177.58465238586	0.32435556098989	281.38517620042
11.872	103.67549464133	178.28643480722	0.32485261731281	282.28678206586
12	103.74059733962	178.54204328639	0.32500934989653	282.6076499759
12.2	104.28478548104	181.52366311312	0.32596719069097	286.13441578485
12.48	104.36221714244	181.52827616948	0.32639689498327	286.2168902069
12.872	104.55089167178	182.17470373614	0.32683881574137	287.05243422366
13	104.61234068264	182.41313960825	0.32697879735327	287.35245908824
13.2	105.14349695599	185.36214442722	0.32789822722852	290.83353961044
13.48	105.21759158498	185.34226408209	0.32829667333747	290.88815234041
13.872	105.40019393216	185.95627017146	0.32870310139075	291.68516720502
14	105.4595842853	186.18446918669	0.32883236121779	291.97288583321
14.2	105.98289015171	189.11318473047	0.32970880323175	295.42578368541
14.48	106.05462230939	189.07630653461	0.33008111937014	295.46100996336
14.872	106.23292366045	189.66656805693	0.33045986391874	296.22995158131
15	106.29087328152	189.88715988002	0.3305806468425	296.50861380838
15.2	106.80859701959	192.80119760206	0.33141473596219	299.94120935761
15.48	106.87833284702	192.74990751447	0.33176389087495	299.96000425237
15.872	107.0530222031	193.31950343751	0.33211799884836	300.70464363946
16	107.10976657596	193.53341881396	0.3322311104353	300.97541650036
16.2	107.62313935688	196.43577871059	0.33302376843887	304.39194183591
16.48	107.69112554474	196.37092619983	0.33335057173978	304.39540231631
16.872	107.86266943364	196.9209370443	0.33368081458569	305.11728729252
17	107.9183608684	197.12849162222	0.33378648872659	305.38063897934
17.2	108.42842370697	200.02148335192	0.33453600792726	308.78444306681
17.48	108.49483231379	199.94288256815	0.33483933437485	308.77255421632
17.872	108.66356534194	200.47309134921	0.33514499358989	309.47180168474
18	108.71830888154	200.67419258595	0.33524307425945	309.72774454175
18.2	109.22605156913	203.55995979799	0.33594612251523	313.12195748963
18.48	109.29095560672	203.46648801015	0.33622409033475	313.0936677072
18.872	109.45705067539	203.97548407228	0.33650370195184	313.76903844963
19	109.51089571633	204.16966214304	0.33659378920092	314.01715164857
19.2	110.017257619	207.05029435399	0.3372467519599	317.40479872495
19.48	110.0806271882	206.93997823947	0.33749760144019	317.35810302911
19.872	110.24409094555	207.42530027411	0.3377495983484	318.00714081801
20	110.29702920237	207.61175678546	0.33783121418838	318.24661720203
20.2	110.80289167834	210.48933411894	0.33843065301732	321.63065645029
