# Time [h]	Lignin [g/L]	Initial_Substrate [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	MO_Acetic [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	MO_AcidoMS [g/L]	MO_AcidoAA [g/L]	Nitrogen [g/L]	SUM [g/L]
5.872	6.9915055802399	0	0.016356659901896	0.1581821340005	0.41264555686589	0.12269906657402	0.011200615689086	0.00032933770277319	0.22650661422258	0.13247259651109	0.22619235353645	0.81559396069222	0.12313038464433	0.043937253440938	9.2807521140216
6	6.9915553957437	0	0.016273129611562	0.15829232877081	0.41302016609581	0.12272617902977	0.010647944968728	0.00031402086075568	0.22656408217479	0.13247436320497	0.22617376397217	0.81555845454333	0.12314632096878	0.040288150487967	9.2770343004332
6.2	6.9916326918011	0	0.016143467779747	0.1584668984963	0.41358309081445	0.12276595314979	0.0098418342380784	0.0002919595748165	0.22664809163945	0.13247421005743	0.22614184495781	0.81549063823027	0.12316700980592	0.035189542007539	9.2718372325527
6.48	6.9917398128023	0	0.015963677333553	0.15871513730619	0.41432752537419	0.12281690227524	0.0088212944697063	0.00026436596392396	0.22675539089197	0.13246852822902	0.22609176132826	0.81537250299255	0.12318806995611	0.029127844803272	9.2656528137263
6.872	6.9918876666481	0	0.015715335514141	0.15906615864523	0.41529551463539	0.12288105899417	0.007580147894591	0.0002313819607829	0.22689057500603	0.13245113566315	0.22601226985816	0.81516674598146	0.12320381988154	0.022370259045139	9.2587520697279
7	6.9919354629534	0	0.015635080079786	0.15918117656814	0.41559538952333	0.12290052652011	0.0072155846162996	0.00022174970678715	0.22693165138153	0.13244342899991	0.22598428630148	0.81509079612101	0.12320598737466	0.020508491773615	9.25684961192
7.2	6.9920096318969	0	0.015510501613979	0.1593604687373	0.41604680183905	0.12292903593018	0.0066837395572636	0.00020797149715308	0.22699178224127	0.13242946282298	0.22593865522067	0.81496392928933	0.12320659242623	0.017910160413896	9.2541887334862
7.48	6.9921124281602	0	0.015337759619253	0.15960939660739	0.41664435912976	0.12296533867484	0.0060102161647828	0.00019086544445115	0.22706846626163	0.1324062888399	0.22587118882699	0.81477092026231	0.12320222091707	0.014828513777996	9.2510179626866
7.872	6.9922543264752	0	0.015099153314399	0.15994991484382	0.41741905782065	0.12301015849159	0.0051907101476657	0.00017065636894413	0.22716374426525	0.13236755885317	0.225770505519	0.81447387848504	0.12318702916773	0.011410242039189	9.2474669357916
8	6.9923001808386	0	0.015022044384526	0.16005892047621	0.41765824015615	0.12302350556423	0.0049499013010507	0.00016477481143019	0.22719229104697	0.13235356213894	0.22573628554095	0.814371063348	0.12318010531735	0.010472724407329	9.2464835993317
8.2	6.9923713380217	0	0.014902350084347	0.16022599406439	0.41801681586753	0.12304268720264	0.0045984977827383	0.00015647965512135	0.22723348302835	0.13233040460653	0.22568154539285	0.81420493750309	0.12316744492432	0.00917071487531	9.2451026930089
8.48	6.9924699629723	0	0.014736380401916	0.16045223640556	0.41848794130983	0.12306630632931	0.0041532876160184	0.0001462872643578	0.227284671801	0.13229556279298	0.22560252489366	0.81396209686529	0.12314627151405	0.007640225451955	9.2434437556182
8.872	6.9926061110082	0	0.014507128349137	0.16075114817444	0.41909076399036	0.1230937634856	0.003611208316731	0.00013433806463721	0.22734538837293	0.13224258229006	0.22548776164085	0.81360422401122	0.12311064060795	0.0059691594988007	9.2415542178109
9	6.9926501005372	0	0.014433042598736	0.16084455639812	0.4192750818727	0.12310153303077	0.0034518293172138	0.00013083026471075	0.22736289950859	0.13222438712117	0.22544940295861	0.81348349347971	0.12309771371654	0.0055168394425724	9.2410217102466
9.2	6.9927183667724	0	0.014318041065083	0.16098544000794	0.419549314225	0.12311213774461	0.0032191594955945	0.00012590346446588	0.22738720676539	0.13219511016629	0.22538863309071	0.81329118261798	0.12307630264513	0.0048965277232624	9.2402633257839
9.48	6.9928129920954	0	0.014158578368427	0.16117214152257	0.41990577210021	0.12312406888322	0.0029241913526958	0.00011970589384884	0.22741551897023	0.13215254974023	0.22530200470118	0.8130151116142	0.12304406597134	0.0041825545561988	9.2393292557697
9.872	6.9929436376709	0	0.013938314219527	0.16141279107284	0.42035646733058	0.12313593370091	0.0025646882910444	0.00011195570321666	0.22744587376634	0.13209027643298	0.22517807090463	0.81261673258415	0.12299502832353	0.0034280428567687	9.2382178128574
10	6.9929858500646	0	0.013867133177418	0.16148694142416	0.42049343709206	0.12313883156852	0.0024589021219537	0.00010954964659745	0.22745392663522	0.13206937717107	0.22513704034561	0.8124840836095	0.12297817454253	0.0032288621616082	9.2378921095609
10.2	6.9930513642732	0	0.013756640540025	0.16159815058873	0.42069682883813	0.12314214453008	0.002304380336513	0.00010598774674054	0.2274641052693	0.1320362147054	0.22507241965703	0.81227439789169	0.12295106194265	0.0029614921399263	9.2374151884594
10.48	6.9931421872069	0	0.013603429923674	0.16174514484655	0.42096136633971	0.12314459583912	0.0021083058733616	0.00010104606694766	0.22747407626407	0.13198887062937	0.2249810126419	0.81197633899911	0.12291165087375	0.0026635890327935	9.2368016145372
10.872	6.9932676071315	0	0.013391801671298	0.16193600544538	0.42129911335285	0.12314478596049	0.0018689940658761	9.4147191008566e-05	0.22748183710485	0.13192103400601	0.22485143813592	0.81155124537124	0.12285396132177	0.0023613590196409	9.2360233297778
11	6.9933081344465	0	0.013323411513339	0.16199541318907	0.42140285260683	0.12314423900085	0.0017984917861405	9.1924661971059e-05	0.22748321497869	0.1318985521755	0.2248087834285	0.81141073710584	0.12283457748844	0.0022837351051063	9.2357840674868
11.2	6.9933710386847	0	0.013217251097832	0.16208549614555	0.42155857131016	0.12314263623397	0.0016954238871101	8.8545213808344e-05	0.227483869927	0.1318631519399	0.22474184213879	0.81118960973253	0.12280379645439	0.0021817971909824	9.2354230299568
11.48	6.9934582531878	0	0.013070047597034	0.16220689429489	0.42176466095546	0.12313908683814	0.0015644697369703	8.370703708368e-05	0.22748219198003	0.13181310700686	0.22464757906868	0.81087704925281	0.12275976502917	0.0020718087265473	9.2349386207115
11.872	6.9935787065552	0	0.012866716893278	0.16236938692194	0.42203503193642	0.12313234495347	0.001404316046572	7.7065998395294e-05	0.22747640050917	0.13174217459902	0.22451462906669	0.8104342341919	0.12269647173935	0.0019637071444244	9.2342911865558
12	6.9936176313268	0	0.012801008232825	0.16242106492987	0.42211968561809	0.1231298188265	0.0013570550702585	7.4988139412266e-05	0.22747388166384	0.13171881576116	0.22447099739602	0.81028848695025	0.12267544222966	0.0019364672557948	9.2340853434005
12.2	6.993678051042	0	0.012699010240247	0.16250052760282	0.42224852333084	0.12312547673403	0.0012878829989238	7.1888202915122e-05	0.2274691410248	0.13168215332256	0.22440263517968	0.81005968907282	0.12264225625963	0.0019013370933024	9.2337685721045
12.48	6.9937618259077	0	0.012557578406003	0.16260961267218	0.42242214457531	0.12311869587974	0.0011998344523148	6.7638432892169e-05	0.22746107809739	0.13163052333989	0.22430657265053	0.80973733610964	0.1225951696494	0.0018648514749708	9.233332861648
12.872	6.9938775368275	0	0.012362220024999	0.16275888183183	0.42265488924009	0.12310823312457	0.0010918484375427	6.2104323794797e-05	0.22744784993565	0.13155767141076	0.22417142974779	0.80928244449915	0.1225281408886	0.0018307133556867	9.2327339636479
13	6.9939149300926	0	0.01229908774205	0.16280697910663	0.42272874028278	0.12310463167372	0.001059907398971	6.0420872795973e-05	0.22744315991157	0.13153374929456	0.22412715353947	0.80913311031398	0.12250601058203	0.0018224661807502	9.2325403469919
13.2	6.9939729739111	0	0.012201088995616	0.16288145088143	0.42284206437389	0.12309878570826	0.0010130816863094	5.7894486238425e-05	0.2274353772853	0.13149624309944	0.22405783308288	0.8088990325886	0.1224712054327	0.001812376094671	9.2322394076264
13.48	6.9940534568674	0	0.012065202563924	0.16298449597182	0.42299627371249	0.12309019507922	0.00095332591521047	5.4600101378032e-05	0.22742363701482	0.13144348613415	0.22396052093675	0.80856990670039	0.12242205049877	0.0018034984720515	9.2318206499684
13.872	6.9941646248515	0	0.011877503973081	0.16312663511556	0.42320519805124	0.12307755651736	0.00087975275661487	5.0440792250098e-05	0.22740593566846	0.13136917757363	0.22382382180548	0.80810662057348	0.12235248630373	0.0017978632460378	9.2312376172284
14	6.994200550448	0	0.011816847059109	0.1631726249485	0.42327191178731	0.12307330529796	0.00085792071625557	4.9189850050753e-05	0.22739989734826	0.13134481181619	0.22377908398779	0.80795478469077	0.12232960786082	0.0017971399043715	9.2310476757154
14.2	6.994256316754	0	0.011722690765965	0.16324396196969	0.4233746280025	0.12306650748095	0.00082584360469506	4.7288549282684e-05	0.2273901311114	0.13130663397286	0.22370907887031	0.80771701644891	0.12229370387027	0.0017972781395	9.2307510795403
14.48	6.9943336429471	0	0.011592132327497	0.163342825151	0.42351491536727	0.12305669014299	0.00078476737646158	4.487431319046e-05	0.22737581756484	0.13125297548497	0.22361087903843	0.80738314178698	0.12224314663011	0.0018002732380715	9.2303360813689
14.872	6.9944404526167	0	0.011411793227263	0.16347931520807	0.42370575231976	0.12304247424461	0.00073392634795199	4.1857667602974e-05	0.22735477511619	0.13117749415852	0.22347307857916	0.80691394200737	0.12217186262429	0.0018078272299868	9.2297545513475
15	6.9944749699421	0	0.01135351462976	0.16352347886135	0.42376684183535	0.12303773390941	0.00071877496010765	4.0951379343879e-05	0.22734769376398	0.13115276896883	0.2234280142318	0.80676033646645	0.12214847610562	0.0018107706153619	9.2295643256694
15.2	6.9945285505777	0	0.011263050138444	0.16359195156716	0.42386099252316	0.12303019216996	0.00069644766004684	3.9564906074431e-05	0.22733633515665	0.131114051391	0.2233575296896	0.80651995201153	0.12211182789763	0.0018161366077662	9.2292665822968
15.48	6.9946028466943	0	0.01113761079959	0.16368673467399	0.42398967672221	0.12301936737381	0.00066772589455898	3.7816052217361e-05	0.22731985464094	0.13105968079725	0.22325871777495	0.80618269748536	0.12206032250785	0.0018256114213402	9.2288486628384
15.872	6.9947054719076	0	0.01096434265169	0.1638173162647	0.42416486609004	0.12300379460449	0.0006319311228173	3.5627818715421e-05	0.22729587642417	0.13098328613805	0.22312016609364	0.80570926145803	0.1219878745574	0.0018409337813287	9.2282607489127
16	6.9947386369989	0	0.010908349121062	0.16385949837317	0.42422097071373	0.12299862223363	0.00062120443412721	3.4967796818474e-05	0.22728785669312	0.13095828233636	0.22307487989972	0.80555438140048	0.12196414365002	0.0018461417782242	9.2280679354293
16.2	6.9947901187317	0	0.010821431683129	0.16392479864767	0.42430741549484	0.12299041215457	0.00060533747357043	3.3954512199609e-05	0.22727504375121	0.13091914949364	0.22300407198581	0.80531210658492	0.12192699132463	0.0018548652862052	9.2277656971241
16.48	6.9948615046799	0	0.010700910734927	0.16401495230778	0.42442544433205	0.12297866175737	0.00058480768896094	3.2672760603187e-05	0.22725654474155	0.13086423734814	0.22290485157469	0.80497239690098	0.12187484353629	0.0018687420934282	9.2273405704567
16.872	6.9949601103695	0	0.01053443630493	0.16413868093634	0.42458588414241	0.12296180868025	0.00055900071087917	3.1056932447248e-05	0.22722976772061	0.13078715440372	0.22276580301172	0.8044958589719	0.12180160540374	0.0018897236527557	9.2267408912412
17	6.9949919764362	0	0.010480638246375	0.16417854066571	0.4246372064782	0.12295622135505	0.00055121385294774	3.0566184741028e-05	0.22722083949716	0.13076194121335	0.22272037077642	0.80434003978221	0.12177764024482	0.0018966561964176	9.2265438509296
17.2	6.9950414417319	0	0.010397128786387	0.16424010009117	0.42471617199044	0.12294736191782	0.00053964198660023	2.9810220105486e-05	0.22720660439206	0.13072249722213	0.222649351101	0.80409636638468	0.12174014477146	0.0019080366934227	9.2262346572891
17.48	6.9951100316208	0	0.010281333385719	0.16432475280699	0.42482368137137	0.12293469716202	0.00052456406228715	2.8846938769094e-05	0.22718610276972	0.13066718095301	0.22254986532079	0.80375482900154	0.12168755904233	0.0019256124910854	9.2257990569264
17.872	6.9952047750009	0	0.010121386303178	0.16444027975778	0.42496924146998	0.12291655201073	0.00050541450549664	2.7618727018429e-05	0.22715649652541	0.13058958542681	0.22241049702038	0.80327596128455	0.12161378073199	0.0019517094516743	9.2251832982159
18	6.9952353927961	0	0.010069697634034	0.16447734953401	0.42501566882119	0.12291053977819	0.00049958976910262	2.7242304980064e-05	0.22714663810575	0.1305642162174	0.22236497147169	0.80311943191604	0.12158965507199	0.0019602705729417	9.2249806639934
18.2	6.9952829203638	0	0.0099894625281984	0.16453440575033	0.42508690273781	0.12290100821079	0.00049088718435677	2.6660066014835e-05	0.22713093275933	0.13052454031899	0.22229381730887	0.8028746961823	0.12155192415161	0.0019742482023809	9.2246624057647
18.48	6.9953488231935	0	0.0098782073909849	0.16461241955211	0.42518338186187	0.12288738247495	0.00047945653232773	2.5910885296786e-05	0.2271083323287	0.13046892258467	0.22219416465811	0.80253176136887	0.12149903726618	0.0019956207014694	9.224213420799
18.872	6.9954398545813	0	0.0097245317259912	0.16471801925798	0.42531306445223	0.12286785431432	0.00046477066238598	2.4942417834253e-05	0.22707571223173	0.13039094364898	0.22205459825715	0.80205109580533	0.12142488626438	0.0020272451422942	9.2235775187619
19	6.9954692726441	0	0.0096748697384081	0.16475170615616	0.42535420884122	0.1228613818446	0.00046026392222141	2.4642494043343e-05	0.22706485236405	0.13036545741132	0.22200901563077	0.80189401462215	0.1214006495855	0.0020376144850311	9.2233679497396
19.2	6.9955149377768	0	0.0095977806014598	0.16480330020026	0.42541703661604	0.12285111598135	0.00045349117264119	2.4176506499006e-05	0.22704755180253	0.13032560717449	0.22193778005084	0.80164844970489	0.12136275551653	0.0020545233775577	9.2230385064819
19.48	6.9955782578412	0	0.0094908877072229	0.16487326333295	0.42550140318162	0.12283642827455	0.00044451856561067	2.3570466938943e-05	0.22702265050631	0.13026976197854	0.22183802813487	0.80130441698716	0.12130965940264	0.0020802609672276	9.2225731073468
19.872	6.9956657210826	0	0.0093432375625514	0.16496682990247	0.4256134466125	0.12281535187674	0.00043285030542479	2.2775763087846e-05	0.22698668801554	0.13019149213991	0.22169834720999	0.80082232607261	0.12123524851216	0.0021183370008823	9.2219126520565
20	6.9956939858551	0	0.0092955227913191	0.1649964182794	0.42564867973792	0.12280836008864	0.00042923686486175	2.2527066252628e-05	0.22697470966549	0.13016591672773	0.22165273244403	0.80066480450636	0.12121093420368	0.0021308294883656	9.2216946577191
20.2	6.9957378605856	0	0.0092214562713905	0.16504140322274	0.42570206230431	0.12279726125858	0.00042377443574751	2.2139159670278e-05	0.2269556189581	0.130125933197	0.22158145200583	0.80041857497893	0.12117292583022	0.0021511810422556	9.2213516432504
20.48	6.9957986976449	0	0.0091187545788946	0.16510165309833	0.42577275113705	0.12278136112555	0.00041647543914446	2.1629572502268e-05	0.22692812092526	0.13006991316178	0.22148164746402	0.80007365679251	0.12111968271103	0.00218202607578	9.2208663697268
20.872	6.995882730293	0	0.0089768936974311	0.16518076170933	0.42586477656247	0.12275850568713	0.0004068705467017	2.0952850287221e-05	0.22688836506061	0.12999141803344	0.22134190979104	0.79959040656662	0.12104508849984	0.0022275859431975	9.2201762652411
21	6.9959098861729	0	0.0089310497928831	0.16520544079336	0.42589328362029	0.12275091507448	0.00040387006080209	2.0739155528852e-05	0.22687511356315	0.12996577317684	0.22129628015153	0.79943252464305	0.12102071927763	0.0022425243720798	9.2199481198545
21.2	6.9959520393546	0	0.0088598873742628	0.16524253281073	0.42593590804924	0.12273885378336	0.00039930890932905	2.0405011247178e-05	0.22685398165057	0.12992568540631	0.22122498020191	0.79918574914015	0.12098262988668	0.0022668130695947	9.219588774648
21.48	6.996010488752	0	0.0087612125481224	0.16529124360028	0.42599101137041	0.12272155035674	0.00039316539552253	1.9962493868297e-05	0.22682351889686	0.12986952774597	0.22112515543331	0.79884009947289	0.12092928227285	0.0023034233909082	9.2190796417297
21.872	6.996091222263	0	0.0086249139354614	0.16535330780697	0.42606025057371	0.1226966349341	0.00038499321478963	1.9369317917612e-05	0.22677943222784	0.12979085364993	0.22098540122771	0.79835588433529	0.12085455723814	0.002357267126499	9.2183540878514
22	6.9961173116833	0	0.0085808675413933	0.16537223096041	0.42608111201281	0.12268835129657	0.00038242031356902	1.9180767382103e-05	0.22676472840149	0.12976515325403	0.22093976874598	0.79819770089036	0.12083014872006	0.0023748770462252	9.2181138516336
22.2	6.9961578091311	0	0.0085124953550753	0.16540011114015	0.42611152860592	0.12267517714477	0.0003784898789183	1.8885731310686e-05	0.22674127047702	0.12972498171574	0.22086846697734	0.7979504670194	0.12079200124964	0.0024034183706177	9.217735102797
22.48	6.9962139620317	0	0.008417689503185	0.16543545596638	0.42614900842184	0.12265625515994	0.00037315894718891	1.8492874243076e-05	0.2267074382937	0.12966871264362	0.22076864464858	0.79760420030302	0.12073857852842	0.0024461429048139	9.2171977402267
22.872	6.9962915221958	0	0.0082867350652301	0.16547799260491	0.4261926414008	0.12262897528807	0.00036600175259252	1.796336950892e-05	0.22665845416531	0.12958989215091	0.22062890210116	0.79711916603255	0.12066375912273	0.0025085299135928	9.2164305351632
23	6.9963165857898	0	0.008244415701657	0.16549037197308	0.42620495194955	0.12261989937463	0.00036373356636275	1.7794411141188e-05	0.22664211468692	0.12956414596812	0.22058327521708	0.79696072548203	0.12063932218964	0.0025288419136748	9.2161761782236
23.2	6.9963554905624	0	0.0081787243434614	0.16550784454805	0.42622177285	0.1226054577829	0.00036025442245199	1.7530294814327e-05	0.22661604713924	0.12952390503221	0.22051198407388	0.79671309971789	0.1206011326699	0.0025616140150224	9.2157748574522
23.48	6.9964094344015	0	0.0080876357649101	0.16552824023263	0.42623976743962	0.12258470450867	0.00035550849594713	1.7177587206079e-05	0.22657845944399	0.12946754297366	0.22041218018275	0.79636630338954	0.12054765546193	0.0026102541580372	9.2152048640404
23.872	6.9964839420617	0	0.0079618159598038	0.16554925176493	0.42625539939458	0.12255477566302	0.00034908871401452	1.6701286184445e-05	0.22652406947022	0.12938859896631	0.22027246924599	0.79588056249566	0.12047276740618	0.0026805536135404	9.2143899960422
24	6.9965037163784	0	0.0079278347930151	0.16555480837824	0.42625599547811	0.12254407603037	0.00034454736576112	1.6459001637269e-05	0.22650447960054	0.12936266466775	0.22022665423787	0.7957218713087	0.12044831146623	0.0027070097830229	9.2141184284896
24.2	6.9965504890799	0	0.011904282083907	0.16555988120015	0.42626830949804	0.12253149236839	0.00034823837693908	1.6337604541679e-05	0.22648201953286	0.1293229103976	0.22015629450942	0.79547374043205	0.12041007763612	0.0027243107474227	9.2177483834674
24.48	6.9966473905755	0	0.017418076079369	0.16556093410398	0.42629472783523	0.12251766686572	0.00037374640090566	1.7072050555663e-05	0.22645809671418	0.12926836767664	0.22005911521241	0.79512706681526	0.12035660718595	0.0027320879420272	9.2228309554577
24.872	6.9968439017396	0	0.025034220025184	0.16555324511562	0.42633649261598	0.12250049668594	0.00044432266278844	1.9817288027441e-05	0.2264289849233	0.12919342812644	0.21992425799401	0.79464597182874	0.12028217360003	0.0027403865751992	9.2299476991808
25	6.9969232177111	0	0.027495468146209	0.16554887748425	0.42635105478215	0.12249507961934	0.00047478967349903	2.1077504562555e-05	0.22641986045522	0.12916927207717	0.21988047139325	0.79449073136024	0.12025806464379	0.0027433191337443	9.2322712839845
25.2	6.9970526526891	0	0.027276384579674	0.16554077625446	0.4263653727066	0.12248387359372	0.00052260928426548	2.3241671405963e-05	0.22640011005897	0.12913132778585	0.21981148967411	0.79425031561243	0.12022062054586	0.0027655418118545	9.2318443162683
25.48	6.9972321201426	0	0.026972600039888	0.16552667515546	0.42637025766912	0.12246351068845	0.0005819609572554	2.600468659055e-05	0.22636314477836	0.12907769302564	0.21971405927993	0.79391797284989	0.12016867792553	0.0028209733305329	9.2312356505292
25.872	6.9974800151696	0	0.026552985096252	0.1655007628303	0.42636714714625	0.12243186832351	0.00065188682226389	2.918140640945e-05	0.22630519675571	0.12900255646676	0.21957770902472	0.79345993445681	0.12009679354584	0.002903455790781	9.2303594928352
26	6.9975601246723	0	0.026417382150127	0.16549091394577	0.42636544455037	0.12242128262379	0.00067187041956142	3.0079500697222e-05	0.22628577079102	0.12897812550108	0.21953332641969	0.79331189244285	0.12007349734203	0.0029284410067616	9.230068151366
26.2	6.9976844787019	0	0.026206888837145	0.1654738454648	0.4263624116479	0.12240464338919	0.00070045391954866	3.1354084903398e-05	0.22625521841667	0.12894010047239	0.21946415119998	0.79308197589229	0.12003725985956	0.0029653528330227	9.2296081347193
26.48	6.9978569140773	0	0.025915015746782	0.16544643309921	0.426357154807	0.12238122650694	0.0007355137478182	3.2892039132198e-05	0.22621219192806	0.1288872146377	0.21936766367551	0.79276266729273	0.11998682711593	0.0030135376452426	9.2289552523193
26.872	6.9980951061651	0	0.025511854093768	0.1654020683624	0.42634868075351	0.12234827890278	0.00077601280320223	3.4640445071979e-05	0.22615160791679	0.12881387435208	0.21923322698343	0.79231997181342	0.11991672708359	0.0030737659632928	9.2280258156384
27	6.9981720814396	0	0.025381568104627	0.16538637075227	0.42634574282597	0.1223374942975	0.00078738159975807	3.5127666072193e-05	0.226131768839	0.12879008693345	0.21918946862175	0.79217631769572	0.11989394272938	0.0030915903989295	9.227718941904
27.2	6.9982915703279	0	0.025179328199923	0.16536048400812	0.42634049966593	0.12232048604009	0.00080342668356216	3.5816290639715e-05	0.22610044557498	0.12875307442604	0.21912122607314	0.7919526785399	0.11985843939142	0.0031188358118658	9.2272363110335
27.48	6.9984572588833	0	0.0248988994399	0.1653214598959	0.42633139061768	0.12229638766645	0.00082266659023745	3.6618420096574e-05	0.22605601023472	0.12870155307619	0.21902592832345	0.79164107924825	0.11980891213137	0.0031563264156382	9.2265544909432
27.872	6.9986861292807	0	0.024511545799084	0.16526217752552	0.42631647080177	0.12226235469428	0.00084402807627221	3.7481218922135e-05	0.2259932055874	0.12862992990919	0.21889292051515	0.7912073106602	0.11973986827254	0.003204946866331	9.2255883692073
28	6.9987600920584	0	0.024386368279111	0.16524189508485	0.42631119072794	0.12225119510839	0.00084980081866664	3.7709516964257e-05	0.22597260336436	0.12860664777504	0.21884957457681	0.79106616900934	0.11971738320019	0.0032195841938498	9.2252702137139
