# Time [h]	MS [1]	Lignin [1]	Butyric [1]	Initial_Substrate [1]	Carbohydrates [1]	Substrate [1]	MO_AcidoLCFA [1]	MO_hydroM [1]	MO_Acetic [1]	Proteins [1]	AA [1]	MO_acetoM [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_Propionic [1]	MO_ButyricValeric [1]	Valeric [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	Hydrogen [1]	Hydrogen_gas [1]	Lipids [1]	MO_AcidoAA [1]	Acetic [1]	Phi [1]
2.872	1.5353302466656e-05	1.3391953208947	8.2752564089826e-06	0	0.0099738039826132	0.0090188996595105	0.015761131482212	0.04016517266555	0.012235755374314	0.0034938917495041	9.8674771929349e-06	0.022517492424561	3.8616346533452e-05	0.30791820839245	0.77758722870661	0.01328344874783	0.022783355795018	3.0191925236174e-06	0.00033313163858118	0.082030177869379	0.07459177278888	0.46487394977072	2.0358671444848e-06	0.00012036131001364	0.0028634834116613	0.0122779241755	0.00022163849812198	0.91135509765204
3	1.4579195811285e-05	1.3400949747837	7.8418894850998e-06	0	0.0094878431160558	0.008978797935104	0.01577569243421	0.040289466296044	0.012254933734025	0.0033167831662957	9.3264946127047e-06	0.02256151053258	3.6290139997126e-05	0.2918105646022	0.74965948022022	0.013299608126356	0.022803533017983	2.8616979735785e-06	0.00033409772464688	0.082110687241395	0.07053426783115	0.46198111912923	1.9190494404466e-06	0.00011713624855866	0.0027169037653582	0.01229786351151	0.00020485192536236	0.91141798306673
3.2	1.3462908334291e-05	1.3414170616571	7.2129168195354e-06	0	0.0087779252747245	0.0089159336667636	0.015798265239196	0.040472278056021	0.012282840763527	0.0030581270883595	8.5531960226294e-06	0.022624687557684	3.2926017820696e-05	0.30380593287652	1.0782048527591	0.013322994654238	0.022832630715294	2.631660651272e-06	0.00034075815723745	0.082227097076197	0.065159541921647	0.59440256732514	1.7465077164058e-06	0.0001082913180343	0.0025028480087799	0.012326783220229	0.00016374457198471	0.9115101211508
3.48	1.205774027256e-05	1.3431127114872	6.4274776774779e-06	0	0.007877283490103	0.0088276312401085	0.015829794731388	0.040705700059753	0.01231776218626	0.002730128556951	7.589590662325e-06	0.022701743753065	2.8815091351942e-05	0.26811474355018	0.75092286989343	0.013352232252607	0.022868833475872	2.3433380209197e-06	0.00034719911396976	0.082372529645352	0.056976874095859	0.4454176665467	1.5334107060652e-06	9.6993452868218e-05	0.0022314359601503	0.012363090759589	0.00012436951980491	0.91162775584012
3.872	1.0361136450834e-05	1.3452107697906	5.485679456259e-06	0	0.006779069073719	0.0087036751708539	0.015873914933818	0.040994247752066	0.012359581339553	0.0023304576634234	6.4378487827147e-06	0.022791512958334	2.4063070885503e-05	0.22452376069032	0.64328723645315	0.013387015514565	0.022911537203874	1.9961362990295e-06	0.0003517425528017	0.082545230230338	0.047375365397996	0.42036477948222	1.3085424650061e-06	8.9132317874329e-05	0.0019007724745293	0.012406590272584	9.5912631427722e-05	0.91177243478523
4	9.8625665122606e-06	1.3458336529146	5.2109962533797e-06	0	0.006455859269117	0.0086631700521177	0.01588826246785	0.041080675468794	0.012371887901214	0.002212901853873	6.1007319056585e-06	0.022817612903499	2.2708778411707e-05	0.21309730154811	0.61957710880013	0.013397027661955	0.022923710875731	1.894800924984e-06	0.00035240053806981	0.082594764534791	0.044830839367221	0.41807687681249	1.2504540252249e-06	8.7199748429134e-05	0.0018035277617924	0.012419181947734	9.0307492864708e-05	0.91181520534039
4.2	9.1418365938467e-06	1.3467507267705	4.8114077730914e-06	0	0.0059838461698144	0.0085998969440223	0.015910780905937	0.041207999860165	0.012389641013183	0.002041295166214	5.6158893715792e-06	0.022854709862268	2.0730656151516e-05	0.21512096364488	0.77253913993656	0.013411411231684	0.022941108628267	1.7467755355653e-06	0.00035589553061051	0.082665875521011	0.041879383321638	0.54248197529869	1.1530547946519e-06	7.5394740959538e-05	0.0016615851710724	0.012437364670817	7.3830024076155e-05	0.91187799299417
4.48	8.2338879374438e-06	1.3479293448108	4.3109565209377e-06	0	0.0053852451854806	0.0085114219085973	0.015942665217141	0.041371189726331	0.012411604757717	0.001823807458023	5.009068971924e-06	0.02289964012877	1.8331654075566e-05	0.19100600537019	0.57872564851779	0.013429187988173	0.022962419033243	1.5609678842887e-06	0.00035944510024486	0.082753626117735	0.037346111097063	0.41940261226385	1.042238006324e-06	6.6597017357794e-05	0.0014817209451115	0.012460020946444	6.1373445729717e-05	0.91195833310063
4.872	7.1372728412514e-06	1.3493864365963	3.7091030378154e-06	0	0.0046555793562769	0.0083878804972793	0.015987584698821	0.041576045326962	0.012438186134622	0.0015589705245593	4.2807097586562e-06	0.022953346252596	1.5550826203207e-05	0.16463595898271	0.50969060870272	0.01344991441127	0.022986791176943	1.3368989313628e-06	0.00036244107066876	0.08285532359984	0.032594272078138	0.40320856658962	9.3380190340704e-07	6.2080404816282e-05	0.0012627525739151	0.012486777196719	5.3624970899648e-05	0.91205712378564
5	6.8152168835054e-06	1.3498189344864	3.5333309734086e-06	0	0.0044408819839603	0.0083476580964448	0.016002251250421	0.04163816470299	0.012446096959346	0.0014811113589403	4.0674201103522e-06	0.022969277352664	1.4754510795863e-05	0.15793820939911	0.49378427135223	0.013455774402226	0.022993540621718	1.2714323975041e-06	0.00036304496346554	0.082883849561148	0.031402302835037	0.40346649895449	9.0442946522394e-07	6.0999867100067e-05	0.001198391617431	0.012494423966055	5.2020100589328e-05	0.91208633390562
5.2	6.34986016284e-06	1.3504553572976	3.2775704320862e-06	0	0.0041273545428556	0.0082849545565536	0.016025229462828	0.041730525425458	0.012457622916458	0.0013674801127792	3.7598616296137e-06	0.02299234862004	1.359019786933e-05	0.15734927566267	0.56088563267249	0.013464084921674	0.023002974943999	1.1758908166633e-06	0.00036389428418819	0.082924118474469	0.03030820574181	0.51653388038771	8.5614105463039e-07	5.4821798821471e-05	0.0011044739683329	0.012505363303199	4.7340203415195e-05	0.91212920226754
5.48	5.7644072473147e-06	1.3512719267951	2.957025517768e-06	0	0.0037297415192542	0.0081975082483569	0.016057520157679	0.041850877147536	0.012472225456136	0.0012235102866319	3.3743828030881e-06	0.023021387735723	1.2163703321006e-05	0.14324427698594	0.45215716995156	0.013474128847177	0.023014085934864	1.0559598544192e-06	0.00036443167948704	0.082972375651447	0.028235876624092	0.42148060660261	8.021836265277e-07	5.1079611035421e-05	0.00098550848000715	0.012518778861092	4.3766788173436e-05	0.9121839882561
5.872	5.0595133388414e-06	1.3522822862967	2.5716561296643e-06	0	0.0032450166776266	0.008075839520614	0.016102633658624	0.04200477176979	0.012490346961471	0.0010482578301565	2.9114966855383e-06	0.02305734651002	1.0489907655246e-05	0.12860697255128	0.41308929638883	0.013485409612485	0.02302593861822	9.1145794080124e-07	0.00036412429555697	0.083025598050592	0.02597194266184	0.41112058626493	7.4438633884859e-07	4.8792152736115e-05	0.00084074553567379	0.01253422492005	4.0906530251972e-05	0.91225141700389
6	4.8527864556961e-06	1.3525830277219	2.4591767840571e-06	0	0.0031023716751547	0.0080363273720532	0.016117312559642	0.042051919436472	0.01249579119173	0.00099674828455799	2.7760283261392e-06	0.023068148903578	1.0007446619309e-05	0.12486269595712	0.40356444665529	0.013488490344765	0.023028999977911	8.6926055697949e-07	0.00036378906619454	0.083039841891592	0.025375284332275	0.41184016614958	7.2786859737002e-07	4.8172943689835e-05	0.00079821019001851	0.012538541541025	4.0180161707654e-05	0.91227140452421
6.2	4.5556809768554e-06	1.3530264238321	2.295829008709e-06	0	0.0028940291813742	0.0079748203986694	0.016140185947473	0.042122517110264	0.012503792481169	0.00092158052454102	2.5809179737466e-06	0.02308399326158	9.3032544332271e-06	0.12496236244776	0.44556141257449	0.01349274404786	0.023033039539865	8.0781209248153e-07	0.0003617071323415	0.083059217110805	0.024980679691867	0.50972675756997	7.0167325812751e-07	4.5432329757121e-05	0.00073615162174674	0.012544613972838	3.8317188263096e-05	0.91230078762502
6.48	4.1840219079085e-06	1.3535973754958	2.0916800249456e-06	0	0.002629728106629	0.007889211377096	0.016172025505597	0.042215420342742	0.012514057756197	0.00082635399995021	2.3368944947863e-06	0.023104287457684	8.4348710660596e-06	0.11647013676156	0.37595601116732	0.013497647632646	0.023037297487262	7.3086303973904e-07	0.00035837115564058	0.083080928266337	0.023796412463241	0.43005102948089	6.7117743875803e-07	4.3489468202606e-05	0.00065755882723086	0.012551852602302	3.673681713064e-05	0.91233845685601
6.872	3.7412996353175e-06	1.3543095248672	1.8476037952099e-06	0	0.0023073370003561	0.0077704031910775	0.016215950141913	0.042335310335056	0.012526902244464	0.00071044545191388	2.0452232008886e-06	0.023129699343808	7.4111010008815e-06	0.10777048222825	0.35259193627853	0.013502684699807	0.023040819677066	6.3855684833294e-07	0.00035301101705479	0.083101867826066	0.022382187275568	0.42078802751392	6.3717517239906e-07	4.2164501725385e-05	0.00056194662467477	0.012559785146925	3.5286558397689e-05	0.91238514155578
7	3.611933807188e-06	1.3545230813111	1.7766330371613e-06	0	0.0022124143430111	0.0077318872945812	0.016230114614369	0.042372236856293	0.012530771923225	0.00067637896278732	1.9600518709016e-06	0.023137364819044	7.115568398309e-06	0.10554390668076	0.34681875978988	0.013503934086303	0.023041440018389	6.1167531684726e-07	0.00035111997447504	0.083106648246132	0.021990116993998	0.42111391046524	6.2734123041054e-07	4.1795160536299e-05	0.00053385770871319	0.012561897282248	3.4900456715484e-05	0.91239906953783
7.2	3.4290257167371e-06	1.3548397500713	1.6741800557446e-06	0	0.0020737164366114	0.0076719923551277	0.0162520072283	0.042427675402493	0.012536468362457	0.00062666436481078	1.8382237714517e-06	0.023148642660441	6.6862801999554e-06	0.10634348130024	0.37970569661537	0.013505520927813	0.023041925458832	5.727114647025e-07	0.00034641694228005	0.083112239742482	0.021809127313606	0.5071234169329	6.1165906114664e-07	4.0136737829658e-05	0.00049287903945332	0.012564757185893	3.3897136922343e-05	0.91241964742121
7.48	3.2038121678147e-06	1.355251445479	1.547253219162e-06	0	0.0018976455433622	0.0075887423717851	0.016282079827333	0.042500827267475	0.012543786272306	0.00056367806778087	1.6869759511588e-06	0.023163134071446	6.157652390453e-06	0.10087740038421	0.32980665721233	0.013507058726539	0.023041701560747	5.2420773922485e-07	0.00033967322091367	0.083116559677118	0.020934409392282	0.43605509991251	5.9331594594809e-07	3.8911780917121e-05	0.00044098599717604	0.012567937379148	3.3072428709058e-05	0.91244625100898
7.872	2.9428878559282e-06	1.3557733246676	1.3976467332196e-06	0	0.0016826345934147	0.0074734110406788	0.016322739038096	0.042595284988684	0.012552921127014	0.00048699692085532	1.5082993961252e-06	0.023181271620245	5.538182407337e-06	0.095437970820372	0.31531942449094	0.013508028940906	0.023039826237328	4.6655022790339e-07	0.00033013586399648	0.083116534077872	0.019821116627422	0.42670457492638	5.7303292354243e-07	3.8151865835414e-05	0.0003778579009439	0.012570962168562	3.2373424606429e-05	0.91247969648253
8	2.8672178521357e-06	1.3559319327065	1.3545174157433e-06	0	0.001619266918731	0.0074360666043807	0.01633565675912	0.042624366468311	0.012555664738941	0.00046445530978867	1.4562999784499e-06	0.023186733591944	5.3602040397549e-06	0.094083155419249	0.3118541839132	0.013508090725327	0.023038876193863	4.4984264939503e-07	0.00032704248782201	0.08311520914463	0.019502289716496	0.42658926581246	5.6720913868283e-07	3.7946811986055e-05	0.00035931219265509	0.012571640769832	3.2200168712093e-05	0.91248979485292
8.2	2.7644824805211e-06	1.3561694896409	1.2930465381122e-06	0	0.001526610513789	0.0073780340165163	0.016355391178845	0.042667951199082	0.012559687248727	0.00043155388999345	1.3829622674913e-06	0.023194746997385	5.1048278860657e-06	0.095375541437312	0.34033722023644	0.013507953892133	0.023037087623804	4.2581955911364e-07	0.00032096020425644	0.083111951880728	0.019381603240909	0.50478408323804	5.5777904561093e-07	3.6843851389027e-05	0.00033225519813435	0.012572418536135	3.1653713607722e-05	0.91250485045462
8.48	2.6422578992463e-06	1.3564832288834	1.2180416292e-06	0	0.0014088534656532	0.0072974486708733	0.016382021070918	0.042725250686081	0.012564816850351	0.00038985705236797	1.2928523510851e-06	0.023204987685189	4.7928753996344e-06	0.09173094473527	0.30183594233498	0.013507328185777	0.023034020473915	3.9611836994416e-07	0.0003126686506283	0.083105192151809	0.018618421152375	0.43876182162529	5.4701269591027e-07	3.6056353747207e-05	0.00029798923957885	0.012572981905838	3.1306028423318e-05	0.91252459641593
8.872	2.5074665410862e-06	1.3568905252677	1.131277422273e-06	0	0.0012647930455704	0.007185940284607	0.016417116667003	0.042798714875093	0.012571134675124	0.00033906882006529	1.1872124185652e-06	0.023217670309515	4.43168072096e-06	0.088348611590049	0.29324105579683	0.013505706473605	0.023028762718836	3.6101433321846e-07	0.00030172263269625	0.083091950379127	0.017616380136826	0.42889612257269	5.3570235698413e-07	3.5712001319265e-05	0.00025629776892172	0.012572865371225	3.1165863218432e-05	0.91254997489293
9	2.4681774063959e-06	1.3570165782809	1.1064166800105e-06	0	0.0012222710664869	0.0071498619291988	0.01642806859528	0.042821215849139	0.012573012323974	0.00032413224507462	1.1562014842975e-06	0.023221458660562	4.3284125582768e-06	0.08756593652437	0.29139650669578	0.013505016686804	0.023026837859731	3.5082680454632e-07	0.00029834355593084	0.083086807056513	0.017326830132177	0.4283710016417	5.3251741288488e-07	3.5627453730859e-05	0.00024404774511138	0.012572631493256	3.1158708758159e-05	0.91255776973138
9.2	2.4181191661394e-06	1.3572077209616	1.0715709422105e-06	0	0.0011600278186272	0.0070938221157403	0.016444597348442	0.042854793950461	0.012575736622219	0.00030232380675548	1.1126456442304e-06	0.023226968839265	4.1841931860651e-06	0.089220510774544	0.31741133027402	0.013503794803837	0.023023646582267	3.362881154063e-07	0.0002923247506663	0.083078041267311	0.017229336227404	0.50191594188452	5.2708929065727e-07	3.4839676298887e-05	0.00022617336470839	0.012572088773451	3.0904156293135e-05	0.91256952907011
9.48	2.3591194655971e-06	1.3574646465248	1.0287360652776e-06	0	0.0010807868981468	0.0070160498897759	0.016466540343512	0.042898679167154	0.012579156168757	0.00027467046992178	1.0578559875562e-06	0.023233920823598	4.0067534049113e-06	0.086742528007588	0.28603137019399	0.013501817894543	0.023018839796674	3.1798174359345e-07	0.00028443155269636	0.083064420545826	0.016534174844978	0.43860148938299	5.2112443244309e-07	3.4322849578059e-05	0.00020353142538593	0.012571000013281	3.0891061277574e-05	0.91258521769801
9.872	2.2900192887215e-06	1.3578058795805	9.7737796268053e-07	0	0.00098358540278222	0.0069085087788908	0.016494933424507	0.042954629092096	0.012583282117572	0.00024095825776749	9.89342175542e-07	0.023242397242767	3.7959627363167e-06	0.084717334716115	0.28167137994499	0.013498593034689	0.023011527082667	2.95424230081e-07	0.00027452252182762	0.083043014088555	0.015645563494607	0.42811511592375	5.1511585704244e-07	3.424873418254e-05	0.00017597216581147	0.012568907339616	3.1130182191958e-05	0.91260584244909
10	2.2674509742369e-06	1.3579131435639	9.620029332038e-07	0	0.00095483042017011	0.0068737294590864	0.016503705032638	0.042971732730727	0.012584491989754	0.00023103626366855	9.6807264857292e-07	0.023244905756466	3.733777613892e-06	0.084315221361697	0.28100076485489	0.013497441181661	0.023009011529229	2.8861621384127e-07	0.0002715672155824	0.0830355090009	0.015397251542753	0.42728572783139	5.1336658225741e-07	3.4234725626246e-05	0.00016787177909882	0.012568099898533	3.1225567381444e-05	0.9126122778965
10.2	2.2360996887681e-06	1.3580772291565	9.4066121159621e-07	0	0.00091267293076714	0.0068197200085284	0.016516895957605	0.042997267589014	0.012586226642074	0.00021654166821452	9.3658588832261e-07	0.023248521411202	3.6523239223935e-06	0.086184291390156	0.30523228098129	0.01349555487597	0.023004969516909	2.7896293614697e-07	0.00026642922010197	0.083023321385684	0.015366498951142	0.49864319202394	5.0978436109751e-07	3.3566471021545e-05	0.00015604924351607	0.012566726540727	3.1088223019863e-05	0.91262207575218
10.48	2.1912933685112e-06	1.3583002258533	9.1119280157283e-07	0	0.00085887031118574	0.0067447870738561	0.016534398822315	0.043030752070917	0.012588371218856	0.00019814658924228	8.9290370859652e-07	0.023253034672706	3.542527673951e-06	0.084392460350544	0.27826869808672	0.013492754047407	0.022999101465766	2.6569632120714e-07	0.00025982707230987	0.083005390884827	0.014802218569892	0.43668830272233	5.0554211440996e-07	3.3126739077712e-05	0.00014106713577244	0.012564593786507	3.1171493654406e-05	0.91263530228635
10.872	2.1228452357596e-06	1.3585999126076	8.7015435975412e-07	0	0.00079262105960329	0.0066412044417351	0.016557235895098	0.043073926601099	0.01259092968974	0.00017569076155768	8.3192411613564e-07	0.02325851215279	3.3935971969418e-06	0.083153266796608	0.27664403238952	0.01348855067451	0.022990511450241	2.475620603952e-07	0.00025170052277391	0.082978731077661	0.014127563604504	0.42593324754324	5.0055561903679e-07	3.309991222377e-05	0.00012281912770024	0.012561236542263	3.1423981512372e-05	0.91265292088806
11	2.0988351423226e-06	1.3586948361144	8.5676892021721e-07	0	0.0007729609902714	0.0066077120391722	0.016564361950739	0.043087268149912	0.012591676440471	0.00016907417899265	8.1227973366084e-07	0.023260133831506	3.3456787529045e-06	0.082960640571457	0.27667525044392	0.01348711540035	0.022987621921368	2.4176916163317e-07	0.00024930129134085	0.082969673974714	0.01395051169282	0.4250063462844	4.9893224938147e-07	3.308954338985e-05	0.0001174525426301	0.01256005760713	3.1502022040076e-05	0.9126584665691
11.2	2.0603935954178e-06	1.3588405263765	8.3876747174637e-07	0	0.00074407441372694	0.0065557059699441	0.016575186624805	0.043107384926076	0.01259274319304	0.00015940053907356	7.8241021403188e-07	0.023262471167916	3.2885264184414e-06	0.084876512715316	0.29931191902436	0.013484819071124	0.022983032850017	2.3380158099784e-07	0.00024496012998275	0.082955201304966	0.01403514782412	0.49580040555241	4.9534760939916e-07	3.2495935547006e-05	0.00010961683483041	0.012558141028963	3.1323713808172e-05	0.91266694491185
11.48	2.0028838323612e-06	1.3590393611134	8.1094080298578e-07	0	0.00070708292186326	0.0064835613316469	0.016589801157592	0.043134178157812	0.012594057174485	0.00014710816654038	7.3964910395214e-07	0.023265393415792	3.2007258541988e-06	0.083394286793905	0.27482655644878	0.013481504176477	0.022976466150176	2.2206451983015e-07	0.00023935726842469	0.082934324180497	0.013641384685043	0.43466780370927	4.9053667091219e-07	3.2023080949779e-05	9.9680672460721e-05	0.01255531504949	3.1269831212107e-05	0.91267845277654
11.872	1.9181501098675e-06	1.3593079714828	7.698263938545e-07	0	0.00066129688728811	0.0063838481498718	0.016609388253891	0.043169542405497	0.01259562787286	0.00013207262900879	6.8095598736856e-07	0.023268971073273	3.0680053925411e-06	0.082492939315649	0.27455503119638	0.013476678516281	0.022967008538752	2.0543434861482e-07	0.00023237211410432	0.082903971336258	0.013186416756367	0.42402441842232	4.8434539213355e-07	3.1920782323976e-05	8.7566397678537e-05	0.012551100931791	3.1266347856935e-05	0.91269388781821
12	1.8904863407325e-06	1.359393409405	7.5636559316775e-07	0	0.00064765180420517	0.006351610511735	0.016615617270328	0.043180651172645	0.012596087168658	0.00012763515659352	6.6259238592304e-07	0.023270037511983	3.0236142917645e-06	0.082380293414681	0.2748778392842	0.013475060316995	0.022963859789374	2.0012116153562e-07	0.00023028487914345	0.082893804879134	0.013072994284467	0.42313567320886	4.8234043026066e-07	3.1887821151845e-05	8.400069552279e-05	0.012549667109727	3.1259803613268e-05	0.91269877253328
12.2	1.8471752662589e-06	1.3595248195748	7.3782416090356e-07	0	0.00062754440897883	0.0063015557638252	0.0166251953635	0.043197595666231	0.012596745759649	0.00012113997568145	6.3519624126388e-07	0.023271587115398	2.9659580142088e-06	0.084242138429632	0.29623430206682	0.013472494613645	0.0229588857038	1.9263909405222e-07	0.0002262325672396	0.082877684684961	0.013251621578686	0.49395187047826	4.7845415854111e-07	3.1444776137676e-05	7.8791348525488e-05	0.012547374259964	3.1054506262719e-05	0.91270626217698
12.48	1.7865363224927e-06	1.3597047935901	7.1051049993581e-07	0	0.00060167896302971	0.0062321241271183	0.016638338750993	0.04322050927372	0.012597560285815	0.00011287160117731	5.9763898740122e-07	0.023273544910725	2.8796821326652e-06	0.082866847983381	0.27307542837413	0.013468832478047	0.022951818663859	1.820907665195e-07	0.00022091782368045	0.082854667065812	0.012978483010513	0.43339565801676	4.7302239761033e-07	3.0967117935251e-05	7.217938586383e-05	0.012544063780375	3.0876425136507e-05	0.91271647521971
12.872	1.7043702259518e-06	1.3599493002714	6.7234175838141e-07	0	0.00056944559582339	0.0061361726304203	0.016656303218707	0.043251311764029	0.012598534862979	0.00010272984159243	5.487324039057e-07	0.023275964612526	2.7543411367413e-06	0.082096429013315	0.27343433756371	0.013463574216788	0.022941733098237	1.6785359073043e-07	0.00021413346419373	0.082821625409544	0.012656293120505	0.42291173244134	4.6606585280264e-07	3.08152326314e-05	6.4106248872322e-05	0.012539247957689	3.0673799521421e-05	0.9127302719275
13	1.6787190867436e-06	1.3600274317021	6.6027260111393e-07	0	0.00055978657285694	0.0061051540700973	0.016662084323547	0.043261099772179	0.012598818948563	9.9729769106907e-05	5.3385543137391e-07	0.023276688748878	2.713574801378e-06	0.082014135981651	0.27387786257359	0.013461826867938	0.022938396208477	1.6343782668727e-07	0.00021207120967891	0.082810651959729	0.012578114662272	0.42206437308478	4.6387574103432e-07	3.0771004139028e-05	6.1727118544365e-05	0.012537635025014	3.0608302704099e-05	0.91273466323241
13.2	1.6396604151654e-06	1.3601479486795	6.4200907102559e-07	0	0.00054549952421747	0.0060569948144627	0.016671030415305	0.043276136101061	0.012599226581336	9.533145743818e-05	5.1152945304874e-07	0.023277748142212	2.6503487105666e-06	0.083824345202659	0.29443129883558	0.013459068295417	0.022933142042993	1.5665211245527e-07	0.00020796381005583	0.082793336063528	0.012805590401937	0.49291433257955	4.5991790221444e-07	3.0408479494219e-05	5.824833376384e-05	0.012535077448587	3.0408540475535e-05	0.91274142044207
13.48	1.587110365367e-06	1.360313736763	6.1751050193871e-07	0	0.00052701531089559	0.005990197752766	0.016683398350141	0.043296646690238	0.012599729739115	8.9718313684986e-05	4.8241685374122e-07	0.023279097049636	2.5639992011614e-06	0.082499768720216	0.27202137455959	0.013455152282242	0.022925710370724	1.4781684916892e-07	0.00020251207439093	0.082768772852081	0.01259171115219	0.43270092978451	4.5432152170134e-07	2.9932650753993e-05	5.3826951518392e-05	0.012531426468885	3.0180461289422e-05	0.91275068510737
