# Time [h]	MS [g]	Lignin [g]	Butyric [g]	Initial_Substrate [g]	Carbohydrates [g]	Substrate [g]	MO_AcidoLCFA [g]	MO_hydroM [g]	MO_Acetic [g]	Proteins [g]	AA [g]	MO_acetoM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_ButyricValeric [g]	Valeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Lipids [g]	MO_AcidoAA [g]	Acetic [g]
14.2	0.1337371842258	11657.093861257	0.051115593355639	0	4.1665346661006	49.87380068318	143.19645786815	371.38125263377	107.95307673768	0.66600290701214	0.038135926840874	199.4650272907	0.21474740277772	8.3537770038666	2.9335846326857	11.287361636552	115.18125787093	196.23603409676	0.011663863108141	17.255891571825	708.5236986394	1.2516606796368	4.9227974533029	6.1744581329398	4.4096677179205e-05	0.00029345636432029	0.0003375530414995	0.38107156971866	107.27517883357	2.7002179878497
14.48	0.12985960232723	11657.222738245	0.049282602781103	0	4.049864168143	49.318344118843	143.28317995702	371.50431172568	107.94446503771	0.63287691650127	0.036188962250371	199.45247154811	0.20761184518451	8.2250460064961	2.7139346686255	10.938980675122	115.13418902191	196.14989389336	0.011041598839363	16.74263068391	708.23082612893	1.2327385159876	4.3222594370811	5.5549979530688	4.3532339629768e-05	0.0002886672435728	0.00033219958320256	0.35553050103326	107.23083037729	2.6764769037209
14.872	0.12481552860554	11657.400754361	0.046979842541726	0	3.9017068713692	48.551097373193	143.40290807726	371.67171256119	107.93199495141	0.59187608705806	0.033756183550785	199.43401325981	0.19860377802848	8.1623268077858	2.7239014804492	10.886228288235	115.06797733204	196.02901629751	0.010283186034982	16.076138449421	707.81924737488	1.2091041036148	4.2179678306487	5.4270719342636	4.2813195673602e-05	0.00028696729639741	0.00032978049207101	0.32419056147989	107.16830054762	2.6458840361777
15	0.12325939060887	11657.458283237	0.046281371683868	0	3.8566461620978	48.303153004959	143.44164812399	371.72529985557	107.92783676264	0.57965722589326	0.033025305922483	199.42780154735	0.1958720582662	8.158283358068	2.729839250766	10.888122608834	115.04628856915	195.98948616824	0.0100575442121	15.871682184625	707.68450567232	1.2034928295101	4.2095238039849	5.413016633495	4.259098946995e-05	0.00028653254522375	0.0003291235346937	0.31491680330582	107.14778605756	2.6363456377522
15.2	0.120912701289	11657.547584296	0.04513048223281	0	3.7893265428162	47.918274814542	143.50171190102	371.80788817821	107.92122120172	0.56165133874745	0.03190718231809	199.41783785671	0.19114723919165	8.3355187457264	2.9268612123743	11.262379958101	115.01232578158	195.92765762246	0.0096822372273872	15.483266110464	707.47364211537	1.2291813255511	4.9178783205409	6.147059646092	4.2185185520284e-05	0.00028257832358969	0.00032476350910998	0.30131759508503	107.1156385067	2.6149999737267
15.48	0.11779062956619	11657.671411157	0.04368922120922	0	3.7009122889563	47.384597290437	143.58485497718	371.92076905457	107.9117257665	0.53848862464434	0.030496816304324	199.40338126398	0.18517335065559	8.2096776374175	2.7103133931071	10.919991030525	114.96463227829	195.84098050434	0.009223403050078	14.967577238566	707.17780481172	1.2112339991146	4.3180116716148	5.5292456707293	4.1615103421964e-05	0.00027781392237443	0.0003194290257964	0.28395559249113	107.07045834022	2.5890359111122
15.872	0.11370755759293	11657.842453179	0.041893773324073	0	3.5873351348889	46.64743367795	143.6994002322	372.07444393863	107.89806544253	0.50962187323976	0.028732111867275	199.3823477405	0.17779098662416	8.1520580138694	2.7223107585147	10.874368772384	114.89761941934	195.71944394179	0.0086704154099905	14.301754079663	706.7625100509	1.188540951956	4.213322894025	5.4018638459809	4.0887003482967e-05	0.00027614969419107	0.00031703669767403	0.26256459954098	107.00690750649	2.555815547329
16	0.11243997211844	11657.897728331	0.041349188033356	0	3.5524846822576	46.409211051265	143.73640208172	372.12365852081	107.89352827512	0.50097131784453	0.028199836143931	199.3753128887	0.17557313815573	8.1496643227984	2.7288117971215	10.87847611992	114.87568625997	195.67971921028	0.0085062517767608	14.098519059576	706.62665035129	1.1831688248795	4.2047417663929	5.3879105912724	4.0662872497343e-05	0.0002757418360606	0.00031640470855794	0.25621356458958	106.98609092107	2.5455245698601
16.2	0.11052414662903	11657.98353122	0.04044367512093	0	3.5001148533062	46.039423682316	143.79368302428	372.19948727618	107.88632645138	0.48817538191163	0.027382671128717	199.36407346597	0.1717111626026	8.3258751980828	2.9228184854484	11.248693683531	114.84135920495	195.6176070051	0.0082310142961265	13.716804094749	706.41412858326	1.2091858321239	4.9133869155596	6.1225727476835	4.0248287830252e-05	0.00027155013130987	0.00031179841914012	0.24687864909074	106.95350116195	2.5228601350752
16.48	0.10796020558139	11658.1025078	0.03931034181043	0	3.4307417350055	45.52667128879	143.87276518226	372.3030213439	107.87601908541	0.47161910400076	0.026349000486441	199.34784626452	0.16685828597767	8.2026002211588	2.7088322287633	10.911432449922	114.79319065626	195.53057155675	0.0078952466052849	13.212689902941	706.11613763244	1.1915882817313	4.3136282855553	5.5052165672866	3.9667076435461e-05	0.00026678168781947	0.00030644876425493	0.23491782583861	106.90775748797	2.4952615278945
16.872	0.10457565170426	11658.266850616	0.03789090624933	0	3.3405393781937	44.818411324738	143.98129906696	372.44375801966	107.86123568443	0.45080702490255	0.025045913263909	199.32435764965	0.16087910605558	8.1498861044102	2.7228511349959	10.872737239406	114.72557403835	195.40859913309	0.007489551597795	12.566859649454	705.69812190518	1.1691481759729	4.2083053123781	5.377453488351	3.8921359687706e-05	0.00026511317640434	0.00030403453609205	0.22010043300651	106.84351351206	2.4599877165758
17	0.10351652704049	11658.319960727	0.037457706542813	0	3.3126083051183	44.589529261474	144.01626374185	372.48877761245	107.85633452198	0.44452730076431	0.0246501489847	199.3165258747	0.15908095370313	8.149137627271	2.7299419914689	10.87907961874	114.70345720469	195.3687462951	0.0073685825935273	12.370843065416	705.56143840545	1.1638230196893	4.1995272439238	5.3633502636131	3.8692351075017e-05	0.00026472066495779	0.00030341301603281	0.21568143689457	106.82249144283	2.4490786855734
17.2	0.10191028219481	11658.402402886	0.036734030163295	0	3.2703878001871	44.234241022131	144.07026323787	372.55804560565	107.8485630858	0.43519515048406	0.024040500085069	199.3040389404	0.155941012061	8.3248328666692	2.9214966392588	11.246329505928	114.6688572124	195.30644833421	0.0071649711126517	12.002056271051	705.34768981112	1.1899181983617	4.9088998128226	6.0988180111843	3.8262301279127e-05	0.00026014510929127	0.00029840741057039	0.20916631402521	106.78960067672	2.4252106206554
17.48	0.099744160757266	11658.516719368	0.035822825281815	0	3.2139774504304	43.741593314515	144.14452000613	372.65235208015	107.83745365089	0.42303553410254	0.023263660297656	199.28605506116	0.15198651598305	8.2041277509595	2.7097726022518	10.913900353211	114.62033416931	195.21918010595	0.0069154149632134	11.517296584604	705.04809561538	1.1723116317712	4.3086544704516	5.4809661022228	3.7660177360483e-05	0.00025525557535038	0.00029291575271086	0.20077889865324	106.74347284415	2.3960136618623
17.872	0.096853665855699	11658.674625002	0.034668666219185	0	3.13975577554	43.061103734628	144.24585943665	372.78003637717	107.82153685151	0.40759234314245	0.022273166950346	199.26008467141	0.1470817916886	8.156603619734	2.7260377929485	10.882641412683	114.55226791826	195.09692721086	0.0066109696287774	10.900163336512	704.62803621452	1.1496624301726	4.2024124859475	5.35207491612	3.6882932691868e-05	0.00025350499946425	0.00029038793215612	0.19031407824599	106.67875502806	2.3585616764452
18	0.095941413748327	11658.72565466	0.03431327859236	0	3.1165717875781	42.841195998944	144.27837678422	372.82076212385	107.81626296333	0.40289497508276	0.021969600790374	199.25143693486	0.14559703375947	8.1576429892023	2.7338071126361	10.891450101838	114.53001422579	195.05699251903	0.0065194441027234	10.713649892285	704.49072975092	1.1442425182608	4.1933646624643	5.3376071807251	3.66445310532e-05	0.0002531115467249	0.0002897560777781	0.18717520075766	106.65759216841	2.3469647637557
18.2	0.094552738106106	11658.804867273	0.033717332321471	0	3.0813310882066	42.499838391195	144.32842609678	372.88324801562	107.80790193929	0.39587676157804	0.02150005323777	199.2376603152	0.1429980902672	8.3333798994365	2.9233713000274	11.256751199464	114.49521080613	194.99457658672	0.0063648566284889	10.36056995029	704.27604928272	1.1702319746035	4.9040790475922	6.0743110221957	3.6189562184904e-05	0.00024798179293501	0.00028417135511991	0.18252928016357	106.62449486983	2.3216000828017
18.48	0.092664997169807	11658.914705322	0.032960651226242	0	3.0338687527595	42.026507084488	144.39685925624	372.9678788262	107.79594953943	0.38665849381268	0.020895875239344	199.21783537606	0.13970424018817	8.2153504227799	2.7136732500475	10.929023672827	114.44642331989	194.9071619808	0.0061738381754071	9.8980424732052	703.97522927094	1.1523056523437	4.3026292041578	5.4549348565015	3.5553732998203e-05	0.00024286138937321	0.00027841512237141	0.17651238773917	106.57810286507	2.2904171535486
18.872	0.090118718254465	11659.066424302	0.031989384928229	0	2.9707411101611	41.37269904342	144.48949057717	373.08163548441	107.77881957397	0.37481505031127	0.02011485309214	199.18922125591	0.13557334186559	8.1735385005351	2.7325251191471	10.906063619682	114.37802074472	194.78473531329	0.0059376316477855	9.3119073316042	703.5535928117	1.1290118941551	4.1951233040423	5.3241351981973	3.4727770774749e-05	0.00024096368020887	0.00027569145098362	0.16893830809669	106.51305812665	2.2502300076072
19	0.089308475823246	11659.115454407	0.031687418088446	0	2.9508678736213	41.161413757499	144.51904048786	373.1177270537	107.77314196895	0.37118058243662	0.019872979067212	199.17969505619	0.13431161456788	8.1765919769406	2.7410944459343	10.917686422875	114.35566439589	194.7447505533	0.0058658816489929	9.1353125839588	703.41580230013	1.1233600166591	4.1857213403032	5.3090813569623	3.4474662095816e-05	0.0002405561776746	0.00027503083977042	0.16665043562603	106.49179788202	2.2377615263945
19.2	0.088071128322314	11659.191562961	0.031179371773932	0	2.9205105576001	40.833440570476	144.56429842128	373.17283913688	107.76413682575	0.36571868761386	0.019497182660488	199.16451912502	0.13209801873199	8.3528836338754	2.9289835432461	11.281867177122	114.3207080478	194.68226320249	0.0057442458486162	8.7998922674862	703.20039447798	1.1490736005486	4.898599775872	6.0476733764206	3.3985174150901e-05	0.00023476906845847	0.00026875424260937	0.16324797491223	106.45855747064	2.2104765428665
19.48	0.086377111961434	11659.297096402	0.030528708281649	0	2.8793393134446	40.378668282436	144.62566959031	373.24684489616	107.75125287241	0.35848271420215	0.019008441079793	199.14267588273	0.12927097657149	8.2376425702941	2.7211013897519	10.958743960046	114.27172103381	194.59476152182	0.0055924715166306	8.3619043847025	702.89861139224	1.1305221114101	4.2951084249344	5.4256305363445	3.3303513390582e-05	0.0002293660458877	0.00026266955927829	0.15880971573069	106.41198193214	2.1768158438257
19.872	0.084071327339181	11659.442868471	0.029682750941568	0	2.8240690470122	39.750495618565	144.70774552848	373.34512860746	107.73276480416	0.34907282695547	0.018367550877295	199.11112983819	0.12568250142985	8.2021867161072	2.742955826879	10.945142542986	114.20306328062	194.47223439473	0.0054019315367559	7.8094909713959	702.4757246251	1.1061588655705	4.1859488859857	5.2921077515562	3.2414050907939e-05	0.00022729122773125	0.00025970527863919	0.15316388285474	106.34670922119	2.133310686176
20	0.083332516301411	11659.489976425	0.029417419901696	0	2.8065545416565	39.547494700296	144.73370024509	373.37603485782	107.7266316567	0.34615876198528	0.01816698891341	199.10062251358	0.12457657139528	8.2075237838683	2.7524659886525	10.959989772521	114.18062870854	194.43222144213	0.0053434157089399	7.643641424603	702.3375478126	1.1001441138064	4.176102376624	5.2762464904305	3.2142045660521e-05	0.00022686311402188	0.0002590051596824	0.15144444721399	106.32538088042	2.1198030587076
20.2	0.082202099944061	11659.563100976	0.028970056657835	0	2.7796903873671	39.232381137551	144.7731607217	373.42286167044	107.71689584086	0.34175357721574	0.017854161024418	199.08387627904	0.12263344749939	8.3847714089085	2.9388307228689	11.323602131777	114.14555543596	194.36969474196	0.0052438803813772	7.3289824150834	702.12155699906	1.1254347894783	4.8921722691186	6.017607058597	3.1611451421089e-05	0.00022037700777758	0.00025198845919867	0.14887336591008	106.29204020194	2.0902737844179
20.48	0.080646494640373	11659.664496075	0.028392797123433	0	2.7430469520002	38.79544017889	144.82601148977	373.48486941846	107.70294835575	0.33586728963263	0.017443203630861	199.0597551976	0.12013402270808	8.2723470859646	2.7325610554092	11.004908141374	114.09641505419	194.28214689826	0.00511846068336	6.9198872318102	701.81899718641	1.1059838480634	4.2857060953525	5.3916899434158	3.0877013077523e-05	0.00021468811961056	0.00024556513268808	0.14549217651503	106.24533571143	2.0538334404019
20.872	0.07851622644226	11659.804550488	0.027634388673597	0	2.6934834373659	38.191897744128	144.89540500818	373.56559347585	107.68289972555	0.3281214086304	0.016897459909049	199.02488163211	0.11692777947398	8.2438639258221	2.7578723814219	11.001736307244	114.02755967846	194.15956999214	0.0049587161732767	6.4073938579403	701.39509347949	1.0801886902086	4.174478695432	5.2546673856406	2.9918241785557e-05	0.00021243659812279	0.00024235483990835	0.14114053387974	106.17990219284	2.0067891769145
21	0.077830322133992	11659.849810288	0.027394902636282	0	2.6776944463511	37.996856366375	144.91705332751	373.59059966692	107.67624129341	0.32570166193717	0.016725125426493	199.01325751154	0.11593231558169	8.2517453048103	2.7684701299252	11.020215434736	114.00506419021	194.11954399257	0.0049091680831201	6.2543294192142	701.25660056407	1.0737051958956	4.1640976343365	5.237802830232	2.9626276168903e-05	0.00021198729578754	0.00024161357195644	0.13980335784004	106.15852568213	1.992210907402
21.2	0.076780599500859	11659.920065591	0.026990953736448	0	2.6533981219788	37.694098206729	144.94959018485	373.62798951688	107.66566121347	0.32202331397504	0.016455654231595	198.99472074612	0.11418302528284	8.4301495164702	2.9532736307326	11.383423147203	113.96989947922	194.05700017712	0.0048246967341226	5.964839459285	701.04013082469	1.0984788707437	4.8845634149037	5.9830422856474	2.9053784750172e-05	0.00020478785176468	0.00023384163651485	0.13779211396913	106.12511393568	1.9603718908834
21.48	0.075332141055243	11660.017481253	0.026466846391967	0	2.6201075484986	37.274289417977	144.99231894762	373.67632576352	107.65048276907	0.31706886735688	0.016098785377659	198.96799903233	0.11192066198342	8.3203730745226	2.7484030440489	11.068776118572	113.92063837365	193.96943459062	0.0047173613177386	5.5908076227687	700.73692936219	1.0779321529508	4.2741322411857	5.3520643941365	2.8268505058469e-05	0.00019883340304856	0.00022710190810703	0.13512424363367	106.0783177832	1.92124893868
21.872	0.073343378592277	11660.152037105	0.025773391379641	0	2.5748152630299	36.694411472123	145.04676123418	373.73706190676	107.62862713518	0.3104783990239	0.015620417675493	198.92932651565	0.10899643919307	8.2992773091415	2.7776184969426	11.076895806084	113.85162600871	193.8468431822	0.0045790243855052	5.1267267589306	700.31217924148	1.0504733757262	4.160423623915	5.2108969996412	2.724820638333e-05	0.00019642382929637	0.0002236720356797	0.13164877634412	106.01276950714	1.8710600812562
22	0.072701382397123	11660.195519472	0.02555349280891	0	2.5603285123243	36.507017543339	145.06336049159	373.75536141474	107.62136078647	0.30840347868469	0.015468360792019	198.91642842236	0.10808398389715	8.309897787309	2.7894412273458	11.099339014655	113.82908180178	193.80681468946	0.0045357851110704	4.9891376876967	700.17342183365	1.0434618581318	4.1494256292591	5.1928874873909	2.6939557497648e-05	0.00019595695453297	0.00022289651203062	0.1305710885435	105.99135852637	1.8555864477463
22.2	0.071720119141754	11660.263015218	0.025183120379776	0	2.5379808579487	36.216130334866	145.0878167896	373.78204263677	107.60980451296	0.30523377332121	0.01523042847636	198.89585129563	0.1064826866402	8.4893653180429	2.9724319461025	11.461797264145	113.7938436103	193.74426927837	0.0044620256666196	4.7295731810714	699.95655001702	1.0677086131678	4.8756165883936	5.9433252015614	2.6332107404403e-05	0.00018806006179726	0.00021439216920167	0.12894058746833	105.95789583302	1.821743077094
22.48	0.070365628346404	11660.356603386	0.024701021472739	0	2.5072557240008	35.812781969276	145.11882102314	373.81491966828	107.59320628065	0.30093463482977	0.014913608260545	198.86617394184	0.10440498398695	8.3817723780647	2.7687274416628	11.150499819728	113.74448477511	193.65670583208	0.0043677256757431	4.3969614766453	699.65280728335	1.0459968381025	4.2602376741092	5.3062345122117	2.550897630814e-05	0.00018188341603787	0.00020739239234601	0.12675925463799	105.91103379686	1.7805526875369
22.872	0.068506730041189	11660.485870326	0.02406085678013	0	2.4652702674904	35.2556406382	145.15613386396	373.85319421123	107.56927656849	0.29516270370364	0.014486588313645	198.82320540817	0.10170805515918	8.3681120372869	2.802230584405	11.170342621692	113.67534399203	193.53412465014	0.0042451870145696	3.9893932434649	699.22733862505	1.0168420607454	4.1436737509542	5.1605158116996	2.4450379295179e-05	0.00017935120256086	0.00020380158185604	0.12388406962607	105.84540273924	1.7283311377345
23	0.067906382607068	11660.527642983	0.023857501050126	0	2.4518008218029	35.075594303615	145.16699295885	373.8639929382	107.56131524091	0.29333352126028	0.014350331565475	198.80887253239	0.10086439163933	8.381544471799	2.8153870893265	11.196931561125	113.65275962115	193.49410106761	0.0042066955777721	3.8696936529685	699.08835568599	1.0093109743403	4.1319944973998	5.1413054717401	2.4132969512227e-05	0.00017887409242403	0.00020300706193626	0.12298481109416	105.82396683302	1.7123628680527
23.2	0.066990922945097	11660.592484271	0.023516093084062	0	2.4309844501955	34.796112589846	145.18231977899	373.87874811403	107.54864717798	0.29052776004193	0.014137334527683	198.78600626249	0.09938806071849	8.5616102626233	2.9960793426801	11.557689605303	113.61746055457	193.43156497709	0.004141126209265	3.6441023320469	698.87114010341	1.0331341395472	4.8652876232208	5.898421762768	2.3506272545526e-05	0.00017037782828384	0.00019388410082937	0.12161677711122	105.7904672543	1.6772713574768
23.48	0.065729170872177	11660.682390669	0.0230711024187	0	2.4022927692924	34.408579240901	145.20021073038	373.89453284177	107.53044255146	0.28670039995736	0.013852892908128	198.75303459999	0.097470102061045	8.4553676359286	2.7932775561892	11.248645192118	113.56802015234	193.34401770417	0.0040569783068104	3.3579382805132	698.56693279784	1.0103647624964	4.2440824761938	5.2544472386902	2.2669983835368e-05	0.00016407387364307	0.00018674385747843	0.11977215394608	105.74355742275	1.6351916098049
23.872	0.064002460295831	11660.806570103	0.022479807099183	0	2.3629603763122	33.873283035691	145.21864189906	373.90824508296	107.50418917809	0.28152315646332	0.013468779181004	198.70532409668	0.094977277432064	8.4486623514923	2.8313064646574	11.27996881615	113.49877102308	193.22146425087	0.0039471240585869	3.0125324681102	698.14084429444	0.9797506345133	4.1243902861247	5.104140920638	2.1611116146467e-05	0.00016148196908777	0.00018309308523424	0.11731486436283	105.67786614577	1.5827456455457
24	0.063025713842768	11660.839527297	0.023909093748602	0	2.3332330030986	33.728711283929	145.22351612127	373.90876796325	107.49480353541	0.27786077883961	0.013273388417152	198.68814000047	0.095923676471121	8.451819350699	2.843744719246	11.295564069945	113.47602163837	193.18127564725	0.0040389041998846	2.9110827714	698.00164149886	0.96685387588511	4.1114148770708	5.0782687529559	2.154434279119e-05	0.00016243150417288	0.00018397584696407	0.11571503850762	105.65641356687	1.6076202640911
24.2	0.062915582581693	11660.9174818	0.036631859501671	0	2.3604568190937	50.646374947712	145.22796596504	373.91956973512	107.48376523543	0.28083740075732	0.013175487533612	198.66843818672	0.1219068807769	8.7176850118235	3.0438155539746	11.761500565798	113.44114947158	193.11955658721	0.0049857421141386	2.7254452937285	697.78398283513	1.0233297055993	4.8577814597531	5.8811111653524	2.3070377362908e-05	0.00016179748877252	0.00018486786613543	0.11679255045505	105.62287511941	1.8807849951023
24.48	0.066592987214532	11661.078984292	0.044740989617698	0	2.5374917683879	74.104629390128	145.2288895649	373.94274371512	107.47163760151	0.30140838782714	0.013767782706179	198.64745325805	0.14617454248199	8.7694882248564	2.8601081923515	11.629596417208	113.39330497951	193.03431158983	0.0055948339410014	2.4995936687109	697.47988317128	1.0588470735955	4.2337703934591	5.2926174670546	2.3814866011585e-05	0.00015883159511474	0.00018264646112632	0.12504674953522	105.57597121575	2.029243773276
24.872	0.078377852457845	11661.406502899	0.05059968607242	0	3.0234546729258	106.50726225926	145.22214483826	373.9793794877	107.4565760403	0.35832472805519	0.015981683893097	198.62191659939	0.17023361658881	8.9533256817949	2.9410163259126	11.894342007707	113.32756853196	192.91601578422	0.0062102538165467	2.2398447894245	697.05787002521	1.0854055678418	4.112041995502	5.1974475633438	2.4163836505675e-05	0.00015909235745781	0.00018325619396349	0.14816557283911	105.51067859652	2.08685590923
25	0.083599584558422	11661.538696185	0.052324915576781	0	3.2328217754285	116.97856109931	145.21831358268	373.99215331768	107.45182422749	0.38289489798309	0.016997987550448	198.61391268002	0.17757042687934	9.0215847623758	2.9691312507724	11.990716013148	113.30637901506	192.8776064853	0.0064463524763193	2.1673430262248	696.92169417565	1.0907533822184	4.098096360571	5.1888497427894	2.4274513413568e-05	0.00015965563638618	0.00018393014979975	0.15817610989366	105.48953038929	2.0947417211528
25.2	0.092251114331291	11661.754421149	0.041248523676173	0	3.5613356869941	116.04647730144	145.21120724075	374.00471290052	107.44199438046	0.4214591002141	0.018743283391905	198.59658777103	0.16124555898421	9.2594991020501	3.2106656579103	12.47016475996	113.27309454899	192.81709620536	0.0057900837245809	2.0267765047986	696.7108031688	1.1052975426487	4.8639957965456	5.9692933391943	2.2077227081176e-05	0.00014628160683403	0.00016835883391521	0.17389538693323	105.45668468935	1.766352033962
25.48	0.10281421227987	11662.053533571	0.036725231347981	0	3.9691042790236	114.75403601041	145.19883785567	374.00899795537	107.42413218285	0.46932335262532	0.020971521443992	198.56416208628	0.15224216571853	9.0836140370713	2.9758144027672	12.059428439839	113.22604651372	192.73163094731	0.0057918221101077	1.850579723669	696.41927442973	1.0420537862527	4.1958762973825	5.2379300836352	2.0665842360054e-05	0.0001402075806873	0.00016087342304736	0.19340322818239	105.41112098731	1.5683641701404
25.872	0.11480787534554	11662.466691949	0.037713000352852	0	4.4495817337049	112.96879809189	145.17610774588	374.00626942653	107.39637572238	0.52571517924507	0.023533392265685	198.51333048746	0.15416166338737	8.9924326601175	3.0082520844773	12.000684744595	113.16013725155	192.61202546028	0.0063347434340858	1.6451858170135	696.01748636563	0.97415947688097	4.0608258634742	5.0349853403552	1.9952539705854e-05	0.00013985210832049	0.00015980464802635	0.21638224469499	105.3480645139	1.4733889451566
26	0.11820491221084	11662.600207787	0.038576846061722	0	4.5869091273764	112.39187983633	145.16746837349	374.00477592137	107.38709002087	0.54183098351727	0.024257661852599	198.49629016756	0.15650174169131	8.9896299912518	3.0209567824904	12.010586773742	113.13870657989	192.57309335061	0.0065373127991866	1.5874104340898	695.88762494987	0.95977421027697	4.0466193680755	5.0063935783525	1.9845877049208e-05	0.00014009946166017	0.00015994533870938	0.2229481366413	105.3276292474	1.4586986129679
26.2	0.12299294365655	11662.807464503	0.040132014305323	0	4.7833512141162	111.49634298849	145.15249602176	374.00211548061	107.37249420104	0.5648821931844	0.02528555234145	198.46948983918	0.16142282744413	9.1532002210199	3.2016694651588	12.354869686179	113.10535129157	192.51241333332	0.0068545556251322	1.478321297415	695.68594376517	0.98055754446987	4.8331782638987	5.8137358083686	1.9677971288175e-05	0.00013758101375381	0.00015725898504198	0.23233847561982	105.29584198207	1.4442305935754
26.48	0.12879071593102	11663.094856795	0.042279956938852	0	5.0243351461024	110.25457856561	145.12845008702	373.99750421666	107.35195307626	0.59315624824049	0.026525838009837	198.43174730531	0.16909431876658	9.0087274118273	2.9752211777401	11.983948589567	113.05896020851	192.42777515396	0.0072585130096463	1.3458207206261	695.40584850239	0.95716928138718	4.1756796840787	5.1328489654659	1.9479002844047e-05	0.00013478119629699	0.00015426019914103	0.24385405001339	105.25160273327	1.4287452268635
26.872	0.13537910906506	11663.491843608	0.04491369513527	0	5.3027699642724	108.53934062861	145.08953365123	373.99007083642	107.3230516691	0.62581677677599	0.027935842799983	198.37860343578	0.17968025172703	8.9876943805229	3.0170977634088	12.004792143932	112.99462662463	192.30984823108	0.0077324016941445	1.1953358779523	695.01751913458	0.93243542924019	4.0477936864899	4.9802291157301	1.9277236035428e-05	0.00013447667749224	0.00015375391352767	0.2571514868412	105.19011147683	1.4124648221384
27	0.1372153666222	11663.620135733	0.045666561957887	0	5.380948186771	107.98504319094	145.07576381778	373.98749370699	107.31359148904	0.63498516109522	0.028328762961446	198.36120073596	0.18289702430221	9.0034802053867	3.0329290492617	12.036409254648	112.97376046794	192.27146370329	0.007865970347961	1.1535645846918	694.89150675063	0.92722995564534	4.0348008774285	4.9620308330739	1.9224145614454e-05	0.0001345583888237	0.00015378253443815	0.26088309815735	105.17012520121	1.4080356848734
27.2	0.1397731366855	11663.81928388	0.046739436094992	0	5.4913010800785	107.12462019601	145.05305614748	373.9828944438	107.29867196499	0.64792474480819	0.028884105354609	198.33372418858	0.1877339216158	9.1853484668433	3.2129560291081	12.398304495951	112.94129335618	192.21160181855	0.0080615882650777	1.0749881686181	694.69533205255	0.95795880615214	4.8260904994984	5.7840493056505	1.90251783846e-05	0.00012743088543957	0.00014645606382417	0.26614831842341	105.1389819223	1.3887882266431
27.48	0.14277130292606	11664.095431472	0.048023105801195	0	5.6236638858484	105.93154529858	145.01882447008	373.97490405059	107.27753304074	0.66344079857859	0.02953098394885	198.29474581993	0.19373149618757	9.0542596149814	2.9880657610635	12.042325376045	112.89609918964	192.12800730127	0.0082912702481508	0.98024776716442	694.42199934057	0.94161747276665	4.1661731257834	5.10779059855	1.879779090228e-05	0.00012346798688816	0.00014226577779044	0.27245923718378	105.09553695734	1.3722324324488
27.872	0.14598757423585	11664.476882134	0.049436608446232	0	5.7706963707218	104.28356202737	144.96682239081	373.96181649278	107.24767955638	0.68066780344533	0.030226789453334	198.23965402403	0.20060730973132	9.0417907697725	3.0328515617612	12.074642331534	112.83327185017	192.01133378522	0.0085413498345782	0.87364388627778	694.04150057912	0.92029604533444	4.0370423738902	4.9573384192247	1.8554484799624e-05	0.00012273230323088	0.0001412867880305	0.27946067212544	105.0349721689	1.3561638273246
28	0.14683604791189	11664.600153431	0.049817002896069	0	5.810450505755	103.75099840304	144.94903077619	373.95718484907	107.23789044595	0.6853232408602	0.030410900777627	198.22158189856	0.20250630208009	9.0590109132674	3.049405639694	12.108416552961	112.81284892548	191.97331103229	0.0086084513804282	0.84423014399313	693.91769211345	0.91548090798809	4.0237728497027	4.9392537576908	1.8485659432023e-05	0.00012269193009777	0.00014117758952979	0.28135129164008	105.01524842122	1.351747453808
28.2	0.14797144217206	11664.791506827	0.050351744170314	0	5.8649247927651	102.92431235359	144.92032009678	373.9493436598	107.22248995519	0.69169988456851	0.030661551685042	198.19313144294	0.20528137620678	9.2403333750976	3.2283372799088	12.468670655006	112.78102452421	191.91396980124	0.008705391960257	0.78881838223611	693.72463256879	0.94674345230061	4.8201639426596	5.7669073949602	1.8304774445529e-05	0.00011798592415968	0.0001362906986052	0.28393929039161	104.98447775894	1.3378437467574
28.48	0.14919954012217	11665.056844149	0.050947425599884	0	5.9268762696203	101.77801766885	144.87827397335	373.93680756861	107.20073213061	0.69894624553222	0.03093238681472	198.15290583218	0.20846858423169	9.1080445560856	3.0037457211715	12.111790277257	112.73662914198	191.83101928684	0.0088121238284334	0.72241494087496	693.45504627162	0.93060039795704	4.1573071602801	5.0879075582371	1.8081376514847e-05	0.00011490280444719	0.00013298418096204	0.28687682273795	104.94148438161	1.3243023018997
28.872	0.15031168468333	11665.42335903	0.05153163385443	0	5.9889057274335	100.19465162634	144.81637404597	373.9170844124	107.17002737898	0.70619000614638	0.031181777517931	198.09610533308	0.21175067806688	9.0954097998869	3.0504609282318	12.145870728119	112.67473291907	191.71509869349	0.0089163029623662	0.64821713308106	693.07873054012	0.9091670826909	4.0268807286444	4.9360478113353	1.7827977329755e-05	0.00011417403938901	0.00013200201671877	0.28980601227778	104.88143123377	1.3097912990264
