# Time [h]	All Liquid [L/h]	MS [g/L]	Butyric [g/L]	AA [g/L]	Propionic [g/L]	Valeric [g/L]	LCFA [g/L]	Acetic [g/L]
5.48	19.800462644531	0.0065560374147075	0.0034695753120244	0.0038556340629372	0.015059730028288	0.0012406168572791	0.3875010210631	0.042555662931223
5.872	19.81841797385	0.0058435974794172	0.0030531312174098	0.0033759323749387	0.013078113352081	0.0010834311717876	0.37264536353249	0.039806631345585
6	19.82357406977	0.005635579857915	0.002932270143501	0.0032360456066192	0.012509821045052	0.0010377338254706	0.36851118348286	0.039032214508203
6.2	19.831176146593	0.0053432064778	0.0027585005907572	0.0030371555225972	0.011697826613878	0.00097176001422726	0.3627748466178	0.037958321399397
6.48	19.840130971788	0.0049851183043574	0.002543666764704	0.00279159433916	0.010700709267413	0.00088976401943075	0.3561009389053	0.03669966125709
6.872	19.850163923503	0.004574441123413	0.0022915535315354	0.0025041792243729	0.0095386421906927	0.00079269883991147	0.34889610925556	0.035351280656982
7	19.853010803602	0.0044559254699013	0.0022191001943748	0.0024208921403114	0.0092060677964179	0.00076465953520323	0.34686099329891	0.03498640930798
7.2	19.857026577474	0.0042978776074092	0.0021162102200824	0.0023048806380321	0.0087327704670895	0.00072449050197946	0.34395084078803	0.034513047182097
7.48	19.861480772352	0.0041144703805386	0.0019917395959962	0.002164746180403	0.0081570182927006	0.00067521174892961	0.34020856535838	0.034024151805774
7.872	19.865937813368	0.0039241087894457	0.0018502232392257	0.0020058135525699	0.0074966361716984	0.00061782219071413	0.33506064985138	0.03363606651737
8	19.867138027778	0.0038707208565097	0.0018102603365079	0.0019600686853326	0.0073094463457878	0.0006013588833147	0.33325568358483	0.0335563551181
8.2	19.868623237847	0.0038107941114355	0.001754504594537	0.0018984883420779	0.0070451640642307	0.00057789316814137	0.33030056210635	0.033508793286342
8.48	19.869872532769	0.003753029338089	0.0016890325170134	0.00182583970299	0.0067281805184427	0.00054929744190262	0.32579030913014	0.03357466653288
8.872	19.870493682292	0.0037113090195499	0.0016163291544515	0.0017433556518563	0.0063687411404555	0.00051570792979928	0.31858238629723	0.033875274866794
9	19.870608493164	0.0036991320346502	0.0015957131690657	0.0017185743743173	0.0062666560107477	0.00050587901738092	0.31598678764197	0.033995639044727
9.2	19.870575651042	0.0036946098898646	0.0015664391273957	0.0016842105007226	0.0061209370671394	0.00049148767239738	0.31171589207143	0.034234020544615
9.48	19.870160202257	0.0036949028010817	0.00153057101516	0.0016393624366416	0.0059417853394057	0.00047300937815031	0.30532362063463	0.034637998348193
9.872	19.869440750651	0.0036911821596512	0.0014851991920747	0.0015758493856644	0.0057239743923448	0.00044892336229129	0.29569877433023	0.035265496008019
10	19.869296562826	0.0036841490015513	0.0014706902481387	0.0015540388701355	0.0056577135075915	0.00044128238826049	0.29243735474909	0.035459880804986
10.2	19.869189687717	0.00367253476881	0.0014477980934357	0.001518753101575	0.0055571867847788	0.00042937820664266	0.2872549172106	0.035766341467997
10.48	19.869167120117	0.0036436001194667	0.0014147457865933	0.0014652726572833	0.0054202938588127	0.00041259072591785	0.27989092163613	0.036172217661126
10.872	19.869723408746	0.0035731157782761	0.0013644454970582	0.0013817523675722	0.0052282530202709	0.00038838734526063	0.26955512994356	0.036637834232763
11	19.870050750543	0.0035439275025406	0.0013470393373	0.0013533522262377	0.0051646003071293	0.00038035812853703	0.26621945485364	0.036755010877915
11.2	19.870805365994	0.0034924005991585	0.0013187456629285	0.0013073106843577	0.0050635709944756	0.00036765791208035	0.26106630226793	0.036907256533486
11.48	19.872068706597	0.0034093247957133	0.0012770243440737	0.0012407541712501	0.0049184376834879	0.00034959947656549	0.25401498059639	0.037049885748833
11.872	19.874269571181	0.0032776830334628	0.0012153930662747	0.0011465491577429	0.0047081400932443	0.00032411622781944	0.24454829975084	0.03710812680078
12	19.875054720269	0.0032333275338635	0.0011949355063625	0.0011165402523604	0.0046385024139825	0.00031589707795303	0.24156804311095	0.037096376743811
12.2	19.876404685004	0.0031624329565323	0.0011628018367638	0.001070246250131	0.0045290063601654	0.00030320452650503	0.23702477444109	0.037050494254746
12.48	19.878341167643	0.0030623340747463	0.0011179088530632	0.001007573819256	0.0043752663037818	0.00028586862853618	0.23089521718592	0.036935668762689
12.872	19.881120621419	0.0029243314334808	0.0010564452869784	0.00092541933173651	0.0041621459156912	0.00026279323992345	0.22273538393854	0.036693183264392
13	19.882023642904	0.0028807853846321	0.0010370092242018	0.00090026059074052	0.0040939497369521	0.00025563141005358	0.22015834270592	0.036599491527841
13.2	19.883453909288	0.002814166107172	0.0010073755992174	0.00086254691221491	0.0039891136264445	0.00024483580952179	0.21621021527658	0.036440704989568
13.48	19.885407009766	0.0027244832235274	0.00096759427632263	0.00081314317249282	0.0038466384474349	0.00023057243159392	0.21081673619338	0.036198001232604
13.872	19.888054145182	0.002606383086854	0.00091556910577642	0.00075050478013049	0.0036571511710598	0.00021231816504081	0.20344557091822	0.035827780808555
14	19.888892206597	0.0025697945878577	0.00089953013684404	0.00073160438794624	0.0035980327469175	0.00020677855653131	0.20106160435565	0.035702144073834
14.2	19.890192297743	0.0025145938406055	0.00087542007283683	0.00070357274051953	0.0035084890196032	0.00019853518246096	0.19734937619073	0.035501530196303
14.48	19.891944847873	0.0024411776842088	0.00084360061674152	0.00066724380816629	0.003389065410424	0.00018781588379153	0.19215384639839	0.035213333455608
14.872	19.894298541775	0.0023452732475734	0.0008026606024095	0.00062157454491483	0.0032334222840631	0.00017431838842533	0.18482450222206	0.034796363536546
15	19.895043464193	0.0023155569493835	0.00079012719700782	0.00060781906049492	0.0031853718114213	0.00017025415356601	0.18240906785466	0.034658063013924
15.2	19.8962006301	0.0022708074383314	0.00077134620972587	0.00058745847841933	0.0031129939724824	0.00016423002427368	0.17860856496431	0.03443937122907
15.48	19.897763678168	0.002211214878129	0.00074662671192402	0.00056108473234714	0.0030170507098965	0.00015642849346461	0.17322845548413	0.034127927388669
15.872	19.899879349609	0.0021329447626153	0.00071481693982638	0.00052784814344283	0.0028925985056178	0.00014662842029377	0.16557766413252	0.033679791702022
16	19.900553821506	0.0021085388860919	0.0007050540242835	0.00051779705498804	0.0028542159060135	0.00014367615540071	0.16305650032322	0.0335315301513
16.2	19.901608120877	0.002071705035128	0.00069039139634101	0.00050289289939741	0.0027963977265771	0.00013929627739262	0.1590965662884	0.033297171780231
16.48	19.903040874891	0.0020223817214425	0.00067101516826882	0.00048350835789757	0.0027196757141449	0.00013361235764647	0.15352070051903	0.032963467578702
16.872	19.9050003699	0.0019569807357245	0.00064589358548618	0.00045888931559877	0.0026198096862802	0.00012643829928581	0.14568470585535	0.032483534624376
17	19.905629593533	0.001936422826629	0.00063813151263612	0.00045139123944282	0.0025888876459551	0.00012426661188714	0.14313008789055	0.032324988745991
17.2	19.906619086046	0.0019052888988472	0.00062642013902417	0.0004402301873317	0.0025421704715458	0.00012103340428548	0.13914715959481	0.032074480120134
17.48	19.907971284071	0.0018633130681019	0.00061083717692435	0.00042561543769995	0.0024798843518904	0.00011681434186239	0.13360150195929	0.031718084287891
17.872	19.909837202257	0.00180704930001	0.00059041505351124	0.00040684347548839	0.0023981645183679	0.00011144056482155	0.12592852512407	0.031206258604524
18	19.910440075955	0.001789210958002	0.00058405044151583	0.0004010724210223	0.0023726897954364	0.0001098012268674	0.12345329904507	0.031037409872502
18.2	19.911393381076	0.0017620929946365	0.00057439300405345	0.00039243718258984	0.0023340251581121	0.00010734760684358	0.11961920452157	0.030770721341891
18.48	19.912702254123	0.0017252705986103	0.00056143773687707	0.00038103109051396	0.0022821201230516	0.00010412040922578	0.11432690028841	0.030391435875888
18.872	19.914522966254	0.0016753720901339	0.00054425137585793	0.0003661768848733	0.0022133068485233	9.9959523903743e-05	0.10707892050085	0.029846644455989
19	19.915114608615	0.0016594178429451	0.00053884512598473	0.0003615601727571	0.0021916786969469	9.8677727057164e-05	0.1047545429102	0.029666855165203
19.2	19.916055248481	0.0016350796715151	0.00053059275712321	0.00035461089000137	0.0021586746368957	9.6746678436768e-05	0.1011663475409	0.029382701692949
19.48	19.91735213303	0.0016018162535091	0.00051942971011392	0.00034534286333447	0.0021140245009061	9.4182713217231e-05	0.096233909433018	0.028978090256536
19.872	19.919169091146	0.0015563082640227	0.00050444294320428	0.00033309527951521	0.0020541686549149	9.0830600692481e-05	0.089508414393894	0.028395725364059
20	19.919762402127	0.0015416521312399	0.0004996873525412	0.00032924622582543	0.0020352001495856	8.9786919601833e-05	0.087356898050683	0.028203284553874
20.2	19.920710238064	0.0015192410232316	0.00049238869042973	0.00032341926932939	0.0020061022743051	8.8203690405134e-05	0.084040589547312	0.027898841399074
20.48	19.922020745117	0.0014884643129873	0.00048244392479375	0.00031557738878857	0.0019664519663016	8.6081179576892e-05	0.079491406053835	0.027464811425336
20.872	19.923864960069	0.0014460805480234	0.00046896025364808	0.00030507798735968	0.0019127767516613	8.3268315398981e-05	0.073307553811874	0.026839520255438
21	19.924468687717	0.0014323617806485	0.00046465243241447	0.00030174658938321	0.0018956505730094	8.2383870937602e-05	0.071334586591188	0.026632943928047
21.2	19.925436314996	0.0014113696848634	0.00045801415066392	0.00029668111047055	0.001869268772442	8.1033854726733e-05	0.068299732923998	0.026306260108835
21.48	19.926774012153	0.0013824753827139	0.0004489235739082	0.00028981664015588	0.0018331247362155	7.9208999512315e-05	0.064151282379799	0.025841100577029
21.872	19.928655937609	0.0013425736481909	0.00043651896436643	0.00028053814077608	0.0017838609305254	7.6763802581615e-05	0.058546884902714	0.025173250100727
22	19.929271337348	0.0013296275210015	0.00043253975945484	0.00027757414268926	0.0017680731171872	7.5989133720105e-05	0.056768595698325	0.024953419248926
22.2	19.930258865017	0.001309839517957	0.00042639426482284	0.00027305639407347	0.0017436912624334	7.4801261510922e-05	0.054044323861147	0.024606765736737
22.48	19.931618488824	0.0012826104961022	0.00041795906296204	0.00026690995764472	0.0017101896354866	7.3186430058878e-05	0.050345112362937	0.024115672169895
22.872	19.933520182943	0.0012450421815685	0.00040642000788973	0.00025855995253017	0.0016643808314346	7.1007230762276e-05	0.0454006727984	0.023416892959192
23	19.934139055013	0.0012328547815925	0.00040271388544974	0.00025588313533407	0.0016496752467179	7.0313706993113e-05	0.043845331878504	0.023188571788303
23.2	19.935131411675	0.0012142731672048	0.00039698786236222	0.00025180133961131	0.0016269468124146	6.9247548410133e-05	0.041477119561997	0.022830501452916
23.48	19.936486747179	0.0011887663897436	0.00038913025264457	0.00024624251231027	0.0015957033238819	6.7794185992299e-05	0.038291645452811	0.022327711143248
23.872	19.938362038845	0.0011537092404872	0.00037839187556506	0.00023868431612942	0.0015529904363623	6.5827077513958e-05	0.034093739746685	0.021622221950882
24	20.021806966254	0.0011351677110852	0.00038937101498148	0.00023509826302179	0.0015523237538748	6.6330293777228e-05	0.032776012019194	0.021753547016431
24.2	20.014245306207	0.0011292476204375	0.00056608803330059	0.00023264241167441	0.0018831285281819	7.9470717384867e-05	0.030827531818839	0.025804615491216
24.48	20.007558797743	0.0011891474763156	0.0007103994972918	0.00024119217306154	0.0022449960891594	9.0104090702384e-05	0.028315454945392	0.028910207447943
24.872	20.000779055556	0.0013934472352582	0.00082637761466151	0.00027748266973338	0.0026486842644285	0.00010074676563589	0.025176836036208	0.030753250258216
25	19.998627986979	0.0014851208984212	0.00085831661328793	0.00029459961510533	0.0027738704660539	0.00010452669527843	0.024239533971983	0.031079544970968
25.2	19.920609370009	0.0016385657235482	0.00071958688470271	0.00032455922983774	0.0026137667033735	9.6521430772466e-05	0.022840790142318	0.026854921338997
25.48	19.923672533746	0.0018256705713795	0.00063661456646838	0.00036348618137207	0.0025065270871566	9.5356473609463e-05	0.02098755477405	0.023430251798156
25.872	19.923802650499	0.0020355145974455	0.00062975812240115	0.00040831996421154	0.0025172915608949	0.00010255040069338	0.018612118273406	0.021325032202109
26	19.923414159831	0.0020947131709438	0.00063902972881174	0.00042096445878009	0.0025447931309861	0.00010560983321646	0.017891164381195	0.020964287930817
26.2	19.92260666428	0.0021778876897198	0.00065930615018092	0.00043878732734492	0.0026050423862059	0.00011057527553805	0.016820070142932	0.020599369352821
26.48	19.92137582997	0.0022783971893969	0.00069183253619355	0.00046032864616411	0.0027105070611019	0.00011727063492114	0.01543089597552	0.020313437005852
26.872	19.919814521918	0.0023919856098113	0.00073540728923593	0.00048472607598302	0.0028715438051996	0.00012543643967586	0.013689609565551	0.020097610708902
27	19.919371470269	0.0024234799651949	0.00074825743305731	0.00049149538371843	0.0029230261567975	0.00012777002090272	0.013167140697997	0.020045008176314
27.2	19.918809222656	0.0024671865592358	0.00076670931473568	0.00050092714247695	0.0030006800447922	0.00013108137862147	0.012395068605026	0.019971466816002
27.48	19.918140626845	0.00251821355265	0.00078909812126544	0.00051199546608551	0.0031009760564614	0.00013506276255927	0.011399703487258	0.01987489223891
27.872	19.917492581163	0.0025719055220152	0.00081397583336168	0.00052376052708189	0.0032209009680798	0.00013946866453542	0.010160192895942	0.019736824654961
28	19.917343823242	0.0025857998288633	0.00082067868547719	0.00052682797111108	0.0032547892925652	0.00014065562765788	0.0097899298201143	0.019690337739431
28.2	19.917198328451	0.0026041432268212	0.00082982817254487	0.00053090900912526	0.0033024820695397	0.00014227703922127	0.0092442602759647	0.019616206465739
28.48	19.91707978125	0.0026235763410195	0.00084017303425573	0.00053530260452816	0.0033588648736404	0.00014411490748572	0.0085435169691034	0.019509561661893
28.872	19.917095355577	0.0026399318295722	0.00085040572631329	0.00053916507121243	0.003418919929084	0.0001459461269835	0.0076755118207982	0.019354836661428
29	19.917138479709	0.0026430391448338	0.00085284851348571	0.00053995144135971	0.0034343786159188	0.00014638726106731	0.0074171860076536	0.019303586084198
29.2	19.917249397569	0.0026459157217026	0.00085584256907913	0.00054075568129263	0.0034546509943371	0.00014693266400861	0.007037331577196	0.019223082674266
29.48	19.917458791341	0.0026462421312251	0.00085852599459695	0.00054109568832803	0.0034757803795468	0.00014743258875241	0.0065509624798917	0.019110125968819
29.872	19.917856312826	0.002640277225193	0.00085971044889288	0.00054021227274239	0.0034928668039871	0.00014768390328099	0.0059505813072557	0.018952073080984
30	19.91800756326	0.0026369937674692	0.00085955611744502	0.00053964013676956	0.0034957913924536	0.00014767154832068	0.0057722790063691	0.018900831006986
