# Time [h]	hydro_Methanogenesis [g/h]	Disintegration_Initial [g/h]	Hydrolysis_Proteins [g/h]	aceto_Methanogenesis [g/h]	Valeric_Degradation [g/h]	Acetic_Degradation [g/h]	Acidogenesis_MS [g/h]	Disintegration_Substrate [g/h]	Propionic_Degradation [g/h]	Butyric_Degradation [g/h]	Hydrolysis_Lipids [g/h]	Hydrolysis_Carbohydrates [g/h]	Acidogenesis_AA [g/h]	Acidogenesis_LCFA [g/h]
9	5.2186441796405	0	1.1691679945402	11.416757001259	0.19090731916369	3.6830744564157	4.5191292634028	2.456196121495	1.2026889732521	0.59990311334033	0.8802975229595	4.4088184284767	1.0657967660278	6.941879820288
9.2	5.0150199313525	0	1.0903604743143	10.988562915601	0.17694883914347	3.5485445387142	4.2791001361983	2.4366253124301	1.1250979095742	0.56186732454312	0.81571643204611	4.1837541659996	0.99161105788757	6.7215485451243
9.48	4.750454241793	0	0.99045190978406	10.511221757086	0.15942155314882	3.3942953243291	3.9751852404621	2.4094881613845	1.0276332486846	0.51402406409123	0.73392705378286	3.8972789856875	0.89811019872581	6.4099315215589
9.872	4.4210462128112	0	0.86868474374084	9.9531377482919	0.13843930538708	3.2111395650238	3.6042551735705	2.3720038995228	0.9111876283321	0.45655280996568	0.63440172995217	3.5459487634286	0.78494432139781	5.9895896674479
10	4.3207588979283	0	0.8328539445327	9.7837543996793	0.13233252665573	3.1553927223724	3.4911949709077	2.3598904038163	0.87728189676365	0.43970872429526	0.60515466705846	3.4420323097238	0.75147653072462	5.8595362795368
10.2	4.165484233993	0	0.78051592043184	9.4464540032116	0.12383674988602	3.0491506159464	3.3313798896782	2.3410869127602	0.83144309272366	0.41628718453254	0.56247335570632	3.2896936684292	0.7036750496801	5.6685978938011
10.48	3.9761156214417	0	0.71410360226764	9.1017093512337	0.11310032889266	2.9374525517035	3.1290417311083	2.3150137324809	0.77408487979729	0.38670434284314	0.50839406348408	3.0952962019437	0.6431655757246	5.4276363886814
10.872	3.7614900596135	0	0.63304637715157	8.7452971585395	0.10018408417217	2.8201614266436	2.8813385150696	2.2789991160805	0.7058402788473	0.35112618737963	0.44254008021023	2.8559605951208	0.56975483045061	5.1465531590091
11	3.700638154491	0	0.60916657272501	8.646625419203	0.0964238734066	2.7876108779272	2.8074799574667	2.2673605693515	0.68604750566723	0.34073789002635	0.42317616540366	2.7849432817414	0.54828774636574	5.0681974046612
11.2	3.6074736346429	0	0.57425647789211	8.4308350174363	0.091458922197524	2.7205958934463	2.7006511909184	2.2492943300925	0.66186125410312	0.32715537553984	0.39490567438478	2.6806029394539	0.51769696625986	4.9594550619852
11.48	3.4984174211471	0	0.52990103994156	8.2282910418299	0.084895936041112	2.6559403527449	2.5639334376253	2.224243432802	0.63024491061923	0.30909775587327	0.35906158812397	2.5469964430819	0.4780813754868	4.8338373879475
11.872	3.3808175656977	0	0.47565543512922	8.0355014597515	0.076624004645552	2.5935127207709	2.3947088596856	2.1896408822636	0.59018272795817	0.28626085271029	0.31536763690597	2.3816400274118	0.42935994378508	4.6995384938792
12	3.3482443026648	0	0.45964768508755	7.984527860047	0.074155355184408	2.5769870838071	2.3445703196796	2.1784586692374	0.5780684243496	0.27941605821194	0.30250854229843	2.3323640721806	0.41505367191682	4.6641747402916
12.2	3.2971857566589	0	0.43621843511937	7.8662451581385	0.070825170994092	2.5408546108557	2.2708066656558	2.1611007856134	0.56297068703272	0.2704143908253	0.28372334146569	2.2597531447886	0.39455775764581	4.6129091553233
12.48	3.2356277720841	0	0.40639554030017	7.7538684427725	0.066370172975477	2.5058537426253	2.1753883207198	2.1370321029119	0.5423843124627	0.25811572890506	0.25988273533284	2.1663522583201	0.36779946472216	4.5557055037022
12.872	3.1680044414767	0	0.36981963207093	7.6430854070075	0.060669133478268	2.4711216590735	2.0562289232867	2.1037862717269	0.51502232694395	0.24214449441217	0.23077762948342	2.0499609283483	0.33469132455212	4.4941292017573
13	3.1488397263141	0	0.35900089319985	7.6130617979796	0.058953085438452	2.4617260039691	2.0206580150412	2.0930425032208	0.50652862572836	0.23729261132923	0.22220136316219	2.0150841832466	0.32490514701264	4.4777161967652
13.2	3.1171056330173	0	0.3431405711693	7.5462660437686	0.05635242844762	2.4416493696638	1.9679763218134	2.0763652060219	0.49370743270949	0.23012837541776	0.20966181583633	1.9634968766398	0.31045612454987	4.4491022974978
13.48	3.0763520776747	0	0.32290071321645	7.4769387008843	0.053052424948424	2.4206321516569	1.899709502361	2.0532402326005	0.47684497113386	0.22082682803228	0.19372589923167	1.896754556747	0.29204773409819	4.4162263549869
13.872	3.0299055441495	0	0.29798077240181	7.4017332609144	0.048984983367171	2.3978516202008	1.813852747605	2.0212979343855	0.4552339353767	0.2091088928094	0.17422977269714	1.8128652762639	0.26934666581877	4.3773851702851
14	3.0163929882873	0	0.29058604905431	7.3803912496306	0.047774723473816	2.3914070477952	1.7879684025981	2.0109754209015	0.44864132871463	0.20557586130745	0.16847482876651	1.7875551526271	0.26260577853428	4.3662433750715
14.2	2.9921957221373	0	0.2797212209451	7.3308033682775	0.045779573920805	2.3768280849047	1.7494495796412	1.9949520273272	0.43737800517174	0.1998675013477	0.16005005928184	1.7499445597622	0.25237947758199	4.3432918509629
14.48	2.9599377465179	0	0.26580830493053	7.2771420948405	0.043355482470791	2.3609884444473	1.6994564742054	1.9727337647537	0.42319934301329	0.1927920875237	0.14932281043397	1.7009429506201	0.23962655120393	4.315315143321
14.872	2.9224727647795	0	0.24858795656438	7.2163216250314	0.040463117627448	2.3430731775686	1.6360124085693	1.9420438949277	0.40581812833751	0.18413094828059	0.13616003582156	1.6387168859751	0.22392040801696	4.2792115893179
15	2.9114404651793	0	0.24345603487517	7.1986759359123	0.03961053823454	2.3378868540747	1.6166792395888	1.9321261201984	0.40062641073892	0.18153537330159	0.13226505738844	1.6197913880811	0.21923265006233	4.2681785012125
15.2	2.8902456505727	0	0.23589356227393	7.1536215836702	0.038153133533814	2.3248528324941	1.5877951447342	1.9167309925817	0.39134548667823	0.17716798138728	0.12655338993571	1.5915171479828	0.21202787641263	4.2443421946843
15.48	2.8615688288999	0	0.22616522235062	7.1051992055234	0.036415715974921	2.3108085571755	1.5501135223486	1.8953838916175	0.37993963614581	0.17186010655155	0.11926134884627	1.5543831613617	0.20310469239365	4.2140584209528
15.872	2.8279284999854	0	0.2140411867607	7.0500739308701	0.03436752310201	2.294847841904	1.5017604617591	1.865897347118	0.36627376688541	0.16541862749752	0.11027713180721	1.5066807566533	0.19207220167864	4.173585863759
16	2.8179794207782	0	0.2104079534947	7.0339661014647	0.03376437093051	2.2901890885093	1.4868577695702	1.8563684420506	0.36222861853979	0.16348402083432	0.10760969712762	1.4920435665482	0.1887575596466	4.1608959447803
16.2	2.7977909017755	0	0.20503366040289	6.9900615487468	0.03271709238471	2.2775723573445	1.464506250026	1.8415769472926	0.35486095635104	0.16016738003882	0.10368903261811	1.4700482383886	0.18363110146938	4.1333898671472
16.48	2.7702482546842	0	0.19808002368032	6.9431162241052	0.03147549456254	2.2640597976432	1.4351384054692	1.8210668515516	0.34589665570601	0.15615599270206	0.098665486852217	1.4409115287023	0.17727507937629	4.0976952788189
16.872	2.7375687684349	0	0.18933895045907	6.8894307584656	0.030011571245331	2.2486271619926	1.3969968161294	1.7927364529895	0.33522892956538	0.15127120428085	0.092442181862734	1.4030265388414	0.16935756056881	4.0497220365609
17	2.727881510074	0	0.18670146632101	6.8736455432335	0.029578496006594	2.244090113724	1.3851043538623	1.783581170459	0.3320698776759	0.14979322753727	0.090586203495718	1.3912954881497	0.16695940721366	4.0345814574136
17.2	2.7073212236157	0	0.1827819632033	6.8288913449104	0.028819589775821	2.2312297031735	1.3671994944788	1.7693696408852	0.32624761184927	0.14723009437135	0.087849851890587	1.3735628760786	0.16323355262745	4.0017583986936
17.48	2.6791364738552	0	0.17767492432307	6.7808217439375	0.027919749571777	2.217396305378	1.3434946865699	1.7496637325806	0.31918363081184	0.14412727110988	0.084327137434363	1.3498705291808	0.15859359081654	3.958627623378
17.872	2.6452208120001	0	0.17118878411983	6.7252818881463	0.02685246311701	2.2014203194552	1.3123370956935	1.7224441493851	0.31076264537282	0.14031688492691	0.079931912863318	1.3186974257268	0.15275673343989	3.9007747797994
18	2.6351462678412	0	0.16921588953476	6.708829198099	0.026534259182359	2.1966840864766	1.3025102966425	1.7136478399578	0.30825441301228	0.13915261786715	0.078613584318216	1.3089601507828	0.15097169043578	3.8824919783362
18.2	2.6130134304112	0	0.16626823986278	6.661155372922	0.025971964144339	2.1829222553646	1.2876663257618	1.6999935356478	0.30358064259103	0.13711347236999	0.076662297668699	1.2941590570468	0.14818576804111	3.842940908021
18.48	2.5826361310469	0	0.16239656740133	6.6094495002055	0.025303824906532	2.167965165252	1.2678717587123	1.6810602833795	0.29790907082525	0.1346392047266	0.074135202850452	1.274224876159	0.14469615111884	3.7904606737266
18.872	2.545524226212	0	0.15742232113074	6.5489523621669	0.024504484980455	2.1504507067101	1.2415636645962	1.6549079617368	0.29111091916391	0.13157057108322	0.070954089400611	1.2477112662677	0.14025614253507	3.72021533356
19	2.5344799380594	0	0.15589584462338	6.5308973116718	0.024263814019343	2.1452148501705	1.2331739983892	1.6464565503	0.28906900776573	0.13062285084347	0.069993182962934	1.2393645069209	0.1388832336929	3.6980038820407
19.2	2.5097148382415	0	0.15360184879782	6.4783239931999	0.023834491473993	2.1299188602485	1.2204711480753	1.633337622819	0.28521975999133	0.1289467749488	0.068564149463138	1.2266144341921	0.13673028143694	3.6503628180439
19.48	2.4757909505385	0	0.1505627399649	6.4206595551442	0.023323008067424	2.1130867829087	1.2034232663961	1.6151467312974	0.28054334672501	0.12690846100994	0.06670008060689	1.2093225116467	0.13401631554743	3.5866588686216
19.872	2.4337837712634	0	0.1466105873213	6.3523963290199	0.022704940984937	2.0931147302504	1.1805451572617	1.5900198247426	0.27490006094174	0.12435544786002	0.064328830798992	1.1861089997451	0.1305206333355	3.5015708836143
20	2.4212718978007	0	0.14538668003382	6.3319028667863	0.022516751017757	2.0871036151393	1.1731724469751	1.5818997880118	0.27318897904551	0.12355840068291	0.063606667829875	1.1787529074957	0.12942662291828	3.474680806337
20.2	2.3930048085658	0	0.14353650243061	6.2727084660711	0.022177464953912	2.069702834771	1.1619968991107	1.569295245502	0.26992463526151	0.1221357308488	0.062526813682234	1.1674699626942	0.12770310114691	3.4177874402916
20.48	2.354469251164	0	0.1410642616457	6.2071556208464	0.021772163808578	2.0503428727619	1.1469172436643	1.5518176071556	0.26595301606034	0.12040210749276	0.061106714136313	1.1520797198401	0.12551629550033	3.3413512282898
20.872	2.3063154427628	0	0.13781099162477	6.1289235013321	0.021277123178232	2.0271502314037	1.1265165710669	1.5276759097651	0.26112592992034	0.11821016676106	0.059279024229491	1.1312630436937	0.12266452008267	3.2396644260481
21	2.2919853669914	0	0.13679469801361	6.1053667555077	0.02112457988872	2.0201436408217	1.119878602015	1.519874254655	0.25964817343729	0.11751871543224	0.058717410292818	1.1246316674675	0.12176090200349	3.2076288199842
21.2	2.2596225158194	0	0.13524979186952	6.0382155879079	0.020846554874068	2.0001651154718	1.1098172706416	1.5077639282692	0.25679730404927	0.11627484473765	0.057872687867036	1.1144272112311	0.12033175758098	3.1408252986129
21.48	2.2158428899651	0	0.13316892428989	5.9634650716213	0.020513518576963	1.9777908568079	1.0961800290313	1.4909715767191	0.25332247787489	0.11475589255733	0.056752182326141	1.1004451703694	0.11850678520625	3.0509880453511
21.872	2.1609741771796	0	0.13040092759004	5.8740468649165	0.0201022159167	1.95089015759	1.0776110303933	1.4677764588849	0.24906810544593	0.11281817963264	0.055292486064531	1.0814224104726	0.11609867811682	2.9323566013835
22	2.1446961889485	0	0.12952946104757	5.847143956157	0.019973960966919	1.9427656069847	1.0715181787137	1.4602807017336	0.24775364234347	0.11220116314054	0.054839857188268	1.0753379751762	0.11532657758291	2.8952335025809
22.2	2.1080637814674	0	0.12819818479491	5.7713595996331	0.01973797429737	1.9199223280161	1.0622906437314	1.4486452133946	0.24519554613515	0.11108532430956	0.054155046736697	1.0659519603385	0.11410207984713	2.8187672752064
22.48	2.0590468504275	0	0.1263925466285	5.6870840167404	0.019454373962839	1.894335073034	1.0497370100623	1.432511278771	0.24206964177431	0.10971886368745	0.053238886947955	1.0530474040803	0.11252852192501	2.716262338946
22.872	1.9978592079312	0	0.12396833555553	5.5867340309028	0.019100191692858	1.863683863178	1.0325572735575	1.410225625528	0.23821306721184	0.10796079935412	0.05203130924295	1.035413512346	0.11043006009603	2.5824878898235
23	1.9798081293121	0	0.12320007892932	5.5566952504842	0.018988539307155	1.8544706767369	1.0268830110247	1.4030237721446	0.23701167730828	0.10739656630593	0.051653620659547	1.0297563451572	0.10975033459186	2.5410759246106
23.2	1.939369529834	0	0.12202165921761	5.4727551316872	0.018781872059343	1.8288269137841	1.018297335152	1.3918445035938	0.23466371033026	0.10637465922926	0.051079046386714	1.0210134690821	0.10867088754182	2.4565826420373
23.48	1.8860357265731	0	0.12041416798209	5.3801425700163	0.018532360643057	1.8003025399113	1.0065797907173	1.376343169636	0.23178330432191	0.10511772015371	0.050304304657355	1.0089629631028	0.10727470476736	2.3441768783325
23.872	1.8202016134354	0	0.11823972571459	5.2711762601985	0.018217229368252	1.7665205094749	0.99048300798605	1.3549313214276	0.2282000763776	0.10348706978435	0.049272243032388	0.99244335805114	0.10539583037841	2.1999170031667
24	1.8227753862237	0	0.11670152711264	5.3742692122135	0.018752402594593	1.799534239409	0.97916448621944	1.3491484513572	0.23169555252736	0.1109984073543	0.048600316173199	0.97995786130141	0.10426621676028	2.1495970970353
24.2	1.9479195528261	0	0.11795170831807	6.2197165863137	0.023283805573197	2.0671251692066	0.9797405830727	2.0258549979085	0.29648865817085	0.1714377277339	0.049052871191121	0.99139186401934	0.10373240828423	2.004857811159
24.48	2.0033123219324	0	0.1265915228874	6.6464787327654	0.026092592368086	2.2007178528084	1.0377764166162	2.9641851756051	0.35526688933486	0.20856227491939	0.052519634804794	1.0657465427229	0.10851710329752	1.852886784059
24.872	2.0270989713756	0	0.15049638578318	6.7987541747762	0.028935319497226	2.2482079003372	1.2221812891865	4.2602904903706	0.41240812178096	0.23495605156169	0.062229540592425	1.2698509626288	0.12611746531128	1.6866014195338
25	2.0353402374101	0	0.1608158571529	6.8194685129175	0.030040065918072	2.2546731112858	1.3038767677242	4.6791424439724	0.42980951667392	0.24283975961916	0.066433966155337	1.35778514568	0.13418163211012	1.6395148200065
25.2	1.8602375684559	0	0.17701282208992	5.8243709314757	0.026952626704	1.9443569930578	1.4430606036557	4.6418590920578	0.38964838118045	0.19041054042433	0.073036062511957	1.4957609885375	0.14840362155793	1.5937403233978
25.48	1.7592706498455	0	0.19711580810264	5.2644258348215	0.027207638688851	1.7672105798653	1.6205186112013	4.5901614404166	0.37003666343649	0.17104384864542	0.081229355836605	1.6670237971899	0.16727180079005	1.5082140668267
25.872	1.7205841385208	0	0.22080037528293	5.0362547593176	0.030137251590954	1.6948294050672	1.8291996453726	4.5187519236755	0.37917974863171	0.17842870240704	0.090880542771895	1.8688243281561	0.18967034959405	1.3861086198195
26	1.7173830414314	0	0.22756901307725	5.0083210303121	0.031203483760253	1.6860521162266	1.8892220630985	4.4956751934533	0.38631521667029	0.18325799364238	0.093638217389345	1.9265018334981	0.19610066986071	1.349059532278
26.2	1.7105123276861	0	0.23725052113745	4.9879473956356	0.032868143320224	1.6797654054906	1.9745947507814	4.4598537195396	0.40059027252211	0.19167974272024	0.097582159760325	2.0090075099288	0.20531012243879	1.2733610817981
26.48	1.7020652654927	0	0.249125624261	4.9665443502954	0.034989597903381	1.6733249396061	2.0793198694652	4.4101831426246	0.42219498794405	0.20312900375435	0.10241870100562	2.110220761363	0.21656186694098	1.1789098140175
26.872	1.695233293906	0	0.26284304624592	4.9456690154346	0.0375004144452	1.6671272988204	2.2005156125535	4.3415736251445	0.45153455957653	0.21715830464211	0.1080036244733	2.2271633849944	0.22958106099483	1.068522625992
27	1.6937947500738	0	0.26669376765999	4.9404110190342	0.038214213765763	1.6655747678065	2.2347245423268	4.3194017276375	0.46041193976999	0.22118947408303	0.10957090122609	2.2599982384438	0.23325423350548	1.0373869794077
27.2	1.6795536710464	0	0.27212839281944	4.8821061590414	0.039272191951695	1.6475423999844	2.2829983954476	4.2849848078406	0.47380836835687	0.22698049307855	0.11178229373783	2.306346453633	0.23851244741211	0.97699520640874
27.48	1.6645684602765	0	0.27864513540301	4.8403501683622	0.040535210920403	1.6345609918234	2.3410309154088	4.2372618119434	0.49055506898381	0.23403018123744	0.11443287961719	2.3619388320563	0.24478228196392	0.90258266039872
27.872	1.6506708170382	0	0.28588047744704	4.8075405860888	0.041946181060365	1.6243615974346	2.4057141816316	4.1713424810946	0.51003286780877	0.24199935305525	0.11737348229269	2.4236924757032	0.25177214890446	0.81742684842302
28	1.6470043902517	0	0.28783576116128	4.7993743025102	0.042332289857322	1.6218230279853	2.4232867519737	4.1500399361217	0.51547578832816	0.24418725454303	0.11816754248883	2.4403892124171	0.2536731827303	0.79377478894388
28.2	1.6335815361397	0	0.29051395151877	4.7576620980143	0.042900157960595	1.6087665380433	2.4474488967281	4.1169724941437	0.5235384002298	0.24731838389497	0.11925450196448	2.4632684129613	0.25632498870833	0.74736899267661
28.48	1.6177109351288	0	0.29355742312353	4.7225559248848	0.043546987883664	1.5977175090873	2.475116642873	4.0711207067542	0.53301700558758	0.25093225657334	0.12048826554994	2.4892880332405	0.25934472829127	0.69117010513662
28.872	1.6011681640241	0	0.29659980258148	4.6895837381402	0.04421760863359	1.5873111501789	2.5031462701403	4.0077860650534	0.54317519961378	0.25470556811021	0.12171852515667	2.5153404055221	0.26241878528915	0.62796741085841
29	1.5964993597732	0	0.29733116626805	4.6806723070377	0.044387921376812	1.5844941609735	2.5099815092287	3.9873187839677	0.54582601286961	0.25566427358743	0.12201335269118	2.5216157957624	0.26317425682542	0.6106048516196
29.2	1.5851558147162	0	0.29823169313525	4.6548335254629	0.044624925844403	1.5763322380345	2.5185690495304	3.9555479039931	0.54974227068092	0.25697666371002	0.12237522408914	2.5293584741281	0.26414005426377	0.5763314000153
29.48	1.5701842937159	0	0.29903964954847	4.6275195895439	0.0448657146908	1.5676635132457	2.5266523934015	3.9114939499978	0.55393225229631	0.25831289317648	0.12269717653277	2.5363426352746	0.26506181423095	0.53538300645372
29.872	1.5533662122283	0	0.29939177581066	4.5972028378387	0.045055819092489	1.5580080722736	2.5311205279919	3.8506426425163	0.55766796429013	0.25935699328081	0.12283020459947	2.5394866755362	0.26561699711309	0.48990370451197
30	1.5484284417288	0	0.29933996130894	4.5884928388401	0.045087042279599	1.5552286946032	2.5310867622852	3.8309778739784	0.55844341088502	0.25952270821468	0.12280562340218	2.5390928716382	0.26563881498858	0.47750359135726
