Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
4.872	4.8022231314385e-09	2.2840704466984e-08	1.5263496132394e-08	1.637265624866e-09	1.2890281438988e-07	-0.0050613243066864	9.0528709339981e-14	0.11051468396251
5	4.5566551331563e-09	2.158885060989e-08	1.457534299253e-08	1.5509712646834e-09	1.2450334307546e-07	-0.0046411382921778	9.0178751437998e-14	0.11093486307941
5.2	4.2037613977815e-09	1.9779805974113e-08	1.4435416585814e-08	1.4266040464367e-09	1.1253394842342e-07	-0.0040543978324654	8.9695624858781e-14	0.11152158915918
5.48	3.7682934369918e-09	1.7593366778633e-08	1.3036574106086e-08	1.2728876157757e-09	1.0328652457603e-07	-0.0033572672693286	8.9129817564133e-14	0.1122187062863
5.872	3.2540010935387e-09	1.5068258591835e-08	1.1606261583634e-08	1.0909317438332e-09	9.5801570932579e-08	-0.0025799913811578	8.8509215455346e-14	0.11299597002105
6	3.1056357276143e-09	1.4348144333316e-08	1.1242622781193e-08	1.0384073435047e-09	9.390525737101e-08	-0.0023657163996992	8.8339995338749e-14	0.11321024177973
6.2	2.8915098671589e-09	1.3303375455589e-08	1.1217838640887e-08	9.6239544045952e-10	8.927668975089e-08	-0.0020663265902802	8.8104888707896e-14	0.11350962560181
6.48	2.6259751923638e-09	1.2024102892262e-08	1.0414090888976e-08	8.6794241477824e-10	8.5297974906795e-08	-0.001710384301757	8.7827367022475e-14	0.11386556146548
6.872	2.3113496057141e-09	1.0528340515997e-08	9.595582900489e-09	7.556447314142e-10	8.1621062543667e-08	-0.0013135795029215	8.7520506761995e-14	0.11426235984201
7	2.2204091819079e-09	1.0098956129343e-08	9.3865079751886e-09	7.2313269573903e-10	8.0644277660711e-08	-0.0012042567042006	8.7436427043281e-14	0.11437168089068
7.2	2.0895397703062e-09	9.4771723433836e-09	9.4431708735726e-09	6.7615568459596e-10	7.8208318939544e-08	-0.0010516829316364	8.7319415669391e-14	0.11452425148401
7.48	1.9280454877704e-09	8.7143275345549e-09	8.9400033664241e-09	6.1790606642472e-10	7.6174117576818e-08	-0.00087072893160155	8.7181137134133e-14	0.1147052019628
7.872	1.7385634921541e-09	7.8242383582169e-09	8.4400259032741e-09	5.4897886359583e-10	7.4423749391728e-08	-0.00067000833724454	8.7028381394705e-14	0.11490591915653
8	1.6841080530285e-09	7.5692589668333e-09	8.3154089329948e-09	5.2906653658071e-10	7.3987390137606e-08	-0.00061495739025482	8.6986600558083e-14	0.11496096920978
8.2	1.6066162469043e-09	7.2039772483841e-09	8.4231760552032e-09	5.0048172060339e-10	7.2678388074943e-08	-0.00053850351323744	8.6928658199052e-14	0.11503742141387
8.48	1.5122535307991e-09	6.7586426105622e-09	8.0933610917918e-09	4.652136731467e-10	7.1819756441432e-08	-0.00044863331853224	8.6860669142164e-14	0.11512728984451
8.872	1.4033612839372e-09	6.2442124631069e-09	7.786884606493e-09	4.2363345913465e-10	7.1433643876777e-08	-0.00035050848324426	8.678658398143e-14	0.1152254133214
9	1.3722149200444e-09	6.0973754334387e-09	7.7157541587654e-09	4.115870733009e-10	7.1399912356208e-08	-0.000323948292169	8.6766557511798e-14	0.11525197321663
9.2	1.3285950138676e-09	5.8924662889772e-09	7.8586753868338e-09	3.944109021713e-10	7.0792448515997e-08	-0.00028752364646894	8.6739112005579e-14	0.11528839713185
9.48	1.2750455529045e-09	5.6406751535263e-09	7.6369185487469e-09	3.7281192346348e-10	7.0735500579694e-08	-0.0002455992093832	8.670754880737e-14	0.11533032096294
9.872	1.2109576914796e-09	5.3420501926171e-09	7.4551391676958e-09	3.4624105863582e-10	7.1254984850734e-08	-0.00020129435349703	8.6674223795465e-14	0.11537462576678
10	1.1917977664016e-09	5.2540583916444e-09	7.4188449110409e-09	3.382306490575e-10	7.1465987705499e-08	-0.00018959848184774	8.6665431680094e-14	0.11538632169775
10.2	1.1652163417455e-09	5.1388281322243e-09	7.5821210288995e-09	3.2687826043552e-10	7.1141569522968e-08	-0.00017389853937117	8.6653633381189e-14	0.1154020213258
10.48	1.128562889879e-09	4.9836947384086e-09	7.4230546145893e-09	3.1129155193666e-10	7.1321375458753e-08	-0.00015640569699429	8.6640492314333e-14	0.11541951398137
10.872	1.0775943714963e-09	4.7735668865072e-09	7.3126903958962e-09	2.9000767086111e-10	7.1888572787922e-08	-0.00013865877910365	8.6627165125707e-14	0.11543726107351
11	1.0609838158174e-09	4.7060140396477e-09	7.2954033832113e-09	2.8321246310365e-10	7.2064493582426e-08	-0.00013410071015733	8.6623743008902e-14	0.11544181921007
11.2	1.0386508036724e-09	4.6254483191958e-09	7.4634546906145e-09	2.7386843356736e-10	7.1653047892071e-08	-0.00012811492544644	8.661924984779e-14	0.11544780463908
11.48	1.0041520753458e-09	4.5017774416132e-09	7.3325798259087e-09	2.6010949527564e-10	7.1526315456908e-08	-0.00012165641317993	8.6614402532516e-14	0.11545426272175
11.872	9.5320791630449e-10	4.3149599849204e-09	7.2528430045e-09	2.4062165967941e-10	7.151533782622e-08	-0.00011530869846498	8.6609638958737e-14	0.11546061008844
12	9.3653321638237e-10	4.2524944355029e-09	7.2428193746179e-09	2.3439658786829e-10	7.1499695913452e-08	-0.00011370917477169	8.6608438731105e-14	0.11546220950108
12.2	9.135680875736e-10	4.1713755043794e-09	7.4063840090584e-09	2.2563133215528e-10	7.102924221506e-08	-0.00011164633494074	8.6606891123506e-14	0.11546427192115
12.48	8.7974340171114e-10	4.0500158576043e-09	7.285275185469e-09	2.1327527530267e-10	7.0621266536946e-08	-0.00010950390287065	8.6605284079356e-14	0.11546641365659
12.872	8.3248269112993e-10	3.8737354054474e-09	7.2173914877372e-09	1.9659977394658e-10	7.0157563549407e-08	-0.0001074993157234	8.6603780580116e-14	0.11546841747193
13	8.175396539123e-10	3.8164059163701e-09	7.2101219698276e-09	1.9142799080204e-10	7.0007782211046e-08	-0.00010701504238833	8.6603417404335e-14	0.11546890151077
13.2	7.9492824184141e-10	3.7274954340657e-09	7.3692467657754e-09	1.8348065674184e-10	6.9550966363261e-08	-0.00010642255348463	8.6602973179687e-14	0.11546949358251
13.48	7.6459913856408e-10	3.6060757671514e-09	7.2527298722051e-09	1.7313334435775e-10	6.9029639209288e-08	-0.00010590126032103	8.6602582670403e-14	0.11547001407575
13.872	7.2507946930692e-10	3.444372890048e-09	7.1921301092192e-09	1.6004653374466e-10	6.836531583239e-08	-0.00010557036038055	8.6602335107451e-14	0.11547034403647
14	7.1294246460626e-10	3.3940177071291e-09	7.1869030286098e-09	1.5609872796471e-10	6.8155953627883e-08	-0.00010552788582607	8.6602303447866e-14	0.11547038623001
14.2	6.9341786650761e-10	3.3090171067954e-09	7.3439846761038e-09	1.4967585676023e-10	6.7666012524969e-08	-0.00010553600297979	8.6602309869217e-14	0.11547037766906
14.48	6.6855312143782e-10	3.1990712691385e-09	7.2307986074061e-09	1.4169090047664e-10	6.7071172936312e-08	-0.00010571187488566	8.6602442462393e-14	0.11547020094635
14.872	6.3731731114768e-10	3.0602808375911e-09	7.1756943819385e-09	1.3195923012001e-10	6.6304818120952e-08	-0.00010615544457905	8.6602776006125e-14	0.11546975637546
15	6.2784309333283e-10	3.0181934012841e-09	7.1721543518527e-09	1.29063923717e-10	6.6065904720311e-08	-0.0001063282798909	8.6602905899014e-14	0.11546958324326
15.2	6.1223163599274e-10	2.9453943665064e-09	7.328018401687e-09	1.2424797979898e-10	6.5531143430286e-08	-0.0001066433704592	8.6603142656375e-14	0.11546926768058
15.48	5.9268245119764e-10	2.8533549089198e-09	7.2173999853367e-09	1.183604845678e-10	6.4880812013097e-08	-0.00010719973061937	8.6603560746883e-14	0.11546871044201
15.872	5.6833018940457e-10	2.7396213307849e-09	7.1668121150811e-09	1.1126513677664e-10	6.4048861744356e-08	-0.00010809945815395	8.6604236572062e-14	0.11546780968679
16	5.6094392143906e-10	2.7054537781452e-09	7.1647322821899e-09	1.091587932177e-10	6.3791159509703e-08	-0.00010840527124086	8.6604466247687e-14	0.11546750357028
16.2	5.486617466512e-10	2.6459527755103e-09	7.319714114135e-09	1.0562708045548e-10	6.3223445874244e-08	-0.00010891751480741	8.6604850951996e-14	0.11546699083868
16.48	5.3329043116884e-10	2.571189661296e-09	7.211367749198e-09	1.013189020972e-10	6.2532275712798e-08	-0.00010973235961982	8.6605463019524e-14	0.11546617509993
16.872	5.1403966772046e-10	2.4790804421033e-09	7.1651160050389e-09	9.611372330547e-11	6.1649017515365e-08	-0.00011096439480627	8.6606388235275e-14	0.1154649420187
17	5.081645889171e-10	2.4513806782779e-09	7.1644900940083e-09	9.4561679900492e-11	6.1375871496626e-08	-0.00011137147311679	8.6606693911769e-14	0.11546453463151
17.2	4.9834946004524e-10	2.4030068616614e-09	7.3190356836768e-09	9.1949148033098e-11	6.0778052591735e-08	-0.00011203973482845	8.6607195720552e-14	0.11546386586574
17.48	4.8599180801959e-10	2.3420884161489e-09	7.2129605155211e-09	8.8747303979006e-11	6.0046907682531e-08	-0.00011307178401089	8.6607970827138e-14	0.11546283290289
17.872	4.7034009334979e-10	2.266537189545e-09	7.1712927380164e-09	8.4841424152647e-11	5.9109171494539e-08	-0.00011460419507734	8.6609121528712e-14	0.11546129941734
18	4.6552070370886e-10	2.2436670035535e-09	7.1722459186257e-09	8.3667216954437e-11	5.8818820320474e-08	-0.00011510690331137	8.6609498996035e-14	0.11546079639087
18.2	4.5743855363351e-10	2.2036305011061e-09	7.3268465713815e-09	8.168381763729e-11	5.8183534739632e-08	-0.00011592766839482	8.6610115305518e-14	0.11545997509502
18.48	4.4717741536017e-10	2.1528933131457e-09	7.2231352487248e-09	7.9233187212845e-11	5.7402681731315e-08	-0.00011718265952719	8.6611057806525e-14	0.1154587191559
18.872	4.3400716397827e-10	2.0892677811902e-09	7.1865127659822e-09	7.6203015122536e-11	5.6396491397184e-08	-0.00011903964371219	8.6612452224769e-14	0.11545686104912
19	4.2991259071384e-10	2.0698348397312e-09	7.1892450302834e-09	7.5282588461881e-11	5.6084327580116e-08	-0.00011964853054051	8.6612909423038e-14	0.11545625182844
19.2	4.2302310247908e-10	2.0357372861912e-09	7.3443550811453e-09	7.3722078915733e-11	5.5400947447337e-08	-0.00012064141911621	8.6613654999293e-14	0.11545525836906
19.48	4.1420049670116e-10	1.9921947050585e-09	7.2431084870257e-09	7.177509300691e-11	5.4558052001939e-08	-0.00012215272795616	8.6614790004195e-14	0.1154537460618
19.872	4.027306203917e-10	1.9369295822884e-09	7.2121020709482e-09	6.9330997030777e-11	5.3468791602183e-08	-0.00012438854906414	8.6616468954531e-14	0.11545150905129
20	3.9913318860062e-10	1.9198980233961e-09	7.2168521256432e-09	6.8580417517046e-11	5.3130612955885e-08	-0.00012512210675189	8.6617019792545e-14	0.11545077513882
20.2	3.9306716860028e-10	1.8899694043886e-09	7.372828687597e-09	6.7303555949798e-11	5.2391009295777e-08	-0.00012631714807842	8.6617917224777e-14	0.11544957947662
20.48	3.8524070765537e-10	1.8514768257198e-09	7.2740741814859e-09	6.5694822433914e-11	5.14784951847e-08	-0.00012812836554018	8.6619277527143e-14	0.11544776719999
20.872	3.7495901036701e-10	1.8021039585347e-09	7.2492315162217e-09	6.3645985860952e-11	5.0300608456571e-08	-0.00013080363666146	8.6621286617421e-14	0.11544509066449
21	3.7171234550137e-10	1.7867753335845e-09	7.2562305724909e-09	6.3010508864056e-11	4.9935620307625e-08	-0.00013168081979765	8.6621945360146e-14	0.11544421310419
21.2	3.6623553022246e-10	1.7598347094796e-09	7.4132547158003e-09	6.1927000339848e-11	4.9138136876925e-08	-0.0001331070498268	8.6623016506745e-14	0.11544278620022
21.48	3.5913047844069e-10	1.7249967117315e-09	7.3168459131997e-09	6.0550392037002e-11	4.8158415303872e-08	-0.00013525680444423	8.6624631197699e-14	0.11544063532619
21.872	3.4973040325598e-10	1.6799717777657e-09	7.2985366549632e-09	5.8776344292618e-11	4.6901758413222e-08	-0.00013841850352398	8.662700583344e-14	0.11543747229599
22	3.4674960004367e-10	1.6659229131124e-09	7.3079577497657e-09	5.822184788789e-11	4.651434288114e-08	-0.00013945255635077	8.6627782469948e-14	0.11543643784763
22.2	3.4172848992617e-10	1.6412637045961e-09	7.4659516971368e-09	5.7275837759555e-11	4.5666607771445e-08	-0.00014112850022941	8.662904131547e-14	0.11543476118341
22.48	3.3519360372019e-10	1.6092724801118e-09	7.3714810429273e-09	5.6066555169398e-11	4.4635062481078e-08	-0.00014363728085112	8.6630925892251e-14	0.11543225123707
22.872	3.2651680107698e-10	1.5677515520539e-09	7.3597506259086e-09	5.4495296048941e-11	4.3327453383533e-08	-0.00014730064012736	8.6633677677791e-14	0.11542858650674
23	3.237605080775e-10	1.5547631422785e-09	7.3716589413341e-09	5.4001741786024e-11	4.2927637473739e-08	-0.00014849335885801	8.6634573611821e-14	0.11542739338391
23.2	3.1913245066582e-10	1.5320300880483e-09	7.5302165977731e-09	5.3160854226117e-11	4.2048570007278e-08	-0.00015041773356074	8.6636019281228e-14	0.11542546826052
23.48	3.1310111377692e-10	1.5025009910554e-09	7.436949779102e-09	5.2081874375783e-11	4.0994682839326e-08	-0.0001532738781748	8.6638165116997e-14	0.11542261093215
23.872	3.0508737553278e-10	1.4641255826919e-09	7.4313754041604e-09	5.0673408090803e-11	3.9681380799623e-08	-0.00015740185557704	8.6641266420531e-14	0.11541848158812
24	3.2449325787873e-10	1.4787405330155e-09	7.434276583294e-09	5.185266104119e-11	4.0305683362325e-08	-0.00015895535935586	8.6642432711335e-14	0.11541692874684
24.2	4.9717859869968e-10	1.8793386083611e-09	7.668252888547e-09	6.4009617377071e-11	4.7154282453577e-08	-0.000159971270355	8.6643190150235e-14	0.11541592050291
24.48	6.0723438328338e-10	2.2534618406644e-09	7.7137996314918e-09	7.1829430824131e-11	5.0875868560683e-08	-0.00016042794648926	8.6643530207458e-14	0.11541546808571
24.872	6.8674591256881e-10	2.6243554016845e-09	7.8755452299878e-09	7.9730586345931e-11	5.2319944636337e-08	-0.00016091524144707	8.6643894855918e-14	0.11541498285483
25	7.1016089391007e-10	2.7374598764654e-09	7.9356048387628e-09	8.2761860888109e-11	5.2517626777603e-08	-0.00016108744100848	8.664402393194e-14	0.11541481105287
25.2	5.5982414498857e-10	2.4857829537012e-09	8.1450465709408e-09	7.433633957899e-11	4.428490662408e-08	-0.00016239235457288	8.6645010380279e-14	0.11541349770585
25.48	4.9844913944013e-10	2.3470357089692e-09	7.9905513513345e-09	7.4360985520116e-11	3.9322602564963e-08	-0.00016564728812589	8.664745928329e-14	0.11541023745566
25.872	5.1188317137858e-10	2.3767330237226e-09	7.9107536777021e-09	8.1335292799779e-11	3.6943390567968e-08	-0.00017049065041863	8.6651099544624e-14	0.11540539168468
26	5.2361613841317e-10	2.4128442407903e-09	7.9084154242144e-09	8.3937284232861e-11	3.6575621804403e-08	-0.00017195777994644	8.6652202016735e-14	0.11540392423558
26.2	5.4473651437e-10	2.488768392009e-09	8.0525418310728e-09	8.8012262138198e-11	3.6213658514111e-08	-0.00017412523890597	8.6653830568433e-14	0.11540175665994
26.48	5.7390624905024e-10	2.607114348699e-09	7.9256196822791e-09	9.3201233728791e-11	3.5826318785455e-08	-0.00017695464653866	8.6655956795232e-14	0.11539892689077
26.872	6.0967438998185e-10	2.7704142304542e-09	7.907416555847e-09	9.9288899243207e-11	3.5419207629665e-08	-0.00018049124769873	8.6658614470015e-14	0.11539539006946
27	6.1989935532491e-10	2.8200367223889e-09	7.9213971599651e-09	1.0100484693386e-10	3.530847402378e-08	-0.00018153789687957	8.6659401014882e-14	0.1153943433851
27.2	6.3447129008113e-10	2.8946540641147e-09	8.0815907021225e-09	1.0351810937253e-10	3.4826105088708e-08	-0.00018313774495961	8.6660603477734e-14	0.11539274330655
27.48	6.5190823325484e-10	2.9871829721548e-09	7.9663762630089e-09	1.0646934189365e-10	3.4411493345889e-08	-0.00018533918968007	8.6662258269998e-14	0.11539054144492
27.872	6.7111192994311e-10	3.0932718402493e-09	7.9556525096929e-09	1.0968318571335e-10	3.400934939717e-08	-0.00018819417796282	8.6664404203164e-14	0.11538768617228
28	6.7628061262603e-10	3.1225743855681e-09	7.9708816764127e-09	1.1054563911272e-10	3.3898851794301e-08	-0.00018905368045532	8.6665050240041e-14	0.11538682660986
28.2	6.8354738464824e-10	3.1653990329382e-09	8.1305859271693e-09	1.1179175318692e-10	3.3550436129053e-08	-0.00019036673533296	8.6666037258671e-14	0.11538551341761
28.48	6.9164434664731e-10	3.2145917563122e-09	8.0142713012337e-09	1.131640659e-10	3.3211297074046e-08	-0.00019217109056425	8.6667393801041e-14	0.11538370866559
28.872	6.9958897917601e-10	3.2652630126078e-09	8.0033610302233e-09	1.1450414738294e-10	3.2848037868643e-08	-0.00019451956603902	8.6669159315628e-14	0.11538135987591
29	7.0148669939324e-10	3.2780120520446e-09	8.0184896754493e-09	1.1482497005662e-10	3.2744425042667e-08	-0.0001952300260513	8.6669693412964e-14	0.11538064934239
29.2	7.0395979398186e-10	3.2963837932123e-09	8.1766801411118e-09	1.1525226464498e-10	3.2512796801549e-08	-0.00019630564739416	8.6670502003643e-14	0.11537957366889
29.48	7.0613126697899e-10	3.3146995576453e-09	8.0578277611082e-09	1.1563026429014e-10	3.2246809278409e-08	-0.00019776855519166	8.6671601994874e-14	0.11537811039712
29.872	7.0708844183081e-10	3.3283385868323e-09	8.0455614714138e-09	1.1581071281635e-10	3.19326332377e-08	-0.00019966664730012	8.6673029120395e-14	0.11537621199336
30	7.0697490961823e-10	3.3303554355318e-09	8.0603619951682e-09	1.157988957501e-10	3.1840104104638e-08	-0.00020024194598743	8.6673461665178e-14	0.11537563661884
