# Time [h]	Carbondioxide [g/L/h]	Methane [g/L/h]	Hydrogen [g/L/h]
0.2	5.5447905514294	9.002482571989	2.4867670089306E-4	
0.48	7.8898540158166	4.6659587191292	2.2634867841426E-4	
0.872	5.4223493527896	2.8950429857414	1.57914255332008E-4	
1.0	4.2811366245988	2.4462974273834	1.31549421189368E-4	
1.2	7.9117024333026	5.3678995468436	1.91756337758794E-4	
1.48	3.4895063371094	2.57828698693	1.02502240307082E-4	
1.872	2.6051766758636	2.2469468202992	7.4840525270812E-5	
2.0	2.473158022969	2.2300959882606	6.9253481427822E-5	
2.2	5.1575238805812	4.7585449041388	1.06620014053046E-4	
2.48	2.581405676525	2.4698287411322	5.9055723273842E-5	
2.872	2.1703386192756	2.187026671469	4.511041778343E-5	
3.0	2.1194728613992	2.1660837145664	4.2331499020148E-5	
3.2	4.6304607910324	4.5571113657098	6.7089090331294E-5	
3.48	2.3877209749542	2.36057479107	3.7856909536462E-5	
3.872	2.0706849969306	2.078668321996	2.995344917966E-5	
4.0	2.0343451086788	2.0537028502446	2.8422554370378E-5	
4.2	4.5633934055288	4.4428932706264	4.7111628405282E-5	
4.48	2.3091581187912	2.229273688744	2.6466711407128E-5	
4.872	1.95630158713066	1.9116758993534	2.1050221947052E-5	
5.0	1.90330487267218	1.8729460747895	2.0005722160572E-5	
5.2	4.2954802973626	4.2086244682756	3.4897568227466E-5	
5.48	2.0412927844864	1.97700889459696	1.87373170344282E-5	
5.872	1.5480427569324	1.54725849694778	1.40074501782618E-5	
6.0	1.44174823215684	1.4660373503644	1.29971164155534E-5	
6.2	3.1847351662446	3.5013891553788	2.4432283308738E-5	
6.48	1.2529566162602	1.38074467467268	1.11234094182788E-5	
6.872	0.72595698401978	0.87536820029786	6.8539671907914E-6	
7.0	0.62659796780472	0.78615016417572	6.0467251571362E-6	
7.2	1.53754564259238	2.3325643030464	1.45318555214518E-5	
7.48	0.49368904131284	0.77057442909428	5.3386600163856E-6	
7.872	0.27583178815002	0.48523230516752	3.2465970685576E-6	
8.0	0.2457622302141	0.45177275182222	2.9723402491114E-6	
8.2	0.73700387590828	1.62585967476182	9.1468580442732E-6	
8.48	0.23279405253348	0.53009669626084	3.2166638706902E-6	
8.872	0.142512637201946	0.35768794539042	2.1281327376026E-6	
9.0	0.130896009003212	0.33973097451306	2.0032879710348E-6	
9.2	0.42081713797852	1.25084180765326	6.6192152275218E-6	
9.48	0.133361386517446	0.40412247964124	2.2935753003444E-6	
9.872	0.083498332371958	0.26961575630244	1.5392767876971E-6	
10.0	0.077125043926418	0.2544278016209	1.4527741261841E-6	
10.2	0.2773868754767	1.01013783570396	5.346354007102E-6	
10.48	0.082997744065718	0.3029889620483	1.7249975183317E-6	
10.872	0.051459884415702	0.19426696470667	1.12817683835694E-6	
11.0	0.047988186131254	0.18329922649665	1.0679267756095E-6	
11.2	0.2093937244618	0.86172006956236	4.700976815041E-6	
11.48	0.058444316408832	0.23777795531092	1.38203687030474E-6	
11.872	0.037165468578324	0.153062958042966	8.970488772356E-7	
12.0	0.035488516579266	0.146914531066098	8.6034550692314E-7	
12.2	0.180426652402808	0.79147070934418	4.3282452476492E-6	
12.48	0.048923059575312	0.2102680961965	1.20861673944738E-6	
12.872	0.032086667016336	0.137782495158462	7.8875247955316E-7	
13.0	0.031094674447786	0.133699974956502	7.6237597497244E-7	
13.2	0.169201222967262	0.76350151815132	4.0560411866314E-6	
13.48	0.045326469072042	0.199454092311896	1.10683383590574E-6	
13.872	0.029952163005002	0.130848438069144	7.1991129851376E-7	
14.0	0.029145401124358	0.127269150092114	6.9677323068856E-7	
14.2	0.164460302019558	0.75067651099076	3.8271996730206E-6	
14.48	0.043463660707172	0.193078146723412	1.02647188365604E-6	
14.872	0.028559670436112	0.12564803836655	6.616448773458E-7	
15.0	0.027806050383554	0.122202472254114	6.4022603297048E-7	
15.2	0.161804777637386	0.74252571289386	3.6279105473542E-6	
15.48	0.04212136036537	0.187976907526542	9.5697718790522E-7	
15.872	0.027420189542676	0.121095074768586	6.1044204861358E-7	
16.0	0.02669171189602	0.1177297250636	5.9042767019554E-7	
16.2	0.15978507216318	0.73591803884044	3.4374919098536E-6	
16.48	0.04097898579162	0.183486074362692	8.93103774225E-7	
16.872	0.02641883583518	0.117028247417096	5.639956027653E-7	
17.0	0.025710099026646	0.113737174654308	5.4528613931266E-7	
17.2	0.158033626762802	0.73014185971784	3.2641852919392E-6	
17.48	0.03998728001443	0.179569343391966	8.3592768716188E-7	
17.872	0.02554245023888	0.113451991609656	5.225468255744E-7	
18.0	0.024848331411802	0.110214354800588	5.048827823835E-7	
18.2	0.156477603800902	0.72497219610216	3.0924006691142E-6	
18.48	0.039092207043476	0.176001442428396	7.8139055024584E-7	
18.872	0.024743510840352	0.110156937304358	4.8346940100068E-7	
19.0	0.024060487707244	0.106956613916932	4.6673344423642E-7	
19.2	0.155124941075258	0.7203558412848	2.9258952757964E-6	
19.48	0.038281321019798	0.17269954733502	7.2938897137408E-7	
19.872	0.024002178105362	0.107036855283752	4.4628693863024E-7	
20.0	0.023325362809996	0.103852229358038	4.3033133802142E-7	
