# Time [h]	Lignin [g/L]	Initial_Substrate [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	MO_AcidoMS [g/L]	MO_AcidoAA [g/L]	Nitrogen [g/L]	SUM [g/L]
0.2	13.9551922849474	0.0	0.023462217988474	0.31206704332274	0.73035294155048	0.22766543394464	0.0087273066582332	0.42349359236716	0.2582457377972	0.4460938822556	1.598571287859	0.23303560073538	4.25162707316	22.468534402586	
0.48	13.9553364001932	0.0	0.056151397097514	0.31224881573676	0.73659525556536	0.2025446291245	0.0099701107246628	0.42508873290724	0.2587446851357	0.44698315018918	1.60366662178756	0.2346869200476	3.4170891909484	21.659105909458	
0.872	13.955732775878	0.0	0.101606755832674	0.31265092523508	0.74549007940546	0.172145340543398	0.0085818689017058	0.42734048878246	0.25964634744204	0.44839431553616	1.60982743002242	0.236904902587	2.604603921975	20.882925152142	
1.0	13.9558994154742	0.0	0.116375057043456	0.31281035691634	0.74827564126224	0.163250818557544	0.0080491793677796	0.42807962091232	0.25995240384272	0.44882787603028	1.61162309146278	0.23756345525964	2.3869869572784	20.677693873408	
1.2	13.9561721017612	0.0	0.115910497365182	0.31308213377144	0.75245837095414	0.150294028830046	0.0072677320419322	0.42923734662254	0.26042905965154	0.4494550210078	1.61422678888738	0.23852067651754	2.084547798928	20.371601556338	
1.48	13.9565501546084	0.0	0.115263234338864	0.313505661381	0.75794023439778	0.133900698210808	0.006328369457998	0.43086262414332	0.26107356337188	0.45023433068	1.6174993996919	0.23972589132056	1.72581929005168	20.008703451654	
1.872	13.9570728745828	0.0	0.114363154820582	0.31417469568824	0.7648709142053	0.113982534782366	0.0052392392790028	0.43314407447982	0.2618980265952	0.4511605304276	1.62143295480138	0.24117886833466	1.326192701192	19.604710569189	
2.0	13.9572462962928	0.0	0.114070771026846	0.31440994160082	0.76695878652436	0.108135933935292	0.0049244345085498	0.43389005890724	0.26214476723552	0.45142802211818	1.6225778229624	0.24160318018646	1.21610022780678	19.4934902431052	
2.2	13.9575157915698	0.0	0.113615420292818	0.31479353061282	0.7700416335276	0.099611330925806	0.0044775321078484	0.43505577626532	0.26250363223006	0.45181276308944	1.62423497215218	0.24221839058084	1.06222045684616	19.3381012302008	
2.48	13.9578904068732	0.0	0.112980988710548	0.31536100914128	0.7740089956111	0.08882526121029	0.0039392598767458	0.43668675536434	0.26295095554532	0.45228989772204	1.6263100516753	0.24299152814054	0.8791457429655	19.1533808528362	
2.872	13.9584099102898	0.0	0.11209875065511	0.31620829157758	0.77894574763466	0.075719142603734	0.0033049926217446	0.43896411332146	0.26347619265672	0.45285251942152	1.62878970148544	0.24392198322924	0.67497178985724	18.9476631353544	
3.0	13.9585802056056	0.0	0.111812157038448	0.31649606213064	0.78042559549802	0.071872045009546	0.0031204908251038	0.43970557695136	0.26362647628904	0.45301361644374	1.62950746166746	0.24419312466618	0.61870421310026	18.8910570252254	
3.2	13.958845139724	0.0	0.11136582369889	0.31695593277696	0.7826115109154	0.066262588656072	0.0028559600066578	0.44086046361158	0.26384049976632	0.45324397647908	1.63054270110552	0.2445859378462	0.54004349735164	18.8120140319384	
3.48	13.959213843836	0.0	0.110743954959772	0.31761827675886	0.78543858672368	0.059164595820872	0.0025317970472966	0.44246746485394	0.26410266189782	0.45352672594302	1.63183099192388	0.2450785650541	0.44642789157728	18.7181453563964	
3.872	13.959725860254	0.0	0.109879183431298	0.31857584357218	0.7889999920279	0.050539059994134	0.0021455273324194	0.44468971635516	0.26440801997294	0.45385406536644	1.63335472812952	0.2456691014788	0.34196531374538	18.6138064116602	
4.0	13.9598928349976	0.0	0.109598263762114	0.31889466906432	0.790078529137	0.048007045286828	0.0020327997936042	0.44540734263756	0.26449507039088	0.45394617887688	1.63379169061356	0.24584052619522	0.3131647987347	18.5851497494902	
4.2	13.9601527374462	0.0	0.109160766373238	0.31939811062048	0.79168425671266	0.044314913266316	0.0018702792818668	0.44651715103788	0.264619148464	0.45407621863844	1.63441776398086	0.2460882812351	0.27289296503482	18.5451925920918	
4.48	13.9605146318236	0.0	0.108551207322556	0.32011198991974	0.79378389148048	0.039642636777492	0.00166932463628338	0.44804154257962	0.26477104240046	0.45423234379546	1.63518821239552	0.24639765531272	0.2249536646898	18.4978581431338	
4.872	13.9610174912704	0.0	0.107703550242852	0.32112459564524	0.79646655871342	0.033964106259594	0.00142867283811356	0.45009605864474	0.26494677911148	0.45440608943762	1.6360824491012	0.24676581578982	0.171463485457236	18.4454656525118	
5.0	13.961181099661	0.0	0.107428191633092	0.32145762870466	0.79728692370172	0.032297028434028	0.0013583758489852	0.45074449493274	0.26499634287904	0.4544531322469	1.6363344764336	0.24687197912594	0.156720923519186	18.431130597121	
5.2	13.961435811265	0.0	0.106999354244828	0.32197941317006	0.79851609391688	0.029865940416546	0.00125726634269106	0.4517249044062	0.26506643010664	0.4545175739924	1.63669097942756	0.24702472842358	0.136120359285472	18.4111988549978	
5.48	13.9617905361922	0.0	0.106401859666752	0.32271123265218	0.80013693348758	0.026789098574658	0.00113104742103248	0.45301318076154	0.26515086519068	0.45459078012328	1.63712005560846	0.24721396249144	0.11163962176664	18.3876891739364	
5.872	13.9622834940286	0.0	0.105570976388592	0.32373372252944	0.80222945586468	0.023048890532678	9.803861925923E-4	0.45459120476096	0.26524550003892	0.45466374666898	1.63759899211892	0.24743617094754	0.084451088759002	18.361833628831	
