Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
5.2	5.4531612688801e-13	2.3499706205073e-12	8.9953531885637e-09	1.7512382238484e-13	7.3605800624984e-09	-0.0041299706777414	8.9757613666231e-14	0.11144588020246
5.48	7.8266080094378e-14	6.1349927463378e-13	8.1362174379435e-09	2.3260199817823e-14	7.245437113998e-09	-0.00343675838014	8.9193982470751e-14	0.11213909152353
5.872	5.2751151504271e-15	9.3520378781916e-14	7.3418108615276e-09	1.3841284616151e-15	7.2229810543103e-09	-0.0026655047319822	8.8577047988104e-14	0.11291034435243
6	2.0801078399403e-15	4.7879649557604e-14	7.1338557396095e-09	5.2614470084662e-16	7.2274317699643e-09	-0.0024533570219853	8.8409185966932e-14	0.11312249185557
6.2	6.754936348676e-14	2.9034135049634e-13	6.758417397576e-09	2.0905611146231e-14	7.2494843154598e-09	-0.002157168888942	8.8176132790196e-14	0.11341867963539
6.48	1.0021827959383e-14	7.7502821432427e-14	6.2968388360944e-09	2.873773636313e-15	7.2905421952002e-09	-0.001805364596759	8.7901275588465e-14	0.11377048350642
6.872	7.1301119512633e-16	1.2263368318545e-14	5.8727539503512e-09	1.8104490890351e-16	7.3825261161723e-09	-0.0014139458800161	8.7597935338564e-14	0.11416190189036
7	2.8720623465618e-16	6.3799818817603e-15	5.7616836056723e-09	7.035155048669e-17	7.4170902680733e-09	-0.0013062776097991	8.751494610286e-14	0.11426957008324
7.2	3.1482192795839e-14	1.287743172353e-13	5.558055064101e-09	9.2857138142556e-15	7.4824357321875e-09	-0.0011559570708052	8.7399404211178e-14	0.11441989048398
7.48	4.9129319252644e-15	3.5660182979248e-14	5.2974983667787e-09	1.345306185381e-15	7.5947079683937e-09	-0.00097740912070717	8.7262652414514e-14	0.11459843828548
7.872	3.802684867546e-16	5.9836322731274e-15	5.0664771029181e-09	9.2667538944053e-17	7.7892527887023e-09	-0.00077875360872103	8.7111117246689e-14	0.11479709376066
8	1.5828581889268e-16	3.1909998398534e-15	5.0068904334296e-09	3.7254831500545e-17	7.8568994889372e-09	-0.00072410826570767	8.7069547020832e-14	0.11485173911153
8.2	3.2720966867459e-14	1.3136244841406e-13	4.8955330437573e-09	9.0710761101403e-15	7.9763503209186e-09	-0.00064781507924756	8.7011590252678e-14	0.11492803230617
8.48	5.5119282001776e-15	3.8294343087649e-14	4.7415849037309e-09	1.4231067853089e-15	8.1691292910129e-09	-0.00055719440248588	8.6942872655953e-14	0.11501865302154
8.872	4.8330576767333e-16	6.9828281737346e-15	4.6149456588313e-09	1.1190419793183e-16	8.479497089335e-09	-0.00045636598453567	8.6866571160455e-14	0.11511948162303
9	2.1071000142633e-16	3.8540081637296e-15	4.583510221984e-09	4.7201293866625e-17	8.5836149081578e-09	-0.00042862961205337	8.684561063625e-14	0.11514721806816
