# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
12.48	-0.0073525290349747	-0.43067282400319	-1.348575008302e-07	-0.43802548789567
12.872	-0.0034712555180668	-0.13449206251422	-4.0177623740739e-08	-0.13796335820991
13	-0.0048208169786123	-0.10276578587509	-1.5700438855488e-08	-0.10758661855414
13.2	0.091363643411002	2.0588933239075	3.1302651938891e-07	2.150257280345
13.48	-0.0064114123088694	-0.42738594837927	-1.370928121011e-07	-0.43379749778096
13.872	-0.0026130126534718	-0.13383287041658	-4.2284942430356e-08	-0.136445925355
14	-0.0040250775407563	-0.10240344895446	-1.688078314965e-08	-0.106428543376
14.2	0.091598805732929	2.0476109430708	2.988383280908e-07	2.139210047642
14.48	-0.0058877991845753	-0.42546075297906	-1.3034091206715e-07	-0.43134868250455
14.872	-0.0021435634047048	-0.1333886303376	-4.1051712203912e-08	-0.13553223479402
15	-0.0035952812932754	-0.10213123603073	-1.6611376447816e-08	-0.10572653393538
15.2	0.09171262585105	2.0414566493612	3.033939774498e-07	2.1331695786062
15.48	-0.0056131570506514	-0.42436442981016	-1.3134187690096e-07	-0.42997771820269
15.872	-0.0019049476088025	-0.13313886336229	-4.1813501496266e-08	-0.13504385278459
16	-0.0033794273335135	-0.10198125528138	-1.7028186686526e-08	-0.10536069964308
16.2	0.091699794076439	2.0377932723654	2.4660229576148e-07	2.1294933130441
16.48	-0.0054815549300662	-0.42375847594577	-1.0795439578097e-07	-0.42924013883023
16.872	-0.0017927828074826	-0.13302881374048	-3.4604557322062e-08	-0.13482163115252
17	-0.0032782535456105	-0.10193174161796	-1.41564507327e-08	-0.10521000932002
17.2	0.091624432921371	2.0353193971171	2.2197425692155e-07	2.1269440520127
17.48	-0.005420422701295	-0.42339569228355	-9.6486370370265e-08	-0.42881621147121
17.872	-0.0017452569932824	-0.13300064077478	-3.1028264217902e-08	-0.13474592879633
18	-0.0032354911402577	-0.10194424416135	-1.271392401369e-08	-0.10517974801553
18.2	0.091506842424085	2.0333632440267	1.9722487683044e-07	2.1248702836756
18.48	-0.0053949918391424	-0.42315840984486	-8.5692473043021e-08	-0.42855348737647
18.872	-0.0017292175285555	-0.13301871721791	-2.7608712344794e-08	-0.13474796235518
19	-0.0032206959568459	-0.10199341428765	-1.1321858694671e-08	-0.10521412156636
19.2	0.091366717133434	2.031615500759	1.746702542587e-07	2.1229823925627
19.48	-0.0053859924118248	-0.4229798521784	-7.5860812154434e-08	-0.42836592045104
19.872	-0.0017275804446675	-0.13306110003807	-2.447206878164e-08	-0.13478870495481
20	-0.003218550111192	-0.10206260135645	-1.0040093866283e-08	-0.10528116150774
20.2	0.091220634471547	2.0299570153932	1.7103307932436e-07	2.1211778208978
20.48	-0.0053833024756145	-0.42282343178786	-7.3778734310405e-08	-0.42820680804221
20.872	-0.001732388298234	-0.13311522875418	-2.3815161311066e-08	-0.13484764086757
21	-0.0032221535117005	-0.10214167901301	-9.7712428152039e-09	-0.10536384229596
21.2	0.091058121096896	2.0282934415089	1.348062581065e-07	2.119351697412
21.48	-0.0053854116255041	-0.42268617534322	-5.8935218238902e-08	-0.42807164590395
21.872	-0.0017394865156447	-0.13317671994372	-1.9051265595165e-08	-0.13491622551063
22	-0.0032273601627136	-0.1022274886332	-7.8227794454342e-09	-0.10545485661869
22.2	0.090899235849999	2.0266366666761	1.1916694769345e-07	2.1175360216931
22.48	-0.0053871576709774	-0.42254741914671	-5.1711109679921e-08	-0.4279346285288
22.872	-0.0017473034218962	-0.13324035167592	-1.6732600088679e-08	-0.13498767183041
