# Time [h]	All Liquid [L/h]	MS [g/L]	AA [g/L]	Butyric [g/L]	Propionic [g/L]	Valeric [g/L]	LCFA [g/L]	Acetic [g/L]
1.0	0.6018290425611454	6.034565112086957E-6	1.800912903818786E-5	8.842300101687571E-5	2.572302236871895E-4	2.4106000620116733E-5	0.0013591637165091572	0.6808555193539417	
2.0	0.3208299521470317	4.071948596297797E-12	4.184897223693195E-9	1.142943899340853E-7	2.1601956546903583E-6	3.084220817129207E-8	4.436607221629017E-4	0.17151986377701608	
3.0	0.18868999631487038	2.3713700815284933E-18	8.117919938767786E-13	1.1579147160970586E-10	1.4382754856094074E-8	2.487481548289292E-11	1.6515431964655067E-4	0.023626968364377388	
4.0	0.14275163187419362	1.0071916093327413E-24	1.1188958890730518E-16	8.2742194038392E-14	7.020729593119642E-11	1.3446555138839952E-14	7.019148079851708E-5	7.67095344095906E-4	
5.0	0.08786128635496174	4.163781140347131E-31	1.322678492310188E-20	4.9667733558695194E-17	2.794590282372851E-13	6.108173114466373E-18	2.4075981135693576E-5	2.9110899240305393E-4	
6.0	0.04599947583209673	2.2313987423570003E-37	1.6468243487070668E-24	3.5329825243909236E-20	1.0624789490130802E-15	4.092037364470889E-21	7.106141680501251E-6	1.5608636579404308E-4	
7.0	0.019712234696601546	1.4272577447763248E-41	2.3832607775804796E-28	6.180764430494986E-23	3.970026771616089E-18	1.0729636311040997E-23	1.7453363921830304E-6	7.113929033530578E-5	
8.0	0.015159062572018232	3.587950127866858E-41	1.1868679224491963E-31	8.469669314870452E-25	3.879048712350926E-20	1.6965396455939945E-25	8.085551097974588E-7	6.076052644872444E-5	
9.0	0.01560628358723956	3.5506057437807405E-40	1.9755404570755523E-34	1.9460040038130894E-25	8.77430270564285E-22	4.4019838138989085E-26	5.366565777165934E-7	7.2713131840673E-5	
10.0	0.01833754311606776	3.6627322129875383E-41	1.0505492168466352E-36	4.869049803516957E-25	5.64780455057406E-23	1.0881213443590431E-25	4.361899697427742E-7	1.0251700788441413E-4	
11.0	0.022967666315794163	1.6139364032291552E-40	1.526615383291518E-38	2.8937722344429478E-24	7.084658294001065E-23	6.1829250679018305E-25	4.0170227299431693E-7	1.5456622405529425E-4	
12.0	0.02517751963962324	2.0886716033874477E-40	3.856865852910492E-40	1.3858401518785375E-23	3.0665319831842475E-22	2.8001045906108583E-24	3.3730728305747514E-7	1.9948439007801515E-4	
13.0	0.02652746716579418	4.2756295951192134E-41	1.481408754270477E-41	3.998353693194602E-23	9.415514940444634E-22	7.658773502163744E-24	2.798464368056998E-7	2.3787092265800758E-4	
14.0	0.02685194718302027	1.443126193288862E-41	7.15125673881577E-43	7.728926322822394E-23	1.9990477676389807E-21	1.407576634891071E-23	2.2652790749336592E-7	2.619217390419339E-4	
15.0	0.026715054267955424	3.063640426720045E-41	3.9452311665030926E-44	1.0765540118508056E-22	3.146518607794596E-21	1.8609724981512687E-23	1.817278950119611E-7	2.7465211858820557E-4	
16.0	0.027407472575402814	1.2969591774180216E-41	2.4532877696008623E-45	1.301309949644874E-22	4.2049495498198226E-21	2.137808418744334E-23	1.51075033456197E-7	2.905569734238306E-4	
17.0	0.02576768928363208	5.690020580176781E-41	1.440261872535327E-46	1.3067589497260058E-22	4.493975042829767E-21	2.046693860958205E-23	1.1510209383722691E-7	2.78008921513816E-4	
18.0	0.025196119816588525	8.475556881676845E-41	9.083466270268439E-48	1.1116296443106466E-22	4.3386510887792255E-21	1.651813900982419E-23	9.135768833733252E-8	2.7444917661419713E-4	
19.0	0.024523464381028672	4.571065955136773E-40	5.781271244071223E-49	9.044774892852322E-23	3.774704988386388E-21	1.2914282337009725E-23	7.218086654845493E-8	2.6851200301683835E-4	
20.0	0.02381994016330719	3.1741074510802158E-40	3.704415978321868E-50	7.379099446743988E-23	3.1539229936159886E-21	1.0211077505375575E-23	5.690374755668252E-8	2.6155379067512816E-4	
21.0	0.024053805405247302	2.721929844145795E-41	2.5039692583413814E-51	6.420339661196974E-23	2.750949943486961E-21	8.684545452536453E-24	4.66716568832545E-8	2.6452998853745654E-4	
22.0	0.022327036862174507	1.1276405835873431E-41	1.5354363561120383E-52	5.270972957381475E-23	2.2154460305470825E-21	7.0228427223235E-24	3.5101718943707235E-8	2.457993630811493E-4	
23.0	0.021625536503098855	2.363700462377104E-41	9.957731741449007E-54	4.075829971175749E-23	1.822397429653128E-21	5.312889258419812E-24	2.7572550043650612E-8	2.3823599850288175E-4	
24.0	0.01874179438398433	5.720750735258566E-41	5.632620579315708E-55	2.60002990009186E-23	1.2412526377404885E-21	3.339276586225638E-24	1.9311005885682232E-8	2.0660522159351635E-4	
25.0	0.010985996654062542	1.542506864481852E-41	1.7938914802715813E-56	8.042964755840847E-24	4.647498454306075E-22	9.95188171368551E-25	8.97569412057105E-9	1.2122925663689835E-4	
26.0	0.03305234442337292	5.954868194001379E-40	5.183237466904756E-57	6.722606243051596E-23	1.5019195619060158E-21	7.761883106027808E-24	2.2737955978770794E-8	3.6424925249891384E-4	
27.0	0.03511141655436247	1.9465231710081607E-40	3.7869715065669526E-58	4.878535305900076E-22	6.845377069125052E-21	5.425666716615711E-23	1.9575081085603295E-8	3.868630713219442E-4	
28.0	0.03585874249916727	1.039563899871803E-39	2.653511292982094E-59	9.558263666579739E-22	1.8977278813712762E-20	1.1042372419325428E-22	1.618454375557932E-8	3.95139919780214E-4	
