# Time [h]	MS [1]	AA [1]	Butyric [1]	MO_AcidoLCFA [1]	MO_ButyricValeric [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_hydroM [1]	Valeric [1]	MO_acetoM [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	MO_AcidoAA [1]	MO_Propionic [1]	Hydrogen [1]	Hydrogen_gas [1]	Acetic [1]	Phi [1]
16.48	2.0815333062151e-42	3.9423411160482e-49	3.0623747597444e-11	0.015279650278683	0.021821874148877	1.7446920383666e-10	0.045771110759615	0.11211830485443	0.035619578592828	5.5516893612785e-12	0.021400273033138	1.7735734860681e-09	0.078084985912086	0.0088895869879495	0.54769445515564	0.011368596425674	0.012634673967896	1.224836478795e-12	4.9084174002456e-10	5.9403601440624e-06	0.90955327345392
16.872	5.1873601625338e-43	1.3810041520548e-49	5.2897520438664e-12	0.015275615727997	0.021816111518965	4.9460776998116e-11	0.045843455320571	0.11317284274175	0.035610172924201	8.9474395896455e-13	0.021397203185211	1.5924567102971e-09	0.078064365429756	0.0088069028948673	0.54386700153827	0.011365594235903	0.012631337521915	7.3784723669069e-13	1.3824848027007e-10	5.9556421733116e-06	0.90955817518317
17	7.2226087037042e-44	9.6380283766675e-50	2.8523514372363e-12	0.015274298489937	0.021814230088921	3.1849715703248e-11	0.045897451301458	0.11344593181176	0.035607102038739	4.7056003884836e-13	0.021396201015401	1.5375935649149e-09	0.078057633116893	0.0087914339714274	0.5436135209036	0.011364614060926	0.012630248200529	6.6138195961974e-13	9.1323432330499e-11	5.9599118397068e-06	0.90955977540056
17.2	5.5040371660062e-44	5.5154596979358e-50	9.9585942880645e-11	0.015272240459127	0.021811290673342	3.8930138670102e-10	0.045957581945092	0.11355079235345	0.035602304491505	1.8357721585811e-11	0.021394635430309	1.4534777257642e-09	0.078047114717074	0.0089699271399579	0.5757063405529	0.011363082659679	0.012628546372562	1.8854077333613e-12	1.1468112848846e-09	5.9648628547516e-06	0.90956227534269
17.48	-1.505269151676e-42	2.5685172331823e-50	2.7573848539908e-11	0.015269359554854	0.021807175978952	1.5685703278836e-10	0.045724291680974	0.1119961916022	0.035595588717956	4.8347060208482e-12	0.021392443913327	1.3469164170666e-09	0.078032390791807	0.0088909170943365	0.54773594480958	0.011360938965021	0.012626164105869	1.010266591133e-12	4.3834017077363e-10	5.9722019458907e-06	0.90956577456582
17.872	-3.4796207436186e-42	9.0466885095312e-51	4.7937070785594e-12	0.015265326968724	0.021801416319594	4.4627347665672e-11	0.045800197257907	0.11305939689398	0.035586187774867	7.8448150175548e-13	0.021389376262342	1.2116884915485e-09	0.078011780952458	0.0088078845601887	0.54390902184067	0.01135793832479	0.012622829372984	5.8325783434829e-13	1.2216290444702e-10	5.9805877653427e-06	0.90957067217673
18	-7.580561319627e-43	6.3242545007744e-51	2.5898278229489e-12	0.015264010376805	0.021799535862775	2.8771668154115e-11	0.045855053436716	0.11333494409482	0.035583118444198	4.1339264471243e-13	0.021388374688721	1.1706548189738e-09	0.078005052123343	0.0087923080156744	0.54365464450949	0.01135695865702	0.01262174061405	5.1747673033871e-13	8.0010298525764e-11	5.9829236821248e-06	0.90957227105846
18.2	-5.8292091438597e-44	3.6281461272982e-51	8.8609883507121e-11	0.015261953361693	0.021796597962609	3.4647768720887e-10	0.045916665505735	0.11344572353193	0.03557832329766	1.5917295535561e-11	0.021386809879571	1.1075854005582e-09	0.077994539183593	0.008970457389029	0.57571500334412	0.01135542805072	0.012620039656096	1.6090269602845e-12	1.0179892826603e-09	5.9848986911156e-06	0.90957476893113
18.48	1.5205928503062e-42	1.6945898169537e-51	2.4616610599026e-11	0.015259073887729	0.021792485397098	1.3982153984987e-10	0.045685307386127	0.11189775523852	0.035571610899926	4.206553033272e-12	0.021384619240413	1.0276831888751e-09	0.077979822917466	0.008891299994293	0.54776784881147	0.011353285471176	0.012617658610386	8.3707075772208e-13	3.8878464210626e-10	5.9890864419574e-06	0.90957826527325
18.872	-5.1517281735666e-41	5.9890766010464e-52	4.2975218035016e-12	0.015255043316169	0.021786728734623	3.9871236903194e-11	0.045762598504652	0.11296394247984	0.035562214753614	6.8555775664945e-13	0.021381552537626	9.260925174874e-10	0.077959223814555	0.0088080995017424	0.54394292387642	0.011350286394091	0.012614325606099	4.6377876901937e-13	1.0743690262889e-10	5.9938282035456e-06	0.90958315886636
19	-1.8851704786712e-41	4.1913270560764e-52	2.3247813090149e-12	0.01525372738498	0.021784849258328	2.5725914385788e-11	0.045817754186178	0.11324033125618	0.035559146997936	3.6175157772162e-13	0.021380551209932	8.9522269474992e-10	0.077952498495266	0.008792469418017	0.54368830748732	0.011349307237325	0.012613237413872	4.0719396282834e-13	6.9893644069901e-11	5.9951429659292e-06	0.90958475644072
19.2	-4.353457472255e-42	2.4085933770099e-52	7.8667740821405e-11	0.015251671406648	0.021781912884882	3.0704906948215e-10	0.045879806965773	0.11335264879862	0.035554354284743	1.3867802323986e-11	0.021378986682267	8.4767482536835e-10	0.077941991051717	0.0089703805500985	0.57572145334325	0.011347777431231	0.01261153733294	1.3767379519063e-12	9.0075173129563e-10	5.9954524949863e-06	0.90958725228341
19.48	3.1945278153566e-43	1.1272402252548e-52	2.1905894524032e-11	0.015248793389521	0.021777802461599	1.2405424333769e-10	0.04564935574804	0.11180893455745	0.03554764530342	3.6738713758658e-12	0.021376796324948	7.8743681499971e-10	0.07792728248791	0.0088911703326309	0.54779563824946	0.011345635973088	0.012609157516774	6.9715001904116e-13	3.4374658646889e-10	5.9980476494308e-06	0.90959074579223
19.872	1.4367282855139e-43	3.9934759107082e-53	3.835844669716e-12	0.015244764864745	0.021772048810033	3.5435795106409e-11	0.045727088555609	0.11287555156921	0.035538253997903	6.0063983626138e-13	0.021373729893232	7.1072265758259e-10	0.07790669417037	0.0088079093432071	0.54397344548473	0.011342638466273	0.012605826249688	3.7104509703662e-13	9.435265928995e-11	6.0009142805014e-06	0.90959563542255
20	2.2691550650755e-43	2.7969503286147e-53	2.0770755492299e-12	0.015243449603732	0.021770170318067	2.2878297201333e-11	0.045782304438179	0.11315206565201	0.035535187829522	3.1726648114305e-13	0.021372728622973	6.873836025557e-10	0.077899972374415	0.0087922567829414	0.54371889499491	0.01134165982248	0.012604738626443	3.222923971178e-13	6.1055753409465e-11	6.0017006591004e-06	0.90959723170497
20.2	1.8178003948273e-43	1.609067521855e-53	7.6943111116992e-11	0.015241394674739	0.021767235482265	2.9864134859525e-10	0.045844394200365	0.11326447710917	0.035530397594557	1.3392492765155e-11	0.021371164141799	6.5130996297897e-10	0.077889470439819	0.0089699802501755	0.57572705092068	0.011340130818448	0.012603039433735	1.2763219617849e-12	8.7528888697116e-10	6.0011561612659e-06	0.90959972553323
20.48	-4.3519455482301e-43	7.5415368833318e-54	2.1465148768366e-11	0.015238518130211	0.021763127213451	1.2079155250384e-10	0.045614476610643	0.11172408189791	0.035523692089376	3.55475019082e-12	0.021368973789946	6.0568317221755e-10	0.077874769592304	0.0088907658192496	0.5478217828952	0.01133799048374	0.01260066086244	6.2006604089436e-13	3.3358286702105e-10	6.0029068048046e-06	0.90960321622655
20.872	1.9839520373548e-43	2.6767170758084e-54	3.7677982748357e-12	0.015234491672706	0.02175737658126	3.4557554911145e-11	0.045692298849688	0.11278998009189	0.035514305667303	5.8264170382599e-13	0.021365907289116	5.4749323467101e-10	0.0778541920811	0.0088075043863877	0.54400257955732	0.011334994550248	0.012597331342167	3.0855185361511e-13	9.0872442209207e-11	6.0048009630206e-06	0.90960810192045
21	-2.3978468857062e-44	1.8759067849969e-54	2.0419105107433e-12	0.015233177088023	0.021755499075614	2.232386036997e-11	0.045747482889181	0.11306629322977	0.035511241095881	3.0802300115009e-13	0.021364905979117	5.2977020140076e-10	0.077847473814704	0.0087918468051789	0.54374822073329	0.011334016420333	0.012596244289782	2.6286864447232e-13	5.8463059189643e-11	6.0053157235755e-06	0.9096096969189
21.2	1.7556522876139e-43	1.0805794703562e-54	6.1351373431921e-11	0.015231123219452	0.021752565770944	2.3891221417707e-10	0.045809350598162	0.11317699507909	0.035506453306077	1.0577861931759e-11	0.021363341354345	5.023807244164e-10	0.077836977408258	0.0089694205658857	0.57573196531284	0.011332488221159	0.012594545973975	1.0135778470051e-12	6.9942250595431e-10	6.0041155903026e-06	0.90961218875495
21.48	-1.8431016797964e-43	5.071503040832e-55	1.714245720863e-11	0.015228248161836	0.021748459649739	9.6706025214906e-11	0.04557970739481	0.11163939927799	0.035499751227306	2.8122720069168e-12	0.021361150772915	4.6767066780619e-10	0.077822284301534	0.0088902411372514	0.54784736178406	0.011330349013453	0.01259216863008	4.899584896039e-13	2.6670692274297e-10	6.0056020383088e-06	0.90961567666143
21.872	5.2424292740452e-44	1.8029113775128e-55	3.0153872782879e-12	0.015224223786978	0.02174271203739	2.7700257782999e-11	0.045657423068652	0.11270425921322	0.035490369675573	4.6196320289706e-13	0.021358083990891	4.2333929576096e-10	0.077801717613889	0.0088070105164821	0.54403149173772	0.011327354655791	0.012588840849126	2.4162359516538e-13	7.2546536945444e-11	6.0070681178181e-06	0.90962055844149
22	2.4026703766058e-43	1.2642279253685e-55	1.6353560069045e-12	0.015222909882968	0.021740835518671	1.7902486873042e-11	0.04571253680251	0.11298030550134	0.035487306701663	2.4441133002059e-13	0.021357082587945	4.0982307059053e-10	0.077795002880733	0.0087913556003592	0.54377739832771	0.011326377040289	0.012587754366748	2.0529356220631e-13	4.6599117962142e-11	6.0074504284197e-06	0.90962215216136
22.2	1.7131130659131e-43	7.2894175692455e-56	5.4123310163222e-11	0.015220857079818	0.021737903751777	2.0948371106782e-10	0.045774173944098	0.11308966087194	0.035482521388238	9.2799357022077e-12	0.021355517781114	3.889052891181e-10	0.0777845120005	0.0089687850482981	0.57573689679717	0.011324849645691	0.012586056935643	8.7052843057438e-13	6.1366486912704e-10	6.0059091097471e-06	0.90962464200571
22.48	2.4910278453047e-43	3.4251393867302e-56	1.5144711311411e-11	0.015217983515287	0.021733799785414	8.4883664743767e-11	0.045544826686025	0.11155489279998	0.035475822781263	2.4709092389904e-12	0.021353326932738	3.6239010039435e-10	0.077769826630427	0.0088896480956531	0.54787292580173	0.011322711564385	0.012583680831205	4.1265588947797e-13	2.3399586172028e-10	6.0072574919158e-06	0.9096281271246
22.872	3.2097377568155e-43	1.2194100960025e-56	2.6692005557244e-12	0.015213961232037	0.021728055195745	2.4348410374613e-11	0.045622449617682	0.11261857994999	0.035466446126432	4.0671936891081e-13	0.021350259797472	3.2848006697105e-10	0.077749270767031	0.0088064628271254	0.54406034939995	0.011319718782654	0.012580354795773	1.9644250352193e-13	6.3463761773975e-11	6.0085010222403e-06	0.90963300499644
23	3.9432347106997e-43	8.5551039039928e-57	1.448614089607e-12	0.015212648011495	0.021726179664389	1.5744303024069e-11	0.045677494118205	0.11289431572498	0.035463384755159	2.1533899630784e-13	0.02134925827854	3.1813089592488e-10	0.077742559567756	0.0087908151328994	0.54380652544027	0.011318741681658	0.012579268884364	1.6507567914495e-13	4.0663560991635e-11	6.008814828404e-06	0.90963459743999
23.2	3.0648939602662e-43	4.9394595022943e-57	3.6181931913718e-11	0.015210596279179	0.021723249428215	1.4107545056906e-10	0.045738860196192	0.11300165439278	0.035458601888605	6.1783918512551e-12	0.021347693235455	3.0216782846426e-10	0.077732074221122	0.008968117728784	0.57574162775293	0.011317215092712	0.012577572328326	6.003438194716e-13	4.1291130858756e-10	6.007077580022e-06	0.90963708530274
23.48	-5.259500760891e-43	2.3239036714943e-57	1.0138280566732e-11	0.015207724214734	0.021719147608726	5.7201843031529e-11	0.045509763232477	0.11146962425198	0.035451906709557	1.6474288506577e-12	0.021345502058172	2.818309680485e-10	0.077717396597042	0.0088890416923936	0.54789852617737	0.011315078139165	0.012575197448594	2.9169035550292e-13	1.5771253782449e-10	6.0084276642974e-06	0.90964056764718
23.872	-1.041076843284e-42	8.2850960447415e-58	1.7901729792693e-12	0.015203704030421	0.021713406039489	1.6425685636545e-11	0.04558726238838	0.11253219579981	0.035442534935221	2.7170074441802e-13	0.021342434522637	2.5578549900144e-10	0.077696851561878	0.0088059078779534	0.54408937990084	0.011312086933944	0.012571873151507	1.4502273171706e-13	4.2862265873348e-11	6.0095676334295e-06	0.90964544161981
24	-4.5443353922513e-43	5.8155371373828e-58	9.7220453838692e-13	0.015202391495411	0.021711531495286	1.0625810002209e-11	0.045642235374226	0.11280765116772	0.035439475165242	1.4395305042216e-13	0.021341432876967	2.4782894565234e-10	0.077690143896902	0.0087902679744388	0.54383584033024	0.011311110347517	0.012570787810031	1.2353203368438e-13	2.7488601268346e-11	6.0098420536345e-06	0.90964703278907
24.2	-1.3017119154342e-43	3.3654313834344e-58	1.5501720663574e-11	0.015200340835572	0.021708602784904	5.0437784344856e-11	0.045703484022199	0.1129137956264	0.035434694724147	1.890884311078e-12	0.021339867697239	2.3573776855637e-10	0.077679664077158	0.0089674703183737	0.57574653425321	0.011309584563245	0.01256909212105	2.663781527476e-13	1.5230750300102e-10	6.0090588988767e-06	0.90964951866585
24.48	-3.247303131056e-44	1.5859509883921e-58	4.3493877392935e-12	0.015197470272601	0.021704503105416	2.0385740146658e-11	0.04547480259988	0.11138468425699	0.035428002942945	5.0488915793131e-13	0.02133767636875	2.2007296499906e-10	0.077664994186452	0.008888477089968	0.54792419254857	0.01130744873562	0.012566718454717	1.492196215032e-13	5.7895123626561e-11	6.0099499674283e-06	0.90965299822637
24.872	4.2280266263857e-43	5.6620551046541e-59	7.6937889141935e-13	0.015193452190326	0.021698764552985	5.8415482139494e-12	0.045552224443144	0.11244617035371	0.035418636036183	8.342527499029e-14	0.021334608537947	1.9997676874484e-10	0.077644459970359	0.0088053841298434	0.54411835662819	0.011304459105576	0.012563395890001	9.1778696106642e-14	1.5833793166859e-11	6.0107199419163e-06	0.90965786829529
25	5.8093147957121e-44	3.9763257542768e-59	4.181047999659e-13	0.015192140341945	0.021696890995283	3.7775807070605e-12	0.045607125403451	0.11272133981462	0.035415577866081	4.4230445425466e-14	0.021333606783743	1.9383199701575e-10	0.077637755837707	0.0087897469648204	0.54386508296141	0.011303483033429	0.012562311117503	8.2798763077651e-14	1.0241268152477e-11	6.0109100431991e-06	0.90965945818984
25.2	1.914006837428e-42	2.2926894269962e-59	2.502046726884e-10	0.015190090717575	0.021693963968271	8.3835075691282e-10	0.045669943923244	0.11284506417812	0.035410800612675	3.2701196358294e-11	0.021332042658298	1.8399709695588e-10	0.07762728134466	0.0089667128538488	0.57575639817073	0.011301958024684	0.012560616516825	3.0436667065458e-12	2.4971315212917e-09	6.0159328642114e-06	0.90966194187694
25.48	-6.1573600701396e-43	1.0796028046029e-59	7.0301116814469e-11	0.015187221605335	0.021689866597345	3.395539981186e-10	0.045443621236275	0.11132078664215	0.035404113297189	8.74432593794e-12	0.02132985280663	1.7189574249036e-10	0.077612618913885	0.0088876471024913	0.54794831670849	0.01129982328317	0.012558244385497	1.2013804157377e-12	9.4196833974835e-10	6.0128155538686e-06	0.90966541837532
25.872	1.2863572018449e-42	3.8590577351654e-60	1.2460401154437e-11	0.015183205605237	0.021684131106446	9.7519463583699e-11	0.045521896552324	0.11237832548731	0.035394751744815	1.4478340204181e-12	0.021326785370012	1.5637656239421e-10	0.077592095397461	0.0088045998872685	0.5441422771049	0.01129683521092	0.012554923709254	3.6551739166468e-13	2.5073105922635e-10	6.0117185598997e-06	0.90967028442231
26	5.7862544949411e-43	2.7113555380167e-60	6.7761783666934e-12	0.015181894441657	0.021682258538709	6.310844975864e-11	0.045576759294478	0.112652042926	0.03539169524184	7.6817784578332e-13	0.021325783580398	1.5162715253234e-10	0.077585394782363	0.008788982869308	0.54388898774768	0.011295859650903	0.012553839528082	2.5193092848851e-13	1.5884165794157e-10	6.0116738152837e-06	0.9096718730285
26.2	4.6103136676158e-43	1.563770891112e-60	2.784436716574e-10	0.015179845886002	0.02167933307546	1.02207381377e-09	0.045639149133214	0.11277256041712	0.03538692068207	4.1133893088978e-11	0.021324219357613	1.4396156497784e-10	0.077574925777672	0.0089658512912883	0.57576082638728	0.011294335441222	0.012552145879135	3.6272986045043e-12	2.9920445500315e-09	6.0166412890871e-06	0.90967435469476
26.48	7.6465460242524e-42	7.3694736144506e-61	7.83410515876e-11	0.01517697827246	0.021675237885792	4.147226650405e-10	0.04541275542632	0.11124911442597	0.035380237101338	1.1014600072672e-11	0.021322029299962	1.345965763232e-10	0.077560271040961	0.0088868544268743	0.54797007000036	0.011292201819907	0.012549775069051	1.4241081061079e-12	1.1341392661897e-09	6.0133777698098e-06	0.9096778283755
26.872	-3.8701681475747e-43	2.6376193776367e-61	1.3911088134305e-11	0.015172964377791	0.021669505424209	1.1934956534812e-10	0.045490404465331	0.11230325052494	0.035370880577317	1.8272459750953e-12	0.021318961470456	1.2257583570721e-10	0.077539758329023	0.0088038973372276	0.5441672294288	0.01128921532071	0.012546456177859	4.1934222830205e-13	3.0348275331686e-10	6.0122460955301e-06	0.90968269051338
27	-3.3050845015121e-43	1.8540458186923e-61	7.5701362370906e-12	0.015171653902456	0.021667633844161	7.7286495444425e-11	0.045545022036325	0.11257598666469	0.035367825697467	9.7015390583822e-13	0.021317959543054	1.1889399517887e-10	0.077533061244826	0.0087883015015609	0.54391436803427	0.011288240274766	0.012545372573202	2.8253894950989e-13	1.9251227519096e-10	6.0122060145262e-06	0.90968427784654
27.2	-5.7509018590934e-42	1.0699186188317e-61	3.1556057606171e-10	0.015169606419991	0.021664709953127	1.1771326596696e-09	0.045606759728379	0.11269313005254	0.035363053797682	4.9623265413181e-11	0.021316395057814	1.1291895741108e-10	0.077522597745015	0.0089650613010201	0.57576497849473	0.011286716866555	0.012543679861793	4.1515074406964e-12	3.4386117264834e-09	6.0169108145426e-06	0.90968675751149
27.48	-6.4850299508396e-42	5.0467247799286e-62	8.890205807564e-11	0.015166740309252	0.021660616955673	4.7871081020165e-10	0.045380204465248	0.11117136794834	0.035356373933235	1.3306141217753e-11	0.021314204647838	1.0564996627298e-10	0.077507950715027	0.0088861300232894	0.54799337528273	0.011284584367282	0.012541310363154	1.623457712519e-12	1.3063966570306e-09	6.0138705900494e-06	0.90969022839112
27.872	1.0358355834997e-42	1.8086338856401e-62	1.581515227774e-11	0.01516272852265	0.021654887526615	1.3808932150689e-10	0.045457339463448	0.11222320427123	0.035347022427864	2.2115879881312e-12	0.021311136381315	9.631093767468e-11	0.077487448810474	0.0088032497865126	0.54419393835541	0.01128159944156	0.012537993251972	4.680930860394e-13	3.5042984540748e-10	6.0128179318566e-06	0.90969508662778
28	4.275087911134e-43	1.2719315580808e-62	8.6119574372518e-12	0.015161418736129	0.021653016934407	8.9487706400241e-11	0.045511774058591	0.11249528637423	0.035343969169678	1.175018528959e-12	0.021310134314713	9.3448208991111e-11	0.077480755256875	0.0087876703978633	0.54394144966388	0.011280624909645	0.012536910223017	3.1071331694234e-13	2.224351186789e-10	6.0127872365466e-06	0.90969667268921
28.2	-1.4236257304302e-42	7.3466901291468e-63	3.188471371723e-10	0.015159372332346	0.021650094592361	1.2075007541391e-09	0.045572853557126	0.11260820871636	0.035339199820196	5.1549666111421e-11	0.021308569448702	8.8797582644614e-11	0.077470297285203	0.0089643130558429	0.57576900675831	0.011279102306291	0.012535218416568	4.239653133911e-12	3.5199244097398e-09	6.0165884126354e-06	0.90969915037933
28.48	5.3085208861404e-42	3.469027721628e-63	8.9945869211044e-11	0.015156507732041	0.021646003762059	4.9170278566672e-10	0.045346136139293	0.11108846946616	0.035332523519218	1.3841526646968e-11	0.021306378511931	8.3138515963656e-11	0.077455657994658	0.0088854489901016	0.54801787886754	0.011276970933824	0.012532850182511	1.6556082847775e-12	1.3399395719484e-09	6.0141385516932e-06	0.90970261849511
28.872	9.0540763346772e-43	1.244854348749e-63	1.6029599317486e-11	0.015152498057737	0.021640277358418	1.420627347453e-10	0.045422870948511	0.11213877266849	0.035323176962959	2.3048876699567e-12	0.021303309726827	7.5860543634783e-11	0.077435166911095	0.0088026403459168	0.54422211876654	0.011273987583558	0.012529534828298	4.7259646410753e-13	3.6015037156277e-10	6.013344097555e-06	0.90970747284952
29	4.2408925688649e-43	8.7586514270886e-64	8.7344201477894e-12	0.015151188960785	0.021638407753376	9.2113279184966e-11	0.045477176840648	0.11241046245047	0.035320125316939	1.2254172626071e-12	0.021302307511008	7.3627920213829e-11	0.077428476889498	0.0087870750408417	0.54396998190854	0.011273013565876	0.012528452371686	3.1131607567096e-13	2.2874114791474e-10	6.0133457438266e-06	0.90970905764229
29.2	-5.4027237991924e-42	5.0624198737858e-64	3.3841416327617e-10	0.015149143632715	0.021635486967905	1.2984065435841e-09	0.045537950253563	0.11252195322599	0.035315358561915	5.5411348497725e-11	0.02130074240963	6.9986904677481e-11	0.077418024427156	0.008963587015302	0.57577384143953	0.01127149176464	0.012526761482768	4.5398745191812e-12	3.7768357307396e-09	6.0171124578413e-06	0.90971153334069
29.48	-3.8423128713625e-42	2.3927097604064e-64	9.5591031517218e-11	0.015146280538268	0.021631398312204	5.2922331573181e-10	0.045311482242433	0.11100495415534	0.035308685892739	1.4898682497107e-11	0.021298551164674	6.55683785212e-11	0.077403392847921	0.0088847796836423	0.54804317531196	0.011269361514882	0.012524394533805	1.7705624632089e-12	1.4399360993781e-09	6.0147396672956e-06	0.90971499866712
29.872	3.7884226180497e-43	8.5974126002324e-65	1.7066310093438e-11	0.015142272974607	0.021625674934838	1.5310160657595e-10	0.045388099691134	0.1120539257181	0.03529934431655	2.4855833026933e-12	0.021295481968747	5.9880921416207e-11	0.077382912570824	0.0088020360208724	0.54425066241638	0.011266379737958	0.01252108094624	5.0086059857613e-13	3.8770777000153e-10	6.0139516567703e-06	0.90971984912922
30	1.6191352394365e-43	6.0518943744622e-65	9.305386223626e-12	0.015140964567123	0.021623806316785	9.9318280138766e-11	0.045442329813918	0.11232524829057	0.035296294286919	1.3223815192236e-12	0.021294479619106	5.8134973552664e-11	0.077376226078873	0.0087864835766909	0.54399879962778	0.011265406234167	0.012519999063289	3.2764357924201e-13	2.4637886731561e-10	6.0139505953384e-06	0.9097214326525
30.2	-1.3108441450111e-42	3.4995468020044e-65	3.7500406368253e-10	0.015138920311612	0.021620887097108	1.4576928123283e-09	0.045503020118318	0.11243693804491	0.03529153018461	6.1832842034895e-11	0.021292914408672	5.5268893562386e-11	0.07736577910699	0.0089628600623611	0.57577917736315	0.011263885232301	0.012518309109276	5.0768874209661e-12	4.2290075860243e-09	6.0182748125423e-06	0.90972390634222
30.48	-6.4770153893007e-42	1.65547239172e-65	1.060660775191e-10	0.01513605871873	0.021616800625345	5.9462465351469e-10	0.045277033726751	0.11092288346283	0.03528486122622	1.6647949341562e-11	0.021290723028635	5.1810021073091e-11	0.077351155213508	0.0088841031419458	0.54806847140667	0.011261756101532	0.012515943469591	1.978296161052e-12	1.6143497282213e-09	6.0155857177372e-06	0.90972736885641
30.872	1.079827386155e-42	5.9561162546301e-66	1.8970685834309e-11	0.015132053264048	0.021611080275888	1.7222412219357e-10	0.045353650247155	0.11197035684152	0.035275524666166	2.7826509356069e-12	0.021287653506024	4.7354598720927e-11	0.077330685729765	0.0088014223967135	0.54427889223167	0.011258775896041	0.012512631660216	5.5557377122037e-13	4.3540941427107e-10	6.0146142805393e-06	0.90973221541757
31	3.5241772269496e-43	4.194601243155e-66	1.0350518820617e-11	0.015130745545892	0.02160921264475	1.1177321400376e-10	0.045407815087273	0.11224123715731	0.035272476257849	1.4814342346262e-12	0.021286651034255	4.598595070932e-11	0.077324002765341	0.0087858828940308	0.54402727095053	0.011257802905832	0.012511550352519	3.6133606104499e-13	2.7684576571418e-10	6.0145850786033e-06	0.90973379767078
31.2	9.5287199336462e-42	2.4282029634226e-66	3.3353549064193e-10	0.01512870237424	0.021606294939885	1.3216442074606e-09	0.045468013224938	0.1123489665086	0.035267714556089	5.524343742557e-11	0.021285085428064	4.3743954842158e-11	0.077313561339564	0.0089621357881882	0.57578335171315	0.011256282711438	0.012509861258561	4.5856698280042e-12	3.8222951453834e-09	6.0177936609314e-06	0.90973626941179
31.48	7.5585934016702e-42	1.1499547551767e-66	9.4459325983291e-11	0.015125842299296	0.021602210597833	5.3940782843717e-10	0.045242011857653	0.11083717058842	0.035261048950997	1.4893866669687e-11	0.021282893468257	4.102945870221e-11	0.077298945212749	0.008883445926683	0.54809371434536	0.011254154711438	0.012507496818384	1.7882451997745e-12	1.4616710858073e-09	6.0157366132077e-06	0.90973972920084
31.872	9.4000017395322e-43	4.1427692026256e-67	1.692475152696e-11	0.01512183896157	0.021596493262022	1.5637931873671e-10	0.045318368581995	0.11188348515092	0.035251717243908	2.4940789734397e-12	0.021279823390878	3.7529601749128e-11	0.077278486559586	0.0088008338358505	0.54430789797859	0.0112511760828	0.012504186733797	5.0175604343287e-13	3.9494670019903e-10	6.015088117232e-06	0.90974457190449
32	2.6344172810358e-43	2.9189268646128e-67	9.2402082682315e-12	0.015120531933897	0.021594626616726	1.015297952834e-10	0.045372447021872	0.11215411055422	0.035248670434504	1.3286938548515e-12	0.021278820764575	3.6453816447356e-11	0.077271807127501	0.0087853072648687	0.54405661334837	0.011250203606873	0.012503105993692	3.2589638328447e-13	2.5126821710868e-10	6.0151046448074e-06	0.90974615289422
32.2	4.6233173049233e-42	1.6911499069058e-67	3.1522253140562e-10	0.015118489843422	0.021591710441118	1.2595048705087e-09	0.045432343352456	0.11225993539258	0.035243911187073	5.2407604065495e-11	0.021277254848753	3.4689775770329e-11	0.077261371232513	0.0089614263789805	0.57578804400465	0.011248684217721	0.012501417774355	4.3614153073297e-12	3.6386852198723e-09	6.0178813059996e-06	0.90974862267325
32.48	-3.8996385316499e-42	8.0171597483791e-68	8.9388751470346e-11	0.015115631281805	0.021587628244327	5.1446224513823e-10	0.045206587718	0.11075098855168	0.035237249025949	1.4148360430923e-11	0.021275062462514	3.2553989045723e-11	0.077246762846693	0.0088827953842991	0.54811954282361	0.011246557344753	0.012499054560393	1.7015417490799e-12	1.3933888387847e-09	6.0161204840859e-06	0.90975207971422
32.872	-2.2258726128862e-42	2.8919880790772e-68	1.6044733969558e-11	0.015111630058942	0.021581913925705	1.4932349448511e-10	0.045282878218685	0.11179633241624	0.035227922212605	2.3736393752383e-12	0.021271991909641	2.9798113794694e-11	0.0772263150107	0.0088002477053916	0.5443371704001	0.011243580291015	0.012495746213398	4.7664642198987e-13	3.770781877583e-10	6.0156201015307e-06	0.90975691855146
33	-8.3788506891897e-43	2.0386053646786e-68	8.7654206599303e-12	0.01511032372148	0.021580048266352	9.6992306164148e-11	0.045336907900602	0.11206672656425	0.035224877007595	1.2653801807458e-12	0.021270989140511	2.8950516313839e-11	0.077219639108748	0.0087847333675727	0.54408616188749	0.011242608329049	0.01249466604266	3.0904293733861e-13	2.4002631341823e-10	6.0156572134616e-06	0.90975849827705
33.2	-2.0767188701423e-43	1.1821669875913e-68	2.8909787797758e-10	0.015108282713173	0.021577133614703	1.1639346149418e-09	0.045396513074419	0.11217035230775	0.035220120188753	4.820358111157e-11	0.021269422897867	2.7560671011525e-11	0.077209208748371	0.0089607184001151	0.57579270449779	0.011241089745695	0.012492978690098	4.0237898159946e-12	3.3591592038246e-09	6.0178194816149e-06	0.90976096610061
33.48	1.6543156913932e-41	5.610064540016e-69	8.2086535283039e-11	0.015105425666531	0.02157305355735	4.7580532983673e-10	0.045170997864694	0.11066421993331	0.035213461431285	1.3030915365873e-11	0.021267230048585	2.5876302316925e-11	0.077194608110344	0.0088821474106641	0.5481454681586	0.011238964000749	0.012490616689618	1.5707997044553e-12	1.2880879960155e-09	6.0164319983064e-06	0.90976442040408
