# Time [h]	Lignin [g/L]	Initial_Substrate [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	MO_Acetic [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	MO_AcidoMS [g/L]	MO_AcidoAA [g/L]	Nitrogen [g/L]	SUM [g/L]
27.2	6.9982923414283	0	0.025179332009459	0.16523656481258	0.4257999494598	0.12189354343452	0.00080342679799871	3.5973252002183e-05	0.22484911938547	0.12902990143981	0.21925570686366	0.79207478627288	0.11991937895184	0.0032474672606795	9.225617491369
27.48	6.9984580322273	0	0.024898903222975	0.16519115401823	0.42578302847286	0.12186797505948	0.00082266670823788	3.6805373402302e-05	0.22480182781285	0.12897896264862	0.21916072158512	0.79176379981167	0.11986994741365	0.0032796014821148	9.2249134258365
27.872	6.9986869071311	0	0.024511549550084	0.1651238030589	0.42575847956095	0.12183204125797	0.00084402819894003	3.7714575191522e-05	0.22473533764952	0.12890819357282	0.2190281676184	0.79133090591593	0.11980104111573	0.0033201039922917	9.2239182731978
28	6.9987608717171	0	0.024386372017711	0.16510103278791	0.42575027116482	0.12182028388402	0.00084980094275791	3.7957785477394e-05	0.22471357761231	0.12888519924345	0.21898497326911	0.79119005317948	0.11977860167842	0.0033321921099763	9.2235911873925
28.2	6.9988756868516	0	0.024192061867715	0.16506463464159	0.42573711492661	0.12180185004366	0.00085770798292011	3.8289541130329e-05	0.22467945127871	0.12884937618122	0.21891756353247	0.79097041950964	0.11974359487001	0.0033503526494954	9.2230781038768
28.48	6.999034894177	0	0.023922628641226	0.1650120579273	0.42571769127128	0.12177592197841	0.00086669347302531	3.8657259880143e-05	0.22463143386933	0.12879941717663	0.21882333890574	0.79066373100879	0.11969468363521	0.0033747314353492	9.2223558807591
28.872	6.9992548112162	0	0.023550463068819	0.16493573246231	0.42568904767911	0.12173946062523	0.00087567573942722	3.9010422521648e-05	0.22456388754905	0.12872979008773	0.21869167082797	0.79023563214204	0.11962636596746	0.0034060013385233	9.2213375491264
29	6.9993258808383	0	0.02343019369844	0.16491025493193	0.42567935368088	0.12172752145408	0.00087783500461286	3.9091703123712e-05	0.22454176533046	0.12870711674984	0.21864872708662	0.79009608212418	0.11960408866785	0.0034154553846202	9.2210033666549
29.2	6.9994362017199	0	0.02324350238061	0.16486986068733	0.42566381853669	0.12170881787793	0.00088049370437196	3.9188037957867e-05	0.22450710319249	0.1286717459614	0.21858167277209	0.78987824019265	0.11956930719071	0.0034296693995715	9.2204796216537
29.48	6.999589176363	0	0.022984633546542	0.16481215621205	0.42564098190236	0.1216825328984	0.00088287910128102	3.9263243632645e-05	0.22445837927842	0.12862232606988	0.21848787796547	0.78957360427805	0.11952065915671	0.0034488128089306	9.2197432828247
29.872	6.9998004825973	0	0.022627060491371	0.16472945414019	0.42560728234272	0.12164556817826	0.00088391871441461	3.9267772681385e-05	0.2243898405367	0.12855328885895	0.21835669518966	0.78914759363013	0.11945262010048	0.0034735813531998	9.218706653906
30	6.9998687694403	0	0.022511506829165	0.16470206055061	0.42559586306919	0.12163346067541	0.00088376573892171	3.9247974432853e-05	0.22436738730812	0.12853077241725	0.21831388498147	0.78900855702424	0.11943041450784	0.003481132321404	9.2183668228384
