Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
4.872	4.948312040687e-09	2.4463238114441e-08	1.3628648027022e-08	1.6890307638412e-09	1.1794420780143e-07	-0.0050903771366485	9.0553113467551e-14	0.11048562030833
5	4.6948883445897e-09	2.309643123312e-08	1.3071894651871e-08	1.599910771578e-09	1.1396288713603e-07	-0.004668656701027	9.0201643242044e-14	0.1109073343139
5.2	4.3313734202486e-09	2.1147015002216e-08	1.293987065429e-08	1.4717304834103e-09	1.0557634830314e-07	-0.0040795399376134	8.9716255386813e-14	0.11149644012443
5.48	3.8826615655035e-09	1.8788166086793e-08	1.1797480382169e-08	1.313216714379e-09	9.8028353118836e-08	-0.0033791640608463	8.9147498277236e-14	0.1121968043373
5.872	3.3530182373369e-09	1.6066548169783e-08	1.0612519518888e-08	1.1256587442281e-09	9.0816529173888e-08	-0.0025982076925633	8.8523668242156e-14	0.11297774885977
6	3.2003040931904e-09	1.5291455191642e-08	1.0305668571964e-08	1.0715420810794e-09	8.887178255722e-08	-0.0023829685096901	8.8353617656382e-14	0.11319298476878
6.2	2.9802805457602e-09	1.4177327202181e-08	1.027844857248e-08	9.9337438921969e-10	8.5176414131112e-08	-0.0020821964718342	8.8117334773217e-14	0.1134937516715
6.48	2.7073941585104e-09	1.281160356673e-08	9.5985833383901e-09	8.9620558488449e-10	8.1505176721402e-08	-0.0017245426612937	8.7838381940052e-14	0.11385139939311
6.872	2.3843134991073e-09	1.1215812677216e-08	8.8966076256655e-09	7.8074846305805e-10	7.7704825692236e-08	-0.0013259298266187	8.7530030280792e-14	0.11425000568802
7	2.2909918472941e-09	1.0758211268358e-08	8.7146751870055e-09	7.4734041785745e-10	7.6656697708431e-08	-0.0012161485950832	8.7445574806299e-14	0.1143597850937
7.2	2.1569185361148e-09	1.0100216344592e-08	8.755408219955e-09	6.9915439553472e-10	7.4668024212929e-08	-0.0010629123848947	8.7328024078699e-14	0.11451301851513
7.48	1.9915653356246e-09	9.2928469132105e-09	8.321085608856e-09	6.3941964129413e-10	7.273341653945e-08	-0.00088111640559176	8.7189067806538e-14	0.11469481109207
7.872	1.7979112705728e-09	8.352690172818e-09	7.8858277549316e-09	5.6883424507908e-10	7.0838228495697e-08	-0.00067947002188453	8.7035573228408e-14	0.11489645393948
8	1.7423294751125e-09	8.0838969171994e-09	7.7761256530354e-09	5.4846306133441e-10	7.0338846707291e-08	-0.00062417610640204	8.6993599249528e-14	0.11495174689766
8.2	1.6633357175606e-09	7.7005954713623e-09	7.8633021123517e-09	5.1925319475711e-10	6.9320794368317e-08	-0.00054734603220107	8.6935359747908e-14	0.11502857554907
8.48	1.5674090593543e-09	7.2346788010282e-09	7.5776107469352e-09	4.8328400751031e-10	6.8504493050961e-08	-0.00045694697319763	8.6866957359105e-14	0.11511897290773
8.872	1.4572283321528e-09	6.6998938344445e-09	7.3121577245879e-09	4.4101319236985e-10	6.7966762820356e-08	-0.00035816412611375	8.679236223138e-14	0.11521775426362
9	1.4257983075334e-09	6.5479485830588e-09	7.2502817321132e-09	4.2878662119393e-10	6.7869751381873e-08	-0.00033141639991074	8.6772191024768e-14	0.11524450163433
9.2	1.3816419021479e-09	6.3347797615348e-09	7.3730687402922e-09	4.1129020877741e-10	6.7498882975987e-08	-0.00029468266787428	8.6744507955587e-14	0.11528123484321
9.48	1.3278993540934e-09	6.0756104766744e-09	7.1841330332322e-09	3.8941850522251e-10	6.7460838941478e-08	-0.00025229796567032	8.6712593277658e-14	0.11532361898334
9.872	1.264126528219e-09	5.7725141923332e-09	7.0326031414551e-09	3.6263680929249e-10	6.7811504267781e-08	-0.00020739660707373	8.6678814907926e-14	0.115368520147
10	1.2451011104386e-09	5.6837971669856e-09	7.0030753006413e-09	3.5456605707706e-10	6.795410832621e-08	-0.00019552938085878	8.6669892841162e-14	0.11538038737023
10.2	1.2178428692869e-09	5.5611317731131e-09	7.1497935975312e-09	3.4281227083582e-10	6.7876174836232e-08	-0.00017955005930939	8.6657882868275e-14	0.11539636659875
10.48	1.1810288829028e-09	5.3999155622077e-09	7.0190474338846e-09	3.2690978187414e-10	6.8100898654065e-08	-0.0001616558178693	8.6644438563067e-14	0.11541426072007
10.872	1.1302044449397e-09	5.1853118682147e-09	6.9349939761212e-09	3.0529649081971e-10	6.8539861214448e-08	-0.00014343193070215	8.6630751743437e-14	0.1154324846749
11	1.1135912352854e-09	5.1164914240182e-09	6.9237343926395e-09	2.9838014390939e-10	6.8660638734827e-08	-0.00013874786937137	8.6627234704307e-14	0.11543716875333
11.2	1.0892941921433e-09	5.0216113492416e-09	7.0796163193271e-09	2.8823420629256e-10	6.8497486427156e-08	-0.00013256663585355	8.662259417934e-14	0.11544334985019
11.48	1.0532583254644e-09	4.8827287836163e-09	6.9748334026393e-09	2.737142776155e-10	6.8456939351999e-08	-0.00012584535644527	8.6617549064395e-14	0.11545007079477
11.872	1.0007776034733e-09	4.6790412973225e-09	6.9195717238243e-09	2.5338216582638e-10	6.8383544512171e-08	-0.0001192274641118	8.661258231193e-14	0.11545668828188
12	9.8358207331705e-10	4.6114032482547e-09	6.9153256816134e-09	2.468851313372e-10	6.8331157167225e-08	-0.00011756736472786	8.6611336545054e-14	0.11545834823327
12.2	9.5823444259166e-10	4.5135511615633e-09	7.0694029349157e-09	2.3729068333857e-10	6.800797901546e-08	-0.00011541798612394	8.6609723766765e-14	0.11546049730997
12.48	9.2200295560633e-10	4.3721442002855e-09	6.9711311684483e-09	2.2400956628989e-10	6.7644323680582e-08	-0.0001131681386611	8.6608035938048e-14	0.11546274650457
12.872	8.7199470990375e-10	4.1714595649663e-09	6.9240416111743e-09	2.0624216861857e-10	6.7117080082129e-08	-0.00011108196920521	8.6606471141226e-14	0.11546483183123
13	8.5619009647896e-10	4.1066285972709e-09	6.9216314349304e-09	2.0073363766308e-10	6.6933344501948e-08	-0.00011058959913261	8.6606101886541e-14	0.11546532392902
13.2	8.3217399495488e-10	4.0064002121073e-09	7.0710656050749e-09	1.9235576315345e-10	6.6523573442856e-08	-0.00010999101094391	8.6605653024856e-14	0.11546592212425
13.48	7.9992015391718e-10	3.8695198915194e-09	6.9730025409061e-09	1.8136056321787e-10	6.5992293946104e-08	-0.00010946510431195	8.6605259018462e-14	0.11546644722143
13.872	7.577788085983e-10	3.6867824413337e-09	6.9283740101343e-09	1.673631002442e-10	6.5249649750908e-08	-0.00010916172709717	8.660503214008e-14	0.11546674957252
14	7.4480291229833e-10	3.6297061890468e-09	6.9267300820636e-09	1.6312611239065e-10	6.5006836885498e-08	-0.00010913917386032	8.6605015450898e-14	0.11546677180702
14.2	7.246535478878e-10	3.5388086018708e-09	7.0726752297373e-09	1.5654765791572e-10	6.4541352919533e-08	-0.00010917979736043	8.660504625176e-14	0.11546673074638
14.48	6.9849646094889e-10	3.4191387225762e-09	6.9743538539248e-09	1.4817577591802e-10	6.3930644379543e-08	-0.0001093945275504	8.660520801091e-14	0.11546651515298
