# Time [h]	MS [g/L]	Lignin [g/L]	Butyric [g/L]	Initial_Substrate [g/L]	Carbohydrates [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	MO_Acetic [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	Valeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	Hydrogen [g/L]	Lipids [g/L]	MO_AcidoAA [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
14	0.0013682050980835	116.57002071851	0.0005490208522927	0	0.042560836942292	0.50274388873114	1.4329608850483	3.7121915789002	1.0766085889296	0.0069187148678357	0.00040043291969855	1.9853610974574	0.0023555374087944	0.078788915354924	1.1544278726701	1.9640701174046	0.00012711715174627	0.16383656899253	7.0882208936102	0.012159458165827	4.3499812346569e-07	0.0040113048468722	1.0735753219779	0.025940718370986	0.0018586401398947	0.0018586401308413
14.2	0.0013387559260932	116.57095029151	0.00053416789779088	0	0.041665346849585	0.49873804062558	1.4335807160787	3.7130704321064	1.0765390744317	0.0066600285574749	0.00038502152184541	1.9852531392979	0.0022965477096255	0.080448645019404	1.1540962948963	1.9634580200352	0.00012199083409704	0.16005753481678	7.0861391434872	0.012391601005466	4.3081509494596e-07	0.0038107151568836	1.0732611877736	0.025754964090442	0.0018593319581048	0.0018593319490481
14.48	0.0012996135118569	116.57223924074	0.00051488556710656	0	0.040498642124414	0.49318347527537	1.4344386681488	3.7142690590917	1.0764391736535	0.0063287687403994	0.00036524904190664	1.9850965723925	0.0022188822090426	0.079330430957908	1.1536300792421	1.9625993004234	0.00011546675660982	0.15493859459165	7.0832157755219	0.012202399404745	4.2484171787221e-07	0.0035553045419533	1.0728187855737	0.025511211793232	0.0018629888132578	0.0018629888041833
14.872	0.0012487061017036	116.57401963903	0.0004903402844095	0	0.039017069422974	0.48551100796265	1.4356204225313	3.715894057481	1.0762949037533	0.0059187605409224	0.00034048897458343	1.9848680837123	0.0021190012909634	0.078845681773486	1.1529738393081	1.9613940393237	0.0001073749372606	0.14810883546222	7.079107201767	0.011965734685128	4.1695841573094e-07	0.0032419052245884	1.0721948742574	0.025177894553133	0.0018717503574429	0.0018717503483256
15	0.0012329719900387	116.5745950014	0.00048285467083664	0	0.038566462427483	0.48303156439886	1.4360019059641	3.7164125463815	1.0762468137642	0.0057965719628046	0.00033304092194324	1.9847913933466	0.0020883910322379	0.078836194808468	1.1527587707562	1.9609998248342	0.00010495112642006	0.14596145979889	7.0777620761748	0.01190850521648	4.1448036623731e-07	0.0031491676702184	1.0719901531406	0.025070890376316	0.0018752314948651	0.0018752314857308
15.2	0.0012092725561517	116.5754881223	0.00047111762714283	0	0.03789326637491	0.47918278265639	1.4365927485141	3.7172105641365	1.0761705245069	0.0056165131398741	0.00032184059401203	1.984669113185	0.0020392335653422	0.080471809819092	1.1524219341308	1.9603832133213	0.00010115502468512	0.14227855476973	7.0756569646238	0.012150774242052	4.1031269323632e-07	0.0030131756276576	1.0716693293918	0.024870496267818	0.0018814208087601	0.0018814207995956
15.48	0.0011777401960142	116.57672653683	0.00045603233729218	0	0.037009124000413	0.47384600753702	1.4374095004485	3.7182997034566	1.0760614536737	0.0053848860567884	0.0003075226692056	1.9844930791828	0.0019755138928646	0.079359326325399	1.1519488233602	1.9595187341862	9.6374946322011e-05	0.13729478972247	7.0727034007439	0.011972283930428	4.0436504538174e-07	0.0028395556493042	1.0712184036525	0.024608864250703	0.0018918804442997	0.0018918804350842
15.872	0.0011365193335721	116.57843714923	0.00043690953069882	0	0.03587335262167	0.46647437131669	1.4385315981559	3.7197768549621	1.0759048232022	0.0050962186036311	0.00028955940090755	1.9842382220293	0.0018946994828728	0.07890675174933	1.151283803298	1.958306408676	9.0485245143145e-05	0.13065698863192	7.0685569522398	0.011745878656121	3.964711311825e-07	0.0026256457705693	1.0705840292489	0.02425399263082	0.0019088583748924	0.0019088583655941
16	0.0011236922134075	116.57898996024	0.00043106911602376	0	0.03552484815824	0.46409214509825	1.438893011457	3.7202481173128	1.0758527889801	0.0050097130718526	0.00028413249508327	1.9841530918381	0.0018700647765025	0.078909720516788	1.1510660697218	1.9579101091842	8.8722015386422e-05	0.12857302136326	7.0672004254367	0.011691203204353	3.9398828673968e-07	0.0025621354392584	1.0703762125936	0.024140534156336	0.001914767024205	0.0019147670148779
16.2	0.0011043271856281	116.57984807802	0.00042186036571868	0	0.035001149958857	0.46039427146458	1.4394517129994	3.7209730434117	1.0757703975985	0.0048817537445389	0.00027594967239874	1.9840177354246	0.0018303612049978	0.080534497646042	1.1507252667846	1.957290453042	8.5948046708791e-05	0.12500916143923	7.0650783970984	0.011937565982307	3.8976245045641e-07	0.0024687863106005	1.0700508540128	0.023929195857916	0.001924574519284	0.0019245745099091
16.48	0.0010784016237467	116.58103796134	0.00041000158390331	0	0.034307418877995	0.45526674750769	1.4402215850691	3.7219609141877	1.0756528693566	0.0047161910031742	0.00026544955421252	1.9838235480348	0.0017790385172758	0.079437383503424	1.1502469899966	1.9564221167241	8.2454406704255e-05	0.12019571442084	7.062102850667	0.011762418210406	3.8371911963989e-07	0.0023491781094203	1.0695941459851	0.023652740554235	0.0019398208635786	0.0019398208541293
16.872	0.0010441728018469	116.58268154512	0.00039486462210918	0	0.033405395399762	0.44818414756876	1.4412740777534	3.7232972522858	1.0754844917612	0.0045080702502142	0.00025217080727258	1.9835434355726	0.001713911532831	0.079028251205372	1.1495754253404	1.9552050923376	7.8131679214162e-05	0.11380408932889	7.0579286090278	0.01153769317868	3.7562482258521e-07	0.0022010042136178	1.0689526588253	0.023277020399806	0.0019630965713539	0.0019630965617911
17	0.0010334258521836	116.58321269442	0.00039020918668188	0	0.03312608470883	0.44589532693174	1.4416117839196	3.7237226313728	1.0754286311018	0.0044452730234772	0.00024812856068979	1.9834500719714	0.0016939981113207	0.079047215483229	1.1493557077091	1.9548074115611	7.683085133663e-05	0.1118022444055	7.0565636629457	0.011483095762434	3.7307515779492e-07	0.0021568142646456	1.0687427337563	0.023156750114116	0.0019709696210964	0.0019709696114952
17.2	0.0010171411188488	116.58403718786	0.00038283361997927	0	0.032703879715942	0.44234244451427	1.4421322685301	3.7243756430701	1.0753402424652	0.0043519515417322	0.00024201059420998	1.9833018106973	0.0016617957256391	0.080672018988075	1.1490119555907	1.9541857457541	7.4776316166147e-05	0.10837396727951	7.0544290907946	0.011730133773378	3.6868175879405e-07	0.0020916630534783	1.0684142833214	0.022933162824649	0.0019838201670332	0.0019838201573694
17.48	0.0009951692200583	116.58518044762	0.00037326901121833	0	0.032139776278692	0.4374159673062	1.4428459790477	3.7252620911523	1.0752142483178	0.0042303554022552	0.00023410110812879	1.9830894119427	0.0016200001189639	0.079597059725565	1.1485298423712	1.9533148772559	7.2174153978987e-05	0.10375631937931	7.0514371421175	0.011553663544809	3.6239026708175e-07	0.0020077889203717	1.0679536257459	0.022639104276968	0.002003315408431	0.0020033153986721
17.872	0.00096583851543715	116.58675962997	0.00036091893344892	0	0.031397559570601	0.4306110710443	1.4438145403834	3.7264542081369	1.0750338313727	0.0040759235155559	0.00022398275172962	1.9827834235876	0.0015665310623866	0.079240955852802	1.1478534140057	1.9520947891596	6.8922173809515e-05	0.097650642913669	7.0472419747179	0.011324797177691	3.5389264465067e-07	0.0019031407368552	1.0673072655623	0.022237653382436	0.0020325439511271	0.0020325439412256
18	0.00095654500652879	116.58726996527	0.00035708579973673	0	0.031165719715146	0.42841199364253	1.4441235820555	3.726831894476	1.0749739863962	0.0040289498445731	0.00022087273894603	1.9826815035484	0.0015500625915739	0.079279114355417	1.1476322188906	1.9516962124788	6.793529214393e-05	0.09574470868484	7.0458706456946	0.011268538392727	3.5121483443277e-07	0.0018717519700898	1.0670958924018	0.022108906575465	0.0020423420488566	0.0020423420389073
18.2	0.0009424108466541	116.58806214851	0.00035098457494509	0	0.030813312754875	0.42499841747832	1.4445978064324	3.7274094544422	1.0748792873403	0.0039587677232547	0.00021614393500684	1.9825197040344	0.0015233322566721	0.080912208183055	1.1472862673655	1.9510732485569	6.6369701728365e-05	0.0924731502869	7.0437265202752	0.011514013799246	3.4654876802177e-07	0.0018252927758186	1.0667653149779	0.021869650937768	0.002058248322245	0.0020582483122181
18.48	0.00092319734671771	116.58916060342	0.00034300503949155	0	0.030338689431906	0.42026510418835	1.4452434812362	3.7281881163356	1.0747442563112	0.0038665850609632	0.00020997318457653	1.9822879512271	0.0014883930427683	0.07986318267536	1.1468012854426	1.9502007551858	6.4370089493648e-05	0.088082644408398	7.0407219955286	0.011332730827885	3.3987419864217e-07	0.0017651238650633	1.0663019334845	0.021553596806753	0.0020821499258127	0.0020821499156693
18.872	0.00089728970935559	116.59067788997	0.00033257201023571	0	0.029707413012199	0.41372702316845	1.446110374872	3.7292245802599	1.0745507643278	0.0037481506387311	0.00020197375904562	1.9819540342522	0.0014431987638206	0.07956801081954	1.1461212021411	1.9489787207851	6.1838488261857e-05	0.082309605250234	7.0365106308553	0.011095157746021	3.3080944498028e-07	0.0016893830813115	1.0656521997398	0.021120936919212	0.0021177612855696	0.0021177612752524
19	0.00088901364627685	116.5911682198	0.00032930394619572	0	0.029508680659786	0.41161417022707	1.4463847189092	3.7295502885495	1.074486544437	0.0037118059661501	0.00019948894797592	1.9818427876141	0.0014291585644681	0.07962828922435	1.1458988918306	1.9485795799243	6.1062469652624e-05	0.080515265826042	7.0351343260818	0.011035852989899	3.279568274238e-07	0.0016665043619936	1.0654398211068	0.020982114983687	0.0021296594288233	0.0021296594184481
19.2	0.00087639197365464	116.59192934642	0.00032408034437192	0	0.029205107516494	0.40833443821123	1.4468030059376	3.7300451326187	1.0743848669141	0.0036571870266187	0.00019569253404279	1.9816661365637	0.0014062885067035	0.081275707279109	1.1455512748443	1.9479558039472	5.9825453449027e-05	0.077433271012921	7.0329827187909	0.011278174013248	3.2294407065254e-07	0.0016324797625577	1.0651077638127	0.020724233280023	0.0021489326211285	0.0021489326106593
19.48	0.00085913044106248	116.59298473177	0.00031719345349815	0	0.028793395085378	0.40378671501956	1.447366591872	3.7307047275498	1.074239749793	0.0035848273016787	0.00019069029466258	1.9814129760964	0.0013761682415488	0.080254172418612	1.1450641094725	1.9470823052571	5.8230503769103e-05	0.073316611459574	7.0299682780452	0.011089242668486	3.1580145757118e-07	0.0015880971794096	1.0646424813339	0.020383016714594	0.0021777440089408	0.002177743998331
19.872	0.0008356741666668	116.5944425141	0.0003080876107727	0	0.028240692401407	0.39750498762677	1.4481112495274	3.7315677880761	1.074031514689	0.0034907284350025	0.00018411990536747	1.9810478855345	0.0013367806948856	0.080026769966776	1.1443812226939	1.9458590881369	5.6183163422875e-05	0.06794224291716	7.0257440221198	0.010839199039299	3.0608522083509e-07	0.0015316388580272	1.0639903828209	0.019916221012184	0.0022205277975885	0.00222052778677
20	0.00082813305163094	116.59491361028	0.00030521273615218	0	0.02806554735228	0.39547497832227	1.4483439932797	3.7318353045611	1.0739623320217	0.0034615877890178	0.00018205816289167	1.980926173671	0.0013244468410632	0.08011192616463	1.1441580517956	1.9454596100501	5.5549175825549e-05	0.066280972436841	7.0243637300335	0.010775719770668	3.030377829576e-07	0.0015144445051157	1.0637772970177	0.019766699917962	0.0022347920711438	0.0022347920602557
20.2	0.00081661636473061	116.59564487716	0.00030060340209948	0	0.027796905813611	0.39232384248713	1.4486953817128	3.7322373048009	1.0738527098158	0.003417535946443	0.00017889493434156	1.980732805235	0.0013043008765375	0.081777691520008	1.1438091439804	1.944835354812	5.4533949444674e-05	0.063431116311787	7.0222061003946	0.011013812218439	2.9765431544091e-07	0.0014887336970293	1.0634441964824	0.019489165278274	0.0022578572572114	0.0022578572462108
20.48	0.00080080346767261	116.59665885022	0.00029448730169401	0	0.027430471454143	0.38795443249897	1.4491612119022	3.7327628800385	1.0736960630863	0.0033586730754013	0.00017469072595582	1.98045546278	0.0012775966302971	0.080783204731782	1.1433202749329	1.9439612755107	5.3213113984604e-05	0.059647339867873	7.019183626889	0.01081502198011	2.900342161301e-07	0.0014549218084203	1.062977569289	0.019122637230777	0.0022921801673267	0.0022921801561587
20.872	0.00077921483303841	116.59805941338	0.00028633190382004	0	0.026934836268032	0.38191900725666	1.4497612449726	3.7334303624371	1.0734709154243	0.0032812142662283	0.00016910647080421	1.9800550581664	0.0012423687491652	0.080628962088561	1.1426351795514	1.9427374000955	5.149616062341e-05	0.054752298423942	7.0149488368288	0.010549707679697	2.7969808346868e-07	0.0014114053858321	1.0623237898154	0.01862360666727	0.0023429439766219	0.0023429439652061
21	0.00077224491996108	116.59851201355	0.00028374248923412	0	0.026776946355488	0.37996859331599	1.4499450102209	3.7336322121372	1.0733960320102	0.0032570168012271	0.00016733927109994	1.9799214801134	0.0012312705141241	0.080741343766674	1.1424113257269	1.9423377408798	5.095975233934e-05	0.05324972284279	7.0135652660881	0.010481272052976	2.7647374504149e-07	0.001398033627593	1.0621101995052	0.018464442986405	0.002359819916928	0.0023598199054299
21.2	0.00076160207560822	116.59921456487	0.00027958425222993	0	0.026533983105981	0.37694101144972	1.4502179434935	3.7339294811714	1.0732772796926	0.0032202333241335	0.00016462018907509	1.9797091523215	0.0012131148615014	0.082426984541172	1.1420613883229	1.9417132355531	5.009770645728e-05	0.050677213101507	7.0114026645748	0.010714738889121	2.7076208490449e-07	0.001377921191901	1.0617763528615	0.018169130197097	0.002387039442932	0.0023870394313011
21.48	0.00074696458481987	116.60018871063	0.00027404380414181	0	0.026201077352769	0.37274292307592	1.4505698638686	3.7343041005769	1.0731073891109	0.003170688859586	0.00016098251325659	1.9794044052409	0.0011889421201999	0.081456421453898	1.1415711498322	1.9408388686276	4.8967941885143e-05	0.047287517479027	7.0083735215598	0.010504862885943	2.6275353627223e-07	0.001351242491564	1.061308760446	0.017781486308793	0.002427321246757	0.0024273212349295
21.872	0.00072695114122953	116.60153424149	0.0002666187290272	0	0.025748154443757	0.36694414261049	1.4510030053316	3.7347521191276	1.0728628643175	0.0031047841737102	0.0001561124862362	1.9789640950706	0.001156874301599	0.081377702267684	1.1408842596328	1.9396146974978	4.7484998959407e-05	0.042952257663364	7.0041299180799	0.010223111673393	2.5197609477733e-07	0.0013164878200045	1.060653768223	0.017258688580859	0.0024865191432955	0.0024865191311791
22	0.00072047793122115	116.60196905203	0.00026425393726452	0	0.025603286928947	0.36507020312158	1.4511306635833	3.7348805427648	1.072781468424	0.0030840349709423	0.00015456223572807	1.9788171494949	0.0011467353795275	0.081518640405057	1.1406598462527	1.9392149652178	4.7018688933573e-05	0.041633164059643	7.0027435893184	0.01014952759789	2.4863962374399e-07	0.0013057109432032	1.0604398125668	0.017093138416784	0.0025061073594207	0.0025061073472087
22.2	0.00071060795584159	116.60264398392	0.00026045649083699	0	0.0253798103719	0.36216133071516	1.4513142267904	3.7350610691936	1.0726523118437	0.0030523379179811	0.00015217404869898	1.9785835181333	0.001130146043335	0.083222110090657	1.1403090605941	1.9385903687151	4.6267740594146e-05	0.039378287260734	7.0005767913302	0.01037902020777	2.4272323769531e-07	0.0012894059341103	1.060105424308	0.016785654487977	0.0025375802666257	0.0025375802542601
22.48	0.00069703973007862	116.60357982189	0.00025538786664656	0	0.025072559005248	0.35812784651254	1.4515375482755	3.7352683399592	1.0724674000663	0.0030093465325348	0.00014896644046409	1.9782481245065	0.001108012553465	0.082268448571557	1.139817684511	1.9377159177964	4.5278811745146e-05	0.036434994041623	6.9975419918859	0.010158456545903	2.3453061953301e-07	0.0012675926072369	1.059637128702	0.01638639894384	0.0025838206254712	0.0025838206128799
22.872	0.00067851408870869	116.60487241949	0.00024858408248449	0	0.024652704377759	0.35255643214308	1.4517848094387	3.735475305792	1.0722010801974	0.0029516272166706	0.00014465438476049	1.9777635580064	0.001078584021558	0.082262316333142	1.1391292861157	1.9364917036761	4.3972864727801e-05	0.032723383418138	6.9932908663303	0.009861702463962	2.2365159738982e-07	0.001238840756927	1.0589812485772	0.015855759305773	0.0026511260482823	0.0026511260353625
23	0.00067252483490559	116.60529011908	0.00024641587647761	0	0.024518009909404	0.3507559685697	1.4518506049879	3.735523673184	1.072112409835	0.0029333353919533	0.00014327769178379	1.9776018898076	0.0010692694501582	0.082431321493014	1.1389043984602	1.936091973775	4.3560705315672e-05	0.03160617361118	6.9919021730869	0.0097836773792811	2.2031672494449e-07	0.0012298481721514	1.0587670244761	0.015689442444637	0.0026732428001393	0.0026732427871115
23.2	0.00066341360890685	116.60593848551	0.00024293941591551	0	0.024309846175237	0.3479611510802	1.4519363770623	3.7355776487269	1.0719716943409	0.002905277779205	0.00014115746612897	1.9773449206887	0.0010540467802151	0.084145826321926	1.138552889977	1.9354673973502	4.2896736031392e-05	0.029697542476798	6.9897317680489	0.010011308265589	2.1440385745579e-07	0.0012161678330579	1.0584322374474	0.015379552223943	0.0027085839164985	0.0027085839032983
23.48	0.00065091505375155	116.60683747845	0.00023830042226269	0	0.024022929334592	0.34408581702546	1.452020656943	3.7356052132947	1.0717702428813	0.0028670041765227	0.00013830549637962	1.9769762491485	0.0010337372971773	0.083197088082094	1.1380605368989	1.9345930055928	4.2020322480296e-05	0.027234207022575	6.9866920883271	0.0097827245948609	2.0634301402977e-07	0.0011977216018192	1.0579634225062	0.014983537882639	0.002760022169229	0.0027600221557776
23.872	0.00063390963285784	116.60807916707	0.00023208053387323	0	0.023629605341818	0.33873285394971	1.4520704789088	3.7355570566407	1.0714802553265	0.0028152317361608	0.00013446841255292	1.9764442760089	0.0010067515134741	0.083253253761126	1.1373708292403	1.9333689271728	4.0860059315158e-05	0.024179222495576	6.9824344413594	0.0094757629047005	1.9583710334006e-07	0.001173148704998	1.0573068839098	0.014467505298165	0.0028339125458221	0.00283391253201
24	0.00062426413517453	116.60840847934	0.00024610289519022	0	0.02333233196017	0.33728722075136	1.4520739426591	3.7354989462573	1.0713769470941	0.002778608002139	0.00013251797388994	1.9762537445131	0.0010147634630729	0.083314618081014	1.1371441583801	1.9329674352221	4.174351773125e-05	0.023260632883136	6.9810434177401	0.0093442594300357	1.9515256030882e-07	0.0011571504643172	1.0570924712902	0.014711746288351	0.0028619217821908	0.0028619217682419
24.2	0.00062324628245563	116.60918793115	0.00037412123801903	0	0.023604570496621	0.50646387064735	1.4520492117781	3.7355148478338	1.0712535865945	0.0028083742668155	0.00013156281628803	1.9760303468057	0.0012770282291313	0.085906618819097	1.1367969153906	1.9323511486861	5.1267000339322e-05	0.02173991713653	6.9788684069263	0.0099100852962148	2.1149338617124e-07	0.0011679256031445	1.0567572646493	0.017512890881365	0.0028800087049598	0.0028800086909226
24.48	0.00065985160394915	116.6108028439	0.0004571247373563	0	0.025374920495496	0.74104643326243	1.4519651020305	3.7356297947523	1.0711167385501	0.0030140841985492	0.00013748873564209	1.9757881927629	0.0015275655317712	0.086563844768925	1.136321005691	1.9315004134339	5.7494034382199e-05	0.019864065825078	6.97582968812	0.010285764439772	2.2011569502321e-07	0.0012504676198436	1.0562884805765	0.019081820312717	0.0028862903846889	0.002886290370621
24.872	0.00077714602677069	116.61407791044	0.00051851819964197	0	0.030234550192183	1.0650727878484	1.4517710181111	3.7358464194958	1.0709469323032	0.0035832476792475	0.00015967005558193	1.9754926000575	0.001783131730393	0.088579317819053	1.135668142683	1.9303204587791	6.3900719547258e-05	0.017655025613044	6.9716131811538	0.0105811000928	2.2478722304877e-07	0.0014816558860616	1.0556359726213	0.019751402284056	0.0028903928256098	0.0028903928115218
25	0.00082909318183405	116.61539980635	0.0005366719513994	0	0.032328221579305	1.1697857866852	1.4516917236653	3.7359274123131	1.0708935099872	0.0038289494216895	0.00016985546646884	1.975400144138	0.0018619660700097	0.089312993044847	1.1354579769673	1.9299374825832	6.6362719135034e-05	0.017025926662302	6.9702528024508	0.010642978537601	2.2619555744687e-07	0.0015817612746077	1.0554246596492	0.019855190533128	0.0028918544929771	0.002891854478882
25.2	0.00091527190621024	116.61755705015	0.00042641321184633	0	0.035613361291604	1.1604649472145	1.4515573790592	3.7359795408258	1.0707855017246	0.004214591515025	0.00018738272608786	1.9752070104198	0.0017047225501906	0.091647313439076	1.1351279701286	1.9293340744541	5.9925792990762e-05	0.015927236538002	6.9681462625963	0.010790042719125	2.0463127114164e-07	0.0017389540745651	1.0550965057127	0.01660677933165	0.0029121853827139	0.0029121853685195
25.48	0.001020772655265	116.62054816548	0.00038099496448647	0	0.039691047957857	1.1475405322816	1.4513477611182	3.7359184840717	1.0705919852025	0.004693234127948	0.00020981319203592	1.9748530745491	0.0016189958081011	0.089965910024126	1.1346615160253	1.9284815878748	6.0079093773225e-05	0.014529673357877	6.965234679385	0.010160607714301	1.9109986300943e-07	0.0019340325240271	1.0546413698947	0.01464393186224	0.0029656070699855	0.0029656070555303
25.872	0.001140950403359	116.62467973694	0.00039085212331944	0	0.044495823445876	1.1296881503315	1.451005222905	3.735747217593	1.0702923822187	0.0052571525061377	0.00023568818678156	1.9743013282894	0.0016421159131227	0.089105146838156	1.1340081582264	1.9272884810326	6.5739145796469e-05	0.012864548597931	6.9612226178971	0.0094853238662973	1.8471842380463e-07	0.0021638227357346	1.0540116379237	0.013709516872486	0.0030456881784775	0.0030456881636312
26	0.0011750294427703	116.62601489165	0.00039963126569773	0	0.045869097615765	1.1239189668824	1.4508819935019	3.7356858292754	1.0701922097469	0.0054183105766679	0.00024301373973467	1.9741165484659	0.0016669106517167	0.089085376887246	1.1337957762001	1.9269001511277	6.7850417255917e-05	0.012387195960309	6.9599260374185	0.0093428871797821	1.8386671212617e-07	0.0022294816668028	1.0538075849559	0.013568530043281	0.0030699757116278	0.0030699756966629
26.2	0.001223145327963	116.62808745415	0.00041537758232539	0	0.047833518794863	1.1149635971552	1.4506767702798	3.7355882259856	1.0700347235221	0.0056488227105646	0.00025340156912378	1.9738259014819	0.0017172902998151	0.090587614247685	1.1334652709246	1.9262949347936	7.1134688956601e-05	0.01156704448343	6.9579125175294	0.0095495631145636	1.8280757739585e-07	0.002323385072155	1.0534902026684	0.013431959711704	0.0031056254086883	0.0031056253935493
26.48	0.0012816058798926	116.63096137552	0.00043748682602363	0	0.05024335849565	1.1025459513535	1.4503638024991	3.7354481572527	1.0698132951408	0.0059315633066445	0.00026599668844279	1.973417043388	0.001797098850059	0.089151474843722	1.1330057344373	1.9254508656361	7.5358549363488e-05	0.010557500554318	6.9551163800886	0.0093243872392171	1.8175127476291e-07	0.002438540835142	1.0530485382839	0.013308455414238	0.0031512731924106	0.0031512731770486
26.872	0.0013484305278355	116.63493125858	0.00046500736973805	0	0.053027707169053	1.0853935700078	1.4498811123812	3.7352521274555	1.0695025152418	0.0062581686506959	0.00028039781213337	1.9728429309306	0.0019093783424937	0.088942682062052	1.1323688461535	1.9242750572936	8.0364421481975e-05	0.009384795990139	6.9512401607081	0.0090937645375292	1.8089439432175e-07	0.0025715152279498	1.052434714979	0.013197608690059	0.0032069345465864	0.0032069345309526
27	0.0013671268767117	116.63621418965	0.00047293832621802	0	0.053809489538669	1.0798505949069	1.4497141818413	3.7351884715962	1.069400958337	0.0063498525111487	0.00028442614472303	1.9726552748245	0.0019439267743872	0.089098108684812	1.1321623852251	1.9238923957757	8.1783537955089e-05	0.0090526679977683	6.9499824151537	0.0090473047675694	1.8068452936902e-07	0.0026088313483219	1.0522352222771	0.013169272989794	0.0032232137840067	0.0032232137682933
27.2	0.0013932816032671	116.63820569047	0.00048426654355144	0	0.054913018661413	1.0712463640356	1.4494435509876	3.7350872759632	1.0692416090748	0.0064792483709573	0.00029010687098535	1.9723606963638	0.0019956053893574	0.090784186966456	1.1318412407001	1.9232956742427	8.382912393471e-05	0.0084804362344343	6.9480244409901	0.0093605836164536	1.7976908566714e-07	0.002661483560483	1.0519243767705	0.013065392870546	0.0032474672606795	0.0032474672448477
27.48	0.0014242545869368	116.64096720379	0.00049794105284573	0	0.056236646959479	1.0593156139355	1.4490452106862	3.7349388462532	1.0690173250831	0.0066344089374023	0.00029681752743792	1.9719458580074	0.0020606971409399	0.089508441862553	1.1313944091984	1.9224624700449	8.6268396335725e-05	0.0077802471512556	6.945296489576	0.0092173523050467	1.7865838701757e-07	0.0027245927601269	1.0514907667864	0.012973309075468	0.0032796014821148	0.003279601466126
27.872	0.0014580081010972	116.64478178552	0.00051320249698653	0	0.057706972123411	1.0428357798587	1.4484544127974	3.7347235049206	1.068702116298	0.0068066790237099	0.00030414979993163	1.9713626109607	0.0021369088932453	0.089420898807873	1.1307736278318	1.9212997159509	8.8971082332296e-05	0.0069722774787277	6.9414991747011	0.0090313473887068	1.7742648252112e-07	0.0027946071252821	1.0508863255765	0.012879055395973	0.0033201039922917	0.003320103976105
28	0.0014670137741356	116.64601452862	0.00051734980630318	0	0.058104513569961	1.0375101430879	1.4482546735782	3.7346515014458	1.0685989814388	0.006853233409338	0.00030611117320479	1.9711717334414	0.0021582678467511	0.089600157071296	1.1305719231881	1.9209208181501	8.9704189433011e-05	0.0067443173649474	6.9402636243814	0.0089908227852734	1.7705203130911e-07	0.0028135133252219	1.0506894884072	0.012851978804613	0.0033321921099763	0.0033321920937306
28.2	0.0014791810131435	116.64792811419	0.00052312967414589	0	0.058649256572668	1.0292432819337	1.4479353915929	3.7345360958475	1.0684372810848	0.006916999862259	0.00030878662201878	1.9708723796378	0.0021889210308955	0.091309220072592	1.1302576858002	1.9203295046708	9.0738860827651e-05	0.0063492454784446	6.9383370132425	0.0093104519404806	1.7608512703351e-07	0.002839393319361	1.0503824111404	0.012774197587425	0.0033503526494954	0.0033503526331609
28.48	0.0014926435588016	116.65058156962	0.00052969990630491	0	0.059268771510731	1.017780334302	1.4474741923447	3.734365712906	1.0682098419158	0.0069894634921396	0.0003117520958076	1.9704511742924	0.0022248907690952	0.090032031534647	1.1298194489178	1.9195029728574	9.1908856325012e-05	0.0058674730317234	6.935646763235	0.0091675060265723	1.7478322770453e-07	0.0028687686512894	1.0499533652211	0.012693776758741	0.0033747314353492	0.0033747314188956
28.872	0.001505412316928	116.6542468536	0.00053634201653815	0	0.059889066307891	1.0019466729439	1.4468046707221	3.7341144533255	1.0678900054845	0.0070619011244131	0.0003146001816262	1.969858662711	0.0022631153193146	0.08994359255728	1.1292086849801	1.918347989719	9.3090470231761e-05	0.0053132831622043	6.9318915100179	0.008976258508214	1.7320877266737e-07	0.0028980605575998	1.0493540874339	0.012600813219739	0.0034060013385233	0.0034060013219169
29	0.001508300079419	116.6554313473	0.0005379732498026	0	0.060038480426711	0.99682985230405	1.4465811836135	3.7340294182534	1.067785275913	0.0070793145533295	0.00031525567035252	1.9696646081619	0.0022729856867358	0.090121108832252	1.1290097960512	1.9179712902335	9.3381430731359e-05	0.00515713576287	6.9306673870542	0.0089335637263277	1.7271752194759e-07	0.0029050802640598	1.049158672525	0.012572878412064	0.0034154553846202	0.0034154553679676
29.2	0.0015116344536854	116.65727002867	0.00054008041937985	0	0.060222830005534	0.98888713184796	1.4462268481345	3.7338931450587	1.0676212094556	0.0071007556804191	0.00031603256417635	1.9693605543201	0.0022866100710402	0.091819157952349	1.1286995259772	1.917383094492	9.376148218927e-05	0.0048859812408215	6.928756492918	0.0092522392807764	1.7175747789226e-07	0.0029136962544027	1.0488535718484	0.012514758695868	0.0034296693995715	0.0034296693828494
29.48	0.0015140722215407	116.65981960605	0.00054206788339519	0	0.060389119677292	0.97787364280252	1.4457206685268	3.7336928237049	1.0673906394596	0.0071199927522663	0.00031663906155359	1.9689331515651	0.002300831351203	0.09050756609393	1.1282660181568	1.9165603330305	9.4122252970956e-05	0.0045557910727196	6.9260842480531	0.0091053453710316	1.7038341664581e-07	0.0029213617947806	1.048426834708	0.012444004260263	0.0034488128089306	0.003448812792115
