# Time [h]	MS [1]	Lignin [1]	Butyric [1]	Initial_Substrate [1]	Carbohydrates [1]	Substrate [1]	MO_AcidoLCFA [1]	MO_hydroM [1]	MO_Acetic [1]	Proteins [1]	AA [1]	MO_acetoM [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_Propionic [1]	MO_ButyricValeric [1]	Valeric [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	Hydrogen [1]	Hydrogen_gas [1]	Lipids [1]	MO_AcidoAA [1]	Acetic [1]	Phi [1]
12.48	1.7896584805281e-06	1.3598056304928	7.4461487187155e-07	0	0.0006017235059587	0.006232586116571	0.016658687246428	0.043216831074147	0.012564630842604	0.00011287994653212	6.0399172761923e-07	0.023168047934311	3.1086144960634e-06	0.079290632960292	0.25908164720689	0.013496037871741	0.022966073296539	1.9124907179981e-07	0.00020964119562277	0.082870906647364	0.012892605400252	0.43638577918425	4.6595091719639e-07	2.9203333232024e-05	7.2184718441388e-05	0.01255083497061	2.9574161471673e-05	0.91272225694651
12.872	1.7074835021366e-06	1.3600510569138	7.0422923689635e-07	0	0.00056948813422492	0.0061366315705097	0.016676685160876	0.043247407744924	0.012565390393199	0.00010273750603405	5.5453962397882e-07	0.023169967837411	2.9659310722537e-06	0.07875675343402	0.26001904224057	0.013490898835702	0.022956066738256	1.7608037260908e-07	0.00020188686208921	0.082838025920913	0.012570628357741	0.42627267447976	4.5815253140979e-07	2.8972231507533e-05	6.4111027814523e-05	0.012546054980853	2.9343757318093e-05	0.91273610486258
13	1.6817441782976e-06	1.3601295446377	6.9146473028556e-07	0	0.00055982853573932	0.0061056122632175	0.016682466000206	0.043257103304517	0.012565603549867	9.9737235839533e-05	5.3946592400851e-07	0.023170527329579	2.9198330869727e-06	0.078729725843322	0.26059746993491	0.013489188690701	0.022952755319311	1.7137727568537e-07	0.00019945390892912	0.082827107350599	0.012490850169559	0.42541267746892	4.5565219596365e-07	2.8904242902633e-05	6.1731736260108e-05	0.012544453650832	2.926341469664e-05	0.91274051610072
13.2	1.6424516458554e-06	1.360250648833	6.7206738195137e-07	0	0.00054554065059258	0.0060574519676046	0.016691403440759	0.043271983308012	0.012565901605706	9.5338636017094e-05	5.1685484791118e-07	0.023171332872673	2.8485622892296e-06	0.080429639754693	0.27937301910518	0.01348648647671	0.022947540312497	1.6422419739515e-07	0.00019523307730198	0.082809877934193	0.012700403983977	0.49302138441399	4.514699345139e-07	2.8654412848972e-05	5.8252716331208e-05	0.01254191393605	2.90842135852e-05	0.9127473062076
13.48	1.5895986871101e-06	1.3604173070938	6.460150948723e-07	0	0.0005270553791022	0.0059906536399054	0.016703744696402	0.043292259648284	0.012566253421543	8.97251269011e-05	4.8730674057718e-07	0.023172331865354	2.7512227112885e-06	0.079314994032543	0.25942620712109	0.013482645828676	0.022940161987312	1.5483606163848e-07	0.00018951941029775	0.082785436473841	0.012486062102875	0.43530040220345	4.4546319440738e-07	2.8193286073569e-05	5.3831035750685e-05	0.012538287277997	2.8851784058469e-05	0.91275661968545
13.872	1.5203495974304e-06	1.3606453823694	6.1197452538376e-07	0	0.00050382132777024	0.0058983518829168	0.016720713542049	0.043319720661229	0.012566634293158	8.2813134529615e-05	4.4995289257559e-07	0.023173510903074	2.6212649733086e-06	0.078807614423403	0.26058285788658	0.013477164595146	0.022929693574142	1.4288404229044e-07	0.00018189763381807	0.082750643623133	0.012223519508836	0.42522699647932	4.3750914671388e-07	2.7935356637295e-05	4.8420952089209e-05	0.012533083915634	2.852678074192e-05	0.91276931144487
14	1.498961808216e-06	1.3607186705291	6.0149265715066e-07	0	0.00049681148821233	0.005868515679534	0.016726188179839	0.04332848137338	0.012566734136679	8.0761970101322e-05	4.3870181791813e-07	0.023173847504115	2.580672670495e-06	0.078788915354924	0.2612020493346	0.013475351176076	0.02292624429166	1.3926613922024e-07	0.00017950077162812	0.082739153785094	0.012159458165827	0.42438549162792	4.3499812346569e-07	2.786288289755e-05	4.6823852271821e-05	0.012531356938709	2.8420502189117e-05	0.91277337788294
14.2	1.4666881089016e-06	1.3608320973266	5.8521610628778e-07	0	0.00048639511989847	0.0058221943855609	0.016734670604259	0.043341972770965	0.01256686508195	7.7748192284446e-05	4.2181465291808e-07	0.023174323354278	2.5160275530474e-06	0.080448645019404	0.27946611022389	0.013472495170413	0.022920825790037	1.3364895460425e-07	0.00017535926968961	0.08272108164013	0.012391601005466	0.49228477088797	4.3081509494596e-07	2.7603322878363e-05	4.4485727487314e-05	0.012528632499423	2.8216799449775e-05	0.91277966040571
14.48	1.4237916774041e-06	1.3609888773853	5.6408570670848e-07	0	0.0004728244205731	0.0057579508398123	0.016746410160694	0.043360432908746	0.012567000780131	7.3888808716505e-05	4.0014889939097e-07	0.023174894025726	2.4309166439343e-06	0.079330430957908	0.259727674338	0.013468453820173	0.022913185719292	1.2650020644897e-07	0.00016974941310403	0.082695556581977	0.012202399404745	0.43454287668434	4.2484171787221e-07	2.7135343545353e-05	4.1508424249579e-05	0.012524769621599	2.7949488349536e-05	0.91278832355027
14.872	1.3680022163977e-06	1.3612047017394	5.3718805516733e-07	0	0.00045559223651041	0.0056691865590695	0.016762580901252	0.043385554347651	0.012567107566643	6.9111837441824e-05	3.730181495306e-07	0.023175526101721	2.3214613464492e-06	0.078845681773486	0.26103159356571	0.013462719220609	0.022902393450327	1.176336665328e-07	0.00016226478975407	0.08265941868786	0.011965734685128	0.42445506684256	4.1695841573094e-07	2.6870491873335e-05	3.785488969502e-05	0.012519275564815	2.7583964476049e-05	0.91280021333765
15	1.3507592662387e-06	1.3612743432761	5.2898506348921e-07	0	0.00045035143196133	0.0056404954621038	0.016767801239078	0.043393592598131	0.012567123823838	6.7688201779892e-05	3.6485701349781e-07	0.023175695029654	2.2879170016965e-06	0.078836194808468	0.2616869025335	0.013460829509655	0.022898848042534	1.1497781064706e-07	0.00015991154421058	0.08264752784987	0.01190850521648	0.42361386392404	4.1448036623731e-07	2.6798803909265e-05	3.6773717045821e-05	0.012517462517964	2.7466623043762e-05	0.91280404207874
15.2	1.3247871834597e-06	1.3613824115929	5.1612332275986e-07	0	0.00044252207013257	0.0055959534997789	0.016775889435096	0.043405990333623	0.012567129443913	6.559030840016e-05	3.5258439456974e-07	0.023175918645223	2.2340483886002e-06	0.080471809819092	0.27957684430745	0.013457860419394	0.022893288475506	1.1081831356859e-07	0.00015587567250362	0.082628865189611	0.012150774242052	0.49171769864678	4.1031269323632e-07	2.6524112567615e-05	3.5188223407217e-05	0.012514611905465	2.7246904855992e-05	0.91280997625321
15.48	1.2902311084666e-06	1.3615323435256	4.9959245931451e-07	0	0.00043223995725192	0.0055341806446913	0.016787077632299	0.043422982468549	0.012567099331164	6.2891597338937e-05	3.3689573124246e-07	0.023176154002096	2.1642219363407e-06	0.079359326325399	0.26000693826907	0.013453672661563	0.022885468465738	1.0558065280812e-07	0.00015041432708341	0.082602582399854	0.011972283930428	0.4339217098122	4.0436504538174e-07	2.6057503398189e-05	3.3163968380171e-05	0.012510588207706	2.6960036163609e-05	0.91281819593068
15.872	1.2450576107599e-06	1.3617397535419	4.7863715794224e-07	0	0.00041903264022283	0.005448835217625	0.016802467299496	0.043446148322236	0.012566990264565	5.9528362564113e-05	3.1721278386124e-07	0.023176346698268	2.0756623741614e-06	0.07890675174933	0.26146736208639	0.013447754855316	0.02287445568039	9.9127161212341e-08	0.00014314055150449	0.082565506176014	0.011745878656121	0.42378295303092	3.964711311825e-07	2.5794029723761e-05	3.0669876213726e-05	0.012504896911306	2.6570938339935e-05	0.91282954376705
16	1.2310005561078e-06	1.3618069088274	4.7223707282638e-07	0	0.00041498029468964	0.0054212503322511	0.016807428790812	0.04345356831601	0.012566939493958	5.8520509418466e-05	3.1126635891651e-07	0.023176378531075	2.0486667156116e-06	0.078909720516788	0.26216810289991	0.013445810254348	0.022870845247441	9.7195150627829e-08	0.00014085694297617	0.082553336049635	0.011691203204353	0.42292976470915	3.9398828673968e-07	2.5724500890871e-05	2.9929353092991e-05	0.012503025598965	2.6446538343721e-05	0.91283321304239
16.2	1.2097787043963e-06	1.3619113446695	4.6214596315461e-07	0	0.00040889110715992	0.0053784268053239	0.016815106402029	0.043465015974036	0.012566843391651	5.7029717590099e-05	3.023002088862e-07	0.023176393466842	2.00515859795e-06	0.080534497646042	0.27978713467058	0.01344276019028	0.022865190801395	9.4155668184615e-08	0.0001369517610514	0.082534262742412	0.011937565982307	0.49121219229908	3.8976245045641e-07	2.5434539680118e-05	2.8840903032433e-05	0.012500089778913	2.6214850017426e-05	0.91283891483808
16.48	1.1813672982588e-06	1.3620566796001	4.491508419377e-07	0	0.00040082546701305	0.0053190392179655	0.016825703582831	0.043480705420162	0.012566676315625	5.5100894404822e-05	2.907949224297e-07	0.023176346658262	1.9489177644842e-06	0.079437383503424	0.26038126302233	0.013438468386374	0.022857250879897	9.0327624313409e-08	0.00013167736874311	0.0825074544185	0.011762418210406	0.43332355332585	3.8371911963989e-07	2.4967084502629e-05	2.7446262272837e-05	0.012495957866555	2.5911767929923e-05	0.91284684153415
16.872	1.1438565915059e-06	1.3622585359753	4.3256336263159e-07	0	0.00039033915128247	0.0052369929322462	0.016840229850648	0.043502085915981	0.012566384615249	5.2676410420876e-05	2.7624501123843e-07	0.023176160968762	1.8775494957086e-06	0.079028251205372	0.26203661348452	0.013432421606397	0.022846093169789	8.559112728421e-08	0.00012467376634735	0.082469730493223	0.01153769317868	0.42310064072935	3.7562482258521e-07	2.4699868937851e-05	2.5718543650539e-05	0.01249013459001	2.5499864449433e-05	0.91285783726554
17	1.1320792649733e-06	1.3623240751892	4.2746181175997e-07	0	0.00038709228892058	0.0052104751912241	0.016844900305776	0.043508930127431	0.012566276110835	5.194489259612e-05	2.7181580862767e-07	0.023176072702781	1.8557276819302e-06	0.079047215483229	0.26279707644984	0.013430438612102	0.022842440499665	8.4165784551934e-08	0.0001224802749191	0.082457368421088	0.011483095762434	0.42222513073528	3.7307515779492e-07	2.4630807730273e-05	2.5203285588628e-05	0.01248822448051	2.5368012813555e-05	0.91286140449782
17.2	1.1142332085919e-06	1.3624261800873	4.1937954555649e-07	0	0.00038218458481882	0.0051693091102168	0.016852111742708	0.043519481511195	0.012566091347175	5.0857843477075e-05	2.6511218853071e-07	0.023175902763314	1.8204396924165e-06	0.080672018988075	0.28022605331279	0.013427332220793	0.022836725032546	8.1914603112764e-08	0.00011872386580843	0.082438014016247	0.011730133773378	0.49070945517622	3.6868175879405e-07	2.4314929966439e-05	2.4443625198153e-05	0.012485232171866	2.5122922934629e-05	0.91286695946845
17.48	1.0901547695916e-06	1.3625686329628	4.0889843053319e-07	0	0.00037562793822122	0.0051122215782607	0.016862029727182	0.043533919223237	0.012565802790545	4.944152896932e-05	2.5644553066423e-07	0.023175601815391	1.774639016753e-06	0.079597059725565	0.26097684286463	0.013422968699473	0.022828709318354	7.9063368281302e-08	0.00011366429674356	0.082410848591726	0.011553663544809	0.43266837659599	3.6239026708175e-07	2.3834687143813e-05	2.3465677182151e-05	0.01248102906688	2.4800579620096e-05	0.91287470523844
17.872	1.0580121412422e-06	1.3627671519019	3.9536488709357e-07	0	0.0003670019039564	0.0050333556170831	0.016875551337587	0.043553542681393	0.012565345152444	4.7642928716155e-05	2.4535853347577e-07	0.023175067535875	1.7160459539121e-06	0.079240955852802	0.26287116727373	0.01341683424542	0.022817462719003	7.5500102382449e-08	0.00010697438120113	0.082372690340611	0.011324797177691	0.42232539031555	3.5389264465067e-07	2.3552118273653e-05	2.2245559381692e-05	0.012475120115099	2.4360519479859e-05	0.91288549241707
18	1.0478277256231e-06	1.3628317586364	3.9116443651265e-07	0	0.0003643076345116	0.0050078663776217	0.016879880878023	0.043559810972795	0.012565183266099	4.709588620595e-05	2.4195079827936e-07	0.02317486681204	1.6979992507125e-06	0.079279114355417	0.26370641079414	0.013414825447427	0.022813784855022	7.4418752958166e-08	0.00010488609425027	0.082360201115627	0.011268538392727	0.42141776789549	3.5121483443277e-07	2.3480676289281e-05	2.1879601712578e-05	0.01247318512605	2.4219391857112e-05	0.91288900158896
18.2	1.0323386163329e-06	1.3629325655937	3.8447862343543e-07	0	0.00036021241419428	0.0049682975378503	0.016886544299667	0.043569456480213	0.012564915539836	4.6278609892045e-05	2.3676930836696e-07	0.02317452183616	1.6687077029159e-06	0.080912208183055	0.28100299967377	0.013411681559631	0.022808033846587	7.2703310233131e-08	0.00010130158477683	0.082340662446786	0.011514013799246	0.49016666796117	3.4654876802177e-07	2.3125970093783e-05	2.1337956236658e-05	0.012470156966508	2.3957153663537e-05	0.91289447589263
18.48	1.0112833112e-06	1.3630735190142	3.7573447892209e-07	0	0.00035469733100303	0.0049134261722	0.016895660557209	0.043582610547745	0.012564511344122	4.5205228978087e-05	2.3000781324738e-07	0.023173976450361	1.630420503491e-06	0.07986318267536	0.26189526221061	0.013407271086051	0.022799975878602	7.0512290517584e-08	9.6491137688369e-05	0.082313267335649	0.011332730827885	0.4318938747083	3.3987419864217e-07	2.2621102364698e-05	2.0636511894053e-05	0.012465909505475	2.3610736491666e-05	0.91290212867175
18.872	9.8289234339323e-07	1.3632705276911	3.6430171575985e-07	0	0.00034736259594946	0.0048376239510486	0.016907991618592	0.043600399425039	0.012563892180187	4.382634518044e-05	2.2124256605733e-07	0.023173100020313	1.5808953092242e-06	0.07956801081954	0.26407401669911	0.013401080828903	0.022788683688783	6.7738344269271e-08	9.0166005608099e-05	0.082274839067597	0.011095157746021	0.42139124791727	3.3080944498028e-07	2.2313118700833e-05	1.9753604720839e-05	0.012459948906818	2.313651772088e-05	0.91291282237956
19	9.7382306228185e-07	1.3633347751329	3.6072049672524e-07	0	0.00034505366956524	0.0048131253800398	0.016911916426782	0.043606059286082	0.012563677522389	4.340323734716e-05	2.1851987589948e-07	0.023172787373354	1.5655096336461e-06	0.07962828922435	0.26499931519214	0.013399056018502	0.022784993977063	6.688803746945e-08	8.8200088728854e-05	0.082262273285512	0.011035852989899	0.42044177683191	3.279568274238e-07	2.2236984564622e-05	1.948692499191e-05	0.012457999380697	2.2984362773341e-05	0.91291630933124
19.2	9.5999166768796e-07	1.3634351597774	3.5499642490989e-07	0	0.0003415268155946	0.0047750949124234	0.016917928939201	0.043614740849771	0.012563326926903	4.2767431675299e-05	2.1436002249794e-07	0.023172266570258	1.540448357505e-06	0.081275707279109	0.28220004549669	0.013395889354941	0.022779227556902	6.5532612782832e-08	8.4823435124095e-05	0.082242626673	0.011278174013248	0.48954872388581	3.2294407065254e-07	2.18352091428e-05	1.9090346289224e-05	0.012454950822777	2.2701736172994e-05	0.91292175745656
19.48	9.410757886706e-07	1.3635758034731	3.4744966691567e-07	0	0.00033674390314671	0.0047223578184288	0.016926093049438	0.04362651585466	0.012562805554202	4.1925196213168e-05	2.0887888978653e-07	0.023171472506809	1.5074420417183e-06	0.080254172418612	0.26321385997624	0.013391451442383	0.022771154174684	6.3784981609049e-08	8.031323909883e-05	0.082215103655053	0.011089242668486	0.43095009560744	3.1580145757118e-07	2.1299651611424e-05	1.8573080462851e-05	0.012450679327672	2.232777619633e-05	0.91292939076524
19.872	9.1537166252668e-07	1.3637729052305	3.3747134123466e-07	0	0.00033032355754332	0.0046495057466198	0.016937011711883	0.043642311708161	0.012562019800194	4.083008374769e-05	2.0167947571267e-07	0.023170242593621	1.4642803107724e-06	0.080026769966776	0.26572470837918	0.013385230803754	0.022759851668134	6.1541641720837e-08	7.4425179893007e-05	0.08217653906068	0.010839199039299	0.42024506380026	3.0608522083509e-07	2.0961726633218e-05	1.7915155551411e-05	0.012444693268264	2.1816193239922e-05	0.91294008915536
20	9.0710794710938e-07	1.3638373031138	3.3432101643002e-07	0	0.00032828910923249	0.004625961029187	0.016940456984023	0.043647306076804	0.012561750082761	4.0490981994899e-05	1.994203551167e-07	0.023169813160107	1.4507646054531e-06	0.08011192616463	0.26675571410882	0.013383197866821	0.022756161123099	6.0846959261011e-08	7.2605141539397e-05	0.082163938440951	0.010775719770668	0.41924400312726	3.030377829576e-07	2.0879919153914e-05	1.7714802853379e-05	0.012442737261069	2.1652327638844e-05	0.91294358488264
20.2	8.9448771300465e-07	1.3639380500168	3.2927011619979e-07	0	0.00032516872710285	0.0045894116881207	0.016945699488583	0.043654929254881	0.012561312373079	3.9978399813763e-05	1.9595430340973e-07	0.023169107709942	1.4286886248482e-06	0.081777691520008	0.28387787974129	0.013380020355478	0.022750396036185	5.9734550989794e-08	6.9482958562548e-05	0.082144247324182	0.011013812218439	0.4888268884916	2.9765431544091e-07	2.0427877373671e-05	1.7415234817548e-05	0.012439680434118	2.1348188341453e-05	0.912949054334
20.48	8.7715968521723e-07	1.3640794596384	3.2256807522864e-07	0	0.00032091264849294	0.004538729296049	0.016952740642844	0.043665183190038	0.012560666602835	3.9293552589544e-05	1.9134760426521e-07	0.023168050327988	1.3994259335348e-06	0.080783204731782	0.26499022388731	0.013375570945135	0.022742329797988	5.8287269873047e-08	6.5337651029298e-05	0.082116681894602	0.01081502198011	0.42979784213584	2.900342161301e-07	1.9861122802859e-05	1.7021319238981e-05	0.012435401024715	2.0946523194819e-05	0.91295673291123
20.872	8.535027119394e-07	1.3642781169189	3.1363137331054e-07	0	0.00031515625394026	0.004468717107055	0.016962001839711	0.043678771260371	0.012559701999103	3.8392481273123e-05	1.8522874448665e-07	0.023166442672915	1.3608228943366e-06	0.080628962088561	0.26788164261927	0.013369340895295	0.022731046966426	5.6405941704505e-08	5.997497039137e-05	0.082078094634065	0.010549707679697	0.41884613780289	2.7969808346868e-07	1.9493965355219e-05	1.6514421334223e-05	0.012429410544777	2.039965977594e-05	0.9129675233185
21	8.4586511198012e-07	1.3643431321047	3.1079389796658e-07	0	0.00031332254714119	0.0044460905244231	0.016964886610365	0.043683026914928	0.012559372770954	3.8111022338457e-05	1.832923706434e-07	0.02316588777088	1.3486613599158e-06	0.080741343766674	0.26903365768818	0.013367306375209	0.022727365015733	5.5818179509687e-08	5.8328866091134e-05	0.082065494899008	0.010481272052976	0.41778421359628	2.7647374504149e-07	1.9406754863172e-05	1.6358678538301e-05	0.012427454583389	2.0225241357336e-05	0.91297105555103
21.2	8.3420272066321e-07	1.3644449603567	3.0623737411735e-07	0	0.00031050088613688	0.0044109667811285	0.016969232118411	0.043689474517773	0.012558840514331	3.7683196568898e-05	1.8031299499931e-07	0.023164983305131	1.3287666345299e-06	0.082426984541172	0.28607414640924	0.013364127941339	0.022721615636686	5.4873615091605e-08	5.5510649868872e-05	0.082045813768733	0.010714738889121	0.48797974611837	2.7076208490449e-07	1.8904233018309e-05	1.6124445012358e-05	0.012424399357484	1.9901643896982e-05	0.91297658889646
21.48	8.1816308759294e-07	1.3645881199647	3.0016622370003e-07	0	0.00030663482794881	0.0043622619225013	0.016974972493847	0.043698039109404	0.012558059083946	3.7107009770074e-05	1.7632708122261e-07	0.023163641106399	1.3022783540299e-06	0.081456421453898	0.26725832796742	0.013359680326248	0.022713575941482	5.3635696814976e-08	5.1797231788789e-05	0.082018279520359	0.010504862885943	0.42841112663392	2.6275353627223e-07	1.830913377785e-05	1.5813777568256e-05	0.012420125207801	1.9476870668491e-05	0.91298437072773
21.872	7.9623271123046e-07	1.3647896592345	2.9202993579755e-07	0	0.00030137523555233	0.0042949826806759	0.016982330607266	0.043709180017093	0.012556898616258	3.6340665271815e-05	1.7099085166708e-07	0.023161623773318	1.2671386612774e-06	0.081377702267684	0.2705744327821	0.013353458317977	0.022702338491888	5.2010784356958e-08	4.704800897457e-05	0.081979767205046	0.010223111673393	0.41717060330614	2.5197609477733e-07	1.7916885798514e-05	1.5409136528499e-05	0.012414147525878	1.8904003733058e-05	0.91299533085668
22	7.8913955675992e-07	1.3648557110425	2.8943864259716e-07	0	0.00029969298622657	0.0042732395899803	0.016984576140835	0.043712618790936	0.012556504108117	3.609941383435e-05	1.6929220561169e-07	0.023160932706916	1.2560285206556e-06	0.081518640405057	0.27186046691187	0.013351427635621	0.022698673169019	5.1499832436871e-08	4.5602973620429e-05	0.08196719888169	0.01014952759789	0.41604010003162	2.4863962374399e-07	1.7825404293046e-05	1.5283678736646e-05	0.012412196941396	1.8722599615936e-05	0.91299892405863
22.2	7.7832430440336e-07	1.3649592603019	2.8527753281217e-07	0	0.00029709795530429	0.0042394875790299	0.016987904017853	0.043717769468258	0.012555868073803	3.5730895594364e-05	1.6667541601736e-07	0.023159812258936	1.2378504309108e-06	0.083222110090657	0.28879204990162	0.013348256457997	0.022692951665334	5.0677003006403e-08	4.3132826358051e-05	0.081947574023237	0.01037902020777	0.4869964060337	2.4272323769531e-07	1.7275086758846e-05	1.5093882154696e-05	0.012409151348385	1.8385686632066e-05	0.91300455852475
22.48	7.6345666755208e-07	1.3651050292239	2.7972348714874e-07	0	0.0002935302360792	0.0041926853695823	0.016992181133891	0.043724478542321	0.012554937791296	3.5231114550183e-05	1.6316076041337e-07	0.023158161322074	1.2135971243842e-06	0.082268448571557	0.27001601831287	0.013343821465298	0.022684954704577	4.9593406216114e-08	3.990857125194e-05	0.081920132663587	0.010158456545903	0.42678395983253	2.3453061953301e-07	1.6657523358124e-05	1.4839999276667e-05	0.0124048930792	1.7948216887589e-05	0.91301249344973
22.872	7.4315698522483e-07	1.3653105689826	2.722681131431e-07	0	0.00028865515704837	0.0041280352336792	0.016997425946916	0.043732952701314	0.012553563012512	3.4560200979296e-05	1.5843594284887e-07	0.023155701541299	1.1813500419496e-06	0.082262316333142	0.27378766563335	0.013337621363913	0.022673783482532	4.8162439159138e-08	3.5842710244517e-05	0.08188177499165	0.009861702463962	0.4152207229284	2.2365159738982e-07	1.6247298110978e-05	1.4505417660345e-05	0.012398941783761	1.7366791232251e-05	0.91302368788355
23	7.3659425669381e-07	1.3653780000445	2.6989226964908e-07	0	0.00028709118789601	0.0041071419760102	0.016998968491211	0.043735507034999	0.012553097309599	3.4347597764905e-05	1.5692747679858e-07	0.023154863983495	1.1711433726555e-06	0.082431321493014	0.27521535745235	0.013335598723619	0.022670141127189	4.7710823538581e-08	3.4618882539759e-05	0.08186926238906	0.0097836773792811	0.41401721342339	2.2031672494449e-07	1.6153405055175e-05	1.4400784328557e-05	0.012397000695816	1.7184557240549e-05	0.91302736177477
23.2	7.2661058935373e-07	1.3654837790335	2.660829393765e-07	0	0.00028467418533414	0.0040747093374207	0.017001185454994	0.043739260780011	0.012552348425263	3.402150631383e-05	1.546043106509e-07	0.023153511926812	1.1544630872714e-06	0.084145826321926	0.29198298445166	0.013332441014566	0.022664456875787	4.6983301993426e-08	3.2528116061922e-05	0.081849729858757	0.010011308265589	0.48588216374413	2.1440385745579e-07	1.5563924797962e-05	1.4241619827165e-05	0.012393970825485	1.6845025072919e-05	0.91303312658063
23.48	7.1291527255643e-07	1.3656328082086	2.6099973670421e-07	0	0.00028134285329179	0.004029736930991	0.017003883643144	0.043743988349601	0.012551257159814	3.3576718490147e-05	1.5147935078465e-07	0.023151531844089	1.1322087986664e-06	0.083197088082094	0.27320747274137	0.013328026557388	0.022656514595101	4.6022994707169e-08	2.9829737432533e-05	0.081822427558815	0.0097827245948609	0.42494047625011	2.0634301402977e-07	1.4935128321728e-05	1.40270326058e-05	0.012389736207512	1.6411127934303e-05	0.91304125187409
23.872	6.9428162883715e-07	1.3658431243129	2.5418425634778e-07	0	0.00027677613882914	0.003967614780147	0.017006887223337	0.043749652667092	0.012549652780664	3.2975115694973e-05	1.4727498482363e-07	0.023148604946192	1.1026388057993e-06	0.083253253761126	0.2774407070588	0.013321857797617	0.022645423791995	4.4751661469314e-08	2.6483300996885e-05	0.081784279940041	0.0094757629047005	0.41303717098347	1.9583710334006e-07	1.4518358936373e-05	1.3741218453605e-05	0.012383820602983	1.5845732091726e-05	0.913052724841
24	6.8371472741135e-07	1.3659117512954	2.6954198508979e-07	0	0.00027330710326381	0.0039508692759267	0.017007728765831	0.043751033532324	0.012549035615867	3.254768128575e-05	1.4513819235663e-07	0.023147466306384	1.1114104127043e-06	0.083314618081014	0.27878411663562	0.013319834167762	0.022641794440387	4.5719149757801e-08	2.5477086062945e-05	0.081771862071034	0.0093442594300357	0.41169913724397	1.9515256030882e-07	1.4558703773622e-05	1.3554472056578e-05	0.012381895804331	1.6113189931249e-05	0.91305652926878
24.2	6.8272483308423e-07	1.3632630639096	4.0983038212822e-07	0	0.00027595800642698	0.0059210041736969	0.016974340203403	0.043666076867363	0.012523173001478	3.2832343388508e-05	1.4411843258451e-07	0.023099809463726	1.3989165937118e-06	0.085906618819097	0.29767361119585	0.013289856900628	0.022590533047499	5.6160111557919e-08	2.3815812853219e-05	0.081587321966227	0.0099100852962148	0.48509695094266	2.1149338617124e-07	1.4939036672926e-05	1.3654068446618e-05	0.01235388440077	1.9184663000692e-05	0.91288973133868
24.48	7.2300893328565e-07	1.3595773557446	5.0088341452326e-07	0	0.00029584881001563	0.0086399366655934	0.016927225925468	0.043548741407071	0.012487543249782	3.5141517928672e-05	1.5064857370892e-07	0.023034207575026	1.6737973678846e-06	0.086563844768925	0.28083051873442	0.013248194315957	0.022519226585586	6.2997555212666e-08	2.1766419454293e-05	0.081330187073034	0.010285764439772	0.42376571554539	2.2011569502321e-07	1.4817488908266e-05	1.4579330700394e-05	0.012314848540263	2.0908642167947e-05	0.91265606115226
24.872	8.518355118904e-07	1.3544703200448	5.6835564952042e-07	0	0.0003511737311409	0.012370800398496	0.016860904074102	0.043386431167088	0.012438308919539	4.1619354322231e-05	1.7501584051536e-07	0.022943595639044	1.9545268684004e-06	0.088579317819053	0.28957665122554	0.013190475772887	0.022420301319178	7.0042546340378e-08	1.9352777112929e-05	0.08097343204156	0.0105811000928	0.41166149985134	2.2478722304877e-07	1.4806287907298e-05	1.7209405219157e-05	0.012260666623575	2.1650005058808e-05	0.91232922229937
25	9.0888135738338e-07	1.3528175188885	5.8832264218104e-07	0	0.00037502923760783	0.013570306409613	0.016839215755436	0.043333929164024	0.012422368757966	4.4418403252728e-05	1.8620194317178e-07	0.022914263082171	2.0411764860862e-06	0.089312993044847	0.29257103364708	0.013171792529117	0.022388246112319	7.2749680797265e-08	1.8665372962035e-05	0.080857925181733	0.010642978537601	0.41023312592276	2.2619555744687e-07	1.4846848547715e-05	1.8349500715317e-05	0.012243115353832	2.1766295040813e-05	0.91222268151138
25.2	1.0033465876888e-06	1.3529538571375	4.6744566392849e-07	0	0.00041317307385019	0.013463286043637	0.016839035641703	0.04333807814588	0.012422134131373	4.8896135277014e-05	2.0541458390484e-07	0.022913900224781	1.8687783328892e-06	0.091647313439076	0.31576079651778	0.013169047043049	0.02238308702295	6.5692574106373e-08	1.7460763243543e-05	0.08084013483298	0.010790042719125	0.48582470941423	2.0463127114164e-07	1.3564772406168e-05	2.0174703378589e-05	0.012240314703959	1.8205031979855e-05	0.91222910697521
25.48	1.1189875494706e-06	1.3531564141938	4.1765255800153e-07	0	0.00046053801817776	0.013314993438868	0.01683868330153	0.043342719169201	0.012421425309015	5.4455925339113e-05	2.3000106031357e-07	0.022912626825047	1.7747792768717e-06	0.089965910024126	0.29336612250412	0.013165267727326	0.022375971640374	6.5860000109146e-08	1.592846727178e-05	0.08081637514793	0.010160607714301	0.41974746559869	1.9109986300943e-07	1.2833264071525e-05	2.2440715265314e-05	0.012236551118427	1.6053128423878e-05	0.91223887554388
