# Time [h]	MS [g]	Lignin [g]	Butyric [g]	Initial_Substrate [g]	Carbohydrates [g]	Substrate [g]	MO_AcidoLCFA [g]	MO_hydroM [g]	MO_Acetic [g]	Proteins [g]	AA [g]	MO_acetoM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_ButyricValeric [g]	Valeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Lipids [g]	MO_AcidoAA [g]	Acetic [g]
2.872	1.4059161148826	11650.436368362	0.777150541722	0	86.767880630939	78.460634415821	137.1399253308	349.47578125718	106.3595125218	30.395381713461	0.90763894305747	195.54766541939	3.8306710337972	28.150708914611	7.3010016748387	35.45171058945	115.65841719287	198.25734690455	0.28370050506801	35.584809392634	713.67165662168	6.7760166901279	4.5162524453294	11.292269135457	0.00019850263638849	0.0012678911645609	0.0014663938009494	24.911095518789	106.83934620216	14.575025886816
3	1.3351040999969	11650.530342464	0.73637952660761	0	82.485479414597	78.05995667057	137.18011367398	350.30724487809	106.44173504331	28.835473280511	0.85787590519269	195.75254344081	3.5979495692235	26.410141082774	6.9892833286388	33.399424411412	115.72917440406	198.30394486886	0.26888714752614	35.978392098538	713.90029902282	6.3393022785879	4.4778530670174	10.817155345605	0.00018665796020663	0.0012252546264833	0.00141191258669	23.620237377945	106.94306783203	13.281626795924
3.2	1.232983683685	11650.67593853	0.67731070993984	0	76.239330205565	77.43799809155	137.25036214726	351.52573645959	106.55873134335	26.56089577345	0.78676792145304	196.03835721635	3.2610377519276	26.769248817519	9.4542273179387	36.223476135458	115.82987579661	198.36760869157	0.2472925472126	36.740445343146	714.2197012457	5.787708271412	5.755363130651	11.543071402063	0.00016972831258732	0.0011287578018529	0.0012984861144402	21.73810407162	107.091982582	10.864172464284
3.48	1.1044153647509	11650.877376966	0.60350286741595	0	68.331751593584	76.575589327551	137.36401298267	353.07846931464	106.70158921677	23.6825886155	0.69814875461765	196.37691252556	2.8464693107811	23.402191173028	6.7283215248292	30.130512697858	115.95205431165	198.43959826664	0.22020036406164	37.504445007399	714.59580357638	5.0413451091687	4.365361484302	9.4067065934707	0.00014979312392113	0.00099055623934479	0.0011403493632659	19.35666347326	107.27586700182	8.6477882956747
3.872	0.94914908937504	11651.154848298	0.51500911774488	0	58.714937184029	75.384369344563	137.55045429765	355.00465967129	106.87024892807	20.184581689736	0.59222861079194	196.76460450433	2.3659794604458	19.650432085774	5.7720323263874	25.422464412161	116.09031031545	198.51071951269	0.18756993889117	38.058610512822	714.99889004456	4.2620209186145	4.1524161930906	8.4144371117052	0.00012896575025873	0.00087851073840617	0.0010074764886649	16.462988260028	107.49064766989	6.9836333442615
4	0.9035130137755	11651.245040937	0.48920192694563	0	55.890103145664	74.999399272762	137.61707287538	355.58375467262	106.91986807943	19.157683896935	0.56122265811564	196.87689430591	2.2291221158751	18.691975164742	5.557194493203	24.249169657945	116.12847127425	198.52754681383	0.17804629227076	38.132892514292	715.10377265913	4.0628646244558	4.1412885534017	8.2041531778575	0.00012329641000019	0.00085229948251549	0.00097559589251567	15.613622707851	107.55156043037	6.6250061870657
4.2	0.83753806682003	11651.384907116	0.45172713737637	0	51.769105637264	74.401822111663	137.72736400641	356.43959542542	106.9909919532	17.660217298313	0.51664219779458	197.03529892065	2.0324367723264	18.694300295127	6.6223015433879	25.316601838515	116.18144424579	198.54785897756	0.16416174031664	38.295163390145	715.24273109118	3.8476145836621	5.3235575338254	9.1711721174875	0.00011453576798557	0.00074510830472033	0.0008596440727059	14.375165120866	107.63812230414	5.7486857102861
4.48	0.75441725200619	11651.578613445	0.404755827735	0	46.550359426922	73.573218454965	137.89421883269	357.54373230626	107.07850219309	15.765093054535	0.46083779508826	197.22616528593	1.7934752693399	16.769264247111	5.1155563066103	21.884820553721	116.24321571841	198.5650750841	0.14671453961341	38.335437283173	715.39045329855	3.5101521608768	4.2366572437692	7.746809404646	0.0001044575354416	0.00065223647302936	0.00075669400847096	12.80807817109	107.74316568571	5.0323798237752
4.872	0.65401235965124	11651.845759001	0.34826474106173	0	40.200552992853	72.428687299474	138.14817394091	358.94164623086	107.18474685736	13.461584743875	0.39385766316637	197.45457825033	1.5168562541834	14.696589865563	4.5573689212933	19.253958786856	116.30855419078	198.56973212174	0.1256699468983	38.08728043475	715.51589214261	3.145245651177	4.1082620618097	7.2535077129867	9.3827495415684e-05	0.000595324558711	0.00068915205412668	10.903766577263	107.86220955315	4.4823572386372
5	0.62452217886606	11651.932313814	0.33176809370957	0	38.3346565198	72.05880959066	138.23526308757	359.36777032818	107.2165408432	12.785274260357	0.37424278402976	197.5224819123	1.4377952513189	14.161485044319	4.4245409503133	18.586025994632	116.32540497712	198.56705121562	0.11952147327222	37.945803337105	715.53920802839	3.0488599684057	4.1136101240592	7.1624700924649	9.0823655642281e-05	0.00058175289546618	0.00067257655110847	10.344776122622	107.89501686616	4.3494923523712
5.2	0.58190820415333	11652.066591027	0.30780402181403	0	35.611839814942	71.484658985002	138.37545794974	360.00383107026	107.26280413732	11.79895771816	0.34596543050239	197.62064188266	1.3237312547377	14.102594291832	4.9490214170085	19.051615708841	116.34751127393	198.55893661163	0.11056484233596	37.681263175277	715.55920282761	2.962437273667	5.153699278189	8.116136551856	8.6243098496305e-05	0.00053266262698164	0.00061890572547795	9.5296753931345	107.94062104936	4.0550662748645
5.48	0.52829412749281	11652.252641674	0.27774966476074	0	32.162202376925	70.688536995643	138.57936289954	360.83772065692	107.32146972737	10.550539320332	0.3105197674443	197.74420466322	1.1837556446828	12.960747464846	4.0699175697894	17.030665034635	116.37058376223	198.54020520729	0.099311472769856	37.212943785397	715.55630340488	2.7849306434271	4.2914666656799	7.076397309107	8.0899288071954e-05	0.00049434437838296	0.00057524366645491	8.4982088155042	107.99385420114	3.7917190853973
5.872	0.4637372926527	11652.509377419	0.24162136779408	0	27.962045128833	69.588868309309	138.87618368711	361.9116614035	107.39463115004	9.0327523156651	0.26795848623087	197.89757148783	1.0195845167604	11.757860903489	3.7460247492472	15.503885652736	116.3893731037	198.5011933421	0.085751918882281	36.408962160725	715.4985257454	2.5796458041727	4.1961459246609	6.7757917288335	7.490669842865e-05	0.00046643459064146	0.00054134128907011	7.2446357225889	108.04995230964	3.5394055134953
6	0.44480303388803	11652.59243241	0.23107871121322	0	26.727131299602	69.233491618165	138.97533361702	362.24228103661	107.41671052202	8.5870502517385	0.25550248192368	197.94374507902	0.97231021628866	11.4441277238	3.6651959597756	15.109323683576	116.39262025471	198.4856890424	0.081792830835513	36.119313308036	715.46800238704	2.5231365446735	4.2014520575191	6.7245886021926	7.3168621138614e-05	0.00045880962800038	0.00053197824913899	6.8766318047879	108.06427837088	3.47075168045
6.2	0.41758906130642	11652.721304089	0.21579279810077	0	24.924352548605	68.681849898397	139.13202296307	362.73902200674	107.44914026517	7.9369611437024	0.23756630153983	198.01140966303	0.9039501800824	11.448512173108	4.0155823170446	15.464094490152	116.39497614278	198.45887630649	0.076037817063748	35.583410054524	715.40944240769	2.4833470192322	5.1001220093832	7.5834690286155	7.0565760194729e-05	0.0004367792178414	0.00050734497803613	6.339985067698	108.08293918488	3.3363242653203
6.48	0.38354389296564	11652.899902331	0.1966821665101	0	22.638896682568	67.916937703672	139.35407968839	363.39582055449	107.49072051487	7.1139453980512	0.21513168940021	198.09799041104	0.81953369245376	10.733740222804	3.4330891127586	14.166829335562	116.3931833948	198.41647855238	0.068826770885239	34.798092323077	715.30703290922	2.3689956907369	4.3637711184979	6.7327668092348	6.7431163672225e-05	0.0004165106353461	0.00048394179901833	5.6608155158467	108.10207643997	3.2034688558376
6.872	0.34298137079541	11653.146414376	0.17384660697131	0	19.853459392399	66.860375996929	139.66694296138	364.24789316477	107.54263409603	6.1130209080522	0.18831751700767	198.20608680236	0.72004698740782	9.9909919414033	3.2332486407488	13.224240582152	116.38187920639	198.34868143817	0.060179628185418	33.65963247206	715.12811447279	2.2292569960166	4.275366179318	6.5046231753346	6.3830743642982e-05	0.00040004715464341	0.0004638778982864	4.8352641467264	108.11672888332	3.0656147089641
7	0.33112678684239	11653.226102945	0.16720999210121	0	19.03382712112	66.51893205588	139.76921545695	364.51126796116	107.55823650381	5.8190183563149	0.18048736571801	198.23859860498	0.69135317025017	9.7980011957877	3.1829495631883	12.980950758976	116.37629964042	198.32471890403	0.057662368069564	33.283778174653	715.06197578498	2.1897390184779	4.2771617661043	6.4669007845823	6.2781762058456e-05	0.00039541420341763	0.00045819596547609	4.5928805240122	108.11888372587	3.0273865254427
7.2	0.31435970370417	11653.349759756	0.15764480304981	0	17.836601711422	65.988917314892	139.92837667396	364.90753456386	107.58104953903	5.3901111839573	0.16928776908834	198.28615552239	0.64996519909603	9.8589477824939	3.4602432592938	13.319191041788	116.36579721352	198.28556361363	0.054019939872685	32.621960810571	714.95142106469	2.1682567945075	5.0724099724204	7.2406667669279	6.1206097001957e-05	0.00038220085642245	0.0004434069534244	4.2393870370256	108.11979338742	2.9531893853771
7.48	0.29370647043397	11653.521142525	0.14580039930635	0	16.31744953367	65.253992475192	140.14891476147	365.4318202097	107.60999855978	4.8469473060069	0.1553820528213	198.34662606529	0.5989867307875	9.3885235433448	3.036032509508	12.424556052853	116.34774135385	198.22752736992	0.049486288551039	31.703220469925	714.78309708604	2.0814456321825	4.4114397247414	6.4928853569239	5.930301867609e-05	0.00036937891614074	0.00042868193481683	3.7919443366367	108.11645773337	2.8816034047875
7.872	0.26975513059396	11653.757712601	0.13186380933275	0	14.463340343114	64.238850126352	140.45005358508	366.11020217879	107.64526329825	4.1860555025482	0.13895174901471	198.42073848479	0.53935898534331	8.9163716883569	2.9104795115313	11.826851199888	116.31664479954	198.14068321951	0.044103948506149	30.452121597729	714.52384410959	1.9704076615855	4.322720241956	6.2931279035415	5.7137955415751e-05	0.00035945188190235	0.0004165898373181	3.2479345301612	108.10377838201	2.8118121469516
8	0.26280487768337	11653.8341589	0.12785102082157	0	13.917117124814	63.910792845207	140.54634780081	366.31928784472	107.65562602238	3.9918548819383	0.13416947038216	198.44264588874	0.52225935670805	8.7974270257487	2.8799715177407	11.677398543489	116.30524219709	198.11112009984	0.042545692834301	30.054709553023	714.43406961388	1.9383200537248	4.3208890816592	6.259209135384	5.6512174086542e-05	0.00035672119411357	0.00041323336820012	3.0881810838025	108.09790495877	2.7934290297908
8.2	0.2533512562204	11653.952787119	0.12213890916616	0	13.118598179141	63.401557566564	140.6938562535	366.63270602483	107.67044824522	3.7084650389011	0.12742063932946	198.47413905533	0.49783624815816	8.9029122050525	3.1219362900781	12.024848495131	116.28623777506	198.06378800115	0.040307651713611	29.388660360283	714.28898327183	1.9236711808887	5.0476936251901	6.9713648060789	5.5570865030551e-05	0.00034820460322897	0.00040377546825952	2.8551631415558	108.08710266167	2.7550033697475
8.48	0.24208472026301	11654.117205061	0.11518833043458	0	12.104049081917	62.695445235579	140.89354036994	367.04457921208	107.68853336925	3.3494246882546	0.11912679226497	198.51296050284	0.46809008179822	8.5878774050319	2.792793696806	11.380671101838	116.2574009678	197.99538742131	0.037545907626903	28.491400999307	714.07684406951	1.8486387532881	4.431625221913	6.280263975201	5.4455672883366e-05	0.0003399718253053	0.00039442749818866	2.5601498979575	108.06893732296	2.7248602579166
8.872	0.22961566025406	11654.344174532	0.10718552601423	0	10.863315657426	61.720100168507	141.15748962859	367.57126616276	107.70903384253	2.9122640751753	0.1093984607643	198.55793817519	0.43386676524957	8.2956428404715	2.7193976135035	11.015040453975	116.21316306109	197.89592742958	0.034292095651766	27.315188776863	713.76413417261	1.750061242804	4.3384323100839	6.0884935528879	5.3237161210429e-05	0.00033477558762954	0.00038801274883997	2.2013429751286	108.03822578848	2.7059499413484
9	0.22597750948884	11654.417507823	0.1048985715597	0	10.497185029158	61.404904872185	141.2400044121	367.73218655501	107.71468387814	2.783732664835	0.10654234628729	198.57060521218	0.42412673334101	8.2277443669886	2.7035714790286	10.931315846017	116.19789519884	197.86265917268	0.033349290224495	26.950765884877	713.65862260638	1.7213924235427	4.3329953594735	6.0543877830162	5.2889521078257e-05	0.00033342825197254	0.00038631777305079	2.0959459339443	108.02705779885	2.7027562386984
9.2	0.22131287839823	11654.531310799	0.10168285904805	0	9.961317908961	60.915634769131	141.36451848779	367.971758078	107.72227217258	2.5960957725046	0.10252149881678	198.58797701081	0.41045097296794	8.3701644487745	2.9282207928717	11.298385241646	116.17325812326	197.80992972731	0.031998857775899	26.359258899825	713.49054166175	1.7100222297363	5.0193041065099	6.7293263362462	5.2358366306533e-05	0.00032777158121587	0.0003801299475224	1.9421814815382	108.00853819739	2.6889158330789
9.48	0.21580168845965	11654.6890542	0.097764039816332	0	9.2792343510393	60.237206144163	141.52969187873	368.28355466678	107.73052720973	2.3582183102098	0.097470791751768	198.60771307283	0.39380383064312	8.159432232802	2.6596581533014	10.819090386103	116.13731556734	197.73471935699	0.030308495894669	25.577903390489	713.24923047646	1.6424651146077	4.4263784790122	6.0688435936199	5.1741003916582e-05	0.00032249576705217	0.00037423677096875	1.7474449260024	107.98061642645	2.68845582167
9.872	0.20934108792406	11654.906843111	0.093105353625816	0	8.4427340428888	59.300099764984	141.74298535621	368.67799227004	107.73798957385	2.0682965642873	0.091163080171334	198.62751870436	0.37430345731324	7.9910978684232	2.6254475393426	10.616545407766	116.08452144291	197.62704926548	0.028235130713656	24.575999386325	712.90097045825	1.5557968227825	4.3271891863622	5.8829860091447	5.1072587061849e-05	0.00032046986589353	0.00037154245295538	1.5104799332968	107.93807928939	2.7035467290486
10	0.2072412543804	11654.977211752	0.091713534263617	0	8.1953139902972	58.997262434283	141.80877055296	368.79783846082	107.73958240709	1.9829851640762	0.089206882203293	198.63237988601	0.36858852494647	7.9585314853197	2.6207103089135	10.579241794233	116.06676317001	197.5913878434	0.027609578829166	24.269561715309	712.78499929578	1.5313513615748	4.3189154339377	5.8502667955125	5.0873051898759e-05	0.00031997689967537	0.00037084995157413	1.4408440909841	107.92344630719	2.7095268351469
10.2	0.20431562980362	11655.086424186	0.089718044299827	0	7.8326030509546	58.5271752523	141.90749452163	368.97597219717	107.74110644323	1.8583708600965	0.086293160126338	198.63810770126	0.36068297268638	8.1265548692509	2.8348399646482	10.961394833899	116.03853963687	197.53520319082	0.02669799694714	23.774977677867	712.60166766678	1.5268667943257	4.9877769288431	6.5146437231687	5.0530724627766e-05	0.00031562823993363	0.0003661589645614	1.33922195318	107.89989207121	2.706824905113
10.48	0.2001768060651	11655.237825606	0.087019354174347	0	7.3697520728357	57.875345859405	142.0380701732	369.20799374906	107.74149422963	1.7002463395752	0.082283487763435	198.64276717467	0.35028029312038	7.9795110923696	2.6035200276773	10.583031120047	115.99816050232	197.45569120155	0.025463437140083	23.123768394115	712.3410478751	1.4720791339292	4.4045391921329	5.876618326062	5.0092008917898e-05	0.00031143902934632	0.00036153103826422	1.2104617717635	107.86562765612	2.716234022133
10.872	0.19391733181888	11655.446899449	0.083287556154071	0	6.7999055321157	56.974980570067	142.20769231701	369.5041804352	107.73929966051	1.5072529963881	0.076703289014314	198.64408440786	0.33641163769664	7.8854642852249	2.5952812342684	10.480745519493	115.94017033072	197.34291939308	0.023783661624067	22.286016099847	711.96930453025	1.4060717986501	4.3021680830209	5.708239881671	4.9529720364392e-05	0.00031027548683041	0.0003598052071948	1.0536666144551	107.8154273735	2.7341963372625
11	0.19172791906312	11655.514457902	0.082066568621534	0	6.6308167399572	56.68401694985	142.26046784712	369.59505321006	107.73805021551	1.4503963363641	0.074905429280318	198.64350310688	0.33195993807537	7.8730453676019	2.5973607270776	10.470406094679	115.92092498569	197.30578302319	0.023245783946183	22.028442240077	711.84641874479	1.3884944443033	4.2928728286179	5.6813672729212	4.9342695444567e-05	0.00030992880596546	0.00035927150141002	1.0075620694612	107.79854999443	2.7391308539845
11.2	0.18822029755454	11655.619317938	0.080280141601506	0	6.3823874254532	56.232361040382	142.34045657287	369.73148038041	107.735512296	1.3672770880171	0.072129798848871	198.64145338443	0.32582075839595	8.0507755184669	2.801653629208	10.852429147675	115.89058423625	197.24748028403	0.022456507242988	21.60303006737	711.6530112597	1.3952581502711	4.9602063546206	6.3554645048917	4.899324416584e-05	0.00030616630676739	0.00035515955093323	0.94025139707628	107.77173545814	2.7327814631388
11.48	0.18300760796814	11655.764702169	0.077628726944276	0	6.06427680502	55.606088692636	142.44813069525	369.91207155003	107.7309345355	1.2616689321432	0.068208444946919	198.63659122884	0.31682727977034	7.9322216240359	2.5897817646442	10.52200338868	115.84761602635	197.16533903774	0.021326457281795	21.036122898351	711.37960479105	1.3566997434029	4.3808570138023	5.7375567572052	4.8492799802939e-05	0.00030178899419273	0.00035028179399567	0.85490835888362	107.73335480373	2.7313326462112
11.872	0.1753305814127	11655.965494313	0.073764847077817	0	5.6705711447769	54.741025013265	142.59195333947	370.14849140589	107.72301768681	1.1325127621847	0.062831040888639	198.62687887404	0.30362734875033	7.8699210168315	2.594233565735	10.464154582567	115.78659813088	197.04942494273	0.019743383698682	20.293080102946	710.99220911357	1.3117691477867	4.2787477059229	5.5905168537096	4.7802111893593e-05	0.00030002654116927	0.00034782865306286	0.75087516789876	107.6781480906	2.7285677237127
12	0.17281713733775	11656.030380551	0.07249842362365	0	5.5532474746697	54.461469725221	142.63759951253	370.22233348333	107.72014060184	1.0943990829713	0.061145114592143	198.62314321361	0.29924241255599	7.8652264812204	2.5991349222711	10.464361403491	115.76648061107	197.01137142926	0.019237408107727	20.061699316294	710.86469040751	1.3003521032413	4.2697291745027	5.570081277744	4.7573622833434e-05	0.0002994830027587	0.00034705662559213	0.72025828525963	107.65979743287	2.7265180523655
12.2	0.16886536734054	11656.131097809	0.070631316155157	0	5.3803643617083	54.027522690014	142.70770287204	370.33461261339	107.71533113825	1.0386151708995	0.058592761969882	198.61668275182	0.29289762359441	8.0406130654528	2.7940888060262	10.834701871479	115.73487599437	196.95173068148	0.018490124585144	19.666390945346	710.66449397842	1.3163705549762	4.9415316724835	6.2579022274597	4.7173790414348e-05	0.00029656068000801	0.00034373447042236	0.67553163002621	107.6308282554	2.7136782459698
12.48	0.16334516059686	11656.27074671	0.067961954895802	0	5.1579813553722	53.425805686516	142.80376626726	370.48574754337	107.70803755182	0.96760829810955	0.055127320174557	198.60652283895	0.28372641494405	7.9290632960292	2.5908164720689	10.519879768098	115.69030724887	196.86788715864	0.017455555397458	19.133663448322	710.38241105597	1.2892605400252	4.3638577918425	5.6531183318677	4.6595091719639e-05	0.00029203333232024	0.00033862842403988	0.61876829813883	107.58970661095	2.6992233140166
12.872	0.15584730603264	11656.463631021	0.064276889465016	0	4.8808592024288	52.594659967178	142.93484929098	370.68768013367	107.69697655416	0.88052282370659	0.050614521667193	198.59061053641	0.27070765675718	7.875675343402	2.6001904224057	10.475865765808	115.62731967873	196.74987976197	0.016071333589229	18.426200325059	709.98430010256	1.2570628357741	4.2627267447976	5.5197895805717	4.5815253140979e-05	0.00028972231507534	0.00033553756821631	0.54947044457446	107.53114118518	2.6782344091558
13	0.15349874751988	11656.525963493	0.063112145429823	0	4.7978193552336	52.326065783367	142.97698560618	370.75155796567	107.69319165084	0.85476392921989	0.049238938848869	198.5850681232	0.26650146773858	7.8729725843322	2.6059746993491	10.478947283681	115.6066156435	196.71120620129	0.015642144939887	18.204227392973	709.85359548105	1.2490850169559	4.2541267746892	5.5032117916451	4.5565219596365e-05	0.00028904242902633	0.00033460764862269	0.52905076904388	107.51179910374	2.6709140912191
13.2	0.14991350341766	11656.622718958	0.061342146115937	0	4.6749924666771	51.909133395333	143.04215327384	370.84944282151	107.68709404552	0.81700126868113	0.047175500164247	198.57603362389	0.2599983062116	8.0429639754693	2.7937301910518	10.836694166521	115.57413577787	196.65064713618	0.014989372939266	17.819117569303	709.64870820481	1.2700403983977	4.9302138441399	6.2002542425376	4.514699345139e-05	0.00028654412848972	0.00033169112194111	0.49919471292017	107.4813737261	2.6545777645515
13.48	0.14509088175924	11656.756878481	0.058964856050286	0	4.5160822194955	51.331009106764	143.13219231684	370.98243833426	107.67821468496	0.76881114389432	0.044478976502758	198.5626834245	0.25111632618707	7.9314994032543	2.5942620712109	10.525761474465	115.52841205647	196.5656138829	0.014132625577247	17.297793613175	709.36060407107	1.2486062102875	4.3530040220345	5.601610232322	4.4546319440738e-05	0.00028193286073569	0.00032647918017643	0.46125206510867	107.43839343894	2.6333898343697
13.872	0.13877209930127	11656.942186939	0.055858585360439	0	4.3163458785945	50.532451690025	143.25608987325	371.16199996753	107.66522237028	0.7094779658879	0.041070071244339	198.54284001125	0.23925779706219	7.8807614423403	2.6058285788658	10.486590021206	115.4639423855	196.44612559782	0.013041887221062	16.602357575928	708.9550222171	1.2223519508836	4.2522699647932	5.4746219156768	4.3750914671388e-05	0.00027935356637295	0.00032310448104434	0.41483272802145	107.37754768813	2.603761107534
14	0.13682050980835	11657.002071851	0.05490208522927	0	4.2560836942292	50.274388873114	143.29608850483	371.21915789002	107.66085889296	0.69187148678357	0.040043291969855	198.53610974574	0.23555374087944	7.8788915354924	2.612020493346	10.490912028838	115.44278726701	196.40701174046	0.012711715174627	16.383656899253	708.82208936102	1.2159458165827	4.2438549162792	5.459800732862	4.3499812346569e-05	0.0002786288289755	0.00032212864132207	0.40113048468722	107.35753219779	2.5940718370986
14.2	0.13387559260932	11657.095029151	0.053416789779088	0	4.1665346849585	49.873804062558	143.35807160787	371.30704321064	107.65390744317	0.66600285574749	0.038502152184541	198.52531392979	0.22965477096255	8.0448645019404	2.7946611022389	10.839525604179	115.40962948963	196.34580200352	0.012199083409704	16.005753481678	708.61391434872	1.2391601005466	4.9228477088797	6.1620078094263	4.3081509494596e-05	0.00027603322878363	0.00031911473827822	0.38107151568836	107.32611877736	2.5754964090442
14.48	0.12996135118569	11657.223924074	0.051488556710656	0	4.0498642124414	49.318347527537	143.44386681488	371.42690590917	107.64391736535	0.63287687403994	0.036524904190664	198.50965723925	0.22188822090426	7.9330430957908	2.59727674338	10.530319839171	115.36300792421	196.25993004234	0.011546675660982	15.493859459165	708.32157755219	1.2202399404745	4.3454287668434	5.5656687073179	4.2484171787221e-05	0.00027135343545353	0.00031383760724076	0.35553045419533	107.28187855737	2.5511211793232
14.872	0.12487061017036	11657.401963903	0.04903402844095	0	3.9017069422974	48.551100796265	143.56204225313	371.5894057481	107.62949037533	0.59187605409224	0.034048897458343	198.48680837123	0.21190012909634	7.8845681773486	2.6103159356571	10.494884113006	115.29738393081	196.13940393237	0.01073749372606	14.810883546222	707.9107201767	1.1965734685128	4.2445506684256	5.4411241369384	4.1695841573094e-05	0.00026870491873335	0.00031040076030644	0.32419052245884	107.21948742574	2.5177894553133
