# Time [h]	Carbondioxide [vol%]	Methane [vol%]	Hydrogen [vol%]
0.2	23.309491792797	76.538532143262	0.15197606394045
0.48	37.866581006266	61.97367324934	0.15974574439426
0.872	41.378443641074	58.460814594827	0.16074176409862
1	41.429182274444	58.409340525386	0.16147720016928
1.2	43.612276751704	56.238374690031	0.14934855826435
1.48	42.91201046388	56.930583131573	0.15740640454666
1.872	42.168202194746	57.673755562836	0.15804224241761
2	41.968092557486	57.874036523718	0.15787091879612
2.2	42.392341016821	57.459066711947	0.14859227123164
2.48	42.019339956098	57.829616260573	0.15104378332884
2.872	41.573590898775	58.276008033431	0.15040106779467
3	41.440375852191	58.409520549724	0.1501035980848
3.2	41.218140731395	58.637534595217	0.14432467338751
3.48	41.044028584894	58.81090402261	0.14506739249571
3.872	40.744502669533	59.111467499477	0.14402983099034
4	40.646195983452	59.210130513052	0.14367350349534
4.2	40.180741472219	59.679762473317	0.139496054464
4.48	40.085411877213	59.775026583965	0.13956153882163
4.872	39.85503444174	60.006340958674	0.1386245995862
5	39.776386213047	60.085310571678	0.13830321527531
5.2	39.296678590475	60.567963255962	0.13535815356224
5.48	39.231499388934	60.633105405196	0.13539520587054
5.872	39.045342278316	60.819994983741	0.13466273794319
6	38.980959231925	60.884635843267	0.13440492480819
6.2	38.54891146856	61.318928158579	0.13216037286094
6.48	38.500593449153	61.367224867395	0.13218168345163
6.872	38.347661713739	61.520749434159	0.13158885210167
7	38.294367254053	61.574253409465	0.13137933648217
7.2	37.91068124615	61.95978680284	0.12953195100982
7.48	37.875669327604	61.994779372111	0.12955130028572
7.872	37.750399102317	62.120534978374	0.12906591930913
8	37.70646538643	62.164640766576	0.12889384699418
8.2	37.362621088472	62.510075449142	0.12730346238564
8.48	37.34061842588	62.532042665749	0.12733890837036
8.872	37.240772933704	62.632280092524	0.12694697377178
9	37.205400794454	62.667792437619	0.12680676792681
9.2	36.892797407294	62.981812393676	0.12539019903057
9.48	36.884469452736	62.990076982974	0.12545356429034
9.872	36.808124836742	63.066732678305	0.12514248495372
10	36.780427909778	63.094543294384	0.12502879583794
10.2	36.490840854166	63.38543240244	0.12372674339438
10.48	36.495003462128	63.381180218327	0.12381631954529
10.872	36.437157225102	63.439281221126	0.12356155377194
11	36.415224961772	63.46130936932	0.12346566890716
11.2	36.14118100211	63.73658355278	0.12223544510979
11.48	36.153901539973	63.723758703411	0.12233975661569
11.872	36.107675829088	63.770208374793	0.12211579611916
12	36.089268201401	63.788701951518	0.12202984708169
12.2	35.825864164696	64.053288148214	0.12084768708993
12.48	35.84323064158	64.035811150408	0.12095820801174
12.872	35.803719464633	64.07552903269	0.12075150267701
13	35.78738949917	64.091939035186	0.12067146564418
13.2	35.532445340332	64.348031079628	0.11952358003996
13.48	35.552272924579	64.328091848615	0.11963522680641
13.872	35.517121158581	64.363439029119	0.11943981229996
14	35.502205318987	64.378430815572	0.11936386544104
14.2	35.254843620976	64.626913919928	0.1182424590961
14.48	35.276203317053	64.605443816204	0.11835286674292
14.872	35.244434246331	64.637399375055	0.1181663786141
15	35.230657979471	64.651248275615	0.11809374491362
15.2	34.990395754081	64.892608600191	0.11699564572769
15.48	35.012930642473	64.86996515626	0.11710420126753
15.872	34.984139984744	64.898934484232	0.11692553102406
16	34.971386877722	64.911757311672	0.11685581060556
16.2	34.737840355793	65.146380822118	0.11577882208978
16.48	34.761445866285	65.122668955429	0.11588517828659
16.872	34.735482585947	65.148804025634	0.11571338841862
17	34.723707142878	65.16064658221	0.11564627491184
17.2	34.496506891965	65.388905467173	0.11458764086245
17.48	34.521215694964	65.364092910279	0.11469139475719
17.872	34.49807297477	65.387401360178	0.11452566505231
18	34.487271477052	65.398267604173	0.11446091877585
18.2	34.266045822874	65.620536719565	0.11341745756105
18.48	34.291982416264	65.594499175454	0.11351840828189
18.872	34.271753840041	65.6148878812	0.11335827875916
19	34.261952293968	65.624751931834	0.11329577419801
19.2	34.046329960811	65.841405764529	0.11226427465999
19.48	34.073684660292	65.813952715063	0.11236262464519
19.872	34.05653470216	65.831257147375	0.1122081504647
20	34.047779666594	65.840072423423	0.11214790998286
20.2	33.837390746252	66.051483917338	0.11112533641027
20.48	33.86639621046	66.022382101312	0.11122168822853
20.872	33.852528859767	66.036397721591	0.1110734186425
21	33.844877006762	66.04410738634	0.11101560689878
21.2	33.639348962328	66.250651863917	0.10999917375515
21.48	33.670252007267	66.219653570401	0.11009442233217
21.872	33.659870960691	66.230175760928	0.10995327838135
22	33.653375791196	66.236726039586	0.10989816921784
22.2	33.452327102915	66.43878743452	0.10888546256533
22.48	33.485351002199	66.405668285354	0.10898071244656
22.872	33.478607273923	66.412544865494	0.1088478605821
23	33.473302039145	66.417902165319	0.10879579553637
23.2	33.276337056889	66.615877896628	0.10778504648298
23.48	33.311632559518	66.580485855999	0.10788158448284
23.872	33.308561145624	66.583680538092	0.10775831628396
24	33.304374938268	66.587909287737	0.10771577399521
24.2	33.112134349546	66.781129435756	0.10673621469785
24.48	33.148366115927	66.744801499417	0.10683238465545
24.872	33.146341350273	66.746976122111	0.10668252761548
25	33.142527508085	66.750847873817	0.1066246180977
25.2	32.954118409355	66.940350653947	0.1055309366986
25.48	32.992163727776	66.902213303706	0.10562296851774
25.872	32.993000225199	66.901485863335	0.10551391146575
26	32.989845880436	66.904683812213	0.10547030735093
26.2	32.799464713322	67.096079225346	0.10445606133242
26.48	32.838999327643	67.056428159812	0.10457251254483
26.872	32.841553009882	67.053972081529	0.1044749085885
27	32.839047848459	67.056518541991	0.10443360955037
