# Time [h]	MS [g]	Lignin [g]	Butyric [g]	Initial_Substrate [g]	Carbohydrates [g]	Substrate [g]	MO_AcidoLCFA [g]	MO_hydroM [g]	MO_Acetic [g]	Proteins [g]	AA [g]	MO_acetoM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_ButyricValeric [g]	Valeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Lipids [g]	MO_AcidoAA [g]	Acetic [g]
0.2	4.3731411651809	11648.658076552	1.2477864272534	0.0	255.97595835567	17.184243253836	136.99397099317	321.59247697555	103.35918852907	91.950806362471	2.7256932783998	186.45661530777	2.917741454736	76.882404561705	8.7682152528578	85.650619814563	113.42402171825	195.93642776605	0.40926029586911	5.9781793827614	702.25528188715	8.678269463856	10.50325623217	19.181525696026	6.1657691139162E-4	0.0029778713538212	0.0035944482652128	75.833504439962	102.42332616347	123.83262054726	
0.48	3.8396239483698	11648.729168936	1.8925913248473	0.0	227.83843941527	41.012051544213	136.96077876133	325.24644849857	103.73830449495	81.793358629066	2.738528016754	187.69756673128	5.7555450871752	69.192835742103	14.249454180201	83.442289922303	113.61640880488	196.26093734311	0.66987173764852	12.573308529169	704.31505953323	10.86754649257	5.9674584089267	16.835004901497	6.2029992174817E-4	0.0029168051561639	0.003537105077912	67.446351681261	103.15778951849	107.67008577939	
0.872	3.2353907586621	11648.933579933	1.8376940378146	0.0	193.93052915691	73.923325563607	136.93293454096	330.35983772954	104.25902958342	69.485956098186	2.2825054678739	189.38111324286	7.2992591518062	56.805273372492	13.063877023924	69.869150396416	114.0091475372	196.78507417277	0.65671093872438	20.074056851464	706.75606089307	11.891446392029	4.9590448960689	16.850491288098	5.6160964828032E-4	0.0025702262980604	0.0031318359463407	57.270474208502	104.07994820167	86.880457201768	
1.0	3.0592245454072	11649.028384731	1.7605839247204	0.0	184.04551482333	84.560738459886	136.9280519811	331.96822931997	104.42625029247	65.881416332041	2.1408305222747	189.91574520493	7.4545909181686	53.07664576455	11.67898154859	64.755627313141	114.1466155434	196.94489366085	0.62918811945128	22.148511957905	707.45902655161	11.976632914625	4.8250713193215	16.801704233947	5.3378412733197E-4	0.0024216817835502	0.0029554659108822	54.286876000957	104.34919710241	80.187828213774	
1.2	2.8068353722691	11649.183803621	1.6113251983425	0.0	169.65818293608	83.886987036667	136.92460402688	334.3995924544	104.68277876305	60.62911078941	1.9424430121557	190.72669919559	7.4089921696729	54.952683959221	17.544406293221	72.497090252442	114.3632115758	197.17572551135	0.57953090165615	25.047078842197	708.46908837544	11.999093135832	6.5784227827042	18.577515918536	4.8766751433709E-4	0.0022493520708337	0.0027370195851708	49.938168222063	104.73879265208	68.727016916973	
1.48	2.4928765977083	11649.397966515	1.4214928831991	0.0	151.45055439782	82.952772662089	136.92920335039	337.60368144272	105.02852912826	53.983553970707	1.70101560799	191.79559993857	7.0130237404708	47.988846724228	10.803877602261	58.792724326489	114.6589988025	197.45954238366	0.51381470539939	28.446228782591	709.71872233249	11.571478682521	4.9624549156705	16.533933598191	4.2445116693696E-4	0.0019354880421685	0.0023599392091055	44.43618143963	105.22654496334	53.624554451935	
1.872	2.1162579233528	11649.69146007	1.1949579860554	0.0	129.31978840476	81.662391959614	136.95609134474	341.66627933277	105.47330399564	45.908766659866	1.4191442542802	193.11184867447	6.1393427120276	39.809993209235	8.805810586005	48.61580379524	115.04041443283	197.78748035698	0.43385132385927	32.049457422206	711.18302158376	10.492463480047	4.885717638916	15.378181118963	3.4443384166118E-4	0.0016602438630239	0.0020046777046851	37.751437903318	105.80976268493	35.798445821256	
2.0	2.0053978194974	11649.789248689	1.1293084209736	0.0	122.82170517514	81.245365808892	136.96994900355	342.88940431004	105.6079752641	43.538486681191	1.336985844501	193.49554663449	5.8250548196767	37.580225683317	8.4021188501337	45.982344533451	115.1548890687	197.87964564114	0.41060080327898	32.974239532841	711.5996522671	10.075251897898	4.8828830842268	14.958134982125	3.1904603774408E-4	0.0015796162225468	0.0018986622602909	35.789323426927	105.97881980132	30.874943879693	
2.2	1.8463279696651	11649.940547801	1.0344257925821	0.0	113.34513550758	80.598031977477	136.99807673012	344.68235393869	105.80138925579	40.082430021819	1.2208371840611	194.02804122167	5.3300701510573	38.73184091168	12.609155579691	51.340996491371	115.32241412887	198.0095862367	0.37668800396462	34.209524542335	712.19304827602	9.369914023013	6.2733293569752	15.643243379988	2.8254222384434E-4	0.0014206615627275	0.0017032037865718	32.928538907936	106.22281427779	23.212824322592	
2.48	1.6465115358496	11650.149505706	0.91665039251977	0.0	101.35042153876	79.700441139504	137.05234497836	346.94123202103	106.03281812968	35.709365701039	1.0772813330486	194.63119335464	4.6659793582357	33.332637800226	8.333795159251	41.666432959477	115.53301801442	198.16518231851	0.33428569367754	35.479209506749	712.91581902087	8.1143283234675	4.6705160771831	12.784844400651	2.3700431948995E-4	0.0011789570669879	0.0014159613864779	29.308960960433	106.5268349232	15.740141809711	
