Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
16	5.5989558675632e-10	2.6994413546305e-09	6.7300786148649e-09	1.0840697809916e-10	5.4522871113681e-08	-0.0001212019905283	8.6614076769632e-14	0.1154546971402
16.2	5.4780907378041e-10	2.6429242112526e-09	6.8659679309694e-09	1.0505229799517e-10	5.3888444491364e-08	-0.00012223903438435	8.6614855535304e-14	0.11545365952587
16.48	5.3175413511593e-10	2.5676918038784e-09	6.7887059117945e-09	1.0068840028948e-10	5.3003635741687e-08	-0.00012383851428989	8.6616056827555e-14	0.11545205898827
16.872	5.1076897712618e-10	2.469181766312e-09	6.7761281635326e-09	9.5150956303435e-11	5.1746141237232e-08	-0.00012630205819698	8.6617906960208e-14	0.1154495940493
17	5.0424336919674e-10	2.4385180127926e-09	6.7846698244615e-09	9.3466364468877e-11	5.1336786311921e-08	-0.0001271396071568	8.6618535954719e-14	0.11544875606069
17.2	4.943389751848e-10	2.3916324383769e-09	6.9222199468725e-09	9.0941775901201e-11	5.0645011430112e-08	-0.00012850021743622	8.661955771198e-14	0.11544739483689
17.48	4.8112603742896e-10	2.3290407136077e-09	6.846929975686e-09	8.7643562460339e-11	4.9683776353074e-08	-0.00013052382597924	8.6621077555785e-14	0.11544537011275
17.872	4.6375159073064e-10	2.2467118283318e-09	6.8405431192359e-09	8.3430368798755e-11	4.8334103309817e-08	-0.00013352884517453	8.6623334443825e-14	0.11544236363363
18	4.5832376151707e-10	2.2209902128974e-09	6.8513716165624e-09	8.2141553336183e-11	4.7899149541603e-08	-0.000134529865822	8.6624086254714e-14	0.11544136215647
18.2	4.5006544301028e-10	2.1815905997347e-09	6.9905103778884e-09	8.0203740454006e-11	4.7175516962545e-08	-0.00013613334952078	8.6625290499731e-14	0.11543975803871
18.48	4.3900940950184e-10	2.1288274917041e-09	6.9164202057248e-09	7.7659161592733e-11	4.6178496410282e-08	-0.00013846989124478	8.6627045515096e-14	0.11543742035955
18.872	4.2440443140099e-10	2.0591377191601e-09	6.9152294515048e-09	7.4384907120946e-11	4.4800559824153e-08	-0.00014185827330923	8.6629590578544e-14	0.11543403051085
19	4.1982704434046e-10	2.0373008933361e-09	6.9280163218514e-09	7.337779373975e-11	4.4361750702035e-08	-0.00014297071869646	8.6630426166932e-14	0.11543291761207
19.2	4.1285081942653e-10	2.0038028220934e-09	7.0680763134337e-09	7.1858480667112e-11	4.3632388980819e-08	-0.00014473667994364	8.6631752601494e-14	0.11543115101956
19.48	4.0348833278533e-10	1.9588404620236e-09	6.9939370620977e-09	6.9853463154261e-11	4.264045166234e-08	-0.00014727847777105	8.6633662024008e-14	0.11542860809937
19.872	3.9107877093508e-10	1.8992708032842e-09	6.9965428042758e-09	6.7254975434755e-11	4.1294912285786e-08	-0.00015090562764478	8.6636386792781e-14	0.11542497953206
