# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
0.2	47.850450748435	-42.559501664759	0.3612438403989	5.6521929240745
0.48	46.881057750494	19.778112792934	0.16219695095385	66.821367494381
0.872	27.883294478188	27.051041056529	0.11631315185539	55.050648686572
1	18.680344388188	25.958763585117	0.096407069159492	44.735515042464
1.2	66.075319321238	64.862598482825	0.13328953270021	131.07120733676
1.48	9.5039449454473	19.363803602242	0.07250853536516	28.940257083055
1.872	12.724951893112	23.04952558146	0.055142831739472	35.829620306311
2	12.535411446618	22.51828128389	0.050935131463842	35.104627861971
2.2	42.564201722054	53.19462661326	0.069369204580013	95.828197539894
2.48	5.4613425224064	12.356369044242	0.031221809164648	17.848933375813
2.872	6.281522787306	13.284251178925	0.019601031842479	19.585374998073
3	5.9304188138793	12.748367608483	0.018596615002714	18.697383037365
3.2	19.461894277586	37.21915442584	0.021043647843728	56.70209235127
3.48	1.7378066492353	4.9749980188465	0.0075989347587713	6.7204036028406
3.872	2.3952973671941	7.0920067940714	0.0055405677915908	9.4928447290571
4	2.3530524296244	7.1869167907254	0.005242518212704	9.5452117385624
4.2	9.1828178952603	27.400813301554	0.012538710416747	36.596169907232
4.48	0.87807870872513	2.9623370938656	0.0048896262253739	3.8453054288161
4.872	1.3408655410893	5.0568143256134	0.0031774538660559	6.4008573205687
5	1.3285203330088	5.2146732446843	0.0029149689384452	6.5461085466315
5.2	5.698014899424	22.172842251638	0.0090359545960886	27.879893105658
5.48	0.58204357937157	2.1136645436928	0.0034331406617387	2.6991412637261
5.872	0.91289425516202	3.9820100748172	0.0022758055726073	4.8971801355518
6	0.90632620476883	4.1524856834154	0.0021180970664744	5.0609299852507
6.2	4.0712720136417	18.926061988341	0.0068448241270308	23.00417882611
6.48	0.42916412647074	1.5888906152307	0.0025692899125375	2.0206240316139
6.872	0.68705240771533	3.2841990348484	0.0017743032739492	3.9730257458377
7	0.68438380393899	3.455057527435	0.0016785024214575	4.1411198337955
7.2	3.1802330278633	16.758760734133	0.0055615109925172	19.944555272989
7.48	0.34398377565422	1.2163303911599	0.0020592933628036	1.5623734601769
7.872	0.55905930923474	2.7786529162369	0.0014644023165584	3.3391766277882
8	0.55912223484745	2.9431850928592	0.0014012267794033	3.503708554486
8.2	2.6696533438831	15.276719252508	0.0047761326764129	17.951148729068
8.48	0.2950850259932	0.89991739936467	0.0017292331249183	1.1967316584828
8.872	0.48411312746158	2.3634138097762	0.0012468247321336	2.8487737619699
9	0.485607085417	2.5207625689958	0.0012007010743217	3.0075703554871
9.2	2.3824389719666	14.281477504068	0.0042838678298165	16.668200343864
9.48	0.26553681564338	0.59091975482843	0.0014893216656363	0.85794589213745
9.872	0.43887505099561	1.9989501556755	0.0010700588074317	2.4388952654785
10	0.44025985362483	2.1558902457246	0.0010325854521787	2.5971826848016
10.2	2.23336113126	13.670166869374	0.0039654001063053	15.90749340074
10.48	0.24583719836667	0.30122702582125	0.0012955361089616	0.54835976029688
10.872	0.41078418997452	1.7064925524792	0.00091375658629991	2.11819049904
11	0.41078943545891	1.8733573051574	0.00088316566635185	2.2850299062827
11.2	2.1665503333036	13.368332310187	0.0037193741560154	15.538602017646
11.48	0.2312323156518	0.07649269369929	0.0011301443241272	0.30885515367522
11.872	0.39276377522173	1.5106972016626	0.00078063117998367	1.9042416080643
12	0.39121582457646	1.6902941051193	0.00075995235888393	2.0822698820547
12.2	2.1419749102669	13.268280246962	0.0034711260441789	15.413726283273
12.48	0.21934197995697	-0.074652408543585	0.00098542498753125	0.14567499640092
12.872	0.37984956920526	1.3884256729642	0.00067186408679955	1.7689471062562
13	0.37735978583375	1.5767614639963	0.0006622767857664	1.9547835266158
13.2	2.1336706877609	13.254303432489	0.0031998674507516	15.391173987701
13.48	0.20912301090301	-0.18055758045717	0.00085477082299446	0.02942020126883
13.872	0.36933832186073	1.3011478426925	0.00057864667199863	1.6710648112252
14	0.36646919843563	1.4942059425655	0.00057859458024635	1.8612537355814
14.2	2.1306153616545	13.260863857448	0.002930340338119	15.394409559441
14.48	0.20049564697793	-0.26726517068921	0.00074444393052046	-0.06602507978076
14.872	0.3605288972385	1.2255208547083	0.00050016944915532	1.5865499213959
15	0.35748685723802	1.421040298921	0.00050574632149725	1.7790329024805
15.2	2.1315680136855	13.270960409737	0.0027023382160579	15.405230761638
15.48	0.1933954773959	-0.34860649630996	0.00066788677701812	-0.15454313213704
15.872	0.3532517089788	1.1521386212331	0.00044303121077042	1.5058333614227
16	0.34997729237251	1.3492322819519	0.00044856643180174	1.6996581407562
16.2	2.1378204581743	13.288175832156	0.0025338490068208	15.428530139337
16.48	0.18732492705788	-0.43060139437949	0.00062419033507494	-0.24265227698653
16.872	0.34705713007828	1.0782048268712	0.0004061899209279	1.4256681468704
17	0.3433780963229	1.2768701236399	0.00040740030540212	1.6206556202682
17.2	2.149529513678	13.317982360011	0.0024081396060402	15.469920013296
17.48	0.18159242549157	-0.51519236363658	0.00059413406989288	-0.33300580407512
17.872	0.34129088775156	1.003321142008	0.00037773728005924	1.3449897670397
18	0.33702845500461	1.2039803136998	0.00037436377191497	1.5413831324764
18.2	2.1654649903491	13.361506146789	0.0022898491463003	15.529260986285
18.48	0.17565322238049	-0.60242520717212	0.00055549359265593	-0.42621649119898
18.872	0.33539817165993	0.92757946960426	0.00034450544054916	1.2633221467047
19	0.3304196038304	1.130692078712	0.00033974034150232	1.4614514228839
19.2	2.1839763481533	13.416073960168	0.0021473579687764	15.60219766629
19.48	0.16922117564511	-0.6919690480965	0.00049573816890493	-0.52225213428249
19.872	0.3290460905648	0.85068211169061	0.00029933490110609	1.1800275371565
20	0.32327373939733	1.0565224950854	0.00029756591594108	1.3800938003986
20.2	2.2038007701586	13.477718620906	0.0019628215918005	15.683482212656
20.48	0.16220463150032	-0.78405211143858	0.00041321670078044	-0.62143426323747
20.872	0.32207942244549	0.77163720041061	0.00024153469876347	1.0939581575549
21	0.31546963252249	0.98025390676915	0.00024656359430943	1.2959701028859
21.2	2.2243999993985	13.543336431902	0.0017336016110389	15.769470032911
21.48	0.1545898565909	-0.87967718749817	0.00031445643496846	-0.7247728744723
21.872	0.31441889395385	0.68903744571104	0.00017555697974387	1.0036318966446
22	0.30692296929136	0.9003755369299	0.00018955122373316	1.207488057445
22.2	2.2458152385736	13.611810492232	0.0014733351064825	15.859099065913
22.48	0.14633379242365	-0.97990983002215	0.00021299970877948	-0.83336303788973
22.872	0.30596984787372	0.60213236781953	0.00011040873200673	0.90821262442526
23	0.29749759623732	0.81628276210743	0.00013306164567232	1.1139134199904
23.2	2.268054754776	13.683851944609	0.0012115115859931	15.953118210971
23.48	0.13732737684897	-1.084212079761	0.00012727392735636	-0.94675742898468
23.872	0.29662307534603	0.5124829737786	5.7695056121379e-05	0.80916374418075
24	0.27446347027227	0.70880629302894	0.00021711206498127	0.98348687536619
24.2	2.390833376254	13.913361191618	0.0017560857598845	16.305950653632
24.48	0.22415482013502	-0.94165005261745	0.00037695954068158	-0.71711827294175
24.872	0.44196710619188	0.8087572857419	0.00024531197074974	1.2509697039045
25	0.44062642259746	1.050868339634	0.00028126553626049	1.4917760277677
25.2	2.7612496774358	14.710957645946	0.00059713187939875	17.472804455261
25.48	0.15610744043576	-1.1437359647794	5.4770425803438e-05	-0.98757375391787
25.872	0.31088965514137	0.49388525771716	0.0001180190760101	0.80489293193453
26	0.29427354325295	0.72824734183663	0.00015268443171769	1.0226735695213
26.2	2.4993036994689	14.476015874797	0.0010515019220106	16.976371076188
26.48	0.11905059214702	-1.2750689566162	0.0002027259225716	-1.1558156385466
26.872	0.2958937342384	0.44057146885567	0.00012437083848862	0.73658957393256
27	0.28593214445061	0.68473906237432	0.00013119951978871	0.97080240634471
27.2	2.4946508255829	14.452061801557	0.0010329549952104	16.947745582135
27.48	0.12365344182521	-1.2826818064056	0.00020716645596477	-1.1588211981244
27.872	0.30150919941504	0.43903546716032	0.0001177243290126	0.74066239090437
28	0.29081383762686	0.68309554302881	0.00011862021410871	0.97402800086978
28.2	2.5164937838014	14.490947624693	0.0010248830261853	17.00846629152
28.48	0.1258410728424	-1.2889133306248	0.00021317994038352	-1.162859077842
28.872	0.30380603079813	0.43623844506832	0.00011382728130029	0.74015830314775
29	0.29236613024952	0.68055056052763	0.00011015694055668	0.9730268477177
29.2	2.5323286215658	14.533962534005	0.0010175214995445	17.06730867707
29.48	0.12520297620777	-1.2988611186865	0.00021599656421393	-1.1734421459145
29.872	0.30321449233938	0.42982774553675	0.00010999730204776	0.73315223517818
30	0.29129687701634	0.67459426287586	0.00010338546569105	0.9659945253579
30.2	2.5400183891244	14.564154623161	0.0010059422111117	17.105178954497
30.48	0.12318360580943	-1.3103789932014	0.00021501824653606	-1.1869803691454
30.872	0.30102757038262	0.42087383111864	0.00010573303513241	0.7220071345364
31	0.28880558706723	0.66601988081993	9.749696296699e-05	0.95492296485013
31.2	2.5409676993985	14.578420034076	0.00098999091343144	17.120377724388
31.48	0.12059675614796	-1.3223072907638	0.00021138649947386	-1.2014991481163
31.872	0.29800889501113	0.41019264815883	0.00010122413389237	0.70830276730385
32	0.28558179136251	0.65555899641723	9.2212130542446e-05	0.94123299991028
32.2	2.5369186621504	14.57860713627	0.0009708941709935	17.116496692591
32.48	0.11782317331221	-1.3342255319208	0.00020629259367787	-1.2161960660149
32.872	0.29456950496537	0.39834530807498	9.6732239565917e-05	0.69301154527991
33	0.28199263415398	0.64378160978355	8.7426257154322e-05	0.92586167019468
33.2	2.529388296926	14.567945612892	0.00094990777011	17.098283817588
33.48	0.11502725363626	-1.3459968243605	0.00020055405148604	-1.2307690166727
33.872	0.29093083820333	0.38575395096776	9.2431585136116e-05	0.67677722075623
34	0.27823528423889	0.63114649236499	8.3083584884358e-05	0.90946486018876
34.2	2.5195513049233	14.549568968693	0.00092801300279638	17.070048286619
34.48	0.11227551345883	-1.3575635692556	0.00019464173630595	-1.2450934140605
34.872	0.28721597501837	0.37274985886635	8.8399597466498e-05	0.66005423348219
35	0.27441989728806	0.6180212095284	7.9134110520921e-05	0.89252024092698
35.2	2.50826033302	14.52601487416	0.00090587740812137	17.035181084588
35.48	0.10959316665752	-1.3688829047091	0.00018878997672924	-1.2591009480748
35.872	0.28349624471305	0.3595891766518	8.4648030563419e-05	0.64317006939541
36	0.27061108293215	0.60468942441653	7.552553810001e-05	0.87537603288678
36.2	2.4961087596945	14.499160188059	0.00088391962058287	16.996152867374
36.48	0.10698900471812	-1.3799154492627	0.00018310227438264	-1.2727433422702
36.872	0.27981448176897	0.34646193348086	8.1158050573894e-05	0.6263575733004
37	0.26684819630908	0.59135969353544	7.2208281931035e-05	0.85828009812645
37.2	2.4834974721546	14.470319847183	0.00086239168814423	16.954679711025
37.48	0.1044655425736	-1.390627741722	0.00017762094961595	-1.2859845781988
37.872	0.27619684777111	0.33350249432647	7.7903015869109e-05	0.60977724511345
38	0.26315555082769	0.57817812804343	6.9140363393766e-05	0.84140281923451
38.2	2.4706912937254	14.440383418978	0.00084144280918186	16.911916155513
38.48	0.10202286588011	-1.4009948894775	0.00017236286903866	-1.2987996607284
38.872	0.27265918142744	0.32080140711684	7.4858533544419e-05	0.59353544707783
39	0.25954794484441	0.56524253005577	6.6288782794511e-05	0.82485676368298
39.2	2.4578618384008	14.409938372953	0.00082115991862419	16.868621371272
39.48	0.099660015741218	-1.4110008723556	0.00016733438238857	-1.311173522232
39.872	0.26921068133903	0.30841674013166	7.2004910431951e-05	0.57769942638112
40	0.25603394323716	0.55261542261256	6.3628396531228e-05	0.80871299424625
40.2	2.4451181447064	14.379365498304	0.00080159119735024	16.825285234208
40.48	0.097375497110061	-1.4206372662028	0.00016253646574383	-1.323099232627
40.872	0.26585619907678	0.29638355392017	6.932646505801e-05	0.56230907946201
41	0.2526179795931	0.54033461069028	6.1139917312099e-05	0.79301373020069
41.2	2.4325277909349	14.348907229563	0.00078275937434452	16.782217779872
41.48	0.095167496775618	-1.4299014936056	0.00015796630837621	-1.3345760305216
41.872	0.26259773256875	0.28472108968103	6.6810168191842e-05	0.54738563241797
42	0.24930175672978	0.52842102735309	5.8808036310004e-05	0.77778159211919
42.2	2.420131138551	14.318714531186	0.00076466963533361	16.739610339373
42.48	0.093034003140247	-1.4387952311029	0.00015361806298944	-1.3456076098996
42.872	0.25943541576186	0.27343788058216	6.444457590261e-05	0.53293774091992
43	0.24608518766435	0.51688424017862	5.6620040180241e-05	0.76302604788315
43.2	2.4079508201631	14.288878359844	0.00074731484099505	16.697576494848
43.48	0.090972881399105	-1.4473231966392	0.00014948359666022	-1.3562008316434
43.872	0.25636817476186	0.26253525271265	6.2219231856953e-05	0.51896564670637
44	0.24296702333405	0.50572619457492	5.4564933440075e-05	0.74874778284242
44.2	2.3959980163237	14.259450563201	0.00073067933134274	16.656179258856
44.48	0.088981922751381	-1.4554922813153	0.00014555330851607	-1.3663648052554
44.872	0.2533941608783	0.25200968808365	6.0124418174457e-05	0.50546397338012
45	0.23994526786832	0.49494373257122	5.2632935909801e-05	0.73494163337545
45.2	2.384276587144	14.23045770619	0.00071474183098469	16.615449035165
45.48	0.087058876539712	-1.4633109316994	0.00014181688057343	-1.3761102382791
45.872	0.25051103616863	0.24185442816554	5.8151086990342e-05	0.49242361542116
46	0.23701745287143	0.48453029875575	5.0815209821228e-05	0.721598566837
46.2	2.3727857808901	14.201910195636	0.00069947765520384	16.575395454181
46.48	0.085201472511238	-1.4707886919609	0.00013826385714102	-1.3854489555926
46.872	0.24771616297385	0.2320605799235	5.6290851798124e-05	0.47983303374915
47	0.23418082012573	0.47447711347284	4.9103707077012e-05	0.70870703730565
47.2	2.3615219997929	14.173808277202	0.00068486032472198	16.536015137319
47.48	0.083407438130629	-1.4779358477682	0.0001348840258716	-1.3943935256117
47.872	0.24500673141663	0.22261789218824	5.4535977753717e-05	0.46767915958262
48	0.2188876970023	0.44218302125157	0.00019409365294242	0.66126481190681
48.2	2.4529850503622	14.302894381929	0.0014819346409389	16.757361366932
48.48	0.18044943047682	-1.2277349102496	0.00042030409654872	-1.0468651756763
48.872	0.40127184794391	0.60919098550872	0.00024042889684872	1.0107032623495
49	0.39714997607168	0.8716971390204	0.00024178575482428	1.2690889008469
49.2	2.7942333362795	14.977287235493	0.00037098881819908	17.77189156059
49.48	0.11955398658716	-1.3408453608814	0.00010813316476221	-1.2211832411295
49.872	0.27556873361573	0.35550735162235	0.00014621888185118	0.63122230411993
50	0.25739317531827	0.60462122910868	0.00015266384219065	0.86216706826914
50.2	2.4985395488894	14.63060388221	0.00097612248318557	17.130119553582
50.48	0.091128364348896	-1.3979558465972	0.0002648855856467	-1.3065625966627
50.872	0.26830854780812	0.35672747446128	0.00015196840127622	0.62518799067068
51	0.25756576442261	0.61071804439775	0.00013699358803865	0.8684208024084
51.2	2.4704486359852	14.512911108041	0.001013167981197	16.984372912007
51.48	0.10336563559566	-1.3476848943615	0.00025503119543572	-1.2440642275704
51.872	0.28038023498366	0.39436800713849	0.0001389801965049	0.67488722231865
52	0.26951386278475	0.64383073010402	0.00012519396098152	0.91346978684975
52.2	2.4741406064869	14.470989361951	0.0010334305082149	16.946163398946
52.48	0.11151861588117	-1.3130468244636	0.00024836379431681	-1.2012798447881
52.872	0.28749595112101	0.41751304541989	0.00012987605784086	0.70513887259874
53	0.27625559913692	0.6638668958399	0.00011670512088886	0.94023920009771
53.2	2.4762412204134	14.450059252839	0.0010418490692099	16.927342322321
53.48	0.11524289241608	-1.2955903723793	0.0002426700068505	-1.1801048099563
53.872	0.29029630199327	0.42753591763277	0.00012268045665298	0.71795490008269
54	0.27878851592002	0.67196167833043	0.00010986604840041	0.95086006029885
54.2	2.4739307816067	14.432657739877	0.0010400064615321	16.907628527945
54.48	0.11626204249977	-1.2893411743324	0.00023655954632147	-1.1728425722863
54.872	0.29039476823132	0.42868837743706	0.00011641587576294	0.71919956154414
55	0.27869809553007	0.67187686151064	0.00010396534060086	0.9506789223813
55.2	2.4677844418189	14.412848633152	0.0010302099510481	16.881663284922
55.48	0.11571219226748	-1.290014983666	0.00022977444846944	-1.17407301695
55.872	0.28885876775215	0.4240639784645	0.00011065230815139	0.71303339852479
56	0.27701987198982	0.66640210125394	9.863950324813e-05	0.94352061274701
56.2	2.4587544683691	14.389127919576	0.001014765298599	16.848897153243
56.48	0.1142612736549	-1.2949465794027	0.00022253178368407	-1.1804627739641
56.872	0.28634507459797	0.41571892219719	0.00010525032607899	0.70216924712123
57	0.27439108109929	0.65742486814106	9.3723429663456e-05	0.93190967267001
57.2	2.4477164375044	14.361759015883	0.0009955423745453	16.810470995762
57.48	0.11229862411101	-1.3024938595308	0.00021511270610778	-1.1899801227137
57.872	0.28325708747851	0.40501292634129	0.00010017570345056	0.68837018952325
58	0.27120384109282	0.64621380313227	8.9143034614965e-05	0.9175067872597
58.2	2.4353730762756	14.331590786309	0.00097397848966868	16.767937841074
58.48	0.11005314924972	-1.3116278579566	0.00020774515603359	-1.2013669635508
58.872	0.27984484543027	0.39285458654855	9.5422106659701e-05	0.67279485408548
59	0.26770183394211	0.63362833322648	8.4862221100967e-05	0.90141502938968
59.2	2.4222502928782	14.299539718152	0.0009511392962458	16.722741150326
59.48	0.10766130285147	-1.3216876338542	0.00020058391632858	-1.2138257470864
59.872	0.27626501801719	0.37985863295767	9.0984985404532e-05	0.65621463596026
60	0.26403829045642	0.62025601907981	8.0859999091868e-05	0.88437516953532
