# Time [h]	All Liquid [L/h]	MS [g/L]	Butyric [g/L]	AA [g/L]	Propionic [g/L]	Valeric [g/L]	LCFA [g/L]	Acetic [g/L]
47	9.9454392953559	0.0014376281046855	0.00050411130834249	0.00029911064766825	0.0021185124402227	8.7279167385706e-05	0.0015143257212232	0.015500906664954
47.2	9.9456968815104	0.0014262129681456	0.00050012072034572	0.00029673913978643	0.0021016123875839	8.658940731686e-05	0.0015012067590896	0.015467126491062
47.48	9.9460536139323	0.0014103927839907	0.00049458921964467	0.00029345232970985	0.0020781887383761	8.5633256903953e-05	0.0014830491757357	0.015420336281681
47.872	9.9465461856554	0.0013885511449278	0.00048695181533532	0.00028891438079171	0.0020458527288716	8.4313026136148e-05	0.0014580324117903	0.015355775474901
48	10.029459674913	0.001374755395632	0.0004998842696032	0.00028632793688761	0.0020495423863695	8.5090019055075e-05	0.0014485868145532	0.015725728283475
48.2	10.021402803602	0.0013755385028235	0.00067187131666258	0.00028541310168981	0.0023795494354464	9.8026051466285e-05	0.0014378227542302	0.019909892897462
48.48	10.014317426107	0.0014394542399734	0.00080923026989957	0.00029548593281216	0.0027373250716977	0.00010840632934077	0.0014341617643954	0.023161117465688
48.872	10.006821866753	0.0016396716568706	0.00092380128634498	0.00033230741480917	0.0031432964543787	0.00011939112133583	0.0014599680904257	0.025429457003359
49	10.004413790582	0.0017275115130471	0.00095664212179499	0.00034917095146348	0.0032714649071234	0.00012338070585011	0.0014783265505894	0.025934574226606
49.2	9.9258226264106	0.001875176729888	0.00082405533388641	0.00037863647888302	0.0031219062081265	0.00011606694740433	0.0015159208053143	0.022138677951637
49.48	9.9278038760851	0.0020577355721017	0.00075111607206111	0.00041718034262682	0.0030348260443949	0.00011591402681217	0.0015814371614456	0.019387373189259
49.872	9.9265334268663	0.0022702288384012	0.00075258896949885	0.00046291298914937	0.0030714604731326	0.00012405736310066	0.001692924790851	0.018046209778735
50	9.9257338479818	0.0023313403058951	0.00076373308054161	0.00047607243649589	0.0031065105196041	0.00012737783157512	0.0017326890731694	0.017897617846374
50.2	9.9243131608073	0.0024194773484169	0.00078648600984886	0.00049503791081065	0.0031776707707723	0.0001327455200517	0.0017975768555446	0.017834193696377
50.48	9.9222373879123	0.0025292302091575	0.00082241794434598	0.00051863951810803	0.0032977523176525	0.00014006239608658	0.0018924331673911	0.017932065151567
50.872	9.9195093707682	0.0026589352122862	0.00087146806725861	0.00054654327824874	0.003480155144883	0.00014924777861158	0.0020289741686249	0.018210916632656
51	9.9186969941406	0.002695901900842	0.00088625112038688	0.00055450845429205	0.0035389793048284	0.00015193703988037	0.002073432026169	0.01831157958475
51.2	9.9175114596354	0.0027487879862852	0.00090786673883754	0.0005659057128157	0.003628594871713	0.00015582433871757	0.00214242932647	0.018470077973683
51.48	9.9160309791667	0.0028133779231853	0.00093491361587338	0.00057984917446131	0.0037466968034198	0.00016064085855391	0.0022371295199526	0.018684168312006
51.872	9.9143021509332	0.0028869950857941	0.00096656782686446	0.00059579491468805	0.0038933457874925	0.00016624337417685	0.002363839797134	0.018954902896228
52	9.9138179844835	0.0029072577057826	0.00097546837718316	0.0006002017855536	0.0039361390197786	0.00016781616968057	0.0024032480849558	0.019034763734152
52.2	9.9131360801866	0.002935488655582	0.00098801739559483	0.00060635283804227	0.0039978689481749	0.00017003303652861	0.002462735272888	0.0191508088115
52.48	9.912327188151	0.0029683725280695	0.0010029847508523	0.00061355407422481	0.0040738519724161	0.00017267855882036	0.0025413560778135	0.01929534056588
52.872	9.9114575480686	0.0030026331186975	0.0010193142047811	0.00062113536256226	0.0041605465701924	0.00017557202348857	0.0026414984953826	0.019463460623212
53	9.9112325211589	0.0030112074637964	0.0010236207658889	0.00062305682428413	0.0041843034357301	0.00017633760149752	0.0026715723590394	0.019510307189055
53.2	9.9109355029297	0.0030222000958114	0.0010293917210814	0.00062554616182597	0.0042170938652613	0.00017736648042151	0.0027159382171741	0.019575809126976
53.48	9.9106247038845	0.0030329900046985	0.0010356528945652	0.00062805409640535	0.0042546410656036	0.00017848950776002	0.0027726165066882	0.019652500120788
53.872	9.9103762049696	0.0030400037642429	0.0010412193938549	0.00062984597114876	0.0042922440045367	0.00017950362161024	0.0028413064990962	0.01973254157252
54	9.9103361120877	0.003040526586731	0.0010423355668474	0.00063005523127052	0.0043011962555497	0.0001797123841319	0.0028611231734884	0.019752481262392
54.2	9.9103116263021	0.0030396993640436	0.0010434260320907	0.0006300323707934	0.0043120672183023	0.00017992456632092	0.0028895368905504	0.019777785781824
54.48	9.9103499079861	0.0030354409431054	0.0010437181716541	0.00062934058555723	0.004321362722012	0.00018000623957165	0.0029242082417019	0.019801970347414
54.872	9.9105310208333	0.0030240824086544	0.0010419733133482	0.00062722312526776	0.0043239694130535	0.00017974475510374	0.0029631282463821	0.019815751310894
55	9.9106177559679	0.0030192131773634	0.001040936691614	0.00062628413114845	0.0043225483025592	0.0001795778668007	0.0029735762073446	0.019815787913831
55.2	9.9107789190538	0.0030105217272818	0.0010388836084264	0.00062458640104149	0.0043182132721622	0.00017924145222921	0.0029877281474301	0.01981166183795
55.48	9.9110527064887	0.0029963379483141	0.001035196037017	0.00062177931635947	0.0043081614978011	0.00017862845082216	0.0030032786230598	0.019797934699478
55.872	9.9115198162977	0.0029730139814014	0.0010286293332658	0.00061710899997646	0.0042871782145496	0.00017752492850957	0.0030172397715859	0.019764719048149
56	9.9116901748047	0.0029646642876008	0.0010261848974737	0.00061542689034685	0.0042788389791253	0.0001771121058737	0.003020016211324	0.019750811439382
56.2	9.9119728490668	0.0029509372826797	0.0010220883544583	0.00061265318787564	0.0042644331939428	0.00017641861123787	0.0030226616757474	0.019726233710445
56.48	9.9123990852865	0.0029304684537565	0.001015838028768	0.00060850176181985	0.0042416972406605	0.00017535757130715	0.0030230978579584	0.019686471031393
56.872	9.9130483552517	0.0028996926478651	0.0010062101952346	0.00060223497135544	0.004205469005109	0.00017371847450465	0.0030178486559116	0.019621504644681
57	9.9132713489583	0.0028892030119235	0.001002882205649	0.0006000939828152	0.0041927080970397	0.00017315097338335	0.0030148272543645	0.019598289923374
57.2	9.9136297494575	0.0028724131730429	0.00099751362549094	0.00059666246797841	0.0041719148844848	0.00017223468053453	0.0030088778348168	0.019560174966239
57.48	9.9141496032986	0.0028481822716951	0.00098968875601055	0.0005917016980333	0.0041412292786053	0.00017089763019634	0.0029982087670625	0.019503393934202
57.872	9.9149082300347	0.0028130581411854	0.00097821858578163	0.00058449689184472	0.0040956198566079	0.00016893516393058	0.0029791513946507	0.019418051532555
58	9.9151622049696	0.0028013464425458	0.00097436810055898	0.00058209182326458	0.0040801791756979	0.0001682758562196	0.0029720266409933	0.019388950577091
58.2	9.9155645733507	0.0027828379414269	0.00096825692527461	0.00057828784675244	0.0040555571346629	0.00016722896830969	0.0029600555014655	0.019342362165351
58.48	9.916137508355	0.0027565547070747	0.00095953223872161	0.00057288083066095	0.0040201902893448	0.00016573343374742	0.0029417179542238	0.019275100241471
58.872	9.9169556676432	0.0027191710108344	0.00094704617341829	0.00056518183043964	0.0039692152437207	0.00016359158930385	0.0029133141106624	0.019177523885095
59	9.9172259088542	0.002706852657933	0.00094291687678611	0.00056264344007652	0.0039522812366612	0.00016288293870506	0.002903452577954	0.019144964962632
59.2	9.9176507177734	0.0026875229482547	0.00093641931477733	0.00055865782909992	0.0039255669133257	0.00016176753771035	0.0028875047183851	0.019093477892837
59.48	9.9182493661024	0.0026603234030971	0.00092724665593321	0.00055304622023304	0.0038877258567323	0.000160192290238	0.0028641769091017	0.019020315227692
59.872	9.9190937395833	0.0026220593673928	0.00091429468565618	0.00054514656696279	0.0038340782971765	0.00015796698177427	0.0028298202398567	0.018916154227301
60	9.9193704347873	0.0026095391633086	0.00091004803835019	0.00054256098855859	0.0038164428824875	0.00015723715110876	0.00281824536969	0.01888181134163
