# Time [h]	Carbondioxide [g/L/h]	Methane [g/L/h]	Hydrogen [g/L/h]
25.48	0.10719375609279	0.15344333550582	3.0039473017591e-06
25.872	0.051245155451437	0.070045946152241	1.3949216767045e-06
26	0.046881362619176	0.063549452642061	1.2722416525413e-06
26.2	0.41914281688818	0.6467745278549	1.0559991675923e-05
26.48	0.097177133684923	0.13906077974013	2.5542244297517e-06
26.872	0.04669186262491	0.063804091845152	1.2035509268867e-06
27	0.043575413561958	0.05903442506852	1.1183380525847e-06
27.2	0.41746407786044	0.64392802626675	1.0024307964098e-05
27.48	0.096664102185987	0.13810871147713	2.4303539134724e-06
27.872	0.04677934120526	0.063734458909591	1.1511996230965e-06
28	0.043749780772122	0.059073015945231	1.0704378965191e-06
28.2	0.42019560656167	0.6457466287972	9.6763652830125e-06
28.48	0.0973301483128	0.1384654411379	2.3567104542085e-06
28.872	0.047018921073354	0.063757445016597	1.1140480070362e-06
29	0.043925560076615	0.059024742682028	1.0339705999725e-06
29.2	0.4230069629494	0.6474172539897	9.4189632087267e-06
29.48	0.097799555096037	0.13852978478178	2.2971912870316e-06
29.872	0.046986866529941	0.063438077113856	1.0799744014986e-06
30	0.043827006240333	0.058640235094806	1.0003137879159e-06
30.2	0.42492443971889	0.64829119046822	9.2056587116748e-06
30.48	0.097924233462205	0.1382503509954	2.2420748268809e-06
30.872	0.046713419520469	0.062871082886784	1.0464296295388e-06
31	0.043501674244864	0.058027043128743	9.6735836685353e-07
31.2	0.42582630082914	0.64838238178897	9.0069714122337e-06
31.48	0.097738266252014	0.13770566949969	2.1867680899741e-06
31.872	0.046259309107061	0.062142141674191	1.0123105342112e-06
32	0.043010652177982	0.057267509937612	9.3410205600831e-07
32.2	0.42585884916124	0.64784104077138	8.8089070734987e-06
32.48	0.097309876057786	0.13696944482136	2.1297526931458e-06
32.872	0.045677740104661	0.061308013228209	9.7747192347987e-07
33	0.042404635626897	0.056414566216363	9.0039807861823e-07
33.2	0.42523325123653	0.64683400611347	8.6075267479223e-06
33.48	0.096707473356184	0.13610154615717	2.0712316215653e-06
33.872	0.045011487026153	0.060408012397043	9.4229481795335e-07
34	0.041723499488743	0.055504427496216	8.6657577154819e-07
34.2	0.42414530794112	0.64550587067678	8.4037679271337e-06
34.48	0.095988627984736	0.13514888592593	2.0120885726492e-06
34.872	0.044293491890845	0.059470736465131	9.0731900812977e-07
35	0.040997610757444	0.054563280579084	8.3310702396302e-07
35.2	0.42275022444899	0.64396898822881	8.2001261638514e-06
35.48	0.095197564996839	0.13414698131302	1.953273283053e-06
35.872	0.043548120671563	0.058517187759643	8.7302855900096e-07
36	0.040249282915535	0.053610286909545	8.0041254653443e-07
36.2	0.42116130133107	0.64230519136053	7.9990150664302e-06
36.48	0.094366289113737	0.13312172956418	1.8955409326332e-06
36.872	0.042792700351349	0.057562493525507	8.3977446116667e-07
37	0.039494308239472	0.05265920095143	7.687934304594e-07
37.2	0.41945720427533	0.64057153631847	7.80222328847e-06
37.48	0.093516979310129	0.13209132269496	1.8394034737616e-06
37.872	0.04203910393243	0.056617195384707	8.0777592936536e-07
38	0.03874346166207	0.051719569270753	7.3843346401612e-07
38.2	0.41769078671553	0.63880656457985	7.6109024935044e-06
38.48	0.092664496196427	0.1310680991506	1.7851703344552e-06
38.872	0.04129518613631	0.055688363128056	7.7715059036145e-07
39	0.038003837163491	0.050797760533484	7.0942676072182e-07
39.2	0.4158967472473	0.63703567365884	7.4257250475182e-06
39.48	0.091818515231436	0.13006014945585	1.7330078818035e-06
39.872	0.040565959592997	0.054780540037666	7.4794679480153e-07
40	0.037279932704358	0.04989783613432	6.8180675891586e-07
40.2	0.41409744425038	0.63527523343501	7.2470455316973e-06
40.48	0.090985158792733	0.12907259017979	1.6829890898855e-06
40.872	0.039854487664187	0.053896494083107	7.2016854295578e-07
41	0.036574469332688	0.049022239257606	6.555683414442e-07
41.2	0.41230701549315	0.63353554263321	7.0750167487827e-06
41.48	0.090168166849872	0.12810850811999	1.6351275883353e-06
41.872	0.039162524844613	0.053037777066622	6.9379215924008e-07
42	0.035888976460238	0.048172305780171	6.3068250943765e-07
42.2	0.41053418784813	0.63182287001803	6.9096613369228e-06
42.48	0.089369703685167	0.1271696270504	1.5893990112573e-06
42.872	0.038490958158682	0.052205120118052	6.687767773236e-07
43	0.035224194108161	0.047348624441457	6.0710555840844e-07
43.2	0.40878415562514	0.63014083137349	6.7509137997306e-06
43.48	0.088590900194374	0.12625676315661	1.5457541533989e-06
43.872	0.037840103914637	0.051398704293535	6.4507092002392e-07
44	0.034580342858601	0.046551282781207	5.8478482828526e-07
44.2	0.40705982433172	0.62849130729498	6.5986463421879e-06
44.48	0.087832214148149	0.12537013120968	1.5041274484202e-06
44.872	0.037209904968315	0.050618343032044	6.226168107432e-07
45	0.033957303220337	0.04578003295442	5.6366248154079e-07
45.2	0.40536263040881	0.62687505184223	6.4526867561097e-06
45.48	0.087093668436666	0.12450954945047	1.4644428588104e-06
45.872	0.036600061782676	0.049863605357802	6.0135336636426e-07
46	0.033354734933555	0.045034403948555	5.4367813833578e-07
46.2	0.40369307945613	0.62529209551854	6.312832267134e-06
46.48	0.086375008666008	0.12367457736258	1.4266182232637e-06
46.872	0.036010120049049	0.04913390008746	5.8121835501557e-07
47	0.032772156942336	0.044313778605233	5.2477078263517e-07
47.2	0.40205109769041	0.62374201173333	6.1788607535099e-06
47.48	0.085675807528938	0.12286460908755	1.3905685293799e-06
47.872	0.035439529737071	0.048428534247983	5.6214995515956e-07
48	0.031438249522111	0.04259679068544	5.1302411159437e-07
48.2	0.40840017481654	0.6306889272092	7.8101846385354e-06
48.48	0.097677682248003	0.13865898115806	2.133763444766e-06
48.872	0.056337311558309	0.075315937050209	1.2610994201361e-06
49	0.055357038348197	0.07305298047643	1.2490163458788e-06
49.2	0.45388829383863	0.67521527878031	8.2604095530511e-06
49.48	0.10505569972242	0.1446149309416	1.9607270484926e-06
49.872	0.045777936481246	0.060280435178634	8.7155910220444e-07
50	0.041290685154973	0.053975003252669	7.9317333379446e-07
50.2	0.42830672090446	0.64609897821243	8.0943222374824e-06
50.48	0.095104168660491	0.13297299702294	1.9665444532188e-06
50.872	0.042936417574704	0.05747307205226	9.0273370112441e-07
51	0.039818637288891	0.05290027020517	8.4003527698869e-07
51.2	0.42036735821979	0.6417248357966	8.6354205610098e-06
51.48	0.094813308335316	0.13415665037866	2.1039746812069e-06
51.872	0.044309191603648	0.059953582337387	9.849558306189e-07
52	0.041316805324548	0.055460653535912	9.1760153407718e-07
52.2	0.41797455541051	0.64202052076562	8.9712349283247e-06
52.48	0.095456372486621	0.13591548819717	2.1972353141889e-06
