# Time [h]	FOS [g/L]	COD [g/L]	pH [1]
28.2	0.014099083735596	0.060043762485694	0.93792915593756
28.48	0.014137690505002	0.059034478413799	0.93793186530861
28.872	0.014175851807654	0.057779329842584	0.93793511475604
29	0.014184551686201	0.057471436911165	0.93793605612092
29.2	0.01418966877878	0.058481791269698	0.93793742858571
29.48	0.014191072736364	0.057598977150122	0.93793921869514
29.872	0.014181615029886	0.056469219309433	0.93794144250426
30	0.014175908069374	0.056192754935308	0.93794210632774
30.2	0.014161670903769	0.05727336443112	0.9379430899618
30.48	0.0141376797965	0.056463546656993	0.93794441088143
30.872	0.014096302572714	0.055405674043611	0.93794611557535
31	0.014081038809458	0.055147131712543	0.93794664057404
31.2	0.014053796855699	0.05626790315192	0.93794743132028
31.48	0.014012965515072	0.055499086314775	0.93794852220431
31.872	0.013950703222283	0.054480660849499	0.93794997876694
32	0.013929244614738	0.054231795335871	0.93795043913519
32.2	0.013893503824212	0.055374385754863	0.93795114169506
32.48	0.01384180832543	0.05462780609015	0.93795212986205
32.872	0.013766291789923	0.053630259896625	0.93795348081087
33	0.013740952738505	0.053386441696809	0.93795391498756
33.2	0.013699892979549	0.054540490914222	0.93795458295384
33.48	0.013641514833054	0.053806181730002	0.93795553220872
33.872	0.01355805153514	0.052820184810553	0.93795684617473
34	0.013530436507453	0.05257920047237	0.93795727193073
34.2	0.013486305380552	0.053739433159035	0.93795792933179
34.48	0.013424180447757	0.053012845355207	0.93795886684082
34.872	0.013336474535778	0.052034648026632	0.93796017018915
35	0.013307698939881	0.051795723858832	0.93796059358558
35.2	0.013262077648626	0.052959800636531	0.93796124786324
35.48	0.013198257731606	0.052239360660237	0.93796218061651
35.872	0.013108879723698	0.051268152156768	0.93796347714024
36	0.013079713758538	0.051031246578244	0.93796389815488
36.2	0.013033699627385	0.052198343815652	0.93796454831975
36.48	0.012969598693435	0.051483885932167	0.93796547342332
36.872	0.012880305157534	0.050520124086866	0.93796675653768
37	0.012851271877432	0.050285484398727	0.93796717251899
37.2	0.012805610144123	0.051455458188134	0.93796781410452
37.48	0.012742180999246	0.050747338002124	0.93796872490717
37.872	0.012654143562092	0.049791834444604	0.93796998469957
38	0.012625589119552	0.049559760080119	0.93797039231817
38.2	0.012580771375677	0.050732707604395	0.93797102012739
38.48	0.012518636669325	0.050031367023516	0.93797190951171
38.872	0.012432611000687	0.049084866422696	0.93797313634973
39	0.012404756331527	0.048855606118319	0.9379735325567
39.2	0.012361094494077	0.050031663588812	0.93797414197018
39.48	0.012300644399459	0.049337455515201	0.93797500384228
39.872	0.012217095311169	0.048400491547706	0.93797618986755
40	0.012190074218246	0.048174214022732	0.93797657225704
40.2	0.012147755350057	0.04935347930723	0.93797715969471
40.48	0.012089219416333	0.048666621942843	0.93797798944779
40.872	0.012008412150817	0.047739504451651	0.93797912891872
41	0.011982298945154	0.047516302480192	0.93797949577748
41.2	0.01194142496305	0.048698815502865	0.93798005872702
41.48	0.011884923808064	0.048019400776925	0.93798085320069
41.872	0.011806989203163	0.047102251712129	0.93798194230582
42	0.011781818330095	0.046882157283868	0.9379822925271
42.2	0.011742434080488	0.048067903141078	0.93798282939242
42.48	0.011688015721751	0.047395921528889	0.93798358663737
42.872	0.011612995685779	0.046488720302449	0.93798462313122
43	0.011588775354626	0.046271720593231	0.93798495608987
43.2	0.01155088805397	0.047460639396502	0.93798546599483
43.48	0.011498552934234	0.04679600539743	0.93798618500136
43.872	0.011426431575927	0.045898628727551	0.9379871678324
44	0.011403153050822	0.045684679311207	0.93798748326585
44.2	0.011366745539406	0.046876676607541	0.93798796587319
44.48	0.011316463510189	0.046219250011241	0.93798864632995
44.872	0.011247188151901	0.045331502937231	0.93798957532509
45	0.011224832000528	0.045120537751108	0.93798987323532
45.2	0.011189871689553	0.046315493700907	0.93799032859961
45.48	0.011141593429018	0.045665096182917	0.93799097070092
45.872	0.011075088667251	0.044786735228561	0.93799184631859
46	0.011053628928683	0.044578673860005	0.93799212689661
46.2	0.011020073807382	0.045776450900654	0.93799255535155
46.48	0.010973738456854	0.045132878758302	0.93799315965058
46.872	0.010909915524872	0.044263629122028	0.93799398279443
47	0.010889322476353	0.044058382124865	0.93799424636363
47.2	0.010857125132221	0.045258831240442	0.93799464843782
47.48	0.010812665387123	0.044621865146834	0.93799521573695
47.872	0.010751428368207	0.043761433504597	0.93799598761702
48	0.011190210110302	0.043670524103462	0.9379972932865
48.2	0.014546786292434	0.049036130599933	0.93799228701645
48.48	0.016607515563841	0.052838168888437	0.93798019575364
48.872	0.017887010399908	0.055991067829217	0.93796236842279
49	0.018195151753173	0.056822495523411	0.93795673273485
49.2	0.01494933407505	0.055409150718589	0.93795263351537
49.48	0.0132866505787	0.05218494536592	0.9379530725999
