# Time [h]	MS [1]	Lignin [1]	Butyric [1]	Initial_Substrate [1]	Carbohydrates [1]	Substrate [1]	MO_AcidoLCFA [1]	MO_hydroM [1]	MO_Acetic [1]	Proteins [1]	AA [1]	MO_acetoM [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_Propionic [1]	MO_ButyricValeric [1]	Valeric [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	Hydrogen [1]	Hydrogen_gas [1]	Lipids [1]	MO_AcidoAA [1]	Acetic [1]	Phi [1]
5.2	6.3770571750254e-06	1.3507059682749	3.3708489271432e-06	0	0.0041281185917132	0.0082864915962243	0.016037937204728	0.041693622316186	0.012406672153705	0.0013677331981761	3.7898934769404e-06	0.02282132071839	1.4430638775866e-05	0.12590798889528	0.42669066222806	0.013500715814714	0.023025930881829	1.2107442859962e-06	0.00035429215368119	0.082954561442941	0.028933348599997	0.51181487612349	8.2685774590161e-07	3.8876626616169e-05	0.0011046783648424	0.01251770930768	3.972978160509e-05	0.912143727179
5.48	5.7884367533312e-06	1.3515338677305	3.0412336527368e-06	0	0.0037304628157753	0.0081990968754447	0.016069544521679	0.041810856636299	0.012419885168587	0.0012237468425946	3.4009830162124e-06	0.022846995159294	1.2907887757484e-05	0.11681398275301	0.35996713133984	0.013511402407067	0.023037488501056	1.0873398666752e-06	0.00034389085710869	0.083003709893117	0.027266824174849	0.43489496446674	7.75870616022e-07	3.7308194297202e-05	0.00098569900707285	0.012531342722589	3.7523524086486e-05	0.91219915180074
5.872	5.0794162104802e-06	1.3525601395119	2.6447621737515e-06	0	0.0032456818228829	0.0080774983948749	0.016113352233822	0.041960281482936	0.012436224567793	0.0010484726333094	2.9338686816941e-06	0.022878683349074	1.1115422680676e-05	0.10724561701751	0.33512688973427	0.013523486101811	0.023049925527308	9.3855384312241e-07	0.00032782243734259	0.083058154314519	0.025276264783749	0.42577218595328	7.156124969736e-07	3.5323714026196e-05	0.00084091780241562	0.012547075734129	3.4930774191112e-05	0.91226747824573
6	4.8714147217217e-06	1.3528663985165	2.529033199639e-06	0	0.0031030201017405	0.0080380105439556	0.016127530661614	0.042005852176423	0.012441089079687	0.00099695655274326	2.7971371912495e-06	0.022888104813232	1.0598402632194e-05	0.10471798758673	0.32872939088264	0.013526810814139	0.023053174075348	8.9510004259468e-07	0.00032232446026542	0.083072810681911	0.0247141323083	0.4260001450684	6.9789915070657e-07	3.4688346410618e-05	0.00079837696007451	0.012551485042605	3.4180805879425e-05	0.9122877776412
6.2	4.5722390490582e-06	1.3533182169167	2.3613818872587e-06	0	0.0028946518976093	0.0079765397833018	0.016149532147094	0.042074015751243	0.012448245296162	0.000921778762937	2.600184510817e-06	0.022901956583753	9.8554199633925e-06	0.10462720116073	0.35608145833489	0.013531426826436	0.023057495041526	8.3200598986647e-07	0.00031512211683068	0.083092812779181	0.024277255837086	0.50786368816117	6.7334978788307e-07	3.4270660841541e-05	0.00073630995924605	0.012557697022005	3.3138079889205e-05	0.9123176367462
6.48	4.1976192713728e-06	1.3539006269683	2.15146318141e-06	0	0.0026303159763051	0.0078909783647667	0.016180003830106	0.042163600703442	0.012457421696572	0.00082653866988161	2.3536248091462e-06	0.022919707511263	8.9342559653079e-06	0.098828429655844	0.30992356862025	0.013536803542629	0.023062126748927	7.5282453694548e-07	0.00030476558592329	0.083115370915018	0.023135816771217	0.44054930715305	6.4246122423207e-07	3.3267079665086e-05	0.00065770576176831	0.012565121415693	3.1851525116933e-05	0.91235595354065
6.872	3.7503902309917e-06	1.3546294393626	1.9002015586191e-06	0	0.0023078808783461	0.0077722382390383	0.016221813463345	0.04227860381792	0.012468774457543	0.00071061285538636	2.0585065129238e-06	0.02294165786512	7.8444635510461e-06	0.092793989949451	0.2941801447916	0.013542452472511	0.023066157186254	6.5772758469213e-07	0.00029009619962666	0.083137517404625	0.021724633659216	0.43192247653152	6.0574411942617e-07	3.2057158379178e-05	0.00056207902284248	0.012573308678677	3.0342647269721e-05	0.91240358138361
7	3.6195242163262e-06	1.3548486520832	1.827091841241e-06	0	0.0022129450115549	0.0077337452450785	0.016235248139276	0.042313857796583	0.012472154230175	0.00067654113919059	1.9722456940135e-06	0.022948191167306	7.5294842477027e-06	0.091208203516806	0.29011193432468	0.013543891319969	0.023066941605082	6.3001587896566e-07	0.00028533938949339	0.083142701432974	0.021321119758148	0.43190706481597	5.9498578304937e-07	3.1671515407011e-05	0.00053398569842521	0.012575503580243	2.990884676151e-05	0.91241782987686
7.2	3.4338361351064e-06	1.3551740161352	1.7216617966229e-06	0	0.002074227047465	0.0076738847214046	0.016255957007416	0.042366709881576	0.012477121466036	0.00062681861044352	1.8486320949723e-06	0.02295779413071	7.0767921780874e-06	0.091614531808239	0.31212564988764	0.013545762704523	0.02306767642576	5.899141441086e-07	0.0002787462132427	0.083148912012327	0.021066577862352	0.50524394839348	5.798827449309e-07	3.1359744704439e-05	0.00049300034157505	0.012578489552303	2.9310324763557e-05	0.91243890049244
7.48	3.2041893977037e-06	1.3555975600558	1.590668524591e-06	0	0.001898129264442	0.0075906799795134	0.016284326752598	0.042436337380151	0.012483475617424	0.0005638216966837	1.694714544891e-06	0.022970083334235	6.5165836002534e-06	0.087703598046854	0.2776453323027	0.013547677373584	0.02306778769057	5.3985069938456e-07	0.00026977281513319	0.083154073549192	0.020197399680851	0.44419581750648	5.6087036712509e-07	3.0660329952132e-05	0.00044109834962186	0.012581839597789	2.8585790957267e-05	0.9124661754742
7.872	2.9356710191093e-06	1.3561358866414	1.4357013190249e-06	0	0.0016830837614818	0.0074754091241355	0.016322620915039	0.042525879778747	0.0124912929365	0.00048712686709498	1.5119204593034e-06	0.02298521874885	5.8572463003848e-06	0.083791944245851	0.26758461984992	0.013549141431246	0.023066364959317	4.8015590070261e-07	0.00025794456745481	0.0831552098892	0.019090476318783	0.43569797837236	5.3849940650746e-07	2.9901129442696e-05	0.00037795871177352	0.012585094957164	2.7773285346347e-05	0.91250055332976
8	2.8574049667271e-06	1.3562998375866	1.3909043563353e-06	0	0.001619705511226	0.0074380837719272	0.016334784227472	0.042553360003307	0.012493608746981	0.00046458105831439	1.4585582097998e-06	0.022989707372791	5.6673716233111e-06	0.08279591833803	0.26506892599556	0.013549357127154	0.023065559133025	4.6282022258821e-07	0.00025429484040708	0.083154260885422	0.018770924293378	0.43544068085646	5.3201442547517e-07	2.9663435502291e-05	0.00035940946080786	0.012585847265529	2.7547727241074e-05	0.9125109546595
8.2	2.7496045138269e-06	1.3565454109635	1.3268161798475e-06	0	0.0015270329791138	0.0073800787055955	0.016353365505961	0.042594536153613	0.01249699547017	0.00043167326443727	1.382768267851e-06	0.022996278504444	5.39568238337e-06	0.083585327228723	0.28448080810355	0.013549451674869	0.02306398784231	4.3783403971319e-07	0.00024884509131422	0.083151570172806	0.018607689143009	0.5030356748851	5.2290600572962e-07	2.9433538078214e-05	0.00033234709184079	0.012586736252109	2.7254821881485e-05	0.91252646465476
8.48	2.6192892817036e-06	1.3568696365634	1.2481793795013e-06	0	0.0014092541672465	0.0072995269760283	0.0163784749501	0.04264869503906	0.012501290081881	0.00038996788559834	1.2889382276435e-06	0.023004627188021	5.0621538708199e-06	0.08090970922766	0.25730913443216	0.013549132059781	0.023061207972194	4.0681354946157e-07	0.0002417767505163	0.083145557197692	0.017885075908078	0.44587145204903	5.1155185282212e-07	2.8919951487167e-05	0.0002980739427366	0.012587446774976	2.692851184544e-05	0.91254680460014
8.872	2.4713877400315e-06	1.3572904163802	1.1564072651845e-06	0	0.0012651652612947	0.0071880576309193	0.016411732790549	0.042718125967273	0.012506492433383	0.00033916855929323	1.1776700316429e-06	0.023014777131546	4.673652845704e-06	0.078441747565258	0.25141081589343	0.013547909076054	0.023056324897388	3.6993464703205e-07	0.00023307610865357	0.083133286333418	0.016949692801041	0.43712839343359	4.9860345186029e-07	2.8442032420409e-05	0.00025637314824028	0.012587522299795	2.6625364956779e-05	0.91257294618163
9	2.4279385132641e-06	1.3574206033307	1.1299620607972e-06	0	0.001222634467692	0.0071519902308759	0.016422161848761	0.042739392049135	0.012508014339525	0.00032422857079923	1.1448968645889e-06	0.023017756292585	4.5621805045458e-06	0.077859583049812	0.25009049358738	0.013547342809169	0.023054516099569	3.5919338008581e-07	0.0002305234267964	0.083128442866439	0.01668006336463	0.43660674194603	4.9490767947004e-07	2.829681327454e-05	0.00024412025920339	0.012587347853766	2.6552946099292e-05	0.91258097482578
9.2	2.3702943370519e-06	1.3576176828995	1.092215948699e-06	0	0.00116037775596	0.0070959644729885	0.016437956491525	0.042771197190964	0.012510217486542	0.00030241496456921	1.0982482853613e-06	0.023022080880294	4.4030398064129e-06	0.078980123336384	0.26843266159385	0.013546304719293	0.023051495623396	3.4364925020367e-07	0.00022628418944721	0.083120114297164	0.016576097880532	0.50070991878418	4.8977196581025e-07	2.8134636171647e-05	0.00022624154961679	0.012586892599318	2.6491414484393e-05	0.91259306955074
9.48	2.3007515719176e-06	1.3578818969695	1.0458215154334e-06	0	0.0010811186944556	0.0070182060352582	0.01645905311818	0.042812923712149	0.012512966345316	0.00027475475320516	1.039448955859e-06	0.023027502549634	4.2076804356558e-06	0.077160023879354	0.24605481386767	0.013544566880557	0.023046907157157	3.2413478293676e-07	0.00022098965273555	0.083107042707194	0.015958068774537	0.44558770569998	4.833727843101e-07	2.7726298671621e-05	0.00020359386826315	0.012585915383862	2.6457833357567e-05	0.91260916908932
9.872	2.2185719040671e-06	1.3582318104086	9.9032538048197e-07	0	0.00098389359887617	0.0069106755183648	0.016486642526607	0.04286632180203	0.012516213520887	0.0002410337241531	9.6636592836128e-07	0.023033961724602	3.9767935915805e-06	0.075716922270412	0.24342662534706	0.013541647436548	0.023039867844158	3.0019633768995e-07	0.00021479923930453	0.083086309762316	0.015171883328658	0.43639365898978	4.7617264201165e-07	2.7407401049465e-05	0.0001760272685308	0.012583961590604	2.6501113020782e-05	0.91263028189968
10	2.1926697430092e-06	1.3583416208564	9.7381178694929e-07	0	0.00095513138029102	0.0068758980110932	0.016495234774866	0.042882680946542	0.01251714511271	0.00023110905144735	9.4398037903598e-07	0.023035829078994	3.9090843101952e-06	0.075431194516315	0.24305284590936	0.013540589134814	0.023037434980785	2.9300916978013e-07	0.0002130475518913	0.083079005807679	0.014951114763119	0.43563914696999	4.7407808536474e-07	2.7313117889423e-05	0.00016792465666091	0.012583195895058	2.6525209830451e-05	0.91263686024663
10.2	2.1564907509071e-06	1.3585092499091	9.4945669071219e-07	0	0.00091296296149651	0.0068218890581368	0.016508212952248	0.042907181978157	0.012518476403258	0.00021661044871436	9.1067638660045e-07	0.023038513913784	3.810316708987e-06	0.076814096693549	0.2610237110958	0.013538839518525	0.023033511823274	2.8231336072378e-07	0.00020969428397685	0.083067105014798	0.014922183593827	0.49819906971425	4.7108159214025e-07	2.7195138326753e-05	0.00015609879974903	0.012581882343773	2.6601981844351e-05	0.91264685645485
10.48	2.1075843550079e-06	1.358736489519	9.1761746981306e-07	0	0.00085914589768946	0.0067469530109019	0.016525530638305	0.042939444377517	0.012520106565345	0.00019821013863313	8.6599262917008e-07	0.023041835435555	3.683418174153e-06	0.075553313035587	0.24165705701289	0.013536211600707	0.023027791892187	2.6820522104025e-07	0.00020552763552471	0.083049528847827	0.014428880074676	0.4438403795492	4.6697085006788e-07	2.6815617920451e-05	0.0001411123692086	0.012579823970018	2.6708136641256e-05	0.91266031959441
10.872	2.0384706084935e-06	1.359041397196	8.7542966263492e-07	0	0.00079287839638572	0.0066433621707061	0.016548292630687	0.042981122117915	0.012521982000249	0.00017574777523047	8.0567967267084e-07	0.023045724606847	3.5204192042746e-06	0.074778822916385	0.2413713472251	0.013532224763317	0.023019387347727	2.4958746328343e-07	0.00020061641230962	0.083023313657841	0.013829996976277	0.43430628756592	4.6175936198321e-07	2.6536257208497e-05	0.00012285897503675	0.012576559388329	2.6849600265023e-05	0.91267822840758
