# Time [h]	MS [g/L]	Lignin [g/L]	Butyric [g/L]	Initial_Substrate [g/L]	Carbohydrates [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	MO_Acetic [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	Valeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	Hydrogen [g/L]	Lipids [g/L]	MO_AcidoAA [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
0.2	0.043731411651809	116.48658076552	0.012477864272534	0	2.5597595835567	0.17184243253836	1.3699397099317	3.2159247697555	1.0335918852907	0.91950806362471	0.027256932783998	1.8645661530777	0.02917741454736	0.76882404561705	1.1342402171825	1.9593642776605	0.0040926029586911	0.059781793827614	7.0225528188715	0.08678269463856	6.1657691139162e-06	0.75833504439962	1.0242332616347	1.2383262054726	2.1254027502959	2.0859115335491
0.48	0.038396239483698	116.48729168936	0.018925913248473	0	2.2783843941527	0.41012051544213	1.3696077876133	3.2524644849857	1.0373830449495	0.81793358629066	0.02738528016754	1.8769756673128	0.057555450871752	0.69192835742103	1.1361640880488	1.9626093734311	0.0066987173764852	0.12573308529169	7.0431505953323	0.1086754649257	6.2029992174817e-06	0.67446351681261	1.0315778951849	1.0767008577939	1.7072512582523	1.7040122839897
0.872	0.032353907586621	116.48933579933	0.018376940378146	0	1.9393052915691	0.73923325563607	1.3693293454096	3.3035983772954	1.0425902958342	0.69485956098186	0.022825054678739	1.8938111324286	0.072992591518062	0.56805273372492	1.140091475372	1.9678507417277	0.0065671093872438	0.20074056851464	7.0675606089307	0.11891446392029	5.6160964828032e-06	0.57270474208502	1.0407994820167	0.86880457201768	1.2995366967639	1.299481183938
1	0.030592245454072	116.49028384731	0.017605839247204	0	1.8404551482333	0.84560738459886	1.369280519811	3.3196822931997	1.0442625029247	0.65881416332041	0.021408305222747	1.8991574520493	0.074545909181686	0.5307664576455	1.141466155434	1.9694489366085	0.0062918811945128	0.22148511957905	7.0745902655161	0.11976632914625	5.3378412733197e-06	0.54286876000957	1.0434919710241	0.80187828213774	1.1903275592895	1.190326458531
1.2	0.028068353722691	116.49183803621	0.016113251983425	0	1.6965818293608	0.83886987036667	1.3692460402688	3.343995924544	1.0468277876305	0.6062911078941	0.019424430121557	1.9072669919559	0.074089921696729	0.54952683959221	1.143632115758	1.9717572551135	0.0057953090165615	0.25047078842197	7.0846908837544	0.11999093135832	4.8766751433709e-06	0.49938168222063	1.0473879265208	0.68727016916973	1.0385958467999	1.0385958324961
1.48	0.024928765977083	116.49397966515	0.014214928831991	0	1.5145055439782	0.82952772662089	1.3692920335039	3.3760368144272	1.0502852912826	0.53983553970707	0.0170101560799	1.9179559993857	0.070130237404708	0.47988846724228	1.146589988025	1.9745954238366	0.0051381470539939	0.28446228782591	7.0971872233249	0.11571478682521	4.2445116693696e-06	0.4443618143963	1.0522654496334	0.53624554451935	0.85876183917262	0.85876182931535
1.872	0.021162579233528	116.4969146007	0.011949579860554	0	1.2931978840476	0.81662391959614	1.3695609134474	3.4166627933277	1.0547330399564	0.45908766659866	0.014191442542802	1.9311184867447	0.061393427120276	0.39809993209235	1.1504041443283	1.9778748035698	0.0043385132385927	0.32049457422206	7.1118302158376	0.10492463480047	3.4443384166118e-06	0.37751437903318	1.0580976268493	0.35798445821256	0.65875679740885	0.65875679177167
2	0.020053978194974	116.49789248689	0.011293084209736	0	1.2282170517514	0.81245365808892	1.3696994900355	3.4288940431004	1.056079752641	0.43538486681191	0.01336985844501	1.9349554663449	0.058250548196767	0.37580225683317	1.151548890687	1.9787964564114	0.0041060080327898	0.32974239532841	7.115996522671	0.10075251897898	3.1904603774408e-06	0.35789323426927	1.0597881980132	0.30874943879693	0.60374083227683	0.6037408274354
2.2	0.018463279696651	116.49940547801	0.010344257925821	0	1.1334513550758	0.80598031977477	1.3699807673012	3.4468235393869	1.0580138925579	0.40082430021819	0.012208371840611	1.9402804122167	0.053300701510573	0.3873184091168	1.1532241412887	1.980095862367	0.0037668800396462	0.34209524542335	7.1219304827602	0.09369914023013	2.8254222384434e-06	0.32928538907936	1.0622281427779	0.23212824322592	0.52696818250874	0.52696817861878
2.48	0.016465115358496	116.50149505706	0.0091665039251977	0	1.0135042153876	0.79700441139504	1.3705234497836	3.4694123202103	1.0603281812968	0.35709365701039	0.010772813330486	1.9463119335464	0.046659793582357	0.33332637800226	1.1553301801442	1.9816518231851	0.0033428569367754	0.35479209506749	7.1291581902087	0.081143283234675	2.3700431948995e-06	0.29308960960433	1.065268349232	0.15740141809711	0.4358954141543	0.43589541120921
2.872	0.014057619678601	116.50436598094	0.0077641639796724	0	0.86767855140296	0.78460632406507	1.3715852092619	3.4966059275261	1.0628642130366	0.30395372360632	0.0090713799198959	1.9524961709342	0.038432018908977	0.26514237719974	1.1578185668564	1.983375710164	0.002834127566577	0.36449121542071	7.1374016045929	0.064707567061647	1.8956112733548e-06	0.24911087765621	1.0688738530237	0.10272737444153	0.3347469550977	0.3347469530273
3	0.013349526447077	116.50530586996	0.0073565792960263	0	0.82485455254572	0.78059954763429	1.3719959067482	3.5046079054609	1.0635720642573	0.28835464415954	0.0085739862655102	1.9541538636546	0.036023518303041	0.2471064788992	1.1585280339671	1.9838410018665	0.002686047619946	0.36594165855777	7.1396878589991	0.060227504909706	1.7775026449749e-06	0.23620230029548	1.0699108636095	0.091870418241334	0.30694322356632	0.30694322171057
3.2	0.01232837518023	116.50676208392	0.0067669492689315	0	0.7623930868959	0.77437996436562	1.3727115695544	3.5162489434514	1.0645464184255	0.26560887876593	0.0078634057208599	1.9563815970094	0.032579341005035	0.24264224840118	1.1595353323018	1.9844766601443	0.002470543308441	0.36769473862128	7.1428816113346	0.054661815499699	1.6020197098348e-06	0.2173809752493	1.0713997146907	0.075516172469586	0.26815348467227	0.26815348310009
