# Time [h]	hydro_Methanogenesis [g/h]	Disintegration_Initial [g/h]	Hydrolysis_Proteins [g/h]	aceto_Methanogenesis [g/h]	Valeric_Degradation [g/h]	Acetic_Degradation [g/h]	Acidogenesis_MS [g/h]	Disintegration_Substrate [g/h]	Propionic_Degradation [g/h]	Butyric_Degradation [g/h]	Hydrolysis_Lipids [g/h]	Hydrolysis_Carbohydrates [g/h]	Acidogenesis_AA [g/h]	Acidogenesis_LCFA [g/h]
30.48	1.4062179001416	0	0.2984897470517	4.042784434881	0.047252955959124	1.3851839892058	2.553281784642	3.7581267897359	0.59787766077052	0.27151662896436	0.1224459782277	2.5320301451791	0.26981173326673	0.23757450807369
30.872	1.399155720069	0	0.29713725151774	4.0310317415183	0.04712357534952	1.3813263387221	2.5425492917485	3.6996614357825	0.59715582688302	0.27074398092144	0.12188391096829	2.5206568532301	0.26872917973479	0.22727217858067
31	1.3967021074655	0	0.29659126408517	4.0270434264568	0.047061711532064	1.3800167964521	2.5381185363484	3.680767711146	0.59663915455834	0.27038002484947	0.12165783426465	2.5160542577044	0.2682760191553	0.22439149888687
31.2	1.3926356149412	0	0.29564220692694	4.0199150006183	0.046947028278518	1.3776723498938	2.5303503864781	3.6514394278313	0.59557656511703	0.26970876334992	0.12126547335188	2.5080453916459	0.26747676376562	0.21945892609035
31.48	1.3860020692241	0	0.2941356097666	4.0098546040732	0.046753274300969	1.3743640608352	2.5179059669223	3.6107724157827	0.59361017441189	0.26858002424161	0.12064364373648	2.4953174108749	0.26618910954648	0.21350074082357
31.872	1.3769851522314	0	0.29172416492877	3.9953965458369	0.046424901653568	1.369608860676	2.4978047824534	3.5545994635659	0.59003429818853	0.26667473659276	0.11964990938806	2.4749236779077	0.26409759614019	0.2066163344758
32	1.3739369662322	0	0.29087325188804	3.9905739449029	0.046305590584185	1.3680223826583	2.4906747382875	3.5364465525533	0.58869192617356	0.26598383145016	0.11929954779457	2.4677234424105	0.26335366607045	0.20465779269192
32.2	1.3691162668448	0	0.28948562507604	3.9824419903633	0.046108046415495	1.3653447610353	2.4790224127136	3.5082682169536	0.58643481504266	0.26484110485099	0.11872844467369	2.4559782289734	0.26213584061302	0.20129321028436
32.48	1.3615086676628	0	0.28743615848386	3.9710238711164	0.04581135792357	1.3615852740695	2.4617661457292	3.4691957389359	0.58298172491696	0.26312674819847	0.11788539466028	2.438624918445	0.26032941022878	0.19716321511808
32.872	1.3512505243891	0	0.28438796171503	3.9548125611897	0.045361566749379	1.3562466409572	2.4360146052902	3.415225301735	0.57764630167003	0.2605308618489	0.11663224072239	2.4128051635469	0.25762830752801	0.19225758380484
33	1.3478313215319	0	0.28335579640663	3.9494592753316	0.045207525220177	1.3544833733623	2.4272745163773	3.3977841570913	0.575799040462	0.25964246204571	0.11620804984196	2.404060199828	0.25671058505398	0.19083047285134
33.2	1.3425357182285	0	0.28170967565835	3.940677038806	0.044960221143671	1.3515888249714	2.4133240481549	3.3707106797428	0.57281557113453	0.25821687852347	0.11553167037384	2.3901117476792	0.25524454622373	0.18836570813567
33.48	1.334334243555	0	0.27934469486314	3.928405168743	0.044602398177936	1.3475440926356	2.3932585495839	3.3331702139164	0.56846713905019	0.25615509432927	0.11456015356421	2.3700687525732	0.25313445308535	0.18528050394464
33.872	1.3233393668318	0	0.27593506809734	3.9111306820128	0.044081816267759	1.3418493547703	2.3642817398469	3.2813159306025	0.56208868628694	0.25315711009199	0.11315990064477	2.3411670229885	0.25008426210569	0.18150058213994
34	1.3197060158545	0	0.27480222924208	3.9054643429209	0.043907861268161	1.339981000966	2.3546413720302	3.2645586441575	0.55994631128945	0.25215565188772	0.11269475299129	2.3315633718189	0.24906898530091	0.18037489154923
34.2	1.3141406954639	0	0.27301486919642	3.8963053836784	0.043632378315362	1.3369594963111	2.3394256782609	3.2385467038082	0.55654252962733	0.25057017570102	0.11196093134978	2.3164099840758	0.24746569989503	0.17842508214299
34.48	1.3056210843229	0	0.27048226883488	3.8835582538206	0.043240652284012	1.3327540808283	2.3178539273745	3.2024781802237	0.55168489181262	0.24831612958577	0.11092128059287	2.2949364887551	0.24519193456212	0.17593651702822
34.872	1.2942496973569	0	0.26689003186861	3.865726409355	0.042682224455999	1.3268698010447	2.2872273719158	3.1526570765751	0.54473062063471	0.24510376717296	0.10944687548969	2.2644752925061	0.24196194241924	0.17279909651511
35	1.2905131416954	0	0.26570878628136	3.8599044817837	0.042497988991079	1.3249482295788	2.277147317166	3.1365568345202	0.54242978994906	0.24404413989585	0.10896209206187	2.254457970311	0.24089859964891	0.17184555280737
35.2	1.2848273191197	0	0.26385617276862	3.8505760981513	0.042208348690185	1.3218679719377	2.2613360429874	3.1115648086938	0.53880498205893	0.24237865176729	0.10820182438959	2.2387466210542	0.23923003397576	0.17019586527962
35.48	1.2761874863089	0	0.26125165334266	3.837633689074	0.041800391485833	1.3175940489969	2.2391015641355	3.0769105129866	0.53368929277757	0.24003302300085	0.10713307691165	2.2166574710146	0.23688325931285	0.16805568083895
35.872	1.2646943684314	0	0.25759224865206	3.81961068333	0.04122545890581	1.3116408751626	2.2078429576667	3.0290428686085	0.52646259170238	0.23672786136094	0.10563160803996	2.1856197716664	0.23358286600164	0.16529612588158
36	1.2609323232301	0	0.25639627205842	3.8137457721342	0.041037173925359	1.309703203567	2.1976202215671	3.0135739085492	0.52409193187134	0.23564556181561	0.10514092456118	2.1754755247852	0.23250338445788	0.1644445951552
36.2	1.2552318557374	0	0.25452729433085	3.804399577283	0.040742436407025	1.3066141343391	2.1816445333154	2.9895618068696	0.5203752385369	0.23395166432272	0.10437415145267	2.1596225086483	0.23081590245029	0.16297705542093
36.48	1.2466104905673	0	0.25191229172351	3.7914629225321	0.040329646234767	1.3023379723798	2.1592892768714	2.9562662877939	0.51516399305474	0.23157937210919	0.10330136436795	2.1374408462668	0.2284544041328	0.16105009235105
36.872	1.2351719079569	0	0.24825956582454	3.7735069945577	0.039751934465549	1.2964011133761	2.1280502442926	2.910275508361	0.50786066603939	0.22825958003865	0.10180294887838	2.1064554898452	0.22515370754898	0.15852618715731
37	1.2314376462583	0	0.24707033472398	3.7676776384383	0.039563597835067	1.2944732757491	2.117874478363	2.8954130780681	0.5054772578355	0.22717737568855	0.101315123771	2.0963672091162	0.22407848929625	0.15773939173061
37.2	1.225795335187	0	0.2452161042129	3.7584202525715	0.039269566299139	1.2914105942236	2.1020090819313	2.8723424782236	0.50175173903191	0.22548810857633	0.10055453246225	2.0806374728281	0.22240165556257	0.15638934732243
37.48	1.2172866807941	0	0.24262957878546	3.7456286640178	0.038859223271353	1.2871782282108	2.0798771866482	2.8403524588447	0.49654919317916	0.22313059989838	0.099493592896037	2.0586950991841	0.22006247903334	0.15460220398762
37.872	1.2060210363768	0	0.23903010361283	3.7279159698349	0.03828745914828	1.2813159746019	2.049069310566	2.7961649534202	0.48929437155853	0.21984585445149	0.098017220002928	2.0281587336126	0.21680580066134	0.15223775179046
38	1.2023500112495	0	0.2378610978707	3.7221751916622	0.038101602924915	1.2794155359249	2.0390597692238	2.7818852712066	0.4869345707753	0.21877815774108	0.097537749105528	2.0182412314995	0.21574768898116	0.15149595025233
38.2	1.1968142421408	0	0.23604107508323	3.7130786719717	0.037811942655241	1.2764031218481	2.023476815155	2.7597192574407	0.48325300657235	0.2171143770982	0.096791273334211	2.0028005328362	0.21410005359096	0.15022768059327
38.48	1.1884801138177	0	0.233507262569	3.7005250680361	0.037408624151799	1.2722453854971	2.0017828027017	2.7289835498419	0.47812514956573	0.21479769590663	0.095752060895506	1.9813038919478	0.21180632251762	0.14854014565002
38.872	1.1774641574808	0	0.22998975086586	3.6831712787506	0.036848254649849	1.2664961994987	1.971660452476	2.6865286130475	0.47099753407536	0.21157898229723	0.094309433484581	1.9514611213615	0.20862109638184	0.14629390762812
39	1.173879103171	0	0.22884921655419	3.6775535100368	0.036666449266128	1.2646346280746	1.9618902890954	2.6728088297049	0.46868408127132	0.21053472527961	0.093841677328211	1.9417846523479	0.2075879831517	0.14558652745318
39.2	1.168480808682	0	0.22707523888065	3.6686645439624	0.036383423164138	1.2616880522752	1.9466948036574	2.6515119337285	0.46507935878001	0.20890929669155	0.09311414073267	1.9267338493488	0.20598088411467	0.1443800862979
39.48	1.1603600549913	0	0.22460874560978	3.6564082833477	0.035989934331534	1.2576247820999	1.9255684006612	2.62198135708	0.46006704619042	0.20664938882958	0.092102606432372	1.9058074044619	0.20374661094688	0.14276985896393
39.872	1.1496413227596	0	0.2211902399764	3.6394859278367	0.035444256996795	1.2520129786264	1.8962831733457	2.5811910559124	0.45311485497118	0.2035154452445	0.090700666270973	1.876803477388	0.20064922685531	0.1406191586274
40	1.146156111208	0	0.22008300539012	3.6340124491661	0.035267442966398	1.250197428024	1.8867954156611	2.5680092181429	0.45086155507996	0.20249997074468	0.090246591036135	1.8674091979696	0.19964576713366	0.13994042756822
40.2	1.1409140850243	0	0.21836193448965	3.6253597514451	0.034992395587705	1.2473263709879	1.8720485903888	2.5475473623696	0.44735350818834	0.20092052845886	0.089540787320758	1.8528067864975	0.19808583046645	0.13878462234968
40.48	1.133029694262	0	0.21597108617581	3.6134366647561	0.034610381767904	1.2433696872223	1.8515641892845	2.5191746642073	0.44248111244353	0.1987267328343	0.088560319915983	1.8325215287865	0.19591907916743	0.13723924239441
40.872	1.12263569639	0	0.21266102640718	3.5969883396831	0.03408128889309	1.2379097550614	1.8232006913962	2.4799837293077	0.43573258995578	0.19568829256699	0.08720290717228	1.8044369640043	0.19291872438292	0.13517144177123
41	1.1192581561468	0	0.21158969543157	3.5916713655889	0.033909995227897	1.2361444004307	1.8140187454638	2.4673187445921	0.43354739700898	0.19470459928532	0.086763571595645	1.7953470920138	0.19194746401321	0.13451814687371
41.2	1.1141829139924	0	0.20992515683143	3.5832712283831	0.033643671552119	1.2333544647591	1.7997532445867	2.447659187603	0.43014731641574	0.19317536299215	0.086080974305434	1.7812240152464	0.19043824757035	0.13340672346552
41.48	1.1065471238732	0	0.20761419888416	3.5717010179615	0.033274021619038	1.2295111888009	1.7799492655081	2.4203989682208	0.42542843167405	0.19105271038849	0.085133298048609	1.7616161954459	0.1883432129696	0.13191923145423
41.872	1.0964918810411	0	0.20441709406101	3.5557489769425	0.032762490351011	1.2242109246133	1.7525486266648	2.3827446894186	0.4188987801517	0.18811529513158	0.083822241528855	1.7344895299806	0.18544439770799	0.12992722095006
42	1.0932257885763	0	0.20338283008602	3.550594593673	0.032596978417515	1.2224979231038	1.7436831813048	2.3705762922636	0.41678583215484	0.18716485755566	0.083398116746829	1.7257140182001	0.18450651473952	0.12929753930629
42.2	1.088322270416	0	0.2017763558251	3.5424548506853	0.032339733805732	1.2197919270095	1.7299131999322	2.3516875764128	0.41349944086615	0.18568782875428	0.082739345474915	1.7120833941789	0.18304958880585	0.12822702455141
42.48	1.0809401198204	0	0.19954689843483	3.5312463197329	0.031982845790615	1.2160652886287	1.7108048112301	2.3254962161985	0.40894064656624	0.18363855543077	0.081825109718674	1.693166824893	0.18102796327527	0.12679352886198
42.872	1.0712286751346	0	0.19646408152943	3.5157991802276	0.03148926083911	1.2109279881761	1.6843801295615	2.2893183421569	0.40263659807393	0.1808043141106	0.080560942756628	1.6670095513688	0.17823218030762	0.12487323243125
43	1.0680751230985	0	0.19546712211933	3.5108093880278	0.03132961907015	1.2092681465172	1.6758336921838	2.2776270616661	0.40059755909557	0.17988762221607	0.080152122293067	1.6585504690347	0.17732797223093	0.12426609199377
43.2	1.0633445397748	0	0.19391890085413	3.5029321610749	0.03108155748389	1.2066470198822	1.6625615617379	2.2594789627422	0.39742697484836	0.17846337162981	0.079517248727016	1.6454139765036	0.17592362946972	0.12323452439988
43.48	1.0562162848107	0	0.1917708674752	3.4920868096992	0.030737513395846	1.2030378312554	1.6441490321688	2.2343145523819	0.39303031721077	0.17648791527769	0.078636414908116	1.6271881068921	0.17397550062773	0.12185277818254
43.872	1.0468477580304	0	0.18880164667137	3.4771441324038	0.030261879345439	1.1980637859521	1.6186955128453	2.1995551941822	0.38695314701865	0.17375683358557	0.077418845105015	1.6019944750515	0.1712823150733	0.12000170760434
44	1.043806078442	0	0.18784164119775	3.4723182340646	0.030108085536605	1.1964570145587	1.6104653866009	2.1883223229	0.38498809148882	0.17287374775339	0.077025182625376	1.5938488822284	0.17041151872931	0.11941641985944
44.2	1.0392471606285	0	0.18635101020583	3.464701810507	0.029869150434491	1.1939204118588	1.597685909019	2.1708858017627	0.38193311960203	0.17150193304859	0.076413931283965	1.5812009492183	0.16905924019479	0.1184225917963
44.48	1.0323699029818	0	0.18428325951769	3.4542162785031	0.029537831182864	1.1904278657353	1.5799600865617	2.1467080751783	0.37769774574487	0.16959958737792	0.07556602668158	1.5636561599677	0.16718367998144	0.11709114729195
44.872	1.0233395402008	0	0.18142567287705	3.4397716598229	0.029079911989652	1.1856153743199	1.5554616897266	2.1133116136873	0.37184525551339	0.16697028233116	0.074394243805716	1.539409601433	0.16459144413118	0.11530754974567
45	1.0204079223132	0	0.18050190375508	3.4351071951216	0.028931874215593	1.1840609932597	1.5475419251293	2.1025191776642	0.36995324995945	0.16612026641654	0.074015443379743	1.5315714324898	0.16375344548695	0.11474359471542
45.2	1.0160177659341	0	0.17906767124668	3.4277473110071	0.028701908238658	1.1816077131896	1.5352452131732	2.0857663337772	0.36701223364345	0.16479997208813	0.073427323113067	1.5194019802967	0.1624522061126	0.11378661113235
45.48	1.0093865514056	0	0.17707840444654	3.417615037058	0.028383069056753	1.1782299259943	1.5181911140328	2.0625366036953	0.36293546575049	0.16296931636058	0.072611607019374	1.5025230510927	0.16064765679003	0.11250433056419
45.872	1.0006871014695	0	0.17432971381017	3.4036581971452	0.027942479539969	1.1735759789351	1.4946249071229	2.0304496005666	0.3573032861917	0.16043955734767	0.071484484510255	1.4792003842085	0.15815397822865	0.11078670171747
46	0.99786300547979	0	0.17344124121745	3.3991515715598	0.027800062977204	1.1720729242175	1.4870075791196	2.0200803305987	0.35548277114999	0.15962183144475	0.071120159654511	1.4716616798911	0.15734794968797	0.11024360663094
46.2	0.99363764832095	0	0.17206189709693	3.3920422953826	0.027578847062154	1.1697011995093	1.4751809142941	2.0039843573857	0.35265314956957	0.15835179151417	0.070554549630201	1.4599579174147	0.15609641817232	0.10932264601278
46.48	0.98724621317261	0	0.1701489240822	3.3822546521834	0.027272166903876	1.1664355839428	1.4587800692649	1.9816654534328	0.34873118941848	0.15659097180928	0.069770121946207	1.4437262931252	0.15436094474851	0.10808844045437
46.872	0.97886885772221	0	0.1675059375728	3.368772853897	0.026848432615146	1.1619363298881	1.4361190699968	1.9508365655984	0.34331363393567	0.15415802149416	0.068686348485583	1.4213004686525	0.15196299222388	0.10643527146685
47	0.9761492933222	0	0.16665169387624	3.3644197641144	0.026711477082619	1.1604832934989	1.4287951115124	1.9408738695946	0.34156267405474	0.15337166181951	0.068336060686299	1.4140521800146	0.15118798227855	0.10591254943629
47.2	0.97208411176217	0	0.16532554718918	3.3575541110488	0.026498756027688	1.1581909931065	1.4174241561574	1.9254090115458	0.33884134764387	0.15215040537367	0.067792266462589	1.4027997739598	0.14998465152844	0.10502675145974
47.48	0.96592539381528	0	0.1634864600032	3.3481011885888	0.026203869829838	1.1550345162248	1.4016561401599	1.9039652207715	0.3350697374487	0.15045731826196	0.067038138456358	1.3871950413371	0.14831610635605	0.10383946241468
47.872	0.95786038015291	0	0.16094574189563	3.3350802092097	0.025796466111307	1.1506855826706	1.3798711674995	1.8743451182869	0.32986035990978	0.14811815495025	0.065996303584345	1.365636929297	0.14601080898518	0.10224913305389
48	0.98400138487574	0	0.15927922034186	3.4894904602232	0.026372119813704	1.2023061451072	1.3666553927832	1.8659145679697	0.33323463775469	0.1563150712822	0.065312939806481	1.3514963859176	0.14472187295038	0.10123500223986
48.2	1.1917448509419	0	0.16032070915341	4.5255478714389	0.031203812808223	1.5444093188477	1.3651050251612	2.5385047712321	0.40370132542591	0.22075257092947	0.065740002749291	1.3603335365474	0.14407129929375	0.097224573172526
48.48	1.3192661727562	0	0.16865355745975	5.0787608208734	0.034082650846727	1.7239209308663	1.4212867089322	3.471127092774	0.46692520355358	0.25890567214795	0.069156908188358	1.4310384605578	0.14882578997266	0.094848303069277
48.872	1.4151816100038	0	0.19210391523693	5.3462303498022	0.036999031406553	1.8094393538807	1.6042560772361	4.7593479834283	0.52793853026165	0.28559194155085	0.078772791678592	1.6300166618564	0.16657923860476	0.095034132915941
49	1.4436735955387	0	0.20226990604406	5.3996000624907	0.038145132722042	1.8263489336231	1.6849060122677	5.1756521450396	0.54647693822481	0.29362093717654	0.08294138463101	1.7162759166507	0.17466469051009	0.095842884157519
49.2	1.2693511964139	0	0.21822246471874	4.3675243720893	0.034836615847812	1.4911234472085	1.8229455345969	5.1344126076732	0.50276400058873	0.23741083469494	0.089482776044754	1.8516346663667	0.18896818494299	0.10099225236321
49.48	1.2000018183108	0	0.23797497322355	3.8518437475615	0.035099011387813	1.3215376310846	1.9979984990365	5.077229256752	0.4808175512107	0.216920221649	0.097582347495317	2.0192362981492	0.20779268759356	0.10696533412855
49.872	1.214762048521	0	0.26115535980969	3.7156759420617	0.038118622166839	1.276622418964	2.2029765248871	4.9982424079545	0.48909268213529	0.22432773350076	0.10708752986796	2.2159237538367	0.23001752829541	0.11488779823855
50	1.2278160161175	0	0.26775671694924	3.7166829876707	0.039209226449602	1.2769840467668	2.2613116251431	4.9727169759841	0.49621714397686	0.22920961114908	0.10979443480938	2.2719368035866	0.23634377350769	0.11746544262367
50.2	1.2512823711149	0	0.27717450256329	3.7368833435929	0.040871803036601	1.283699935636	2.3445457820749	4.9330944437176	0.50983870890664	0.23749961945201	0.11365622409287	2.3518474772789	0.24537007237781	0.12143969527603
50.48	1.2842353743038	0	0.28867630930542	3.7792004891506	0.043003780112804	1.2977110644538	2.4462853605374	4.8781532718626	0.53107212041582	0.24888282602471	0.11837257200919	2.449441239702	0.25640723870282	0.1269824062952
50.872	1.3269457461412	0	0.30186490275609	3.8411918151514	0.045529852664844	1.3181722142218	2.5631620045899	4.8022635438777	0.56047919178135	0.26286212854724	0.12378059142115	2.5613475253829	0.26910175639946	0.13448249975126
51	1.3394550050941	0	0.305541866965	3.860053821548	0.046245406846718	1.3243850090217	2.5957483583142	4.7777389620226	0.56944003944221	0.26686546640116	0.12528834079276	2.5925468654259	0.27264714987154	0.1368205298251
51.2	1.3577899516426	0	0.31070410511333	3.8877557151006	0.047260229143721	1.3334981587887	2.6416244976253	4.7396700293206	0.58263816076073	0.27256271490615	0.12740513083537	2.6363488758871	0.2776416838779	0.14035515313895
51.48	1.3796221753729	0	0.3168381440974	3.9221421974132	0.048484165804666	1.3447887814972	2.696288007494	4.6868831055042	0.59923512113387	0.27945221701817	0.12992041044442	2.6883966962372	0.28360466856275	0.14502886219391
51.872	1.4050253369461	0	0.32353618184801	3.9618055496337	0.04985466931215	1.3577771221831	2.7562576486179	4.6139690282657	0.61865051088473	0.28717165281813	0.1326669591898	2.7452300936214	0.29017018092369	0.15094044973711
52	1.4120048948883	0	0.32531594827912	3.9728024436164	0.050227665784669	1.3613705408639	2.7722304272683	4.5904060501111	0.62408224840939	0.28927081771634	0.13339675726367	2.7603315575837	0.2919263239967	0.15270548209304
52.2	1.4220437074307	0	0.32771993289742	3.9883189470736	0.050742254134639	1.3664345789371	2.7939341162017	4.5538297935699	0.63171377786733	0.29216283062838	0.13438251767039	2.7807295644859	0.2943183427813	0.15542670494284
52.48	1.4329978690399	0	0.33037989349584	4.0064468137715	0.051333808787784	1.3723373140613	2.8181460523665	4.5031126378139	0.64072015685959	0.29548177532683	0.13547324164492	2.8032995496511	0.29700264862892	0.15888811817692
52.872	1.4448345899821	0	0.33288682476123	4.0255164583993	0.051939217949035	1.3785229223671	2.8413691972688	4.4330575157711	0.65034679741278	0.2988638136958	0.13650121536514	2.8245710705814	0.29961107947649	0.16303905876452
53	1.4477852833996	0	0.3334439148936	4.0303617652388	0.052088808334441	1.3800886507222	2.8466441134257	4.4104184341132	0.65283413580796	0.29969493195336	0.13672965157777	2.8292980275558	0.30021442657725	0.16423185361566
53.2	1.4519837695958	0	0.33407276728675	4.0369777440396	0.052278551915196	1.382223075239	2.8527843605773	4.3752763210766	0.656124008958	0.30074290861869	0.13698751401476	2.8346338943765	0.30093007665203	0.16618299572144
53.48	1.455482338207	0	0.33450185008686	4.0436786574709	0.052461082515467	1.3843709118754	2.8574264893078	4.326547770159	0.65957637841463	0.3017386028904	0.13716346026477	2.8382747015006	0.30150577081014	0.16857210054117
53.872	1.4582232528458	0	0.3343268878715	4.0487063554919	0.052573272991958	1.3859521000342	2.8571114166925	4.2592394913007	0.66240612155784	0.30231861866188	0.13709171601224	2.8367901399128	0.30157676091388	0.1712652880515
54	1.4585022603003	0	0.33410392489452	4.0494151492168	0.052579148637329	1.3861634158777	2.8555509982449	4.2374880785199	0.66289758687449	0.30233336229087	0.13700028925178	2.8348982833225	0.30144264827661	0.17200036535393
54.2	1.4588343901324	0	0.33360267936839	4.0500444761883	0.052560151084779	1.3863395712226	2.8517687293313	4.2037238733691	0.66327636108695	0.30219596295896	0.13679475185678	2.8306451781167	0.30108802199026	0.17331026735046
54.48	1.4574405942396	0	0.33261637283601	4.0491410633438	0.052480514947092	1.386002717081	2.8439750469694	4.1569059496358	0.66305389839674	0.30170280732793	0.13639031372937	2.8222762925355	0.30032170486164	0.17483627422308
54.872	1.4542618980006	0	0.33074914519333	4.0449184079216	0.052277863282286	1.3845653909954	2.8287810618247	4.0922368030224	0.66144522999616	0.3004951637463	0.1356246512805	2.806432722198	0.29878591609048	0.17639815650113
55	1.4528114915625	0	0.33003628103112	4.0429181538369	0.05219230657439	1.3838934624018	2.8229153407692	4.0713382527639	0.66064290819537	0.29999087798648	0.13533233916232	2.8003840144973	0.29818652590173	0.17678531785327
55.2	1.4506213082106	0	0.32882768607905	4.0395676696642	0.052040828321435	1.3827724316056	2.8129084033187	4.0388979262173	0.65914041829128	0.29910172448948	0.13483675114812	2.7901289922927	0.29715908305742	0.17756206406576
55.48	1.4460644057106	0	0.32696027336175	4.0336702627026	0.051795564263512	1.3808089569	2.7973552192203	3.9939157115857	0.65655868272402	0.29766881822683	0.13407101295576	2.7742838495627	0.29555357393472	0.17838924629906
55.872	1.4390912603309	0	0.32404881382619	4.0234409956717	0.051395445459805	1.3774164957557	2.7729562885021	3.9317822129035	0.65212504555393	0.29534115110893	0.13287716029008	2.7495798872311	0.29302135359772	0.17906308394492
56	1.4365397267887	0	0.32303596338372	4.0196938952294	0.051252882520888	1.3761761551055	2.7644437010266	3.9117030840761	0.65050437901048	0.29451362420208	0.13246183795688	2.7409857716916	0.2921352502401	0.17918228165036
56.2	1.432725262028	0	0.32139663680325	4.0137312897864	0.05101916206621	1.3742047088579	2.7506341313448	3.8805347261998	0.64781603866658	0.29315838656077	0.13178962723192	2.7270759567901	0.29069561103618	0.17950914644516
56.48	1.4261560131111	0	0.31899754367226	4.0046006066754	0.050671864507363	1.3711889718499	2.7303827539059	3.8373162414395	0.64375816539023	0.2911473596053	0.13080587199805	2.706719462737	0.28858045514671	0.17975960511505
56.872	1.4167975026168	0	0.31546534333628	3.9905392748344	0.050151577919124	1.3665494724916	2.7004904734002	3.7776189660636	0.63757696588541	0.28813917197098	0.12935748283288	2.6767484644574	0.28545154208829	0.17972082770928
57	1.4135610449207	0	0.31427653531246	3.9856890301716	0.049974680489372	1.364950076399	2.6904166385522	3.7583271291231	0.63545471626397	0.28711728903268	0.12887000860256	2.6666613345843	0.28439572136591	0.17962890812151
57.2	1.4087226785868	0	0.31238704595524	3.9780456917219	0.049691797978781	1.3624308303883	2.6743874717673	3.728380865917	0.63204383403614	0.28548397923463	0.12809521793385	2.6506288682437	0.28271445682883	0.17957687127025
57.48	1.4009080182543	0	0.30968420163678	3.9668699839748	0.049284302962376	1.3587485609416	2.6514369721043	3.686856954923	0.62709680482374	0.28313260527868	0.12698690868067	2.6276950207211	0.28030512468731	0.17935013936507
57.872	1.3901000129836	0	0.30580718500253	3.950435546922	0.048694635515261	1.3533351480248	2.6184721895443	3.6295003779643	0.61988227172552	0.2797324999862	0.12539712663637	2.5947982281322	0.276840568186	0.17873586927083
58	1.3864547584822	0	0.30452315159287	3.9449130998571	0.048498289887334	1.3515163589972	2.6075454814694	3.6109649633651	0.61746815206142	0.27860084496751	0.1248706049734	2.5839031031114	0.27569143856442	0.17847630588797
58.2	1.3809960291361	0	0.30250095387323	3.9362257079296	0.048187954138551	1.3486556117586	2.5903277409475	3.5821928767237	0.61364141305889	0.27681277257841	0.12404139687478	2.5667445955042	0.27387978964247	0.17811149814411
58.48	1.3724496212246	0	0.29964245781165	3.9238101021921	0.047747674609874	1.3445675419494	2.5659784432798	3.5422970955139	0.60819298600981	0.27427676113167	0.12286926219705	2.542490030235	0.27131660850365	0.17749639408101
58.872	1.3608163334204	0	0.29559960242849	3.9059847742869	0.047121837142523	1.3386981458766	2.5315130873639	3.4871894384139	0.60041570684421	0.27067335772761	0.12121147752235	2.5081860822711	0.26768611517003	0.1764234841752
59	1.3569461004757	0	0.29427263429666	3.9000794321929	0.046915766181038	1.3367535921232	2.5201933597304	3.4693807871255	0.597847678961	0.26948714788669	0.12066735036076	2.4969266525993	0.26649332168613	0.17603236366868
59.2	1.3511397739856	0	0.29219372577152	3.8907851022525	0.046592143799898	1.3336929025252	2.5024549776221	3.4417368380138	0.59380673323242	0.26762473297489	0.11981488784466	2.4792869491232	0.26462344558208	0.17541787064345
59.48	1.3422073114255	0	0.28927524724353	3.877677413696	0.046136932458565	1.3293763758022	2.4775477725298	3.4034053481812	0.58811127956339	0.2650054308585	0.1186181571989	2.4545234276338	0.261997267948	0.17449646859478
59.872	1.3301667284095	0	0.28518187015285	3.8591247155514	0.045496494241336	1.3232657797565	2.4425957589648	3.3504584315005	0.58007900766662	0.26132116274201	0.11693965597152	2.4197907986899	0.25831042665018	0.1730688610185
60	1.3261942391141	0	0.28384558464543	3.8530312086729	0.045287000924387	1.3212585057365	2.4311792642625	3.3333480474909	0.57744711051573	0.26011617449247	0.11639170819898	2.4084523102641	0.25710598197484	0.17257753411717
