# Time [h]	MS [g/L]	AA [g/L]	Butyric [g/L]	MO_AcidoLCFA [g/L]	MO_Acetic [g/L]	MO_hydroM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_acetoM [g/L]	MO_ButyricValeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	MO_AcidoAA [g/L]	Valeric [g/L]	Hydrogen [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
17.2	5.8889655541047e-05	3.242591685853e-05	7.9383935810053e-05	1.4703346565501	1.0371282392187	3.3423376443185	0.00043042505973364	0.044941928852982	1.1261448344779	1.9246397147493	1.9361643753808	0.08113696824671	6.9147393882256	0.01130296245606	1.0084716786031	1.703932693551e-05	2.9345078162981e-08	0.01925185417763	0.0010101233445435	0.0010101233396257
17.48	5.7560071206702e-05	3.0858174889886e-05	7.6088916173663e-05	1.4707664329747	1.0369709956296	3.3425357006998	0.00041281952663542	0.044790264406124	1.1259016109519	1.9245816553074	1.9357247450555	0.078309188981255	6.9131459568384	0.011196781749728	1.0082404200744	1.6121729164715e-05	2.8734304677107e-08	0.018935872953655	0.0010215576318678	0.0010215576268943
17.872	5.6902948942676e-05	3.0020672149933e-05	7.3857175385337e-05	1.4713528039382	1.0367498576397	3.3427920492606	0.00039874790890255	0.04489348783256	1.1255604759856	1.9244955656565	1.9351090397854	0.074782406424014	6.9109156710027	0.011073881792658	1.0079166364269	1.5497376274652e-05	2.7980888025876e-08	0.018537995209691	0.0010388273028789	0.0010388272978212
18	5.6725901096858e-05	2.9859297252828e-05	7.3389796820688e-05	1.4715406671673	1.0366774668969	3.3428718136921	0.0003955628087027	0.044953653289392	1.125449019393	1.9244665644056	1.9349079954244	0.07373980208085	6.9101875682685	0.011045495791251	1.0078109248119	1.5371578224626e-05	2.7760893659995e-08	0.018418979598986	0.0010444187407954	0.0010444187357105
18.2	5.2398028877294e-05	2.7750091885783e-05	6.9880955424337e-05	1.4718278014652	1.0365639995312	3.3429886659914	0.00037906428312871	0.045211368266544	1.1252746006974	1.9244195443934	1.9345937086695	0.07115531934438	6.9090495900458	0.011197083906383	1.0076456825605	1.4500585657408e-05	2.7160692586291e-08	0.018126426900094	0.0010539468648477	0.0010539468597165
18.48	5.11713310213e-05	2.6490323856121e-05	6.7030333076724e-05	1.4722142750639	1.0364042927288	3.3431340805931	0.00036382470650649	0.045068520226975	1.1250298701755	1.9243496561543	1.9341534139918	0.067800037903582	6.9074563228392	0.011081452471466	1.0074142496931	1.3772429522964e-05	2.6391881507136e-08	0.01773983078916	0.0010693801237295	0.0010693801185231
18.872	5.0463165059839e-05	2.5766261181732e-05	6.5014330694933e-05	1.472728557038	1.0361793463821	3.3433086206962	0.00035128624449898	0.04520307134143	1.1246867496317	1.9242453246658	1.9335368539709	0.063624911281285	6.9052262833048	0.010943106792838	1.0070902480751	1.3256856275932e-05	2.5423486572083e-08	0.017244503784245	0.0010930639054854	0.0010930639001636
19	5.0262601415748e-05	2.5614007832378e-05	6.4568239217985e-05	1.4728911385821	1.0361056378223	3.3433600079243	0.00034834434185328	0.045275586140668	1.1245746618259	1.9242100199878	1.9333355391027	0.062394772369836	6.9044982615341	0.01090964164888	1.0069844675529	1.3147239381729e-05	2.5139931416069e-08	0.017094971980787	0.0011008058911318	0.0011008058857723
19.2	4.6434503778593e-05	2.3899885153754e-05	6.1497436170859e-05	1.4731362884185	1.0359900001234	3.3434302154903	0.00033384469171879	0.045550952159376	1.1243992941458	1.9241526305605	1.9330208578108	0.059517793076301	6.9033604571415	0.011054563019605	1.0068191341395	1.2442357690747e-05	2.4411658381365e-08	0.016742250063386	0.0011139224100222	0.0011139224045988
19.48	4.5303273678513e-05	2.2860955480688e-05	5.8984975111144e-05	1.4734583800541	1.0358269997277	3.3435050620624	0.00032036763484948	0.045436011723241	1.124153315886	1.9240670321162	1.9325800690259	0.055815044364506	6.9017674849926	0.010925512155242	1.0065876011357	1.1846725376931e-05	2.3470950533157e-08	0.016276500592264	0.0011349222003805	0.0011349221948547
19.872	4.4561668417411e-05	2.2218922348856e-05	5.7136112300023e-05	1.4738726920922	1.0355969885905	3.3435713135938	0.00030897995368014	0.045624079592203	1.1238085410139	1.9239385862657	1.9319628728247	0.051272239800855	6.8995378724681	0.010766907416037	1.0062634779516	1.1407682765227e-05	2.228634197565e-08	0.015681040288882	0.0011669676243255	0.0011669676186436
20	4.4345337099043e-05	2.2073879202098e-05	5.6708125609695e-05	1.4740006727702	1.0355215336336	3.3435854242627	0.00030622607664335	0.045715215659907	1.1236959255484	1.9238949749481	1.931761356447	0.049948021104084	6.8988099904695	0.010727028779227	1.0061576593134	1.1309663223974e-05	2.1942305881115e-08	0.0155018957566	0.0011774339963373	0.0011774339906044
20.2	4.100392327037e-05	2.0663761205738e-05	5.4014352815066e-05	1.4741893285806	1.0354030457222	3.3435950641206	0.00029341816869625	0.04601596246459	1.1235197623093	1.9238240381335	1.9314463819686	0.047048290946392	6.897672448739	0.010864036259493	1.0059922786092	1.0728858161255e-05	2.1113709994872e-08	0.015100231087206	0.0011949134696052	0.0011949134637871
20.48	3.999100392152e-05	1.9802360021373e-05	5.1811649481286e-05	1.4744272006303	1.0352357920409	3.3435801799409	0.00028151260284247	0.0459346415244	1.1232727332781	1.9237182429375	1.9310052280492	0.043366249075256	6.8960798924362	0.010719662234232	1.0057606998988	1.0235733932399e-05	2.0048672825604e-08	0.014575711355721	0.0012222521543804	0.0012222521484291
20.872	3.9267736588343e-05	1.9241240586896e-05	5.015286922285e-05	1.4747148142656	1.0349993683413	3.3435121352942	0.00027131526330348	0.046180654913754	1.1229265579122	1.923559380173	1.9303875633804	0.038938297639805	6.893850874275	0.010539717456502	1.0054365264406	9.862308067734e-06	1.8726064406274e-08	0.013915820115377	0.001263218625037	0.0012632186188861
21	3.9053785520401e-05	1.9108465530018e-05	4.9758404994247e-05	1.4747997014362	1.0349217280524	3.3434806735623	0.0002688076591138	0.046291030398457	1.1228134944505	1.9235054090636	1.9301858987044	0.037666080626434	6.8931231865718	0.010493401631257	1.0053306925195	9.7761809335524e-06	1.8347072053448e-08	0.013719615159422	0.0012764995558863	0.0012764995496706
21.2	3.6185127979581e-05	1.794552858324e-05	4.7420784613851e-05	1.4749193372721	1.0347997252223	3.34341746333	0.00025761220187228	0.046613241117538	1.1226366548918	1.9234178149855	1.9298707100695	0.035044339278771	6.8919859897492	0.01062359988557	1.0051652973306	9.2953185577046e-06	1.7489030515561e-08	0.01330061121487	0.0012982762440423	0.0012982762377205
21.48	3.5319498633703e-05	1.7239968680155e-05	4.5533774582911e-05	1.4750575354209	1.0346273580323	3.3432976149249	0.00024730956249185	0.046557177748043	1.1223887305222	1.9232877965659	1.9294292930985	0.031768556710846	6.8903939602676	0.010465853634277	1.004933714024	8.8895658460386e-06	1.640173270625e-08	0.012763819818934	0.0013313467567971	0.0013313467503142
21.872	3.4674252931134e-05	1.6770096351886e-05	4.4113456421657e-05	1.4752008635179	1.0343834677177	3.3430778310293	0.00023852960170592	0.046846747403319	1.1220413582444	1.9230935780945	1.9288112943955	0.027919260291499	6.888165690236	0.010269779323093	1.0046095445181	8.5806986812343e-06	1.5082795286085e-08	0.01210579619055	0.0013795804404927	0.0013795804337747
22	3.4482901822815e-05	1.6656572504092e-05	4.3773300218247e-05	1.4752377645538	1.0343033318807	3.342995926596	0.00023636879506126	0.046971035473165	1.1219279112124	1.9230277921576	1.9286095243114	0.026831426962081	6.8874382469742	0.010219081391853	1.0045037127307	8.5085964453599e-06	1.4710797235069e-08	0.011913527280883	0.0013950200627075	0.0013950200559142
22.2	3.2048776412685e-05	1.5698200844231e-05	4.1775378782814e-05	1.4752821614789	1.0341773907409	3.3428536466919	0.00022675931455163	0.047300017018125	1.1217504927251	1.9229215529514	1.9282941856548	0.02470098250858	6.8863014690447	0.010346770706381	1.0043383281782	8.1116537915498e-06	1.3914532392579e-08	0.011519488957716	0.0014198275320454	0.0014198275251312
22.48	3.1345708952116e-05	1.5131758422803e-05	4.0205631201619e-05	1.4753153815125	1.0339994726246	3.3426234829328	0.00021810450437776	0.04724940192987	1.1215018018502	1.9227652520494	1.9278525891497	0.022084343731245	6.8847100640963	0.01018253191554	1.0041067718755	7.7831123600406e-06	1.2926043680899e-08	0.011027037656641	0.0014563002783205	0.0014563002712285
22.872	3.0819859607278e-05	1.4759053704228e-05	3.9054488542624e-05	1.4753132400021	1.0337478015758	3.342250687001	0.00021090798238681	0.047554345133796	1.1211534045731	1.9225341834107	1.927234367414	0.019082272231463	6.8824826774081	0.0099821018227956	1.0037826482005	7.5378054248702e-06	1.1761536246338e-08	0.010442254199076	0.0015077808030743	0.0015077807957314
23	3.0664832279864e-05	1.4669147649986e-05	3.8781988829849e-05	1.4753030415809	1.0336651304876	3.3421192007288	0.00020916218537838	0.047683181308047	1.1210396289746	1.9224563871076	1.9270325275238	0.018248114543827	6.8817555227359	0.0099309926025049	1.003676832034	7.4809987233511e-06	1.1438406962587e-08	0.010274838481295	0.0015239886778583	0.0015239886704364
23.2	2.8584120978868e-05	1.3871940945087e-05	3.7167359557979e-05	1.4752751841059	1.0335352786139	3.3419008286669	0.00020111650289791	0.047999550907198	1.1208617170325	1.9223316150706	1.9267170972536	0.016675261052917	6.8806192243666	0.010062853993918	1.0035114772902	7.1595754043076e-06	1.0777903089509e-08	0.0099434573211397	0.001549500733287	0.0015495007257408
23.48	2.8034930613177e-05	1.3422381522002e-05	3.5929561280065e-05	1.4752109558699	1.0333520428617	3.3415679614183	0.00019408130422104	0.047932139278837	1.1206123772674	1.9221500967425	1.9262754057348	0.01477454933535	6.879028519955	0.0099020703974658	1.0032799716495	6.8997355498476e-06	9.9766138972139e-09	0.0095393697698402	0.0015858254644211	0.0015858254566978
23.872	2.7639669372332e-05	1.3140540175741e-05	3.5052980482895e-05	1.4750795445001	1.0330932434168	3.3410586220383	0.0001884586576865	0.048224142218992	1.1202631168399	1.9218851867028	1.9256570793274	0.012641043749498	6.8768021211785	0.0097112217058637	1.0029559249388	6.712711263247e-06	9.0604818677371e-09	0.0090740880412523	0.001635378414037	0.0016353784060721
24	2.7524499433865e-05	1.3074063682257e-05	3.4849544147226e-05	1.4750286383566	1.0330083131686	3.3408840630075	0.00018712965926411	0.048348700687366	1.1201490651822	1.9217966563064	1.9254552081793	0.012057208782018	6.8760752892746	0.0096639266710476	1.0028501344178	6.6704115644547e-06	8.8099795651268e-09	0.0089434466577347	0.0016507010676875	0.0016507010596479
24.2	3.0170632674672e-05	1.3670232285416e-05	4.8863718944638e-05	1.4749395664921	1.0328762001358	3.3406083159459	0.00022285158991048	0.048715008367577	1.1199718106404	1.9216610604088	1.9251408068319	0.010989043438384	6.8749401948399	0.0098143722053029	1.0026848979472	7.6948300935759e-06	8.629884499376e-09	0.0091062294842029	0.0016725326241075	0.0016725326159615
24.48	3.0325013048143e-05	1.3856585612001e-05	5.5995690810254e-05	1.4747951309372	1.0326924801466	3.3402150781238	0.00024677143375367	0.048805141891505	1.1197255116333	1.9214769412115	1.9247022984826	0.0097170521426067	6.8733516832924	0.0096966105681882	1.0024536663513	8.2077233428682e-06	8.2643844910696e-09	0.0091190439657273	0.0016993728597871	0.0016993728515102
24.872	3.0105827617461e-05	1.3819859512381e-05	5.8309342862531e-05	1.4745611158629	1.032435676075	3.3396429572961	0.00025819276695446	0.049402468790464	1.1193822789009	1.921220880069	1.9240895036789	0.0083172019765723	6.8711284237332	0.0095714613411679	1.0021300568483	8.3514070526697e-06	7.736264502502e-09	0.0089680373146966	0.0017327870096423	0.0017327870012024
25	3.0034329343099e-05	1.3792074247152e-05	5.8483431762261e-05	1.4744786490934	1.0323517343707	3.3394511033364	0.00025964570298879	0.049626760912061	1.1192703786072	1.9211368115553	1.9238895214855	0.007939426788317	6.870402617904	0.009542604493227	1.0020244125019	8.3545446321261e-06	7.5808020273989e-09	0.0089069401900595	0.0017428650841055	0.0017428650756166
25.2	4.2879330349461e-05	1.7961031402112e-05	5.6630271191784e-05	1.4743430701324	1.0322197373386	3.3391453082688	0.00027149416664185	0.050071157879285	1.1190959031701	1.9210014736152	1.923577013359	0.0072697720398643	6.8692707315	0.0097132704640178	1.0018596227277	8.8997030637555e-06	7.2899907290132e-09	0.0085639179375978	0.001758712491584	0.0017587124830178
25.48	4.41735518122e-05	1.9598044963666e-05	5.6365696220367e-05	1.4741398919756	1.0320332331043	3.3387036023443	0.00028073831422163	0.0500331784548	1.118852405695	1.920803896259	1.923139624165	0.0064813915061737	6.8676878379162	0.0095793828398199	1.0016293109038	9.4120733137373e-06	6.9154074945774e-09	0.0082593768777526	0.0017813757272483	0.0017813757185716
25.872	4.3938566844715e-05	1.9938375847003e-05	5.6136208456609e-05	1.4738344643324	1.0317702686268	3.3380636550348	0.00028468016027547	0.050315166428526	1.1185122518443	1.920518394061	1.9225275713153	0.0056260489969729	6.8654725796389	0.0094214984614742	1.0013071255856	9.6387469732164e-06	6.5004798063136e-09	0.0079914578845877	0.0018116208559524	0.0018116208471281
26	4.3847576594754e-05	1.9937315676478e-05	5.6041237331576e-05	1.4737308039679	1.0316841302919	3.3378506834647	0.00028499041881001	0.050430418548132	1.118401271572	1.9204238438828	1.9223277728837	0.0053974331229832	6.8647493871501	0.0093850272341002	1.0012019541217	9.6576020258843e-06	6.3888029420398e-09	0.007924605058803	0.0018207861381531	0.0018207861292842
26.2	5.2779478116726e-05	2.3094185729076e-05	5.9509177590331e-05	1.4735645465261	1.0315490838936	3.337515201101	0.00029987456656675	0.050674499918079	1.1182283005834	1.9202739239019	1.9220159383818	0.0049947062534178	6.8636209994654	0.0095543511033256	1.0010378465259	1.0723765023102e-05	6.2559991579363e-09	0.0077536302330437	0.0018345034309189	0.0018345034219831
26.48	5.3596526340344e-05	2.4298236430466e-05	6.1682855578322e-05	1.4733233253557	1.0313592482641	3.3370393911892	0.00031075979489848	0.050465432103378	1.117987039492	1.9200603199756	1.9215800518198	0.0045240608206786	6.8620425740304	0.0094294986876034	1.0008084078869	1.1414861826366e-05	6.0565261330357e-09	0.0075990276788025	0.0018526173253722	0.0018526173163481
26.872	5.3382963148125e-05	2.4526730319435e-05	6.2333456605331e-05	1.4729724766577	1.0310926320567	3.3363617908758	0.00031571115719417	0.050606881932369	1.1176501007361	1.9197571032329	1.9209703924286	0.0040180007053018	6.859833510551	0.0092947372894731	1.0004874038122	1.167873765084e-05	5.8188596587113e-09	0.0074532748291716	0.0018753078974928	0.001875307888358
27	5.3307892540164e-05	2.4520273663137e-05	6.2351736610493e-05	1.4728554697397	1.0310054426021	3.3361382465193	0.00031624307183125	0.050686967036832	1.1175401776826	1.9196574261359	1.9207713949658	0.0038835220474401	6.8591123396887	0.0092658970244119	1.0003826154249	1.170102759321e-05	5.7530947486182e-09	0.0074152554854012	0.0018819997150383	0.0018819997058709
27.2	5.8219776031936e-05	2.6269101525378e-05	6.6624847344399e-05	1.4726699958386	1.0308691471978	3.3357887452565	0.00033584376334077	0.050879054175473	1.1173689870968	1.9195013381628	1.9204608574056	0.0036453058033497	6.8579864732696	0.0094494139947771	1.0002190191514	1.250577192701e-05	5.729435872749e-09	0.0073795286867178	0.0018915245463083	0.0018915245370944
27.48	5.8637284094308e-05	2.6920082123638e-05	6.8956083965365e-05	1.4724051091899	1.0306782894333	3.3352983921212	0.00034927663293441	0.050646750041624	1.1171304060148	1.9192824985434	1.920026789479	0.0033677654284878	6.8564111283049	0.0093450806942967	0.99999017872208	1.2982795659152e-05	5.6487869682703e-09	0.0073354053717102	0.0019032124864594	0.0019032124771885
27.872	5.8502536595586e-05	2.7033148473851e-05	6.9686031935211e-05	1.47202620665	1.0304109554727	3.3346071003525	0.00035567412849735	0.050791333202226	1.1167973352496	1.9189752808521	1.9194196397808	0.0030702568654308	6.8542063217235	0.0092350881883647	0.99966995745078	1.3153954824748e-05	5.5272454143506e-09	0.0072753473008628	0.0019171168966882	0.0019171168873495
28	5.8457411568957e-05	2.7026825883231e-05	6.9731967589311e-05	1.4719009895319	1.0303236260256	3.3343801990685	0.00035649864559309	0.050874588789527	1.1166886851941	1.9188747369376	1.9192214575322	0.0029913369076243	6.8534865402369	0.0092128207310574	0.99956542151297	1.3167755009147e-05	5.4911001929814e-09	0.0072570495197646	0.0019211427704653	0.001921142761107
28.2	6.0862985537462e-05	2.7894677911448e-05	7.2114700881284e-05	1.471703705838	1.0301871698395	3.3340256752085	0.00037000510815021	0.051071762926904	1.1165193229061	1.9187175639323	1.9189120396488	0.0028484191673508	6.8523624356444	0.0094058133375426	0.9994021632559	1.3598491769078e-05	5.4811579338903e-09	0.0072425454943794	0.0019268186471905	0.0019268186378045
28.48	6.105469117129e-05	2.8212028546806e-05	7.3384586337142e-05	1.471424274292	1.029996149659	3.3335288672425	0.00037909824722975	0.050839486929026	1.1162829660362	1.91849749533	1.918479269903	0.0026816829802557	6.8507892750714	0.0093099108271655	0.99917372148944	1.3847141798432e-05	5.4357480759163e-09	0.0072207086123235	0.001933716071958	0.0019337160625384
28.872	6.0978823288332e-05	2.8262411195404e-05	7.3773110594258e-05	1.4710280880786	1.0297286858363	3.3328305466423	0.00038343022860884	0.050981584978311	1.1159527256623	1.9181890088384	1.9178737640915	0.0025024565876864	6.8485874936849	0.009207756709845	0.99885402474687	1.3933268337134e-05	5.363795854053e-09	0.0071870391705135	0.0019418755952024	0.001941875585743
29	6.0954348597051e-05	2.8257966971676e-05	7.3796240522432e-05	1.470897798745	1.0296413354937	3.3326018170466	0.00038399838464781	0.051063414608666	1.1158449710878	1.9180881504203	1.9176761054002	0.0024548045334966	6.8478686996974	0.0091875189667138	0.99874965820926	1.393970015293e-05	5.3420531166705e-09	0.007176398683094	0.0019442334552401	0.0019442334457691
29.2	6.1745923397474e-05	2.8559017580663e-05	7.4776598997074e-05	1.470693190554	1.029504842271	3.3322441820802	0.00039083347653477	0.051256137820388	1.1156768239941	1.9179304642247	1.9173673900135	0.0023653152507288	6.8467458713994	0.0093839466574137	0.99858662790785	1.4117988729829e-05	5.3259012823777e-09	0.0071637532752127	0.0019475927042093	0.001947592694722
29.48	6.1793740490166e-05	2.8663701712132e-05	7.52773910431e-05	1.4704046673199	1.029313742057	3.3317427117228	0.00039533705888436	0.051011746200089	1.1154418179007	1.9177095431382	1.9169354094382	0.0022603819779444	6.8451743157582	0.0092900530924289	0.99835845714703	1.421539623378e-05	5.2909142679889e-09	0.0071464002975044	0.0019517531489716	0.001951753139464
29.872	6.175097509294e-05	2.8673307951748e-05	7.5415842395679e-05	1.4699975361205	1.0290461627753	3.3310385072295	0.00039743218579151	0.051137485990654	1.1151131821089	1.9173998447567	1.9163308863908	0.0021467412527905	6.842974760559	0.0091897366927555	0.99803911844606	1.4245656488124e-05	5.2417346658652e-09	0.0071225692620124	0.001956747529971	0.0019567475204391
30	6.1738180846781e-05	2.8669572596928e-05	7.5420280774373e-05	1.4698640022017	1.0289587805465	3.3308080730758	0.00039769756254977	0.051214135548345	1.1150059229361	1.9172986173967	1.9161335394502	0.0021163623956894	6.8422566932672	0.0091700821104572	0.99793486764029	1.4247138985791e-05	5.2272635855823e-09	0.0071153462434124	0.0019581970099697	0.0019581970004307
30.2	6.1491325082433e-05	2.8605281316334e-05	7.5486048977745e-05	1.469654671761	1.0288222265601	3.3304475032301	0.00039960952495262	0.05139574442159	1.1148384130997	1.9171403026793	1.9158252356293	0.0020568882398344	6.8411348281903	0.0093679666421484	0.99777199442582	1.4262277058628e-05	5.2027462302176e-09	0.0071011039126228	0.0019603182970103	0.0019603182874609
30.48	6.1444247336123e-05	2.8572444312146e-05	7.5485686718462e-05	1.4693602124288	1.0286310094552	3.3299415429247	0.00040074218598847	0.051134796147775	1.1146040436344	1.9169183512508	1.9153937049602	0.0019866686414423	6.8395645041997	0.0092744536149357	0.9975440125971	1.426199606924e-05	5.1703990617255e-09	0.0070839394830282	0.0019630552678147	0.001963055258252
30.872	6.1417786736316e-05	2.8553957341164e-05	7.545778586635e-05	1.4689458049753	1.0283632493118	3.3292312638145	0.000401175622429	0.051240720270114	1.1142760917735	1.9166071282461	1.9147897329591	0.0019099044615998	6.8373666600501	0.0091745025742434	0.99722492471969	1.4255625019697e-05	5.1323163624273e-09	0.0070640541281619	0.0019664282907697	0.0019664282811906
31	6.1411022356157e-05	2.8550027933502e-05	7.544856506708e-05	1.4688100863836	1.0282758096787	3.328998955857	0.00040120934694264	0.05131145626507	1.1141690353505	1.9165054105081	1.9145925600602	0.0018892506306712	6.8366491512927	0.009155041821647	0.99712075505834	1.4253658770723e-05	5.1216740734315e-09	0.0070584525921021	0.0019674131080696	0.0019674130984856
31.2	6.0504207717049e-05	2.8252854843725e-05	7.4928768745691e-05	1.4685975479468	1.028139156862	3.3286352542303	0.00039983994414415	0.051480538590364	1.1140017510283	1.9163462861978	1.9142844798445	0.0018472069620194	6.8355280494016	0.0093536507752206	0.99695799350482	1.4164375984448e-05	5.0904654956381e-09	0.0070422647376311	0.0019689107723967	0.0019689107628055
31.48	6.0394895492658e-05	2.8131753461365e-05	7.4606702414107e-05	1.4682990019676	1.0279477775429	3.3281246171836	0.00039872583724811	0.051204015200138	1.1137675279151	1.9161230885888	1.9138531816182	0.0017972383280548	6.833958719728	0.0092601842516031	0.99673014829489	1.4101439184499e-05	5.0584684852675e-09	0.007024283728126	0.0019709458978397	0.0019709458882385
31.872	6.0375775134358e-05	2.8094084643633e-05	7.4469525232915e-05	1.4678794960869	1.0276797754501	3.3274078699011	0.00039804141567428	0.051291961826572	1.1134396439256	1.9158100502425	1.9132494848538	0.0017421383835758	6.8317622591396	0.0091602993890141	0.99641124299204	1.4071138455238e-05	5.0262540392379e-09	0.0070060353203467	0.0019735229861066	0.0019735229764928
32	6.0371972595785e-05	2.8089621007691e-05	7.4450561618865e-05	1.4677422285578	1.0275922573363	3.327173511912	0.00039791619968169	0.051357431152404	1.1133325960912	1.9157077419795	1.9130523980762	0.0017272278292894	6.8310452020151	0.009140927573793	0.99630713246222	1.4066782691173e-05	5.0177635133063e-09	0.0070012478866944	0.0019742781180315	0.0019742781084141
32.2	5.90557186104e-05	2.7647375196695e-05	7.3563181306607e-05	1.4675273968993	1.0274554756204	3.3268064732896	0.00039445095698618	0.051515039812324	1.1131652667959	1.9155476651297	1.9127444221022	0.0016957984369719	6.829924737851	0.0093398951160196	0.9961444538872	1.3911874626147e-05	4.9820514490366e-09	0.0069835388460607	0.001975471665359	0.0019754716557357
32.48	5.8906829018624e-05	2.7470958106284e-05	7.303879534433e-05	1.467225893527	1.0272639001626	3.3262909751453	0.00039190242590136	0.051225930051941	1.1129308728681	1.9153230596813	1.9123132193745	0.0016582395710796	6.8283562550365	0.0092464667426129	0.99591671259537	1.3809520918575e-05	4.9500017425629e-09	0.0069647616859466	0.0019771704345265	0.0019771704248949
32.872	5.8890866487898e-05	2.7420720995041e-05	7.2831682089161e-05	1.4668026394366	1.0269956137419	3.3255674695612	0.00039050014984433	0.051299476694324	1.1126026627646	1.9150080038096	1.9117096249649	0.0016165277884038	6.8261609747042	0.009146653988689	0.99559794736944	1.37639595981e-05	4.9212619003573e-09	0.0069472894157415	0.0019793630081677	0.0019793629985254
33	5.8888505125867e-05	2.7415731663372e-05	7.2806124635713e-05	1.4666642213852	1.0269080031118	3.3253309441358	0.00039027158875918	0.051360748436195	1.1124954998499	1.9149050381063	1.9115125692659	0.0016051867445193	6.8254443028542	0.0091273485637329	0.99549388227463	1.3758016185606e-05	4.9140797177621e-09	0.0069429519872912	0.0019800053013498	0.0019800052917044
33.2	5.7328983843039e-05	2.6886763829887e-05	7.1695846049972e-05	1.4664476733185	1.0267710730186	3.3249604397985	0.00038551547887516	0.051508737293799	1.1123279545932	1.9147439157291	1.9112046234413	0.0015804761565142	6.82432440026	0.0093264522401901	0.99533126906131	1.3563225749034e-05	4.8757026554306e-09	0.0069242710040997	0.0019810507048579	0.0019810506952074
33.48	5.7156313159499e-05	2.6677188591824e-05	7.1048923972266e-05	1.4661439300887	1.0265792804879	3.3244399820075	0.00038208628062449	0.05121033824731	1.1120931919582	1.9145178020562	1.9107734324149	0.0015508102399257	6.8227566763117	0.0092331243250859	0.99510361195573	1.3436975204238e-05	4.8437486223727e-09	0.0069049956261615	0.0019825868022236	0.0019825867925656
33.872	5.7141808206597e-05	2.661925245324e-05	7.0799122576776e-05	1.465717793919	1.0263106849288	3.3237095761796	0.00038024310052947	0.051273179046086	1.1117644124523	1.9142006092849	1.9101698354905	0.001517662752008	6.8205624551231	0.0091334521501252	0.99478496135442	1.3382116961851e-05	4.8172997655842e-09	0.0068880110042479	0.0019845886807061	0.0019845886710383
34	5.7140183624605e-05	2.6613889477323e-05	7.0769432975115e-05	1.4655784824343	1.0262229737189	3.3234708246955	0.00037995081562429	0.051331321741332	1.111657058381	1.9140969473552	1.9099727775613	0.0015086131969153	6.8198461290215	0.0091142121554069	0.99468093350397	1.3375187993577e-05	4.8109669325686e-09	0.0068839548457162	0.0019851735016436	0.001985173491973
34.2	5.5447523166413e-05	2.6036941799904e-05	6.9532278890457e-05	1.4653605911936	1.0260858844587	3.3230968015135	0.0003744408027006	0.051471588639831	1.1114891930852	1.9139347273815	1.9096648177167	0.0014882376808987	6.8187267444389	0.0093133009669816	0.99451837535791	1.3157605171766e-05	4.7712685491163e-09	0.0068647776891709	0.001986142993501	0.0019861429838257
34.48	5.5261971691475e-05	2.5809075167212e-05	6.8816097029189e-05	1.4650550736124	1.0258938642325	3.3225713669866	0.00037050160451845	0.051166826821293	1.1112539435911	1.9137070536796	1.9092335897276	0.0014636754945993	6.8171597306813	0.0092201339530465	0.9942907912875	1.3017821226314e-05	4.7396417444019e-09	0.0068453166149598	0.0019875941380518	0.0019875941283694
34.872	5.5248361706764e-05	2.5746930715525e-05	6.8542326041022e-05	1.4646266186131	1.0256249479366	3.321834038153	0.00036840512975084	0.051222160084692	1.1109244516968	1.9133876668887	1.9086299303899	0.0014360782441881	6.8149665018672	0.0091206645233673	0.99397224113742	1.295774395807e-05	4.7148261030147e-09	0.0068287406990527	0.0019894918306466	0.001989491820955
35	5.5247164633175e-05	2.5741372342852e-05	6.8510339317066e-05	1.4644865810397	1.025537132424	3.3215930455934	0.00036807652637805	0.051278087064108	1.1108168620183	1.9132832903932	1.9084328512923	0.0014285154569701	6.8142504997271	0.0091014922494864	0.99386824598349	1.2950267302185e-05	4.7090693403171e-09	0.0068248827852069	0.0019900443005419	0.0019900442908475
35.2	5.349402386832e-05	2.5142054185854e-05	6.7209816630163e-05	1.4642675896265	1.0253998794463	3.321215506001	0.00036216789600689	0.051412284965015	1.1106486170082	1.9131199501456	1.9081248530319	0.0014109521433475	6.8131316111019	0.0093004594235238	0.99370573744919	1.2721202376282e-05	4.6689752142014e-09	0.0068055732657324	0.0019909695474219	0.001990969537723
35.48	5.3302989690774e-05	2.4905798412872e-05	6.6459761141952e-05	1.4639606007117	1.0252076282284	3.320685136652	0.0003579643890497	0.051103519155956	1.1104128153005	1.9128906991469	1.9076935626103	0.0013897025708142	6.8115652847587	0.0092074967112857	0.99347822092519	1.2574771231123e-05	4.6378685804596e-09	0.0067861814173917	0.0019923679327427	0.001992367923037
35.872	5.32901712172e-05	2.4841876190486e-05	6.617470158782e-05	1.4635301932306	1.0249383888355	3.319940944929	0.00035573994330372	0.051153892459111	1.1100825343102	1.9125691047831	1.9070898106298	0.0013657092110069	6.8093730173386	0.0091082737934945	0.99315976449044	1.2512229848277e-05	4.6142904863196e-09	0.0067700085170313	0.0019941972361816	0.001994197226467
