# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
0.2	1.8055506122518	8.2085040854004	0.00090056829985433	10.014955265952
0.48	4.1038857585685	9.33239360111	0.0015485292143574	13.437827888893
0.872	6.2705573755727	11.248099762517	0.0022139939981353	17.520871132088
1	6.6780023023173	11.759552773133	0.0023939302265207	18.439949005677
1.2	8.5441132612748	15.00105199363	0.0027826462021182	23.547947901106
1.48	8.9589461088616	15.614558712855	0.00309949768841	24.576604319405
1.872	9.6382831744609	17.004932704468	0.0034470899261321	26.646662968855
2	9.8503215441688	17.467879849223	0.0035554921869057	27.321756885579
2.2	10.919406757698	20.102124763695	0.0037130059580882	31.02524452735
2.48	11.101012744256	20.466154133038	0.0038405072378386	31.571007384531
2.872	11.311617184062	21.200144439708	0.0039724030561729	32.515734026826
3	11.367314968485	21.437100189386	0.0040114981592101	32.80842665603
3.2	11.734962129244	23.224968014363	0.0040572866210519	34.963987430228
3.48	11.729414553494	23.272023549437	0.0040954625633276	35.005533565495
3.872	11.72888008834	23.631001654563	0.0041354396214299	35.364017182524
4	11.728422970847	23.760011209196	0.0041478582593357	35.492582038302
4.2	11.834752955792	24.951034563975	0.0041640441144308	36.789951563881
4.48	11.817304110675	24.992509578825	0.0041814456647884	36.813995135165
4.872	11.804627929252	25.288867461946	0.0042042448483465	37.097699636046
5	11.801442117854	25.394126744938	0.0042116895111871	37.199780552303
5.2	11.843162853087	26.231420853885	0.0042204773328529	38.078804184305
5.48	11.83373195215	26.306209977532	0.0042325679859483	38.144174497669
5.872	11.827258291893	26.579215936291	0.0042497958273207	38.410724024012
6	11.82588999213	26.673744248134	0.0042554729423976	38.503889713206
6.2	11.848062189591	27.299669800319	0.0042624235895413	39.1519944135
6.48	11.844518509648	27.394278168301	0.004272061796848	39.243068739746
6.872	11.843762549518	27.646123676504	0.0042861384028452	39.494172364425
7	11.844034171551	27.731682180596	0.0042907911220862	39.580007143269
7.2	11.860529917993	28.231653716648	0.0042974640475268	40.096481098689
7.48	11.860848668126	28.329126261928	0.004305453494732	40.194280383549
7.872	11.864523642627	28.552648756186	0.004317222795672	40.421489621609
8	11.866088869149	28.627413471225	0.0043211266686265	40.497823467042
8.2	11.882138030769	29.05313209281	0.0043279894488092	40.939598113028
8.48	11.885147998144	29.134956749491	0.0043346347079458	41.024439382344
8.872	11.892248107576	29.315288905651	0.0043444295093668	41.211881442736
9	11.89481593704	29.374703145312	0.0043476858084303	41.27386676816
9.2	11.912502096514	29.757508172093	0.0043547596013033	41.674365028209
9.48	11.917179774454	29.804316024836	0.0043601885157394	41.725855987806
9.872	11.926253924634	29.927318710232	0.0043679617969037	41.857940596663
10	11.929311521582	29.967818378104	0.0043704962437008	41.901500395929
10.2	11.948664530463	30.330093500755	0.0043772368359572	42.283135268055
10.48	11.953682112232	30.336170254342	0.0043810858389453	42.294233452413
10.872	11.962917374946	30.412904657203	0.0043862219961722	42.380208254145
11	11.965886773042	30.439576434594	0.0043878575387378	42.409851065174
11.2	11.986240356029	30.803237796367	0.0043935645130707	42.793871716909
11.48	11.990862437773	30.784333704254	0.0043957836714115	42.779591925699
11.872	11.999561782369	30.840974014825	0.0043988667576846	42.844934663952
12	12.002297986629	30.862103232976	0.0043999015716679	42.868801121177
12.2	12.023522741103	31.239676652606	0.0044051524149631	43.267604546124
12.48	12.027623559283	31.209455816281	0.0044067367180025	43.241486112282
12.872	12.035614537296	31.259055075668	0.0044090009296862	43.299078613894
13	12.038091812478	31.278315728734	0.0044097942726887	43.320817335485
13.2	12.059893647689	31.670313352636	0.0044152599358552	43.734622260261
13.48	12.063413943088	31.633870696747	0.0044167990325413	43.701701438868
13.872	12.070584949739	31.679816974361	0.0044187714341493	43.754820695534
14	12.072784896927	31.698095128827	0.0044194598272303	43.775299485581
14.2	12.094777358853	32.100447593024	0.0044251190219942	44.199650070899
14.48	12.097751337264	32.059745132125	0.0044266626971568	44.161923132086
14.872	12.104162718742	32.102866360424	0.0044284569560803	44.211457536122
15	12.106117291726	32.120345516588	0.0044290771117081	44.230891885425
15.2	12.128072564941	32.52885379172	0.0044344961174978	44.661360852778
15.48	12.130621182256	32.484952740761	0.0044358784942193	44.620009801512
15.872	12.1364531472	32.525434572629	0.0044374706701072	44.666325190499
16	12.138225943706	32.542118466881	0.0044380261637602	44.684782436751
16.2	12.160087624249	32.953741855645	0.0044426941438179	45.118272174038
16.48	12.162351164499	32.907087533704	0.004443714597379	45.073882412801
16.872	12.167800852691	32.944652704031	0.0044450389149163	45.116898595637
17	12.16945590082	32.960409728029	0.0044455199693458	45.134311148819
17.2	12.19127675138	33.373368100856	0.0044490221332549	45.56909387437
17.48	12.193369142139	33.323803975116	0.0044495208376927	45.521622638093
17.872	12.198590598365	33.357713326718	0.0044505089136154	45.560754433997
18	12.200175207756	33.372276437897	0.0044509012803937	45.576902546933
18.2	12.222061125821	33.785817891112	0.0044530039256317	46.012332020859
18.48	12.224051760546	33.732664686381	0.0044529011856566	45.961169348112
18.872	12.229132337518	33.761774541038	0.004453508622911	45.995360387179
19	12.230670765852	33.774757836669	0.0044538004792956	46.009882403001
19.2	12.252737518736	34.188849032508	0.0044545201633198	46.446041071407
19.48	12.2546451986	34.131040474434	0.004453851837674	46.390139524872
19.872	12.259595164653	34.153926145825	0.0044540829789992	46.417975393457
20	12.261085704998	34.164864030751	0.0044542714427389	46.430404007192
20.2	12.283418141599	34.579877049582	0.0044539169571123	46.867749108138
20.48	12.285208808555	34.516172823491	0.0044528523365749	46.805834484383
20.872	12.289956871462	34.531384031243	0.0044527752438814	46.82579367795
21	12.291370807523	34.539817062815	0.004452871002809	46.835640741341
21.2	12.313985298389	34.956245919596	0.0044519759133526	47.274683193899
21.48	12.315579045783	34.885569015586	0.0044507757296151	47.205598837098
21.872	12.319987920447	34.892056859219	0.0044505080751758	47.216495287742
22	12.321275923764	34.897673160259	0.004450534251462	47.223399618275
22.2	12.344106373397	35.315917954474	0.0044496446977659	47.664473972569
22.48	12.345404450014	35.237756901006	0.0044485538259416	47.587609904846
22.872	12.349321259784	35.235312404719	0.004448217125629	47.589081881629
23	12.350431842055	35.238083105551	0.0044482010817934	47.592963148688
23.2	12.373364628885	35.658347660438	0.004447675264592	48.036159964588
23.48	12.374298402257	35.573025002459	0.004446832211248	47.951770236927
23.872	12.377633643075	35.562456151327	0.0044465092180141	47.94453630362
24	12.378539706189	35.562675288032	0.0044464733471106	47.945661467568
24.2	12.402709763322	35.988571675841	0.0044530097411348	48.395734448904
24.48	12.404624211929	35.902760821741	0.0044540535903043	48.31183908726
24.872	12.409802363666	35.895989259103	0.0044541076170998	48.310245730386
25	12.411295870008	35.897642186161	0.0044541167062471	48.313392172875
25.2	12.436607391202	36.335376514626	0.0044562331930928	48.776440139021
25.48	12.437386028202	36.243071667201	0.0044561652527272	48.684913860656
25.872	12.440535216163	36.228613080355	0.0044560278196053	48.673604324337
26	12.441348408455	36.227865174869	0.0044560058536308	48.673669589178
26.2	12.465681012343	36.667513109243	0.0044596396379244	49.137653761224
26.48	12.465810462377	36.570978204918	0.004460025694411	49.04124869299
26.872	12.468105848989	36.552471733463	0.0044599393100362	49.025037521762
27	12.468655370028	36.550488732222	0.0044599111559049	49.023604013405
27.2	12.492769471385	36.990729773765	0.0044644723801448	49.48796371753
27.48	12.492839267225	36.892942570905	0.0044651550158614	49.390246993146
27.872	12.495123853995	36.873804002871	0.0044651279439626	49.373392984811
28	12.49567171222	36.87166648942	0.0044651055880444	49.371803307228
28.2	12.519977950031	37.313531631283	0.0044692576265545	49.83797883894
28.48	12.52003942306	37.215211596991	0.0044698876382683	49.739720907689
28.872	12.522315585954	37.195921339619	0.0044698705242074	49.722706796097
29	12.52285689173	37.193765218599	0.0044698519136769	49.721091962243
29.2	12.547303386791	37.637259137291	0.0044735385337576	50.189036062615
29.48	12.547316360654	37.538451268429	0.0044740848379367	50.09024171392
29.872	12.549518199689	37.518903159661	0.0044740648408231	50.072895424191
30	12.5500330189	37.516684085924	0.0044740474365881	50.07119115226
30.2	12.574527923471	37.961333762831	0.0044773644280652	50.54033905073
