# Time [h]	MS [1]	AA [1]	Butyric [1]	MO_AcidoLCFA [1]	MO_Acetic [1]	MO_hydroM [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_Propionic [1]	MO_acetoM [1]	MO_ButyricValeric [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	MO_AcidoAA [1]	Valeric [1]	Hydrogen [1]	Hydrogen_gas [1]	Acetic [1]	Phi [1]
15.872	7.9005253499568e-08	4.6224054989061e-08	1.0571218521977e-07	0.016510702698395	0.011671963057778	0.037574703035815	5.6999002386866e-07	0.044284605377363	0.10922921120276	0.012677531399723	0.021647142674006	0.021797757307995	0.00010157363258276	0.077849404992977	0.011256959158829	0.55105774496883	0.011353723507807	2.4161906139116e-08	3.1737380380202e-08	2.3316122681115e-06	2.2567098496639e-05	0.90922463525586
16	7.8820754794084e-08	4.596764662045e-08	1.0501870435131e-07	0.016513300742131	0.011671286500172	0.037576388874081	5.6513559597034e-07	0.044357862004672	0.10952200767513	0.01267642533885	0.021647128619485	0.021795726834541	0.00010064676092008	0.077842007067605	0.011232526286783	0.550797156958	0.011352652929008	2.3937869735054e-08	3.1574745453153e-08	2.330368986917e-06	2.2463106915228e-05	0.90922545165636
16.2	7.2676526342062e-08	4.2164861354034e-08	9.9606356563287e-08	0.016517328292925	0.011670228242763	0.03757897207047	5.3989609130971e-07	0.044643853410879	0.1112066975733	0.01267469429217	0.021647097217056	0.021792553939777	9.8543231317512e-05	0.077830451732735	0.011388352061367	0.58144134247916	0.011350980057555	2.233284528085e-08	3.1138709013044e-08	2.2274035390251e-06	2.2224249416904e-05	0.90922673674107
16.48	7.1037373475005e-08	3.9930647549774e-08	9.5255189310647e-08	0.016522890653902	0.01166874378762	0.037582475554284	5.1674462951178e-07	0.044515108344355	0.10927174091274	0.012672265127	0.021647030739152	0.02178811193474	9.586470926237e-05	0.077814291065098	0.011286718110003	0.55421400613164	0.011348638778746	2.1010332809362e-08	3.0619679227693e-08	2.1895375506921e-06	2.1919011029386e-05	0.90922855653212
16.872	7.0334653567596e-08	3.8796830267982e-08	9.2394303341559e-08	0.016530550092299	0.011666661083817	0.037587220358129	4.9857022327524e-07	0.044624843459498	0.11018903982452	0.012668859923691	0.021646903629157	0.02178189710116	9.2592906225368e-05	0.077791699009557	0.011172686553493	0.5505216666114	0.011345364306642	2.0133077963484e-08	3.0009504552312e-08	2.1789552659737e-06	2.1548610497108e-05	0.9092311337677
17	7.0157437081901e-08	3.8594748606943e-08	9.1822792014628e-08	0.016533026042137	0.011665980245103	0.037588740926757	4.9457110412321e-07	0.044683777717716	0.11044574670752	0.012667747807087	0.021646856060268	0.021779869002114	9.1636927499229e-05	0.077784328536905	0.011147401390307	0.55027044109311	0.011344295907567	1.9963499494806e-08	2.9835215419966e-08	2.177566046135e-06	2.1440534874866e-05	0.90923198060914
17.2	6.4784923734964e-08	3.5670320379663e-08	8.732462824321e-08	0.016536848446856	0.011664915037348	0.037591055449851	4.7346785919445e-07	0.044941928852982	0.11201031818395	0.012666008364159	0.021646770173254	0.021776701001492	8.923858452618e-05	0.077772818940204	0.01130296245606	0.5811833787753	0.011342627115201	1.8743574511476e-08	2.9345078162981e-08	2.0593422869999e-06	2.1174282488219e-05	0.90923331545248
17.48	6.3322242397029e-08	3.3945731548893e-08	8.3699992207534e-08	0.016542086312125	0.011663420250935	0.037594153969882	4.5410149859374e-07	0.044790264406124	0.11003413362367	0.012663569955451	0.021646622162524	0.021772268673492	8.6128177175807e-05	0.077756728841017	0.011196781749728	0.55375719134606	0.011340292994383	1.7734195485991e-08	2.8734304677107e-08	2.0137589934335e-06	2.0826697489582e-05	0.90923521090683
17.872	6.2599279953207e-08	3.3024456795351e-08	8.1245069966776e-08	0.016549224512818	0.011661322150686	0.03759827602608	4.3862306485588e-07	0.04489348783256	0.11094873422169	0.012660155443139	0.021646371913876	0.021766071622012	8.2249044239035e-05	0.077734246733869	0.011073881792658	0.55002208363053	0.011337030557884	1.7047419387976e-08	2.7980888025876e-08	2.0004208482361e-06	2.038903688361e-05	0.90923790547263
18	6.2404485492693e-08	3.2846935602588e-08	8.0730947820917e-08	0.016551516490966	0.011660636090355	0.037599581311727	4.3511955230083e-07	0.044953653289392	0.11120878983267	0.012659040922293	0.021646282249615	0.021764050112424	8.110229878441e-05	0.077726914483786	0.011045495791251	0.54976352918117	0.011335966463113	1.6909044343499e-08	2.7760893659995e-08	1.9986938574979e-06	2.0258122676166e-05	0.90923879304075
18.2	5.7643273270917e-08	3.0526582764522e-08	7.6870894881736e-08	0.016555029086343	0.011659562319651	0.037601540829448	4.1696996262102e-07	0.045211368266544	0.11274548069424	0.012657298875925	0.021646127155287	0.021760893859506	7.8259450118926e-05	0.077715468852304	0.011197083906383	0.58088712623557	0.011334305186254	1.5950877925218e-08	2.7160692586291e-08	1.8620952264484e-06	1.9936308078153e-05	0.90924019532176
18.48	5.6293771508242e-08	2.91407784251e-08	7.3735112808606e-08	0.016559780063146	0.011658054599116	0.037604097053548	4.0020620362285e-07	0.045068520226975	0.11079832871332	0.012654859472255	0.021645874087419	0.021756481339587	7.4568889245721e-05	0.0776994777988	0.011081452471466	0.55324488839987	0.01133198330721	1.5149889535616e-08	2.6391881507136e-08	1.8075924114908e-06	1.9511057827804e-05	0.90924219442187
18.872	5.5514651184025e-08	2.8344282710952e-08	7.1517492619857e-08	0.016566142708052	0.011655936773149	0.037607376622757	3.8641416297987e-07	0.04520307134143	0.11180696855148	0.012651447592784	0.021645462389579	0.021750317380947	6.9976739096129e-05	0.077677150657454	0.010943106792838	0.54942457717505	0.011328740653753	1.4582765973117e-08	2.5423486572083e-08	1.7910399828201e-06	1.8966222730162e-05	0.90924505091424
19	5.5293986092433e-08	2.8176793621775e-08	7.10267826777e-08	0.016568162559868	0.011655243932444	0.037608389699242	3.8317814118123e-07	0.045275586140668	0.11209990658321	0.012650334660343	0.021645317031292	0.021748307695691	6.8623759464589e-05	0.077669872308296	0.01090964164888	0.54914516590306	0.011327683524339	1.4462188579622e-08	2.5139931416069e-08	1.788895538274e-06	1.8801747639062e-05	0.90924599479728
19.2	5.1082600996468e-08	2.6291080306145e-08	6.7648625224583e-08	0.016571223060012	0.011654159008204	0.037609868984888	3.6722751993996e-07	0.045550952159376	0.11366547440578	0.01264859626461	0.021645070359424	0.021745171520167	6.5459250921083e-05	0.077658516014931	0.011054563019605	0.58050754483141	0.011326033985889	1.3686761021352e-08	2.4411658381365e-08	1.6373181457225e-06	1.8413757257673e-05	0.90924748986318
19.48	4.9838117154627e-08	2.5148207493585e-08	6.4884835352322e-08	0.01657528039481	0.011652634385582	0.037611698857776	3.5240258765839e-07	0.045436011723241	0.11178797643438	0.012646164595061	0.021644678628333	0.021740790703646	6.138659662234e-05	0.077642661105483	0.010925512155242	0.55258168023206	0.01132373038092	1.3031552513597e-08	2.3470950533157e-08	1.5756634430742e-06	1.7901454940472e-05	0.90924962982264
19.872	4.902220500269e-08	2.4441939959521e-08	6.2851060113934e-08	0.016580565413163	0.011650490629597	0.037613863982958	3.3987635069146e-07	0.045624079592203	0.11295279610494	0.012642767652606	0.021644054256701	0.021734677027005	5.6390156446306e-05	0.077620543549129	0.010766907416037	0.54864011950666	0.01132051626642	1.2548608872069e-08	2.228634197565e-08	1.5565005331373e-06	1.724649815351e-05	0.90925270319202
20	4.8784192736312e-08	2.4282380712947e-08	6.2380262157827e-08	0.016582212181749	0.011649788851279	0.037614493439025	3.3684713584271e-07	0.045715215659907	0.1132965522554	0.012641660355277	0.021643835653419	0.021732684891337	5.4933735173258e-05	0.077613337430669	0.010727028779227	0.54833076762373	0.011319469026166	1.2440787310299e-08	2.1942305881115e-08	1.5540052151761e-06	1.7049457148951e-05	0.90925372185832
20.2	4.5108231059204e-08	2.2731109500498e-08	5.9416883139296e-08	0.016584663409813	0.011648689292028	0.037615349453921	3.2275760741391e-07	0.04601596246459	0.11490744020689	0.01263993184259	0.021643469447295	0.021729577674132	5.1744283026014e-05	0.077602099112228	0.010864036259493	0.58001663150752	0.011317835750994	1.1801856589326e-08	2.1113709994872e-08	1.3975967545472e-06	1.6607642423886e-05	0.90925533860729
20.48	4.3993893921643e-08	2.1783524725109e-08	5.6993838105474e-08	0.016587812221778	0.011647142706469	0.037616256055875	3.0966135790244e-07	0.0459346415244	0.11311093036146	0.012637516323622	0.021642899305444	0.021725240666345	4.7694497960912e-05	0.077586419752088	0.010719662234232	0.55172026636769	0.01131555658119	1.1259409435277e-08	2.0048672825604e-08	1.333635092995e-06	1.6030710663347e-05	0.90925765923221
20.872	4.3198149292359e-08	2.1166258396101e-08	5.5169143408576e-08	0.016591730109344	0.011644965644986	0.037617039416919	2.9844443217635e-07	0.046180654913754	0.11445207024298	0.012634145590842	0.021642005914234	0.021719193624395	4.2824483325081e-05	0.077564565325363	0.010539717456502	0.54763775995744	0.011312379341492	1.0848640661985e-08	1.8726064406274e-08	1.3135504399955e-06	1.5304902910002e-05	0.90926100358003
21	4.2962754064171e-08	2.102019281026e-08	5.4735216227682e-08	0.016592911810409	0.0116442524755	0.03761719997473	2.9568609156627e-07	0.046291030398457	0.11485046674051	0.012633047510539	0.021641695612402	0.021717224252715	4.1425284057111e-05	0.077557448535059	0.010493401631257	0.54729611432008	0.011311344651156	1.0753899527493e-08	1.8347072053448e-08	1.3109184556206e-06	1.508910225603e-05	0.90926211430424
21.2	3.980689100327e-08	1.9740849273266e-08	5.2163642329222e-08	0.016594618088253	0.01164313448265	0.037617306427089	2.8337040022195e-07	0.046613241117538	0.1164796574859	0.01263133419812	0.021641181761334	0.021714153718495	3.8541666342556e-05	0.077546353533302	0.01062359988557	0.57941353752373	0.011309731568291	1.0224914971731e-08	1.7489030515561e-08	1.1639339273183e-06	1.4628225619139e-05	0.90926387834299
21.48	3.8854580256595e-08	1.896469469074e-08	5.0087866850909e-08	0.016596690946539	0.011641560824429	0.037617133047113	2.7203738545815e-07	0.046557177748043	0.11474710356753	0.01262894151045	0.021640396440069	0.02170987015394	3.4938795242056e-05	0.077530881294285	0.010465853634277	0.55067565405237	0.011307481715705	9.7785777004228e-09	1.640173270625e-08	1.1042090983061e-06	1.4037808427079e-05	0.90926641148506
21.872	3.8144660990907e-08	1.8447796886835e-08	4.8525467653025e-08	0.016599051099298	0.011639343839209	0.037616355099813	2.6237948611729e-07	0.046846747403319	0.11623806707507	0.012625604932207	0.021639188244526	0.021703900994806	3.0705289627525e-05	0.077509326526839	0.010269779323093	0.54645931857312	0.011304347031356	9.4388197473703e-09	1.5082795286085e-08	1.085452403587e-06	1.3314068229701e-05	0.90927006347588
22	3.7934126355332e-08	1.8322906594131e-08	4.8151274630653e-08	0.016599714690852	0.011638617253921	0.037615996609815	2.6000258847767e-07	0.046971035473165	0.11667958584513	0.012624518374828	0.021638772608128	0.021701957592517	2.9508900390608e-05	0.077502309362488	0.010219081391853	0.54609184444638	0.011303326505004	9.3595047215799e-09	1.4710797235069e-08	1.0829765115121e-06	1.3102600294558e-05	0.90927127654231
22.2	3.5256308279078e-08	1.7268606806793e-08	4.5953399407692e-08	0.016600608554708	0.011637477938909	0.037615289398658	2.4943157430362e-07	0.047300017018125	0.11826412915594	0.012622823378689	0.021638092240782	0.021698927946288	2.7165706992228e-05	0.077491370970032	0.010346770706381	0.57873472075104	0.011301735711339	8.922838441783e-09	1.3914532392579e-08	9.5781154744972e-07	1.2669191734047e-05	0.90927320108527
22.48	3.4482825083588e-08	1.6645484922436e-08	4.4226615588309e-08	0.016601547785011	0.011635873909715	0.037613980727641	2.3991115814445e-07	0.04724940192987	0.11655713832957	0.012620456714045	0.021637071584035	0.02169470178025	2.4287854683121e-05	0.077476117759145	0.01018253191554	0.54953034717763	0.011299517102198	8.5614337876045e-09	1.2926043680899e-08	9.0772822654454e-07	1.2127552583234e-05	0.90927595834668
22.872	3.3904248291478e-08	1.6235469066979e-08	4.2960295674518e-08	0.016602336943035	0.011633613882572	0.037611627910571	2.3199493088333e-07	0.047554345133796	0.11813462374826	0.012617156655812	0.0216355325152	0.021688812526409	2.0986198728085e-05	0.077454866991852	0.0099821018227956	0.54521503220406	0.011296425847559	8.2915883405411e-09	1.1761536246338e-08	8.9211079931077e-07	1.1484374698371e-05	0.90927992142654
23	3.3733671978521e-08	1.613655761585e-08	4.266052004434e-08	0.016602491864229	0.011632873189606	0.037610759064204	2.3007450443791e-07	0.047683181308047	0.11859658818577	0.012616081969482	0.021635008876154	0.021686895038789	2.0068815666136e-05	0.077447948341656	0.0099309926025049	0.54483557645433	0.011295419399928	8.2290971629918e-09	1.1438406962587e-08	8.9003227211585e-07	1.1300243379239e-05	0.90928123533099
23.2	3.1444658645324e-08	1.525955572163e-08	4.0884294946864e-08	0.016602605335016	0.011631711989741	0.037609268528072	2.2122374348535e-07	0.047999550907198	0.12006550563446	0.012614405298078	0.021634161607183	0.021683905316243	1.8338929846472e-05	0.077437161480837	0.010062853993918	0.5780495882398	0.011293850266969	7.8755072293112e-09	1.0777903089509e-08	7.924420241361e-07	1.0935756297069e-05	0.90928331464746
23.48	3.0840450577928e-08	1.4765007888846e-08	3.9522655382339e-08	0.016602491962617	0.011630077957779	0.037606902392456	2.1348486753884e-07	0.047932139278837	0.11834257895335	0.012612063525743	0.021632913353077	0.021679733307835	1.6248512309669e-05	0.077422113230788	0.0099020703974658	0.54840931193133	0.011291660984835	7.5896739615733e-09	9.9766138972139e-09	7.541686093555e-07	1.0491310510611e-05	0.90928628086139
23.872	3.0405529932614e-08	1.445494046968e-08	3.8558339349402e-08	0.016601884705373	0.01162777732676	0.037603143397115	2.0729978849882e-07	0.048224142218992	0.11993788183391	0.012608796489215	0.021631068066871	0.021673916183859	1.3902137335408e-05	0.077401135180988	0.0097112217058637	0.54404203217317	0.011288608767927	7.3839360553549e-09	9.0604818677371e-09	7.4235953163497e-07	9.979568854397e-06	0.90929052174368
24	3.0278799701941e-08	1.4381801177053e-08	3.8334528977432e-08	0.01660159987682	0.011627023693374	0.037601830916139	2.0583780207229e-07	0.048348700687366	0.120397576994	0.012607732161894	0.021630447150738	0.021672021441182	1.3260062119987e-05	0.077394302580343	0.0096639266710476	0.54366542024412	0.011287614635364	7.3374015169679e-09	8.8099795651268e-09	7.4077332727857e-07	9.8358834083394e-06	0.90929192327104
24.2	3.3189688938554e-08	1.5037604576689e-08	5.375093170851e-08	0.016601048816082	0.011625853560467	0.037599748748484	2.451338926042e-07	0.048715008367577	0.12226922864981	0.012606080649869	0.021629509095347	0.02166907383547	1.2085273184264e-05	0.077383638441448	0.0098143722053029	0.57759892417032	0.011286062750097	8.4643178284035e-09	8.629884499376e-09	8.359543609582e-07	1.0014992840618e-05	0.90929411911179
24.48	3.335940729294e-08	1.5242550066115e-08	6.1595784596742e-08	0.016600058202801	0.011624231205688	0.037596758755246	2.7144447650237e-07	0.048805141891505	0.12102578514606	0.012603791425355	0.021628263583242	0.021664969303226	1.0686350696354e-05	0.077368728391385	0.0096966105681882	0.54755855876778	0.011283893077025	9.0284679870567e-09	8.2643844910696e-09	8.4832478412239e-07	1.0029114155762e-05	0.90929720753608
24.872	3.3118167521437e-08	1.5202088547394e-08	6.4140272773334e-08	0.016598322233259	0.011621970464533	0.037592349327783	2.8400547075899e-07	0.049402468790464	0.12350629154356	0.012600610785326	0.021626550352347	0.021659246621888	9.1468547474886e-06	0.077347901434441	0.0095714613411679	0.54303754233468	0.011280862609886	9.1864663745111e-09	7.736264502502e-09	8.4515266533414e-07	9.8630263302026e-06	0.90930157462856
25	3.3039476221936e-08	1.5171505610898e-08	6.4331639796011e-08	0.016597689288304	0.011621232684729	0.037590857369558	2.8560301704593e-07	0.049626760912061	0.12423614949847	0.012599575687601	0.021625988447618	0.021657381858915	8.7314007087684e-06	0.077341111791244	0.009542604493227	0.54260579046769	0.01127987468567	9.1899032325435e-09	7.5808020273989e-09	8.4416303454786e-07	9.7958248449658e-06	0.90930301073095
25.2	4.7169748074151e-08	1.9757550982905e-08	6.2292870879291e-08	0.016596627379894	0.011620072372156	0.037588464586181	2.986358647089e-07	0.050071157879285	0.12600827566462	0.012597964512733	0.021625069330172	0.021654471234186	7.9949146762683e-06	0.077330539861727	0.0097132704640178	0.5773571817849	0.011278335996574	9.7895785703623e-09	7.2899907290132e-09	8.1493696849997e-07	9.4184963758016e-06	0.90930526802205
25.48	4.8593223312313e-08	2.1558155264859e-08	6.2001640110437e-08	0.016594996553168	0.011618433044867	0.037584975931428	3.0880292569148e-07	0.0500331784548	0.12409652505427	0.012595722140295	0.021623699657516	0.021650405685667	7.1278756152013e-06	0.077315787124903	0.0095793828398199	0.54627970685662	0.01127619039374	1.0353133665146e-08	6.9154074945774e-09	7.9768226014561e-07	9.0835177276301e-06	0.9093084587941
25.872	4.833453087155e-08	2.1932378371889e-08	6.1748946306289e-08	0.016592486670612	0.011616123562866	0.037579870407028	3.1313695036561e-07	0.050315166428526	0.12571460071514	0.012592598123168	0.021621694379973	0.021644729130801	6.1872182352422e-06	0.077295184779098	0.0094214984614742	0.54173464402598	0.011273195583155	1.0602398362579e-08	6.5004798063136e-09	7.9189122100405e-07	8.7888290857685e-06	0.90931297225329
26	4.8234376720256e-08	2.1931176617896e-08	6.1644398061656e-08	0.016591624544769	0.011615367527585	0.037578161914912	3.134776743137e-07	0.050430418548132	0.12616419237254	0.012591580277146	0.021621026872346	0.021642878288514	5.9358032716401e-06	0.07728846675471	0.0093850272341002	0.54136399671841	0.011272219138469	1.0623118610008e-08	6.3888029420398e-09	7.9097679459208e-07	8.7152960664427e-06	0.90931445436764
26.2	5.8059855251905e-08	2.5403816565385e-08	6.5459131905747e-08	0.016590230468392	0.011614181969402	0.03757546461493	3.298499386581e-07	0.050674499918079	0.12724497825069	0.012589995698954	0.021619960987046	0.021639991856377	5.4928888334709e-06	0.077277993432083	0.0095543511033256	0.57679174044184	0.011270696763566	1.1795907046535e-08	6.2559991579363e-09	8.0560361845083e-07	8.52722612282e-06	0.9093167765385
26.48	5.8958405929705e-08	2.6728141346449e-08	6.7849876940911e-08	0.016588186389661	0.01161251548276	0.0375716257375	3.418220192298e-07	0.050465432103378	0.12509974969076	0.012587789469693	0.021618430722714	0.021635962092377	4.9752905087033e-06	0.077263358366013	0.0094294986876034	0.54558196973737	0.011268570807684	1.2556038970079e-08	6.0565261330357e-09	8.0217297282335e-07	8.3571692096278e-06	0.90932004195131
26.872	5.8723239537572e-08	2.697933235935e-08	6.8565144376069e-08	0.016585181595044	0.011610176213788	0.03756613316723	3.4726622769259e-07	0.050606881932369	0.12643482478119	0.012584713596516	0.021616247830232	0.021630333050267	4.4187578088448e-06	0.07724289922967	0.0092947372894731	0.54116671693639	0.011265599997675	1.2846207840647e-08	5.8188596587113e-09	7.9931802192209e-07	8.1968426461272e-06	0.90932463822455
27	5.8640583724383e-08	2.6972189174906e-08	6.858514309811e-08	0.016584173808325	0.011609411512435	0.037564315955111	3.4785068754124e-07	0.050686967036832	0.1267981741626	0.012583710983273	0.021615528733896	0.021628496958167	4.2708687334602e-06	0.077236224442877	0.0092658970244119	0.54084178356892	0.011264630848467	1.2870702341719e-08	5.7530947486182e-09	7.9870066154297e-07	8.1550201544829e-06	0.90932614373123
27.2	6.4043748030081e-08	2.8895894412558e-08	7.3285516454251e-08	0.016582569450959	0.011608216067555	0.03756147438997	3.6941097986966e-07	0.050879054175473	0.12772004816932	0.012582150818489	0.021614401507447	0.021625632661594	4.0088819733374e-06	0.077225806459732	0.0094494139947771	0.57654640649011	0.011263118153322	1.3755907298267e-08	5.729435872749e-09	8.3620490799257e-07	8.1157173472224e-06	0.90932849717416
27.48	6.4502799054766e-08	2.9611849431497e-08	7.5849507876843e-08	0.016580265105955	0.011606542320353	0.037557485507767	3.8418501196516e-07	0.050646750041624	0.12558533537683	0.012579979155268	0.02161282060186	0.021621630976619	3.7036539712869e-06	0.077211233331327	0.0093450806942967	0.5453040549156	0.011261002894944	1.4280558668869e-08	5.6487869682703e-09	8.4078201658258e-07	8.0671724918868e-06	0.90933179543203
27.872	6.435431555757e-08	2.9736076622939e-08	7.6652006046751e-08	0.016576950088334	0.011604198843051	0.037551851245215	3.9121949783748e-07	0.050791333202226	0.12695493983099	0.012576950745664	0.021610600394955	0.02161603699765	3.3764728716928e-06	0.077190846572712	0.0092350881883647	0.54092454283683	0.011258044447235	1.446874394037e-08	5.5272454143506e-09	8.3984344882201e-07	8.0010911621518e-06	0.90933642341496
28	6.4304594133889e-08	2.9729079530181e-08	7.6702412196793e-08	0.016575851206631	0.011603433488981	0.03754999919969	3.9212569893779e-07	0.050874588789527	0.12732767754477	0.012575963375806	0.021609873426548	0.02161421167369	3.2896826554958e-06	0.077184193149321	0.0092128207310574	0.54060882345275	0.011257078969377	1.4483899703261e-08	5.4911001929814e-09	8.3946543916397e-07	7.9809571776327e-06	0.90933793692088
28.2	6.6950672705921e-08	3.0683670253312e-08	7.9323274622206e-08	0.01657411582503	0.011602237573826	0.037547105429629	4.0698188136904e-07	0.051071762926904	0.1282621222872	0.012574425118546	0.021608736745097	0.021611362283362	3.1325028996238e-06	0.0771738032673	0.0094058133375426	0.57647521491172	0.011255571278453	1.495768103524e-08	5.4811579338903e-09	8.6234839262478e-07	7.964992110731e-06	0.90934030215068
28.48	6.7161344498495e-08	3.1032643025066e-08	8.0719810032523e-08	0.016571650051489	0.011600563618891	0.037543049184447	4.1698223403268e-07	0.050839486929026	0.12611226597491	0.012572280088859	0.021607145400972	0.021607377967884	2.9491317868823e-06	0.077159264604223	0.0093099108271655	0.54511347257491	0.011253461941352	1.5231130286526e-08	5.4357480759163e-09	8.6502231085345e-07	7.9409542942292e-06	0.90934361513871
28.872	6.7077622410101e-08	3.1087924071161e-08	8.1146773091244e-08	0.016568142720335	0.011598220280677	0.037537341083589	4.2174478510202e-07	0.050981584978311	0.12748240933935	0.012569285061267	0.021604914428783	0.021601805111622	2.7520281460617e-06	0.077138921272603	0.009207756709845	0.54072481104913	0.011250510757503	1.532578874175e-08	5.363795854053e-09	8.6439725899488e-07	7.9038917864271e-06	0.90934825911259
29	6.7050613617505e-08	3.1082992640148e-08	8.1172094502677e-08	0.016566987263681	0.011597455068341	0.037535469714456	4.2236900395649e-07	0.051063414608666	0.12785282783888	0.012568308111642	0.021604184798017	0.021599986264807	2.6996233750328e-06	0.077132281054633	0.0091875189667138	0.54041135663759	0.01124954748901	1.5332840199759e-08	5.3420531166705e-09	8.6414201644356e-07	7.8921783924401e-06	0.90934977682964
29.2	6.7921227648426e-08	3.1414085246839e-08	8.2250310598706e-08	0.016565170298458	0.011596259363258	0.037532543056352	4.2988652276661e-07	0.051256137820388	0.12876866964903	0.012566784115036	0.021603043788633	0.021597145768506	2.601202368803e-06	0.077121909055481	0.0093839466574137	0.57642516047149	0.011248042874648	1.5528923183373e-08	5.3259012823777e-09	8.7252614922032e-07	7.8782542492019e-06	0.90935214889723
29.48	6.7973628820833e-08	3.1529136330489e-08	8.2800887498685e-08	0.01656260340528	0.011594585397612	0.037528437409321	4.348386354893e-07	0.051011746200089	0.12657874436754	0.012564655130411	0.021601444910212	0.021593171743481	2.485798390953e-06	0.077107393449888	0.0092900530924289	0.54494757683223	0.011245937315103	1.5636014955809e-08	5.2909142679889e-09	8.7270200967514e-07	7.8591452074051e-06	0.90935547153287
29.872	6.7926317715399e-08	3.1539569215384e-08	8.2952804289854e-08	0.016558974209142	0.011592241751514	0.0375226665928	4.3714094994444e-07	0.051137485990654	0.12791532859455	0.012561679072112	0.021599202715801	0.021587611446307	2.3608201732267e-06	0.077087080459908	0.0091897366927555	0.54055199307415	0.011242990931837	1.5669228298804e-08	5.2417346658652e-09	8.7207624686305e-07	7.8329010452664e-06	0.909360127243
30	6.791215636618e-08	3.1535417654047e-08	8.2957568494939e-08	0.016557782564559	0.011591476433614	0.037520776959138	4.3743216507589e-07	0.051214135548345	0.12827384016981	0.01256070791966	0.021598469591465	0.021585796466227	2.3274106846217e-06	0.077080449676978	0.0091700821104572	0.54024196022194	0.011242029149204	1.567083645538e-08	5.2272635855823e-09	8.7188548816073e-07	7.8249457122603e-06	0.90936164830357
30.2	6.7640475843757e-08	3.1464631234418e-08	8.302973271308e-08	0.016555913039907	0.01159028049279	0.037517818906769	4.3953426280995e-07	0.05139574442159	0.12914600261398	0.012559191503914	0.021597322639525	0.021582961260884	2.2619992272356e-06	0.077070090827388	0.0093679666421484	0.57637517743091	0.011240526640585	1.5687453819259e-08	5.2027462302176e-09	8.6996082202267e-07	7.8092633247763e-06	0.90936402595491
30.48	6.7588500867093e-08	3.1428420294807e-08	8.3029081842132e-08	0.016553280238218	0.01158860589459	0.037513665235091	4.407786668122e-07	0.051134796147775	0.12691328391489	0.012557070324323	0.021595713859178	0.02157899332702	2.1847712223476e-06	0.077055592676239	0.0092744536149357	0.54481415667606	0.011238423734226	1.5687096747839e-08	5.1703990617255e-09	8.6827148384691e-07	7.7903602074117e-06	0.90936735678719
30.872	6.7559126224815e-08	3.1407956524276e-08	8.2998041086739e-08	0.016549570252902	0.011586261060616	0.037507829227853	4.4125341582702e-07	0.051240720270114	0.12820619506778	0.012554102745598	0.021593456679458	0.021573440468326	2.1003466044373e-06	0.077035303243661	0.0091745025742434	0.54041846710696	0.01123548080578	1.5680022263814e-08	5.1323163624273e-09	8.6758717021305e-07	7.7684545741472e-06	0.90937202321787
31	6.7551597795931e-08	3.1403592073614e-08	8.2987784190042e-08	0.016548354327352	0.011585495336452	0.037505919424228	4.4128986859776e-07	0.05131145626507	0.12855042735128	0.012553134090721	0.021592718677316	0.02157162778201	2.0776316992423e-06	0.077028679904515	0.009155041821647	0.54011262938883	0.01123452010686	1.5677837755038e-08	5.1216740734315e-09	8.6743036060782e-07	7.7622823305527e-06	0.90937354752292
31.2	6.6553966078253e-08	3.1076640001992e-08	8.2415840903716e-08	0.016546449236004	0.011584298699509	0.037502927713716	4.3978256570157e-07	0.051480538590364	0.12937179744315	0.012551620598604	0.021591563695711	0.021568795695097	2.0313897826994e-06	0.077018331727502	0.0093536507752206	0.57632658164594	0.011233019161863	1.5579594846404e-08	5.0904654956381e-09	8.587631861227e-07	7.7444592063283e-06	0.90937593053016
31.48	6.6433541851715e-08	3.0943348678673e-08	8.2061353122438e-08	0.016543771261735	0.011582622906775	0.037498723810027	4.3855579930023e-07	0.051204015200138	0.12710448472905	0.012549501662895	0.02158994249929	0.021564831311028	1.9764326688947e-06	0.07700384800012	0.0092601842516031	0.54471800575294	0.011230918269812	1.5510323904339e-08	5.0584684852675e-09	8.558426631639e-07	7.7246573410946e-06	0.90937926919468
31.872	6.6412244706928e-08	3.0901790607497e-08	8.1910134504855e-08	0.016540004965835	0.011580276179263	0.037492818202886	4.3780115309039e-07	0.051291961826572	0.12835640804131	0.012546535626866	0.021587667042703	0.021559282756796	1.9158325999259e-06	0.076983578302483	0.0091602993890141	0.54032686971334	0.011227978011065	1.5476932423232e-08	5.0262540392379e-09	8.5510549491128e-07	7.7045516751428e-06	0.90938394621703
32	6.6407975135838e-08	3.0896839362336e-08	8.1889164692899e-08	0.016538771926181	0.011579509821328	0.037490886301907	4.3766282021723e-07	0.051357431152404	0.12868759390486	0.012545567299966	0.021586923058056	0.021557471394086	1.8994335920741e-06	0.076976961263762	0.009140927573793	0.54002510361055	0.011227018157749	1.5472120387293e-08	5.0177635133063e-09	8.54967455606e-07	7.6992747057636e-06	0.90938547383321
