# Time [h]	Carbondioxide [vol%]	Methane [vol%]	Hydrogen [vol%]
0.2	18.02854395556	81.962463809568	0.0089922348721417
0.48	30.53979997735	69.448676365499	0.011523657150255
0.872	35.789073090599	64.198290585662	0.012636323738952
1	36.214863177016	63.772154519042	0.012982303941208
1.2	36.283897421369	63.704285641488	0.011816937143756
1.48	36.453148662966	63.53423975877	0.012611578264141
1.872	36.17069494115	63.816368767614	0.012936291235271
2	36.053031235953	63.933955354251	0.013013409795702
2.2	35.195231895986	64.792800411206	0.0119676928084
2.48	35.162047916453	64.825787418698	0.012164664849181
2.872	34.788134183684	65.199648952157	0.012216864158427
3	34.647546764927	65.340226199009	0.012227036063837
3.2	33.562997220102	66.425398592506	0.011604187391808
3.48	33.507315440711	66.480985087388	0.011699471901107
3.872	33.166141809635	66.82216427109	0.011693919274175
4	33.044716099241	66.943597351004	0.011686549755269
4.2	32.168438534751	67.820243037424	0.011318427824512
4.48	32.100031706113	67.888609989391	0.011358304496526
4.872	31.820377125977	68.168289974976	0.011332899046553
5	31.724493915392	68.264184271822	0.011321812786679
5.2	31.101719465152	68.887197000521	0.011083534326407
5.48	31.023693940142	68.965209822905	0.011096236952793
5.872	30.791552599997	69.197383313253	0.011064086750003
6	30.713494351387	69.275453588746	0.011052059867443
6.2	30.261707908055	69.727405229977	0.010886861968063
6.48	30.182447219404	69.806666624304	0.010886156292159
6.872	29.988633361479	70.000514054086	0.010852584435232
7	29.924285078269	70.064874117416	0.010840804314549
7.2	29.579977077792	70.409305113737	0.010717808470398
7.48	29.508797159559	70.480491233084	0.010711607357186
7.872	29.352019813452	70.637299672702	0.010680513845695
8	29.300559519712	70.6887704583	0.010670021988078
8.2	29.023582493323	70.965845860525	0.010571646152608
8.48	28.970896804648	71.018537213773	0.010565981578803
8.872	28.856358145405	71.133100162837	0.010541691758003
9	28.819242945795	71.170223304526	0.010533749679553
9.2	28.584723698731	71.404826808881	0.01044949238784
9.48	28.560659793142	71.428890598545	0.010449608312442
9.872	28.49221379416	71.49735100111	0.010435204729714
10	28.469891075168	71.51967851971	0.010430405122499
10.2	28.258700436272	71.730947358745	0.010352204982454
10.48	28.263148747409	71.726492663532	0.010358589058895
10.872	28.227604034427	71.762046271277	0.01034969429567
11	28.214875724635	71.774777958581	0.010346316783793
11.2	28.009244957597	71.980488234711	0.010266807691847
11.48	28.029398827833	71.960325750001	0.01027542216636
11.872	28.006955493072	71.982777559873	0.01026694705497
12	27.997745849487	71.991990505492	0.010263645020608
12.2	27.788741408796	72.201077411864	0.01018117934
12.48	27.815009706307	72.174799300935	0.010190992757649
12.872	27.796468014065	72.193349319073	0.010182666862272
13	27.788237971718	72.20158263984	0.010179388441678
13.2	27.575163621906	72.414740806879	0.010095571214907
13.48	27.603991482948	72.385901818944	0.010106698108127
13.872	27.586868733234	72.403032330548	0.010098936217559
14	27.578988696362	72.410915519305	0.010095784333094
14.2	27.363966319762	72.626022019479	0.010011660759522
14.48	27.394077248584	72.59589904234	0.010023709076067
14.872	27.377886623286	72.612096839818	0.010016536895356
15	27.370276238348	72.619710223776	0.010013537875702
15.2	27.155626996947	72.834443847217	0.0099291558358816
15.48	27.186504969897	72.803553574434	0.0099414556696691
15.872	27.171371487219	72.818693801002	0.0099347117793588
16	27.16411557086	72.825952577799	0.0099318513412076
16.2	26.951580896856	73.038572329477	0.0098467736678408
16.48	26.983145257185	73.006996007868	0.0098587349469525
16.872	26.969497530728	73.020650198718	0.0098522705533357
17	26.962759796409	73.027390668157	0.0098495354336701
17.2	26.753388568556	73.236848186764	0.0097632446796516
17.48	26.785884235892	73.204341242508	0.0097745216005753
17.872	26.774338462804	73.215893242161	0.0097682950357259
18	26.768328969247	73.221905335781	0.0097656949719441
18.2	26.562577007139	73.427745144054	0.0096778488071699
18.48	26.596476838873	73.393834762749	0.0096883983780529
18.872	26.587751970146	73.402565512779	0.0096825170743795
19	26.582703817245	73.407616087422	0.0096800953331825
19.2	26.38058537626	73.60982388132	0.0095907424197281
19.48	26.416487046842	73.573912094261	0.0096008588965035
19.872	26.41130954277	73.579094857807	0.0095955994229491
20	26.407449961235	73.582956602012	0.0095934367533158
20.2	26.208679476493	73.781817363996	0.0095031595113216
20.48	26.247173977112	73.743312567171	0.0095134557168521
20.872	26.246126132935	73.744364631035	0.0095092360302655
21	26.243626889626	73.746865669177	0.0095074411971876
21.2	26.047737322497	73.942845425789	0.0094172517139728
21.48	26.089233796784	73.901337712021	0.0094284911943905
21.872	26.092550591415	73.89802366013	0.0094257484551828
22	26.091463180038	73.899112394175	0.0094244257877183
22.2	25.897917976607	74.092746675015	0.0093353483777596
22.48	25.942476360336	74.048175505065	0.0093481345981374
22.872	25.949904414003	74.040748448062	0.0093471379353215
23	25.950121667084	74.040531990963	0.0093463419537391
23.2	25.758438305657	74.232302679326	0.0092590150167515
23.48	25.805717580636	74.185008867649	0.0092735517151432
23.872	25.81656763701	74.17415808575	0.0092742772395495
24	25.817851557981	74.172874457239	0.0092739847798707
24.2	25.627691995081	74.363106760653	0.0092012442663438
24.48	25.67615815561	74.314622461161	0.009219383228735
24.872	25.687723537826	74.30305666304	0.009219799133206
25	25.68914189589	74.30163888661	0.0092192175004176
25.2	25.497160833705	74.493703130167	0.009136036128081
25.48	25.546694123358	74.444152804572	0.0091530720696795
25.872	25.559100027327	74.431745056201	0.00915491647159
26	25.560736458673	74.43010868226	0.0091548590670088
26.2	25.368897491358	74.62202669957	0.0090758090721939
26.48	25.419031518582	74.571874043953	0.0090944374649427
