# Time [h]	FOS [g/L]	COD [g/L]	pH [1]
14.872	0.022198789975831	0.35394403064409	0.93733905735412
15	0.022084430609167	0.35062115881141	0.93733991629383
15.2	0.021825878120676	0.34506223115547	0.93734127747102
15.48	0.021511366368893	0.33706062975357	0.93734325534571
15.872	0.021154247766827	0.327740873371	0.93734596474781
16	0.021054463819949	0.32512725575162	0.93734679516154
16.2	0.020808009203739	0.32000117136121	0.93734814706273
16.48	0.020504323646899	0.31230074981778	0.93735020960474
16.872	0.020147679330518	0.30295919741859	0.93735318331917
17	0.020045120312285	0.30026450256798	0.93735412225944
17.2	0.019778702500109	0.29435333912169	0.93735570319365
17.48	0.019440903125629	0.28547808253117	0.93735823061112
17.872	0.019026097670253	0.27446367435081	0.93736204695339
18	0.018903303782734	0.27124047893327	0.93736328247496
18.2	0.018589872724304	0.26411459541882	0.93736538875636
18.48	0.018184458258266	0.25362979398308	0.93736879972404
18.872	0.017674061215715	0.24061114236558	0.93737403310849
19	0.01752103180124	0.23680375772135	0.93737574372775
19.2	0.017150034548967	0.22876796295986	0.93737864283992
19.48	0.016667699927602	0.21717276899801	0.93738328359303
19.872	0.016058564037627	0.20294199875335	0.93739036414987
20	0.015876139622077	0.19881661975105	0.93739267659805
20.2	0.015458392466879	0.19065490415772	0.93739653952978
20.48	0.014919271341977	0.17902262902835	0.93740258054444
20.872	0.014247150555971	0.16499881681347	0.93741163167729
21	0.014047957404464	0.16098754057235	0.93741456582424
21.2	0.013614939519914	0.15359733853249	0.93741937789739
21.48	0.013065552721855	0.14308507407344	0.93742668490358
21.872	0.012397019947359	0.13067902296013	0.93743734112421
22	0.012202177972608	0.12718827353183	0.93744075205212
22.2	0.011796135304842	0.12123351603556	0.93744623338875
22.48	0.01129313090458	0.1126401212113	0.93745429167161
22.872	0.01069975447543	0.10272596200291	0.93746566482595
23	0.010530263654227	0.099986736573906	0.93746924538369
23.2	0.010188900759	0.095711524965221	0.93747488207159
23.48	0.0097762803708911	0.089270883601699	0.93748290736232
23.872	0.009304312390685	0.08199723887066	0.93749385446228
24	0.0091720962727105	0.080024710812744	0.93749723941735
24.2	0.0093856396231516	0.07772340769138	0.93750205866368
24.48	0.0094300188136341	0.073622762953384	0.93750798568905
24.872	0.0092928908315663	0.068982859075565	0.93751536607543
25	0.0092334238694426	0.067733339958503	0.93751759225206
25.2	0.0089009420784952	0.066281013856949	0.93752109510801
25.48	0.0086058929615084	0.063273501360198	0.93752610306306
25.872	0.008341913000293	0.059988162097111	0.93753278513345
26	0.0082752943169705	0.059134723189761	0.93753480990429
26.2	0.0081237377422239	0.058575629954418	0.93753784084936
26.48	0.0079828851911057	0.05663224789504	0.93754184286234
26.872	0.0078429981806219	0.054537240936082	0.93754685555932
27	0.0078055513214361	0.054007201711312	0.93754833384299
27.2	0.0077945030693299	0.054073849601597	0.9375504376401
27.48	0.0077666208842692	0.052849006885523	0.93755301946419
27.872	0.0077138614161201	0.051517360242127	0.93755609091861
28	0.0076964478879561	0.051188456831982	0.93755698023141
28.2	0.00769826379518	0.051565953053529	0.93755823381357
28.48	0.0076870385876888	0.050701404840394	0.93755975744129
28.872	0.0076581757780537	0.049757878095781	0.93756155985096
29	0.0076481330084172	0.049532484562904	0.93756208069487
29.2	0.0076434813394744	0.05006404226893	0.93756282265406
29.48	0.0076312301436656	0.049380650858942	0.93756374177852
29.872	0.0076096629466877	0.048637300074133	0.93756484505017
30	0.0076027112257223	0.048466134812809	0.93756516523638
30.2	0.0075904617636118	0.049078307920875	0.93756563382584
30.48	0.0075744293518044	0.048490724984651	0.93756623858042
30.872	0.0075549431614769	0.047855514180838	0.93756698372911
31	0.0075493641628825	0.047714038448103	0.93756720127493
31.2	0.0075311978265054	0.04837100445152	0.93756753217193
31.48	0.0075117177069727	0.04783748288749	0.9375679819401
31.872	0.0074926173997091	0.047264505711735	0.93756855129077
32	0.0074876814306862	0.04714032685588	0.93756871810164
32.2	0.0074654648589796	0.047823828551759	0.93756898186168
32.48	0.0074435124281109	0.047323174236536	0.93756935736118
32.872	0.0074243852072731	0.04678857473995	0.93756984178743
33	0.0074197877168717	0.046675144217104	0.93756998367373
33.2	0.0073950455547738	0.047375174881872	0.93757021473494
