# Time [h]	MS [g]	AA [g]	Butyric [g]	MO_AcidoLCFA [g]	MO_Acetic [g]	MO_hydroM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_acetoM [g]	MO_ButyricValeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	MO_AcidoAA [g]	Valeric [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Acetic [g]
33	0.0018914987846428	0.00088059330102752	0.0023385327232991	47.109254790892	32.984285059953	106.80962992564	0.012535523430945	1.6497072397706	0.41341186722188	2.0631191069925	35.733355455178	61.506749823975	61.397783724819	0.051558598233961	219.23327100768	0.2931704358671	1.734397696384	2.0275681322511	31.975263498661	0.00044190747988166	1.5784024053452e-07	2.6900138343974e-06	2.8478540749319e-06	0.22300761783179
33.2	0.0018414069610384	0.00086360285421597	0.0023028705751251	47.102299266991	32.979886865359	106.79772932633	0.01238275718147	1.6544606418768	0.41575786358615	2.070218505463	35.727973901534	61.50157457322	61.387892504934	0.050764894147236	219.19729973635	0.29956564595491	1.8508862124522	2.1504518584071	31.970040362249	0.00043565081105898	1.5660756929243e-07	2.6404190049917e-06	2.7970265742841e-06	0.22240758465168
33.48	0.0018358607786831	0.0008568712975694	0.0022820914379892	47.09254303445	32.973726489272	106.78101222208	0.012272611333659	1.6448760645036	0.40835840230123	2.0532344668048	35.720433325697	61.494311802044	61.374042649167	0.049812024906415	219.14694444313	0.29656795332176	1.7493321246951	2.0459000780169	31.962728016018	0.00043159564356011	1.5558120575061e-07	2.6271482140429e-06	2.7827294197935e-06	0.22178845951231
33.872	0.0018353948795959	0.00085501038879807	0.0022740678171661	47.078855540679	32.965099199912	106.75755158689	0.012213408389007	1.6468945109603	0.41218820802998	2.0590827189903	35.709872927969	61.48412357023	61.354655115954	0.048747327594497	219.07646605855	0.29336648306202	1.7352783251209	2.0286448081829	31.952492958704	0.00042983359681464	1.5473166847056e-07	2.6246255290292e-06	2.7793571974998e-06	0.22124291345644
34	0.0018353426980223	0.00085483813001162	0.0022731141871607	47.074380855789	32.96228191585	106.74988288922	0.012204020197852	1.6487620543316	0.41319197318544	2.061954027517	35.706424715199	61.480793949049	61.348325615269	0.04845665588492	219.05345766417	0.29274849443167	1.7343295790163	2.027078073448	31.949151584147	0.0004296110383537	1.545282578741e-07	2.6242464531723e-06	2.7787747110464e-06	0.22111262964441
34.2	0.0017809744441052	0.00083630657061293	0.0022333767979615	47.067382189139	32.957878608813	106.73786926461	0.012027038582743	1.6532674271114	0.41542196934381	2.0686893964552	35.701032881896	61.475583443493	61.338433945061	0.047802194310465	219.01750303138	0.29914322705945	1.8507698921713	2.1499131192307	31.943930216496	0.00042262227811711	1.5325314579761e-07	2.570065404922e-06	2.7233185507196e-06	0.22049665937617
34.48	0.0017750145307302	0.00082898749437084	0.0022103730365776	47.057568964429	32.951710919146	106.72099230761	0.011900511537133	1.6434784774999	0.40800868691433	2.0514871644143	35.693476668146	61.46827056419	61.324582902051	0.047013256886529	218.96717054948	0.29615070257185	1.7492990847517	2.0454497873236	31.936620216155	0.0004181324177892	1.5223729283019e-07	2.5560395847992e-06	2.7082768776294e-06	0.21987156967251
34.872	0.0017745773780213	0.00082699141458265	0.0022015795124376	47.043806989854	32.943073327725	106.69730930547	0.011833172767597	1.6452557819203	0.41177789752841	2.0570336794487	35.682893388502	61.458011860464	61.305193364124	0.046126833203321	218.89672403998	0.29295574449056	1.7352746590943	2.0282304035848	31.926388385334	0.00041620273593319	1.5144021442883e-07	2.5535169783398e-06	2.7049571927686e-06	0.21933915125357
35	0.0017745389280176	0.0008268128796524	0.0022005520988642	47.039308982996	32.94025269346	106.68956862446	0.011822618027263	1.6470521564992	0.4127628034824	2.0598149599816	35.679437608026	61.454659287429	61.298863183508	0.045883916477879	218.87372605123	0.2923399310535	1.7343331697559	2.0266731008094	31.92304806099	0.00041596258574619	1.5125530721099e-07	2.5531602264707e-06	2.7044155336817e-06	0.21921523506084
35.2	0.0017182280466504	0.00080756278044962	0.0021587793101608	47.032274978804	32.935844127814	106.67744205275	0.011632832819741	1.6513625930763	0.41489553294423	2.0662581260205	35.674033578303	61.449412798678	61.288970279384	0.045319782844322	218.83778734859	0.29873075668358	1.8506657997967	2.1493965564802	31.917828286868	0.00040860502032619	1.4996748388015e-07	2.4967624755077e-06	2.6467299593879e-06	0.21859501329532
