# Time [h]	Carbondioxide [g/L/h]	Methane [g/L/h]	Hydrogen [g/L/h]
15	0.0064023430340022	0.032678349340565	1.4639014437772e-07
15.2	0.057486174165105	0.30406989058342	1.2411493840061e-06
15.48	0.011969984461617	0.061380336030982	2.5898938876634e-07
15.872	0.0064274858079513	0.032426451888124	1.3720143435576e-07
16	0.0061795388128041	0.031077519674553	1.3148595102015e-07
16.2	0.05840090427008	0.30534761881695	1.1697351203523e-06
16.48	0.011852658142873	0.060115349927257	2.374981794023e-07
16.872	0.0061589317485269	0.030770985153428	1.217910286384e-07
17	0.0058991134993761	0.029390970979048	1.1630786539254e-07
17.2	0.058876691828444	0.30549109541799	1.0824650987467e-06
17.48	0.011626221549502	0.058510058461494	2.1277404421165e-07
17.872	0.0058098794407323	0.028802148662283	1.0475291849105e-07
18	0.0055365307813514	0.027369982695593	9.9504993082104e-08
18.2	0.059214986012784	0.30508737857056	9.7798990331243e-07
18.48	0.01130036481802	0.056425660499793	1.8435705017343e-07
18.872	0.0053502772792068	0.026291507686035	8.5706288334099e-08
19	0.005059072622351	0.024782939699515	8.0732915147364e-08
19.2	0.059623356971207	0.30450590931606	8.5885713258804e-07
19.48	0.010870481075102	0.053734119761714	1.5322058353586e-07
19.872	0.0047481670271485	0.023063040105066	6.5430202165661e-08
20	0.0044333393853661	0.021456401719071	6.0808843765882e-08
20.2	0.060208868765095	0.30391544034594	7.3230870795824e-07
20.48	0.010325757737971	0.050365863164575	1.2174590247209e-07
20.872	0.0039834955284596	0.019060489768488	4.5718020736611e-08
21	0.0036405937717798	0.017348495271937	4.1554218761142e-08
21.2	0.060979506905253	0.30333495632971	6.0934345482709e-07
21.48	0.0096673995548983	0.046394211821165	9.3029190075571e-08
21.872	0.0030723164328074	0.014443597895792	2.8689853652627e-08
22	0.0027022366335797	0.012647193943099	2.5081154393585e-08
22.2	0.061862862818318	0.30273073376226	5.0102228927323e-07
22.48	0.0089305502638375	0.042104742330267	6.9549685249047e-08
22.872	0.0020842048004033	0.0096190238204637	1.5739175253714e-08
23	0.001695128413502	0.0077874604893717	1.272143633563e-08
23.2	0.062753805093679	0.30212516833228	4.1418018157475e-07
23.48	0.0081920628560928	0.037962697109691	5.2206032446631e-08
23.872	0.0011317749005291	0.0051337667164784	7.0051584347893e-09
24	0.00073605806064921	0.00332373223585	4.5287636155312e-09
24.2	0.064522084319926	0.30480184439193	4.4113730096007e-07
24.48	0.0086207793603723	0.039003105083946	6.0426963438597e-08
24.872	0.001747686919163	0.0076843014625401	1.1959408593994e-08
25	0.0014310848609898	0.0062503136830901	9.7239724434664e-09
25.2	0.068508812163096	0.31390045113884	4.4306902704013e-07
25.48	0.0085277171708219	0.037539478007279	5.4815464268927e-08
25.872	0.00078352511238845	0.0033763993278724	4.9355178093077e-09
26	0.00037143355147504	0.0015938020652344	2.3286743397128e-09
26.2	0.068973268049048	0.31265053949249	4.3667824963806e-07
26.48	0.0079441651909598	0.034645898739574	5.0940106593107e-08
26.872	0.00017393217560548	0.00074446505264178	1.099595217393e-09
27	-0.00021411267238554	-0.00091327083749774	-1.3486939102197e-09
27.2	0.06909993317034	0.31192689384118	4.524090297285e-07
27.48	0.007776362946026	0.033765743494338	5.2062018911869e-08
27.872	6.9004331680572e-05	0.00029401094456211	4.5648356401716e-10
28	-0.00029540074349704	-0.0012542146829373	-1.947563255424e-09
28.2	0.069624380834433	0.31292737818025	4.6810758891128e-07
28.48	0.0078122753443232	0.033768138915278	5.3585528776142e-08
28.872	5.4492229342802e-05	0.00023113232586069	3.6948580997265e-10
29	-0.00030857687713291	-0.0013042999978462	-2.0856342461725e-09
29.2	0.070146118258904	0.31400485319392	4.7530445595446e-07
29.48	0.0078494881916924	0.033793663908521	5.4118597400313e-08
29.872	2.4191609464255e-05	0.00010223034652861	1.649289111685e-10
30	-0.00034205588642916	-0.001440612804986	-2.3249756488619e-09
30.2	0.070512487894226	0.31469535738218	4.7499032718459e-07
