# Time [h]	MS [1]	Lignin [1]	Butyric [1]	Initial_Substrate [1]	Carbohydrates [1]	Substrate [1]	MO_AcidoLCFA [1]	MO_hydroM [1]	Proteins [1]	AA [1]	MO_acetoM [1]	Propionic [1]	Carbondioxide [1]	Carbondioxide_gas [1]	MO_Propionic [1]	MO_ButyricValeric [1]	Valeric [1]	LCFA [1]	MO_AcidoMS [1]	Methane [1]	Methane_gas [1]	Hydrogen [1]	Hydrogen_gas [1]	Lipids [1]	MO_AcidoAA [1]	Acetic [1]	Phi [1]
13.48	5.544457441776e-06	1.3366644372837	1.4445178676665e-06	0	0.00083813534686869	0.022143782972896	0.016856108217434	0.041232519896888	0.00012589348489415	1.8444391334479e-06	0.023180845281921	4.443466075074e-06	0.052117143201311	0.12564576054678	0.013338553970282	0.022826843864452	3.1947054315004e-07	0.0002562259508376	0.082351839424249	0.013724220876977	0.5528902291206	6.5209665017994e-08	3.0681626977347e-06	6.8357330610438e-05	0.012477365869934	5.2006452013242e-05	0.91119481553263
13.872	5.4364229012563e-06	1.3369280691555	1.4140373823824e-06	0	0.00081620153999554	0.021974532532681	0.016869031001198	0.041252804589838	0.00011920971229925	1.7587372240007e-06	0.023187432578493	4.3841475136055e-06	0.051861182700036	0.12565313831395	0.013338140707779	0.022824941522536	3.0613120346158e-07	0.00025088280616868	0.082349933273322	0.013569337429882	0.54892586388845	6.4305952290685e-08	3.0201196798214e-06	6.3087102848175e-05	0.012477023407671	5.2143416268302e-05	0.91120934208765
14	5.4008870417516e-06	1.3370129249288	1.4035620151125e-06	0	0.00080958812705211	0.021919527974238	0.016873197927544	0.041259285093223	0.00011722726162485	1.7318998996692e-06	0.023189547877451	4.3617401560167e-06	0.051824177841316	0.12565944834066	0.013337986164057	0.022824288355109	3.0179250806383e-07	0.00024913967895967	0.082349178173002	0.013533506322112	0.54871679930141	6.4002411773464e-08	3.0041152067563e-06	6.1531752271273e-05	0.012476882445594	5.2149165576048e-05	0.91121400270657
14.2	5.3443115881956e-06	1.3371443599675	1.3864613658012e-06	0	0.00079976443761468	0.021833841104316	0.016879659891727	0.041269275517342	0.00011431538853811	1.6907836969804e-06	0.023192818553588	4.3230177546472e-06	0.052081314489544	0.12788097981966	0.013337725864217	0.022823237413994	2.9498631855136e-07	0.00024637860668216	0.082347873050742	0.013699638201399	0.58371075333462	6.3509959880428e-08	2.975952511715e-06	5.9255196373621e-05	0.012476634736741	5.2109974235432e-05	0.91122120752094
14.48	5.2677696420317e-06	1.3373261558103	1.3628196483615e-06	0	0.00078697144841441	0.021714408183149	0.01688861619482	0.04128300125029	0.00011058819670378	1.6366944828702e-06	0.023197330594927	4.2669619645942e-06	0.051697302865398	0.12447238991243	0.013337324733223	0.022821707508709	2.8580570838981e-07	0.00024256911616302	0.08234580611594	0.013573180781233	0.55294236088294	6.2825920381434e-08	2.9396376071614e-06	5.6357114859132e-05	0.012476235481264	5.2009900211141e-05	0.911231146208
14.872	5.1624133801037e-06	1.3375767014805	1.3297825087045e-06	0	0.00077073303692355	0.021548239407329	0.016900998775425	0.041301752042132	0.00010597756066823	1.5664908624694e-06	0.023203524965427	4.1837597425171e-06	0.051547241396938	0.1247740421368	0.013336696050274	0.022819460120612	2.7354448449337e-07	0.00023723919720057	0.082342482199049	0.013432578802517	0.5489423904782	6.1864396491436e-08	2.890653417988e-06	5.2802159263028e-05	0.01247558311341	5.1762949668915e-05	0.91124479657513
15	5.1287584808619e-06	1.3376576148901	1.3191478799964e-06	0	0.00076579469844075	0.021494242044084	0.016905008082391	0.04130776911022	0.0001046040076979	1.5449414505574e-06	0.023205518877833	4.1559890977485e-06	0.051534920080542	0.12485490371122	0.013336475254254	0.022818702314417	2.6971509211917e-07	0.00023549942390534	0.082341299325206	0.013400225296315	0.5487143185998	6.1553213533073e-08	2.874747101957e-06	5.1750432129885e-05	0.012475349173941	5.1660940341974e-05	0.91124919464738
15.2	5.0770002687742e-06	1.3377831956026	1.3027372797381e-06	0	0.00075841690304477	0.021410129408021	0.016911240259076	0.041317070626971	0.00010258037346104	1.5126282684989e-06	0.023208606724198	4.1122414393479e-06	0.051820088016589	0.12715005305858	0.013336115469813	0.022817495579361	2.6391377229094e-07	0.00023278187929113	0.082339358986099	0.013569899953166	0.58349440783379	6.1067604864657e-08	2.850898654088e-06	5.020837346547e-05	0.012474963965912	5.1482184581761e-05	0.91125601100528
15.48	5.0062753300644e-06	1.3379573778116	1.2802862465631e-06	0	0.0007487257599928	0.021292900583493	0.016919903427902	0.041329896687468	9.9977917139481e-05	1.4700886821658e-06	0.023212875278293	4.0507661342886e-06	0.051471428617135	0.1238833011958	0.01333558295769	0.022815762432903	2.5617996304676e-07	0.00022897924114163	0.082336464894132	0.013449293631464	0.55285965244148	6.0390926352786e-08	2.8145695008568e-06	4.824000799574e-05	0.012474386997446	5.1197248623616e-05	0.91126544724246
15.872	4.9107223837446e-06	1.3381982870146	1.250057442622e-06	0	0.00073626981445508	0.021129815637071	0.016931920000418	0.041347498660452	9.6735538394096e-05	1.4155275185373e-06	0.023218750021615	3.9653054768548e-06	0.051350597581313	0.1242807256722	0.013334784765177	0.022813257138668	2.4612563685354e-07	0.00022366034365388	0.082332092249155	0.013315553187484	0.54885776355091	5.9459603975784e-08	2.7668001234345e-06	4.5815409265286e-05	0.012473511982051	5.0742040252738e-05	0.91127846669191
16	4.8803197985182e-06	1.3382762759461	1.2405046752077e-06	0	0.00073244499095012	0.021076824131546	0.016935818549295	0.041353164861053	9.5763975099013e-05	1.3988376291207e-06	0.023220644481185	3.9377379312341e-06	0.051344801122087	0.12438463126967	0.013334511967084	0.022812421108862	2.4302953309785e-07	0.00022192489879809	0.082330590979628	0.013285249708769	0.54862605269374	5.9161059248572e-08	2.7514207877021e-06	4.5095614607921e-05	0.012473211139983	5.0582316730002e-05	0.91128267449666
16.2	4.8327514673504e-06	1.3383974982187	1.2255484687212e-06	0	0.00072669420663387	0.020994281867048	0.016941884941395	0.041361939544762	9.4326875983886e-05	1.3735234024072e-06	0.023223581065813	3.8939120849194e-06	0.05162957910908	0.12664584782297	0.013334074043087	0.022811097745423	2.3830330070953e-07	0.00021917888352322	0.082328175273749	0.013457185743567	0.58328955178983	5.8687240479658e-08	2.7245604077618e-06	4.4037704457588e-05	0.012472726768092	5.0309504064675e-05	0.911289208457
16.48	4.7696331488323e-06	1.3385659711333	1.2058605184957e-06	0	0.00071906859770779	0.020879248232269	0.016950328965507	0.041374069727639	9.2467376549666e-05	1.3407886420479e-06	0.023227646453791	3.8354338575234e-06	0.051289188721928	0.12345024532294	0.013333438285725	0.022809212096693	2.3216437204083e-07	0.00021538892993889	0.082324658387202	0.013340838944879	0.55275652228219	5.8045025368524e-08	2.6904980863272e-06	4.2682268054463e-05	0.012472021276142	4.992959945924e-05	0.91129827708303
16.872	4.6835861680399e-06	1.3387995671695	1.179540024012e-06	0	0.00070913558219118	0.020719228436746	0.016962059417988	0.041390771119236	9.0129305382028e-05	1.2985912944139e-06	0.023233253541123	3.7557714800512e-06	0.05117692955499	0.12388278603136	0.013332506931619	0.022806512624112	2.2424117293376e-07	0.00021009265038618	0.082319488511947	0.01321279033515	0.54876700727557	5.7160211169039e-08	2.6446793441358e-06	4.100306923378e-05	0.012470984522918	4.9367759763611e-05	0.91131082993528
17	4.6560698062604e-06	1.3388753169407	1.1712330064675e-06	0	0.00070605451373322	0.02066723537056	0.016965868518699	0.041396159143471	8.9423546779191e-05	1.2856147165961e-06	0.023235064416792	3.7303179348765e-06	0.051173481375628	0.12399572636788	0.013332193228	0.022805617474755	2.2180550755514e-07	0.00020836574541001	0.082317743211786	0.013184246654569	0.54853634246828	5.6876447393889e-08	2.6298285981361e-06	4.050221227994e-05	0.01247063485491	4.9178408261386e-05	0.91131489588494
17.2	4.6137368155862e-06	1.3389931768721	1.158508374653e-06	0	0.00070139152611986	0.020586250575961	0.016971798667977	0.041404514440709	8.8374403843176e-05	1.2661081832845e-06	0.023237874374768	3.6910357605969e-06	0.051453863792424	0.12620952416459	0.013331693892455	0.022804205802478	2.1813943499292e-07	0.00020566745719423	0.082314961631484	0.013358331675396	0.58310916341564	5.6433195692146e-08	2.6068583278122e-06	3.9763690043919e-05	0.012470077954012	4.8875967812398e-05	0.91132121783474
17.48	4.5558662740316e-06	1.3391572055623	1.141308494996e-06	0	0.00069514903469054	0.020473391802467	0.016980057581513	0.041416084856088	8.7006577654537e-05	1.2403418735117e-06	0.023241769621317	3.6374213205497e-06	0.051119191158078	0.12307039446891	0.013330976899536	0.02280220421313	2.1329881940272e-07	0.00020190061435928	0.082310961023664	0.013245752939883	0.55266751522187	5.5817667805794e-08	2.5727669627811e-06	3.8812699638315e-05	0.012469277958983	4.844445295453e-05	0.91133000815775
17.872	4.477023583323e-06	1.3393850477834	1.1182580479985e-06	0	0.00068690948625938	0.020316405028651	0.016991536210731	0.041432047916047	8.5267445430763e-05	1.2068870729807e-06	0.023247150200337	3.5647236497233e-06	0.051015487893805	0.12353098717741	0.013329940123015	0.022799355889103	2.0703015391813e-07	0.00019664161614921	0.08230516409653	0.013122239180863	0.54868802849651	5.4967682062125e-08	2.52719403813e-06	3.7625556948626e-05	0.012468121185892	4.7823862343549e-05	0.9113422041849
18	4.4517017662204e-06	1.3394590212617	1.1109612488606e-06	0	0.00068432865443559	0.020265399119236	0.016995264305883	0.041437204684626	8.4737854954657e-05	1.1965207885932e-06	0.023248889752492	3.5415364902409e-06	0.051014885286342	0.12365224751478	0.013329593862576	0.022798415115947	2.0509568303824e-07	0.00019492818169668	0.082303225137182	0.013095027066174	0.5484574619708	5.4694538585754e-08	2.5124380551912e-06	3.7269275299137e-05	0.012467735028591	4.7617994425068e-05	0.91134616079068
18.2	4.411908428867e-06	1.3395742050956	1.0994837320821e-06	0	0.00068039833460644	0.020185953536433	0.017001068359512	0.041445206789733	8.3945963886546e-05	1.1806121251018e-06	0.023251590307054	3.504857271926e-06	0.051292390143311	0.12582288260799	0.0133290453629	0.022796934925483	2.021232343781e-07	0.00019222418975882	0.082300151144365	0.013270446956196	0.58294662333748	5.4258597302564e-08	2.4865844078791e-06	3.6741711765792e-05	0.01246712360921	4.7281175498406e-05	0.91135231879052
18.48	4.3587270575453e-06	1.3397346717011	1.0843460848184e-06	0	0.00067508948745301	0.020075242758189	0.01700915126175	0.041456298941531	8.2904414488907e-05	1.1598618939068e-06	0.023255336717554	3.4562075409238e-06	0.050964503711972	0.12273575615237	0.013328262883941	0.022794842728548	1.9825801002245e-07	0.00018849145611527	0.08229576112374	0.013160447025764	0.55258253493128	5.3663624083758e-08	2.4532910765234e-06	3.605796449704e-05	0.012466252085874	4.6822259906616e-05	0.91136089241299
18.872	4.2853086689506e-06	1.3399578484477	1.0638959277921e-06	0	0.00066799700977926	0.019921249022517	0.017020383272207	0.041471620941856	8.156321964805e-05	1.1325070837007e-06	0.023260517438756	3.3900977447218e-06	0.050872033847082	0.12322853511853	0.013327140571922	0.022791877083471	1.932083099714e-07	0.00018328601481933	0.082289454118469	0.013040084794468	0.54860760266373	5.283550021907e-08	2.4077920523309e-06	3.5196151201876e-05	0.012465003644082	4.6169310667571e-05	0.91137280739385
19	4.2615718962761e-06	1.340030370014	1.0573766421882e-06	0	0.00066575598304532	0.019871216722786	0.017024030427247	0.041476574349103	8.1150794645238e-05	1.123936932992e-06	0.023262193584345	3.3689447516773e-06	0.050875291759832	0.12336012488425	0.013326767754265	0.02279090010907	1.9163707827108e-07	0.00018159139006367	0.082287356303214	0.01301377154489	0.5483754741583	5.2568421336026e-08	2.3929813598487e-06	3.4935506298855e-05	0.012464589407371	4.595400247489e-05	0.91137667717761
19.2	4.2242098580908e-06	1.3401433529553	1.0470798977805e-06	0	0.00066232434771696	0.019793288694426	0.017029707222373	0.041484263958314	8.0530118019044e-05	1.1106885580597e-06	0.02326479676664	3.3354381843916e-06	0.051153044466264	0.12550160246853	0.013326179061199	0.022789365343552	1.8920629892898e-07	0.00017892164638564	0.082284041348371	0.013190036139742	0.58279352807691	5.2140915102994e-08	2.3671535113574e-06	3.4547542568115e-05	0.012463935854131	4.5604511050422e-05	0.91138270418687
19.48	4.1739835870096e-06	1.3403008685447	1.0334100268951e-06	0	0.00065765296233693	0.01968469476763	0.017037609794862	0.041494928071204	7.9705967671387e-05	1.0932608065859e-06	0.023268409972368	3.2908067210323e-06	0.050834707992365	0.12246714458494	0.013325342800891	0.022787200531169	1.8602335102463e-07	0.00017523489539376	0.082279327754507	0.013081711955187	0.5524893237938	5.1554144025734e-08	2.3334144405235e-06	3.4040742016505e-05	0.012463008635916	4.512784441964e-05	0.91139110336847
19.872	4.1042642952608e-06	1.3405201478337	1.0147808013304e-06	0	0.00065134743671244	0.019533649183797	0.017048583734493	0.041509665874552	7.863038728654e-05	1.0699683844073e-06	0.023273409388762	3.2298421661365e-06	0.050756715647268	0.12299929542602	0.013324149628835	0.02278413994608	1.8181328196504e-07	0.00017009950040341	0.082272592239625	0.01296309454012	0.54851096752382	5.0732983333284e-08	2.2870000146303e-06	3.3394529192439e-05	0.012461688016827	4.4452630723898e-05	0.91140279011656
20	4.0816186468767e-06	1.3405914491795	1.0088033352796e-06	0	0.0006493404604523	0.019484575566634	0.017052145029342	0.041514431593576	7.8296283434377e-05	1.062594686328e-06	0.023275027431687	3.2102536925741e-06	0.050764767164786	0.12314341778145	0.013323754667392	0.022783133467009	1.8049059855117e-07	0.0001684291312771	0.08227035997141	0.012937223301723	0.54827522649905	5.0467469744468e-08	2.2718821048124e-06	3.3197312195727e-05	0.012461251490619	4.4230550658837e-05	0.91140658893902
