# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
0.2	1.997405237929	8.8979594770527	0.0019517131712529	10.897316428153
0.48	4.7160956384439	10.411525825656	0.0032907551263439	15.130912219226
0.872	6.4297788926273	12.637879022412	0.0043951347553913	19.072053049794
1	6.7610518269297	13.326797836716	0.0046745196423692	20.092524183288
1.2	8.3657203791487	16.75391076561	0.0053101110065522	25.124941255766
1.48	8.7692635745701	17.855708371195	0.0057600053560014	26.630731951121
1.872	9.4910330060862	19.990236901173	0.0061940372858257	29.487463944545
2	9.7309183068497	20.700189261244	0.0063232837844808	30.437430851879
2.2	10.867762092376	23.638037468329	0.0066686469661685	34.512468207671
2.48	11.247914170563	24.755363809936	0.006919341068505	36.010197321567
2.872	11.928610643055	26.779828997414	0.0071811093937049	38.715620749863
3	12.154498771007	27.450638995239	0.0072625389527296	39.612400305198
3.2	13.217522929745	30.223500040165	0.007485728483024	43.448508698394
3.48	13.598367596156	31.271167892271	0.0076527036579964	44.877188192085
3.872	14.273878500163	33.172839818634	0.0078358283254628	47.454554147123
4	14.49618502872	33.803291038916	0.0078933140033394	48.30736938164
4.2	15.548479552035	36.521705476003	0.0080553425681415	52.078240370606
4.48	15.916136103641	37.468833826819	0.0081766521162771	53.393146582576
4.872	16.550612543158	39.201973965429	0.0083102711218682	55.760896779708
5	16.755840880209	39.77398231179	0.0083521097785537	56.538175301778
5.2	17.731061464774	42.38462233543	0.008475759538114	60.124159559743
5.48	18.034269621945	43.154413097243	0.0085631079974333	61.197245827186
5.872	18.504363395419	44.525482182331	0.0086530405208207	63.038498618271
6	18.647161487147	44.966754470956	0.0086804268714502	63.622596384974
6.2	19.324010945962	47.208138098041	0.0087677778011426	66.540916821804
6.48	19.454053924179	47.608349631445	0.0088191618780758	67.071222717503
6.872	19.608679262579	48.353550944079	0.0088610378711456	67.97109124453
7	19.650083157078	48.593162249647	0.0088730400291308	68.252118446755
7.2	19.915359351348	50.198327232126	0.0089246524087032	70.122611235882
7.48	19.927915968735	50.335087557216	0.0089481181073875	70.271951644058
7.872	19.952545533491	50.770624831318	0.0089665605604723	70.732136925369
8	19.959926956462	50.918877595761	0.0089721189010624	70.887776671124
8.2	20.06799390328	52.068829878927	0.0090047280587228	72.145828510266
8.48	20.067649357245	52.15830914138	0.0090190275231587	72.234977526148
8.872	20.076659619482	52.48368886922	0.0090319782095985	72.569380466911
9	20.079916276889	52.594269278349	0.009036077021184	72.683221632259
9.2	20.141466159188	53.469441677889	0.0090605110389024	73.619968348116
9.48	20.142238190564	53.531181579416	0.0090719495679959	73.682491719548
9.872	20.149519563901	53.768191108059	0.0090833981756475	73.926794070136
10	20.152116652998	53.848262207873	0.0090870455739245	74.009465906446
10.2	20.195442375143	54.552765997744	0.0091079915825203	74.75731636447
10.48	20.197152150132	54.576849893819	0.0091180879812502	74.783120131933
10.872	20.204187216022	54.74018001523	0.0091280217494712	74.953495253001
11	20.206603735921	54.796563903097	0.0091310227512532	75.012298661769
11.2	20.242199402242	55.402133315513	0.0091495082945523	75.65348222605
11.48	20.244912610165	55.400297702594	0.009157420355535	75.654367733115
11.872	20.25312195644	55.525718251438	0.0091642779680122	75.788004485845
12	20.255863985457	55.570553468632	0.0091662673135037	75.835583721403
12.2	20.289210629977	56.129311227444	0.0091824101921775	76.427704267613
12.48	20.293089038497	56.118079674133	0.00918814549307	76.420356858123
12.872	20.30274288478	56.229427866652	0.0091927130277102	76.541363464459
13	20.305875786044	56.269897388894	0.0091940733597065	76.584967248298
13.2	20.338873572035	56.809168421404	0.0092086405899053	77.15725063403
13.48	20.343417653237	56.794164781556	0.0092132745917207	77.146795709384
13.872	20.353745078187	56.898686671571	0.0092168368344097	77.261648586593
14	20.357033435626	56.936944455892	0.0092179311976861	77.303195822715
14.2	20.389831629907	57.467517505143	0.0092315033503403	77.8665806384
14.48	20.394533826682	57.44950040232	0.0092356141931288	77.853269843195
14.872	20.40489875559	57.548937024297	0.0092387032522657	77.963074483139
15	20.408167493211	57.585539987304	0.0092396628398591	78.002947143354
15.2	20.440628465769	58.111152811978	0.009252637276322	78.561033915024
15.48	20.445249694706	58.090337122105	0.0092563751459345	78.544843191957
15.872	20.455390495009	58.185462602762	0.0092591265468424	78.650112224318
16	20.458574417685	58.220668072363	0.0092599843074855	78.688502474355
16.2	20.490620917065	58.742533496101	0.0092721145432877	79.24242652771
16.48	20.49508615752	58.719177346335	0.0092755968824659	79.223539100737
16.872	20.504943825006	58.810519913306	0.0092780744776276	79.324741812789
17	20.508033243364	58.844498626934	0.0092788418815418	79.36181071218
17.2	20.539688707516	59.363142401503	0.0092904576243687	79.912121566643
17.48	20.54400923404	59.337583383601	0.0092936324404636	79.890886250082
17.872	20.553614391709	59.425595248701	0.0092958084669792	79.988505448876
18	20.556621526049	59.45848756073	0.009296480515537	80.024405567295
18.2	20.587927767674	59.974235902897	0.0093073283081162	80.571470998879
18.48	20.592119496636	59.946642811807	0.0093102414032958	80.548072549846
18.872	20.601506077943	60.031563282218	0.0093121270719059	80.642381487233
19	20.604442771168	60.063442972334	0.0093127035654661	80.677198447067
19.2	20.635460126476	60.576623125163	0.0093229149770324	81.221406166616
19.48	20.639544934695	60.547090278473	0.0093255323289745	81.195960745497
19.872	20.648745402187	60.629046216034	0.0093271039873889	81.287118722208
20	20.651621453164	60.659950713362	0.0093275795406506	81.320899746067
