# Time [h]	Carbondioxide [vol%]	Methane [vol%]	Hydrogen [vol%]
0.2	18.329331364268	81.65275860087	0.017910034861525
0.48	31.168614093546	68.809637349072	0.021748557381508
0.872	33.713092533038	66.263862571145	0.023044895816493
1	33.649589097189	66.327145933214	0.023264969596291
1.2	33.296477368794	66.682387811616	0.021134819590209
1.48	32.929112089992	67.0492587435	0.021629166507978
1.872	32.186671000041	67.792323337019	0.021005662940274
2	31.970235445312	68.008989858508	0.020774696180018
2.2	31.489379510563	68.491298061015	0.019322428422219
2.48	31.235358335087	68.745426715862	0.019214949051003
2.872	30.810846919193	69.170604729381	0.018548351426679
3	30.683570491465	69.298095504797	0.018334003738159
3.2	30.42111990885	69.56165112586	0.017228965290817
3.48	30.301291466728	69.681655986162	0.017052547109772
3.872	30.079048800902	69.904438920211	0.016512278887226
4	30.008226931582	69.975433296445	0.016339771973465
4.2	29.856000205435	70.12853202432	0.015467770244957
4.48	29.809324084367	70.175361867596	0.015314048037291
4.872	29.681395922564	70.30370067451	0.01490340292535
5	29.636331188216	70.348896297932	0.014772513852762
5.2	29.490743146531	70.495159759056	0.014097094412924
5.48	29.4690870123	70.51692035146	0.013992636239896
5.872	29.354067436586	70.632205966635	0.013726596778929
6	29.309023124921	70.677333252586	0.013643622493691
6.2	29.040794550083	70.946028929033	0.013176520883568
6.48	29.005068248298	70.981782801198	0.013148950504781
6.872	28.848557384545	71.138406135227	0.013036480228436
7	28.790436991942	71.196562620333	0.013000387725771
7.2	28.400766885813	71.586505903589	0.012727210597851
7.48	28.358278804713	71.628987639583	0.012733555704716
7.872	28.20859993887	71.778723276644	0.012676784486142
8	28.157078545521	71.830264661838	0.012656792640976
8.2	27.815875592065	72.171643120736	0.012481287199358
8.48	27.781069565615	72.206444755242	0.012485679143312
8.872	27.665469224497	72.322084784988	0.012445990514852
9	27.626618394109	72.36094946981	0.012432136080734
9.2	27.358699835279	72.628993026805	0.012307137916794
9.48	27.336532357279	72.651155423961	0.012312218759547
9.872	27.256044059999	72.731668922432	0.01228701756907
10	27.229106988115	72.75861479117	0.012278220714917
10.2	27.014670078154	72.973146510208	0.012183411638421
10.48	27.007635031141	72.980172260176	0.012192708682339
10.872	26.955630485041	73.032191268009	0.012178246949872
11	26.937721008968	73.050106290136	0.012172700895922
11.2	26.756467523543	73.231438507977	0.012093968480147
11.48	26.759740669016	73.228155045891	0.012104285092752
11.872	26.723387287789	73.264520722152	0.012091990058564
12	26.710236793154	73.277676180066	0.012087026780433
12.2	26.546931933129	73.441053562078	0.012014504792693
12.48	26.554559377643	73.433417457495	0.012023164861855
12.872	26.525191041582	73.462798833942	0.012010124476001
13	26.514179630331	73.473815306939	0.012005062729737
13.2	26.360288119267	73.627776980883	0.011934899849638
13.48	26.369750637306	73.618306838695	0.01194252399857
13.872	26.343917649357	73.644152969116	0.011929381527602
14	26.334012739023	73.654062875317	0.011924385660363
14.2	26.185600372764	73.802544087575	0.011855539661116
14.48	26.196117218659	73.792019934461	0.011862846880716
14.872	26.172516785498	73.815633113267	0.011850101235122
15	26.163328746675	73.824825979296	0.011845274029042
15.2	26.018787491874	73.969434866189	0.011777641936752
15.48	26.030034390342	73.958180781056	0.011784828602067
15.872	26.008088121564	73.980139324927	0.01177255350944
16	25.99944562975	73.988786470218	0.011767900031524
16.2	25.858144197414	74.130154855316	0.011700947269763
16.48	25.869945208404	74.118346659154	0.011708132441132
16.872	25.849367242063	74.138936439405	0.011696318532652
17	25.841186156576	74.147122021125	0.011691822298754
17.2	25.70284495624	74.285529200969	0.011625842791098
17.48	25.71508490935	74.273282183724	0.011632906926795
17.872	25.695709997789	74.292668571838	0.011621430372793
18	25.687940298117	74.30044264525	0.011617056633703
18.2	25.552379164035	74.436069193439	0.011551642526479
18.48	25.56500589619	74.423435489049	0.011558614760812
18.872	25.546748121773	74.441704442623	0.011547435604168
19	25.539363249812	74.449093583414	0.011543166774161
19.2	25.406430521708	74.582091081872	0.011478396419175
19.48	25.419423263416	74.569091519532	0.011485217051874
19.872	25.40223559006	74.586290139313	0.011474270627384
20	25.395220069688	74.593309841356	0.011470088955947
