# Time [h]	MS [g]	Lignin [g]	Butyric [g]	Initial_Substrate [g]	Carbohydrates [g]	Substrate [g]	MO_AcidoLCFA [g]	MO_hydroM [g]	Proteins [g]	AA [g]	MO_acetoM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_ButyricValeric [g]	Valeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Lipids [g]	MO_AcidoAA [g]	Acetic [g]
11	0.17128888831394	4015.9080038844	0.043659891610743	0	3.2243454576045	69.925990153512	50.430215897224	123.59811150582	0.61040318878894	0.069208664776291	69.600370334363	0.12650498846141	2.009595069917	0.49297119872518	2.5025662686422	40.130718347053	68.699999564054	0.011145484738291	9.175140065585	247.74350983967	0.52314682239663	1.8829891369168	2.4061359593135	2.2616531843813e-06	1.0970556284099e-05	1.3232209468481e-05	0.39248762038919	37.533816826407	1.4175478035789
11.2	0.17506375299638	4015.9726307787	0.044546656213852	0	3.1411484898116	69.646847439414	50.452831201899	123.62975901047	0.58205349380913	0.069474222945251	69.606772639809	0.1295121592285	1.9828394800136	0.49062661489125	2.4734660949048	40.127113117849	68.691953139887	0.011227452739367	9.0729842941563	247.72381442472	0.52030979463421	2.0190805195357	2.5393903141699	2.2817549749703e-06	1.1014772908675e-05	1.3296527883645e-05	0.36941811953966	37.531440431019	1.4459343682571
11.48	0.17903043125178	4016.062670552	0.045608038752777	0	3.0347116555832	69.257919795752	50.48221087642	123.67109687623	0.54604751796834	0.069378909418247	69.614924138861	0.13334918583481	1.927008743261	0.46772571093153	2.3947344541925	40.121959502691	68.680542619207	0.011297308821826	8.9379652509424	247.69543037786	0.50519399941307	1.9029200832822	2.4081140826953	2.3033082709618e-06	1.1060342444356e-05	1.3363650715318e-05	0.34017442977561	37.527857354836	1.4847021909896
11.872	0.18176686169394	4016.1878749782	0.046585352036793	0	2.9031482460459	68.717070069729	50.520021385364	123.72450875683	0.50203816849256	0.068272596659219	69.625251345778	0.13750850419994	1.8801548176562	0.45871443196536	2.3388692496216	40.114596625111	68.664343550454	0.011274378184793	8.7575305713811	247.6543008472	0.48996813604281	1.8891780025664	2.3791461386093	2.317942305806e-06	1.1071816654163e-05	1.3389758959969e-05	0.30453724462646	37.522404059738	1.5332059472133
12	0.18207735546316	4016.228546289	0.046775944483811	0	2.8639789243807	68.541380548582	50.53177444785	123.74109449141	0.48905678231754	0.067726300730172	69.628447741965	0.13852910521524	1.8691499144809	0.45626286195777	2.3254127764387	40.112163955024	68.659006028311	0.011237644744211	8.6999778775634	247.64056010685	0.4864044777423	1.8888262678275	2.3752307455698	2.3192407637548e-06	1.106114686764e-05	1.3380387631395e-05	0.29405173087173	37.52052575899	1.5470820455364
12.2	0.18206426066884	4016.29188604	0.046937495038027	0	2.806295792297	68.267764963988	50.549636093797	123.76625172694	0.47006256622562	0.066690810953726	69.633293599782	0.13975181873626	1.8636360358747	0.45949570082087	2.3231317366955	40.108336461024	68.650620885535	0.011149164486474	8.6098920453147	247.61879122581	0.48955867698213	2.0156522197257	2.5052108967078	2.3177828998826e-06	1.102281765295e-05	1.3340600552833e-05	0.27873643256406	37.517499337786	1.5664736876053
12.48	0.18128428183732	4016.3801352024	0.046947035145741	0	2.7321614958277	67.886538228106	50.573807841786	123.80012830114	0.44589555929072	0.065001104121324	69.639846050601	0.14084952170944	1.8343763937396	0.44348157146861	2.2778579652082	40.102929087841	68.638794478658	0.010976960494566	8.4870930412567	247.58774454038	0.48222311345759	1.9060547001613	2.3882778136189	2.3104560030162e-06	1.0955963423271e-05	1.3266419426287e-05	0.25930421100622	37.513085978334	1.5898786187444
12.872	0.1790498095101	4016.5028533081	0.046573269273323	0	2.6398872097469	67.356397467188	50.606407339608	123.84535013373	0.41627469115121	0.062318428070102	69.648691015794	0.14119894158383	1.8145006651007	0.44074102271329	2.255241687814	40.09526794448	68.622073507574	0.01065317772347	8.3171503503458	247.54324275791	0.47480607842978	1.8925741761844	2.3673802546141	2.2914795649502e-06	1.0834268936745e-05	1.3125748501695e-05	0.23558918495276	37.50658693064	1.6142707554886
13	0.17815443732126	4016.5427171643	0.046380387183816	0	2.612259199444	67.184186725967	50.616818048504	123.85964496178	0.40751721858126	0.061413949242187	69.651514651831	0.14107264250048	1.8105043436108	0.44002713638907	2.2505314799999	40.092743167719	68.616573362106	0.010533810788023	8.2619483254835	247.52847344677	0.47311528642724	1.8920158405507	2.365131126978	2.2838296091351e-06	1.0788539483194e-05	1.307236909233e-05	0.22860301959385	37.504391287728	1.620309668674
13.2	0.17659291670011	4016.6047998976	0.046007213749616	0	2.5714142511267	66.915988918177	50.632879916709	123.88154403467	0.39468264790383	0.059970468533559	69.655866694256	0.14062351771102	1.8154912560975	0.44644772391461	2.2619389800121	40.088774838005	68.60793987946	0.010333644592305	8.1746578577615	247.50516909731	0.47839719144619	2.014545196298	2.4929423877442	2.2702376819731e-06	1.0702111597278e-05	1.2972349279251e-05	0.2183901861458	37.500890932665	1.6275656581391
