# Time [h]	MS [g/L]	AA [g/L]	Butyric [g/L]	MO_AcidoLCFA [g/L]	MO_Acetic [g/L]	MO_hydroM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_acetoM [g/L]	MO_ButyricValeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	MO_AcidoAA [g/L]	Valeric [g/L]	Hydrogen [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
18.2	0.0001904671686503	9.497895378839e-05	0.00021799250212192	1.4736601965597	1.0481302602147	3.4329097276796	0.0010417961550269	0.010403658935928	1.1365452619255	0.05520213901104	1.9384614086907	0.098099791169241	6.8971010714118	0.0089858893557461	1.0093309504751	4.3852111777405e-05	4.0586610006512e-08	0.0436013373631	0.00086321749229474	0.00086321748809255
18.48	0.00018582440600711	9.0958520896022e-05	0.00021013440549801	1.4740801913021	1.0480306806647	3.4333278034212	0.0010051603807138	0.010781288630711	1.1363185996165	0.055208304601899	1.9380343478605	0.09274431915262	6.8955367631231	0.0089530328136104	1.0091041287281	4.1863676678777e-05	3.9564780669644e-08	0.042960309703171	0.00087634478322676	0.00087634477896063
18.872	0.00018306416438301	8.8615698920424e-05	0.00020479128612715	1.4746489155007	1.0478913156641	3.4338934567006	0.00097831157470936	0.011296749593206	1.1360004959917	0.055216941835539	1.9374360585036	0.08790065592643	6.8933470607128	0.0089162140741887	1.0087864731795	4.0541407117057e-05	3.8618803671614e-08	0.042286104595718	0.00089435333834711	0.00089435333399326
19	0.00018238980335145	8.817763094597e-05	0.00020376221392817	1.4748329815932	1.0478459978893	3.4340770494775	0.00097311208782629	0.011447742734033	1.1358965882391	0.055219786964757	1.9372407031275	0.08693361288104	6.8926321977244	0.0089083013071753	1.0086827596478	4.0302594832266e-05	3.8429686627101e-08	0.042143750843355	0.00089938603929846	0.00089938603492009
19.2	0.00017097350811897	8.323071475221e-05	0.00019584393308713	1.4751125701491	1.0477750119467	3.4343541730839	0.00093920804302983	0.011737422937296	1.1357337689048	0.055224209380228	1.9369351366236	0.082674438936429	6.8915142895865	0.0089425132015323	1.008520546406	3.847800112813e-05	3.7515070535195e-08	0.041657861497619	0.00090826641678062	0.000908266412359
19.48	0.0001668256119835	7.9968606785162e-05	0.00018904967611282	1.4754833653894	1.0476750128741	3.4347185491508	0.00090761741197698	0.012126419874939	1.1355048957821	0.055230319088538	1.9365067374803	0.077672151326877	6.8899485282434	0.0089059541917887	1.0082932134959	3.6884543361781e-05	3.64438649172e-08	0.040967259123313	0.00092361860959633	0.00092361860509992
19.872	0.00016420935913178	7.7982574646489e-05	0.00018431935439342	1.4759794581004	1.0475349254129	3.435205940813	0.00088403409183855	0.01267307772373	1.1351838542478	0.055238860135113	1.9359066829938	0.073167192835051	6.8877568335145	0.0088646419926717	1.0079748860964	3.5794830706615e-05	3.5444042186512e-08	0.040235270331452	0.00094477998741265	0.00094477998281317
20	0.00016355140343058	7.7589811931637e-05	0.00018337340393455	1.4761393360221	1.0474893681642	3.4353636147319	0.0008793226023105	0.012834726235205	1.1350790034935	0.055241673379378	1.9357107610951	0.072269807136855	6.8870413218254	0.0088557207960857	1.0078709563904	3.5589062062615e-05	3.5243404914218e-08	0.040079297893037	0.00095074739360599	0.00095074738897744
20.2	0.00015318541873342	7.3436697367512e-05	0.00017632340675768	1.4763799586768	1.0474179589403	3.4355993020469	0.00084924279517703	0.013144990816357	1.1349147598878	0.055246039498132	1.9354043496248	0.068339832697083	6.8859224688515	0.0088946263384322	1.0077084318631	3.4076127147268e-05	3.4294918166386e-08	0.039554271505948	0.00096117719509172	0.00096117719041237
20.48	0.00014945508027702	7.0700555118844e-05	0.00017029786667687	1.4766931958738	1.0473171950488	3.4359029989779	0.00082127493546772	0.013564038387827	1.1346840006815	0.055252047554945	1.9349748514541	0.06374402305295	6.8843554733809	0.0088536097279044	1.0074807080756	3.2750859144445e-05	3.3176040557123e-08	0.038807300724681	0.0009790323770665	0.00097903237230017
20.872	0.00014699986256519	6.8974901318041e-05	0.00016603473023766	1.477104670988	1.0471757960721	3.4363016303958	0.00080011513421931	0.014164734549726	1.1343604234367	0.055260414294975	1.9343733302192	0.059624165599431	6.8821620826019	0.0088068369913096	1.0071618624206	3.1822660347621e-05	3.2127048689725e-08	0.03801038701888	0.0010037577104597	0.001003757705573
21	0.00014636805460747	6.8618021362077e-05	0.00016515692739132	1.4772363818988	1.0471297891432	3.4364298324238	0.00079578017579301	0.014343853786414	1.1342547555893	0.055263167770534	1.9341769358853	0.058805745504807	6.8814460186197	0.0087966382296721	1.0070577655925	3.1640572096655e-05	3.1916044873288e-08	0.037839083910715	0.0010107925587186	0.0010107925537975
21.2	0.00013685974786079	6.502378201197e-05	0.00015874490785618	1.477431814063	1.0470576063156	3.4366183886624	0.00076847935623799	0.014686838910538	1.1340892665844	0.055267431115647	1.9338698121206	0.055237532631956	6.8803263517583	0.00884037626917	1.0068949975286	3.0341757583095e-05	3.0938436435066e-08	0.037272703052861	0.0010229683269528	0.0010229683219724
21.48	0.00013351197379145	6.2672116698353e-05	0.00015331406514679	1.4776788018918	1.0469555268234	3.4368531411668	0.00074324727930591	0.015147434109368	1.1338568337895	0.055273264415272	1.9334393720747	0.051085563941249	6.8787582853989	0.0087941986712344	1.0066669630244	2.9205291707952e-05	2.9781342221257e-08	0.036467626981588	0.0010435825366077	0.0010435825315269
21.872	0.00013124412902687	6.1153457069899e-05	0.00014944440360923	1.4779934176355	1.046811930155	3.437150923861	0.00072403563103387	0.015816539327003	1.1335309815057	0.055281339156742	1.9328365799126	0.047384400582326	6.8765634209354	0.0087411087232012	1.0063477018352	2.8396434807327e-05	2.869531008326e-08	0.03560486470593	0.0010722209852979	0.0010722209800776
22	0.00013064964009509	6.0828794514819e-05	0.00014863096055752	1.4780929219366	1.0467651627358	3.4372455960088	0.00072002826223032	0.016017514145884	1.1334245776744	0.055283991573439	1.9326397747811	0.046651797066364	6.8758468770555	0.0087294021020496	1.0062434707053	2.8233053344801e-05	2.8476605237992e-08	0.03541795530393	0.0010804367171964	0.0010804367119361
22.2	0.00012192661138897	5.7658247367399e-05	0.00014273812437688	1.4782370022174	1.0466917022158	3.4373807145984	0.00069492784208488	0.016400010349951	1.1332579588551	0.055288085156167	1.9323320265591	0.043484770565277	6.874726502229	0.0087784061395555	1.006080505104	2.7090114896208e-05	2.7486775300948e-08	0.034814978854	0.0010944919669526	0.0010944919616238
22.48	0.0001189585364685	5.5613180942215e-05	0.00013782079124807	1.4784095923472	1.0465875558856	3.4375378926384	0.00067197757139975	0.016905803442782	1.1330239904458	0.055293643805233	1.9319007506442	0.039823304282011	6.8731575048456	0.008726604264421	1.005852215501	2.6096903378169e-05	2.631603793088e-08	0.033961382116642	0.0011179418877595	0.0011179418823164
22.872	0.0001169152189318	5.4279369893147e-05	0.0001343282003374	1.4786164888866	1.0464406083305	3.4377228454029	0.00065454338078615	0.017646958579665	1.13269603135	0.055301273111306	1.931296820735	0.036582679765619	6.8709613591605	0.0086667393209932	1.0055326107916	2.5386216746974e-05	2.5219823688014e-08	0.033045393811987	0.0011505236476202	0.0011505236420184
23	0.00011637179026989	5.3987933260427e-05	0.00013358528499231	1.4786802766799	1.0463926811938	3.4377800321307	0.00065087085349098	0.017870940886662	1.1325889433842	0.055303771335549	1.9310996466717	0.035944266515533	6.870244398091	0.0086534103190016	1.0054282684016	2.5239964658851e-05	2.4999069838641e-08	0.032845758601542	0.0011599343650716	0.001159934359424
23.2	0.00010837001241053	5.1155402728359e-05	0.00012840338243599	1.4787679185274	1.0463173260415	3.4378558951708	0.00062797809589521	0.018292653611792	1.1324212750301	0.055307612979782	1.9307913487323	0.033222215217698	6.8691234068574	0.008708423640036	1.0052651377235	2.4239160866406e-05	2.4031792667103e-08	0.032229882582826	0.0011757971098455	0.0011757971041206
23.48	0.00010578474879953	4.9371540175155e-05	0.00012411398708028	1.4788601217924	1.0462102839071	3.4379284296584	0.00060734010023854	0.018836870246636	1.1321858800244	0.055312786421027	1.9303593546655	0.030100384549102	6.8675535987537	0.0086511014064237	1.0050366325072	2.3375276227068e-05	2.2892980763822e-08	0.031364078771279	0.001201734416908	0.0012017344110567
23.872	0.0001040088901772	4.8217599233464e-05	0.00012107009831951	1.4789523568097	1.0460588326103	3.4379919017441	0.00059181738477147	0.019639157166306	1.1318559580027	0.055319816382057	1.9297544558523	0.02736151329519	6.8653563372486	0.0085848673586132	1.0047167354825	2.2758352818874e-05	2.1832540114388e-08	0.03043587446736	0.0012376081312889	0.0012376081252628
24	0.00010353210123494	4.7963271315013e-05	0.00012041496155867	1.4789783180651	1.0460093588385	3.4380088787459	0.00058853881883411	0.019882855762806	1.131748231084	0.055322108741446	1.9295569677275	0.026825134334076	6.8646390128879	0.0085700425796311	1.0046122982041	2.2630140120959e-05	2.1619161797218e-08	0.030232635093266	0.0012480171852739	0.001248017179197
24.2	0.00011191245533833	4.9667858455633e-05	0.00016573174263371	1.479006818953	1.0459346918894	3.4380423856139	0.00070249782485919	0.020312760343283	1.1315824906464	0.055326037337616	1.9292511663218	0.024627352468691	6.8635195148232	0.0086380527441859	1.0044492388448	2.5916571695966e-05	2.1786426443882e-08	0.031355996232186	0.0012618378477993	0.0012618378416551
24.48	0.00011270792751603	5.0313289211629e-05	0.00019217997348314	1.4790158351547	1.045837503569	3.4381015601527	0.00078723963597606	0.020830643774588	1.1313555551996	0.055332509274869	1.9288276702878	0.022143563989588	6.8619534684916	0.0086000069107837	1.0042211497528	2.7817729066295e-05	2.1791461233032e-08	0.032847328476504	0.0012778565215585	0.0012778565153363
24.872	0.00011200798714237	5.025928004447e-05	0.0002019425643762	1.4789896859399	1.0457108456724	3.4381907211091	0.00082864753421235	0.0216116911788	1.1310418862438	0.055342818497472	1.928237723996	0.020000728498383	6.859761768241	0.0085645178054041	1.0039019906252	2.8469901371316e-05	2.1646897524824e-08	0.034181906180572	0.0012965459327168	0.0012965459264034
25	0.00011177595153826	5.0182374126481e-05	0.00020271764930372	1.4789763689189	1.045670763186	3.438220397514	0.00083320718551809	0.021852828046667	1.130939827434	0.055346354248302	1.9280453235873	0.019586620035405	6.8590462660606	0.0085576477050737	1.003797802595	2.8504545262271e-05	2.1603844393269e-08	0.034431697156677	0.0013017789413955	0.0013017789350567
25.2	0.00015592101268726	6.3865477466165e-05	0.00019587568452818	1.478945032094	1.045606826723	3.4382597189068	0.00086705211611333	0.022279774216237	1.1307811789644	0.055351707600774	1.9277444484299	0.017966401156096	6.8579344111388	0.0086378425241636	1.0036357555887	3.0094457629562e-05	2.1074781358979e-08	0.033498670383841	0.0013114518046878	0.0013114517983018
25.48	0.00016216254269564	7.0171452657389e-05	0.00019411846441897	1.4788761245216	1.0455123143608	3.4382867293444	0.0008952938252674	0.022765956308695	1.1305609147014	0.055358540233975	1.9273232941581	0.01615443814787	6.8563828774361	0.0085804714386123	1.0034099797978	3.1779054266749e-05	2.0198742611765e-08	0.032034777351918	0.0013301194480008	0.0013301194415238
25.872	0.00016118276151236	7.1677852355684e-05	0.00019269488574795	1.4787496466665	1.045373497859	3.4382852108701	0.00090579619268734	0.023485315066981	1.1302542828478	0.055367241962106	1.9267341674458	0.014600930776172	6.8542121387547	0.0085085691667586	1.0030945098874	3.2539133024015e-05	1.9287519480693e-08	0.030464879983554	0.0013584326414653	0.0013584326348503
26	0.0001607017737455	7.1654706323755e-05	0.00019221217093086	1.4787048227949	1.0453274486401	3.4382800626664	0.00090582130730852	0.02370532115777	1.1301543445853	0.055369987241254	1.9265418830677	0.014301039048524	6.8535034912857	0.0084920602975314	1.0029915529206	3.2579970342238e-05	1.9096779231876e-08	0.03013064317092	0.0013669068671351	0.0013669068604788
26.2	0.00018996204159344	8.1619523259412e-05	0.00020189457445038	1.4786264495881	1.0452541687842	3.4382670681045	0.00094691980936061	0.024078163265583	1.129999224014	0.055374101033464	1.926242263414	0.013109568669534	6.852400507752	0.0085703201840712	1.0028312599538	3.5756176352178e-05	1.8704290222514e-08	0.029280852640351	0.001380224756763	0.0013802247500418
26.48	0.00019333715197468	8.592488543559e-05	0.00020868385783103	1.4784964727608	1.0451486770649	3.4382323515631	0.00097907812599046	0.024476397226669	1.1297842838391	0.055379475282581	1.925824483264	0.011780817437564	6.8508598569734	0.0085079866744512	1.0026076783159	3.8010601555195e-05	1.8110133532822e-08	0.028340716014561	0.0014003954425979	0.0014003954357784
26.872	0.00019195502850873	8.6680621662023e-05	0.00021043380894891	1.4782899501158	1.0449978872823	3.4381599523675	0.00099153535486162	0.025095558662307	1.1294853380509	0.055386585485508	1.9252409273141	0.010647517758954	6.848704056462	0.0084394723964915	1.0022951381493	3.8848545745998e-05	1.7511733586313e-08	0.027489309984263	0.0014274929068327	0.0014274928998812
27	0.0001914445515017	8.6578649360285e-05	0.00021027961399942	1.4782195828221	1.0449483795137	3.4381335336896	0.00099184884197652	0.02528761513944	1.1293879234708	0.055388870844569	1.9250505118651	0.010429731716384	6.8480002784584	0.0084247608590821	1.0021931287101	3.8883859372165e-05	1.7385711132818e-08	0.027314944890731	0.0014353598738164	0.0014353598668265
27.2	0.00020619942890953	9.1655609113017e-05	0.00022254043699871	1.4781030835712	1.0448708242038	3.4380918445507	0.001047147495738	0.025599082016478	1.1292370971053	0.05539241495457	1.9247539460442	0.0095805952772423	6.8469029528939	0.0085137969068724	1.0020340598956	4.1190576024662e-05	1.7256459216259e-08	0.027067739242967	0.0014468439909315	0.0014468439838857
27.48	0.00020746990369297	9.3684806663193e-05	0.00022975134514061	1.4779241790835	1.0447619920287	3.4380286924675	0.0010870679249991	0.025909518137822	1.1290286727026	0.055397342196972	1.9243404504449	0.0086410370440511	6.8453686649384	0.008457985439596	1.0018118231988	4.2646826333405e-05	1.6988035549551e-08	0.026821015696109	0.0014623823806995	0.0014623823735779
27.872	0.00020634900853842	9.3862399575955e-05	0.0002316990437326	1.4776545061036	1.0446095963528	3.4379302438039	0.001103741072053	0.026428433689203	1.128739095737	0.055404234754921	1.9237627647844	0.007846388206135	6.8432215049201	0.0083990629131446	1.0015009789285	4.3114498504849e-05	1.6680435678567e-08	0.026585444000598	0.0014820062881696	0.0014820062809523
28	0.00020597994049163	9.375567945375e-05	0.00023163956719703	1.4775641228246	1.0445599062578	3.4378968260714	0.0011048533896369	0.026592128608488	1.1286447497046	0.055406494559027	1.9235742496946	0.0076946226012459	6.8425205433925	0.0083869970150847	1.001399512069	4.3119668049146e-05	1.6611523669556e-08	0.026532590077777	0.0014876177270257	0.0014876177197811
28.2	0.00021204112898686	9.5892579303703e-05	0.00023776489615183	1.4774179912679	1.0444822510904	3.4378437380701	0.0011401017080848	0.026847655751035	1.1284982544685	0.055410023353088	1.9232802171121	0.0071045796187039	6.841426382949	0.008484805776755	1.0012411259305	4.4226833772885e-05	1.6497586689723e-08	0.026413123296225	0.0014958974120748	0.0014958974047898
28.48	0.00021225129273627	9.6640515274293e-05	0.00024108558398048	1.4772017011406	1.0443733898221	3.4377645445813	0.001164271832619	0.027082334306352	1.1282949127563	0.055414943877201	1.9228694753016	0.0064544028806007	6.8398955736134	0.0084301757597355	1.0010196146364	4.4872776215561e-05	1.6288629765516e-08	0.026254416410051	0.0015072874492568	0.0015072874419163
28.872	0.00021139674263331	9.6545740207471e-05	0.00024168857730419	1.4768847247596	1.0442208691981	3.4376450535723	0.0011735165272449	0.027514562574967	1.1280116506002	0.055421815846651	1.9222951230089	0.0059069767011412	6.8377531363294	0.0083720234092641	1.0007096744825	4.5023471555794e-05	1.6054975088249e-08	0.026073929718032	0.0015218149407389	0.0015218149333277
29	0.00021113326219416	9.6450423559153e-05	0.00024155839908339	1.4767795007951	1.0441710973892	3.4376049467793	0.0011739142797058	0.02765340477773	1.1279192954487	0.055424063494074	1.9221076586416	0.005802793416938	6.8370537151013	0.0083602756186099	1.0006084965136	4.5005811342154e-05	1.6002986976005e-08	0.026031615726991	0.0015259820983738	0.0015259820909422
29.2	0.00021192978243602	9.6798529624406e-05	0.00024334027836977	1.4766115493678	1.0440932442886	3.4375403119736	0.0011886455415454	0.027860332084501	1.1277754217892	0.055427563965047	1.921814952214	0.0053967059981779	6.8359611905842	0.0084629777624993	1.0004504582018	4.5336395606639e-05	1.5863852970303e-08	0.025910959512657	0.0015322905283152	0.0015322905208529
29.48	0.00021154411044979	9.6789475099231e-05	0.00024403324106431	1.4763680254337	1.043983925119	3.4374438847093	0.0011977507551711	0.028029797720955	1.1275747970072	0.055432420761197	1.9214055178809	0.0049502216449095	6.834432090616	0.0084071422618966	1.0002292914587	4.5475540889587e-05	1.5671142359488e-08	0.025745501418198	0.0015412033871097	0.0015412033796039
29.872	0.00021086562765849	9.6545494916956e-05	0.00024376157010681	1.4760169719472	1.0438304983433	3.4373006691945	0.0012000152798493	0.028388228321539	1.1272945996077	0.055439168150023	1.920832647355	0.0045752811478984	6.8322919613226	0.0083479977116206	0.99991976644364	4.543602045303e-05	1.5476547141666e-08	0.025565348496583	0.0015526699891871	0.0015526699816253
30	0.00021066882687411	9.6459944989719e-05	0.00024358851680954	1.4759011150412	1.0437803854643	3.4372529227387	0.0011997044209231	0.028505973183345	1.1272031821128	0.055441369089198	1.920645642243	0.0045040746225904	6.8315932928086	0.0083362082188317	0.99981872028301	4.5405909705969e-05	1.543472250999e-08	0.025524680536249	0.001555961682286	0.0015559616747083
