# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
0.2	1.6041404627856	7.7463583882687	0.00063326201260448	9.351132113067
0.48	3.0315620187656	7.9581744321879	0.0015284390930076	10.991264890046
0.872	3.8453926233336	8.5470078036049	0.0021030950632782	12.394503522002
1	3.881526556854	8.6216789205204	0.0021893291665064	12.505394806541
1.2	4.2137543346116	10.566785164365	0.0023884868940164	14.782927985871
1.48	4.0775712652689	10.39018364603	0.0024871575609772	14.47024206886
1.872	3.9116214332123	10.566491599053	0.002513867630468	14.480626899896
2	3.8603897087938	10.642416222715	0.002520030090375	14.505325961599
2.2	3.8044357887895	11.612629524816	0.0024239273381263	15.419489240944
2.48	3.7246981577082	11.588071996074	0.0024464849903692	15.315216638773
2.872	3.619960660842	11.738676880778	0.0024583202110144	15.361095861831
3	3.5887249237201	11.793249399254	0.0024617395671874	15.384436062541
3.2	3.5157613708537	12.06915904369	0.002347683537264	15.587268098081
3.48	3.473969804239	12.126580516542	0.0023543005939432	15.602904621375
3.872	3.4145959086261	12.237660848298	0.0023604536005096	15.654617210525
4	3.3969905404907	12.274015942943	0.0023623799605926	15.673368863394
4.2	3.3596566764206	12.150428237355	0.0022769929001092	15.512361906676
4.48	3.3377312903438	12.254252981866	0.0022778864612581	15.594262158671
4.872	3.3065519497679	12.337995315845	0.002281715545329	15.646828981158
5	3.2972855910673	12.363002340491	0.0022829708332517	15.662570902391
5.2	3.2915750578977	12.02833802195	0.0022197645934558	15.322132844441
5.48	3.2801619849639	12.155299848646	0.0022190840002719	15.43768091761
5.872	3.2657960711033	12.220272021218	0.0022218020805351	15.488289894401
6	3.2614940719494	12.237966649104	0.0022227097695422	15.501683430823
6.2	3.2750616522592	11.803795240261	0.0021765972016638	15.081033489721
6.48	3.2696449030331	11.937526455583	0.0021755221252158	15.209346880741
6.872	3.2654659396791	11.987844043107	0.0021776029686019	15.255487585755
7	3.2642480371997	12.000180909843	0.0021783036212999	15.266607250664
7.2	3.2874815413875	11.532954054724	0.0021448258310029	14.822580421942
7.48	3.2861703412704	11.661910763552	0.0021437225438356	14.950224827367
7.872	3.289169458545	11.698288655955	0.0021454278562658	14.989603542357
8	3.2902922133382	11.705743123169	0.0021460048139126	14.998181341321
8.2	3.3174322019075	11.250855816108	0.0021217331466627	14.570409751162
8.48	3.3201420623693	11.364158246568	0.0021207572493176	14.686421066186
8.872	3.3302200229319	11.383080221935	0.0021222622814624	14.715422507148
9	3.3338235625362	11.384609234668	0.0021227652094042	14.720555562413
9.2	3.3617972870804	10.984519652463	0.0021051211424061	14.348422060686
9.48	3.3693550880854	11.068300233473	0.0021043398779576	14.439759661436
9.872	3.3866847205667	11.063838987604	0.0021055008785568	14.452629209049
10	3.3926122288635	11.058109850158	0.0021058329200545	14.452827911942
10.2	3.4183504914134	10.754474619773	0.0020923047971244	14.174917415983
10.48	3.4290457378411	10.798305353048	0.0020912943318332	14.229442385221
10.872	3.4481014820628	10.773049594301	0.0020912458805335	14.223242322245
11	3.4541306848059	10.762009567146	0.0020911617260694	14.218231413678
11.2	3.4733029522718	10.568026226207	0.0020794774624792	14.043408655941
11.48	3.4826906239332	10.577714975402	0.0020779699759436	14.062483569311
11.872	3.4972933143182	10.542041371986	0.0020768424608353	14.041411528765
12	3.5017107750795	10.528955939124	0.0020764524350266	14.032743166638
12.2	3.5138868494517	10.422894590815	0.002066151109634	13.938847591377
12.48	3.5204131838099	10.410504483894	0.0020645469317845	13.932982214636
12.872	3.5300153186037	10.370309068173	0.0020630091005751	13.902387395877
13	3.5328736579879	10.356562138908	0.0020625026796115	13.891498299576
13.2	3.5403456650201	10.310052663582	0.0020538143321975	13.852452142934
13.48	3.5445639926883	10.283966860981	0.0020523149950123	13.830583168665
13.872	3.550628819752	10.241250418516	0.002050662212639	13.79392990048
14	3.5524192964793	10.227172659334	0.0020501209914212	13.781642076804
14.2	3.5571603032908	10.219339527148	0.0020429074652391	13.778542737904
14.48	3.5598605665603	10.184465204313	0.0020415412634989	13.746367312137
14.872	3.563708626154	10.139988195491	0.0020398781224068	13.705736699768
15	3.5648346996335	10.125648732534	0.0020393333134452	13.692522765481
15.2	3.5680755433933	10.143412297653	0.0020331425489724	13.713520983595
15.48	3.5698521831246	10.102580109639	0.002031892647653	13.674464185411
15.872	3.5723900890268	10.056701324064	0.002030263341759	13.631121676433
16	3.573124218732	10.042113442552	0.0020297290942951	13.617267390378
16.2	3.575605996039	10.077876551455	0.0020241103961481	13.65550665789
16.48	3.5768567022939	10.032660901299	0.0020229572265253	13.61154056082
16.872	3.5786708711538	9.9855424452361	0.0020213850422494	13.566234701432
17	3.5791885890742	9.9707002023681	0.0020208690740103	13.551909660516
17.2	3.5813683994784	10.020423292194	0.002015520890582	13.603807212563
17.48	3.5823466503589	9.9716146240477	0.0020144513576961	13.555975725764
17.872	3.5838049886178	9.9232958978222	0.0020129507449177	13.509113837185
18	3.5842161417479	9.9081816596942	0.0020124578690171	13.494410259311
18.2	3.5863864708617	9.9700680411388	0.0020072094252381	13.558461721426
18.48	3.5872482954972	9.9179652376685	0.0020062159193259	13.507219749085
18.872	3.5885763751025	9.8684013847124	0.0020047968232872	13.458982556638
19	3.5889481481746	9.8529877730433	0.0020043303275753	13.443940251545
19.2	3.5913092154824	9.9266330536337	0.0019990775119457	13.519941346628
19.48	3.5921493355499	9.8712233036536	0.0019981556391692	13.465370794843
19.872	3.593485897602	9.8203036792582	0.0019968256583885	13.415786402519
20	3.5938595366055	9.8045528287519	0.0019963880424841	13.4004087534
20.2	3.5965655000579	9.8904269388934	0.001991065591008	13.488983504542
20.48	3.5974415286352	9.8314909181574	0.0019902128610053	13.430922659654
20.872	3.5988737458486	9.7790481857935	0.0019889785007695	13.379910910143
21	3.599275017096	9.7629107902165	0.0019885719115099	13.364174379224
21.2	3.6024592598708	9.8620500726363	0.0019831742061002	13.466492506713
21.48	3.6034025399586	9.7992274105041	0.0019823895468012	13.40461234001
21.872	3.6049796136728	9.7450502016614	0.001981256504673	13.352011071839
22	3.6054224937785	9.7284676140991	0.0019808828409398	13.335870990719
22.2	3.6092027636692	9.8422498184383	0.0019754985542568	13.453428080662
22.48	3.6102173702749	9.7750992852527	0.001974782150184	13.387291437678
22.872	3.6119458210987	9.7189592084036	0.0019737545737362	13.332878784076
