# Time [h]	Carbondioxide [g/L/h]	Methane [g/L/h]	Hydrogen [g/L/h]
21.48	-0.0010779679874465	-0.017319169217931	-5.0380698427417e-08
21.872	-0.0017402869722289	-0.026649213376333	-7.7679409724587e-08
22	-0.001792333616837	-0.027071817959468	-7.8924860431532e-08
22.2	0.0049686879975695	0.073863662049406	1.8744702615224e-07
22.48	-0.001174419934627	-0.016743402497332	-4.3018967227822e-08
22.872	-0.002005446788924	-0.02724535854153	-7.0163039928628e-08
23	-0.0020691239481393	-0.027726124925877	-7.1415039402766e-08
23.2	0.0064444336517752	0.085263892988075	1.8835819126629e-07
23.48	-0.0012723965789018	-0.016132600881648	-3.6132824315504e-08
23.872	-0.0023102301189605	-0.02792578469792	-6.2709159461186e-08
24	-0.0023874352848802	-0.028470051833495	-6.3945361978718e-08
24.2	0.0082231553967627	0.09748864472347	2.3372204248616e-07
24.48	-0.0012857002736792	-0.014640284836265	-3.6025591535973e-08
24.872	-0.0024973537001161	-0.027239143242172	-6.7228953807768e-08
25	-0.0025724028603175	-0.027716908302921	-6.8426134986836e-08
25.2	0.01023071436579	0.11019192970835	2.4682550857212e-07
25.48	-0.0012832864024096	-0.013289307638163	-3.0314472632933e-08
25.872	-0.0027859689171977	-0.027746066730212	-6.3475589266939e-08
26	-0.0028841208444955	-0.02841618407894	-6.5018439209656e-08
26.2	0.012149267056573	0.12061509405292	2.6229958231928e-07
26.48	-0.0013405515572813	-0.01282918499457	-2.8522382277703e-08
26.872	-0.003072696478658	-0.02843719221819	-6.3408972212492e-08
27	-0.003176775332184	-0.029136517050021	-6.4974560119847e-08
27.2	0.013902070426572	0.129436107023	2.8351135141835e-07
27.48	-0.0013592374691576	-0.012227926482575	-2.7485237111664e-08
27.872	-0.003284341134972	-0.028709679559186	-6.4740691559616e-08
28	-0.0033905326016805	-0.029415864228721	-6.6341184057045e-08
28.2	0.015456117112162	0.13691127441268	2.9866160175567e-07
28.48	-0.0013500001860468	-0.011573833010675	-2.5945371167161e-08
28.872	-0.0034550156199324	-0.028884643337757	-6.4977635229433e-08
29	-0.003566061948367	-0.029623533432978	-6.6649409791897e-08
29.2	0.016781106613128	0.14297391286956	3.0680076212548e-07
29.48	-0.0013429781597994	-0.011088033514322	-2.447628491328e-08
29.872	-0.0036045051621541	-0.029101150581872	-6.4475631845254e-08
30	-0.0037202784976122	-0.029871754765183	-6.6193223435837e-08
