# Time [h]	All Liquid [L]	MS [g]	AA [g]	Butyric [g]	Propionic [g]	LCFA [g]	Valeric [g]	Acetic [g]
0.2	5.8137547740684	5.033987360180516E-4	0.0012288824487439625	0.005038108247064356	0.01129847008686263	0.02598845316266416	0.0013624649994650876	9.526436524778951	
0.48	8.149237318619038	2.269257503505005E-6	6.057786126059383E-4	0.002139956605049581	0.01455142993352389	0.19032154398602777	7.693529068931705E-4	12.847750286479158	
0.872	11.440063569090913	2.688112777131502E-5	9.699553917129648E-4	0.0028354111247435526	0.037025231637952585	0.9193539916866421	0.0012040793947124867	16.44098228753907	
1.0	3.738563190594048	8.524659409214337E-6	3.216789970797214E-4	9.467501717037366E-4	0.013352961211092746	0.36746222884098245	4.0410084886032194E-4	5.217219214510089	
1.2	5.847555865100799	1.1814493210141757E-5	4.887142622259885E-4	0.0014765436102455792	0.02268149894423754	0.7080083195660446	6.311738141245908E-4	7.8609042779511435	
1.48	8.204658857211601	1.2683880291834696E-5	5.506702123001787E-4	0.0017994838997290909	0.033552881701237026	1.3231846875573985	7.65684446835008E-4	10.096591024742693	
1.872	11.547469623416948	1.7080767402546066E-5	6.425412902787533E-4	0.0021478875142355615	0.048702444965855525	2.829824934236719	9.058527938712249E-4	11.04351898500814	
2.0	3.776715578147197	5.604701241847624E-6	2.0696405674057789E-4	6.883135601090418E-4	0.01599635006812529	1.0202343092276818	2.8996260509095027E-4	3.2936903974047627	
2.2	5.912888514415205	7.849709132429874E-6	3.1152431257742925E-4	0.0010452874872256086	0.024937383581416336	1.7773037569598886	4.4056751332463524E-4	4.549795898863339	
2.48	8.297432692759275	8.590143136457637E-6	3.5140505206600483E-4	0.0012195166765789167	0.02980518962265053	2.7759002615236543	5.159157614371738E-4	5.3714551369915515	
2.872	11.657839528799517	1.164229889738186E-5	4.117831864656728E-4	0.0013899573869278017	0.030078211474749785	4.4538115931289415	5.901382309825779E-4	5.372093648557672	
3.0	3.8104262981323553	3.823470174059478E-6	1.3279150815099591E-4	4.4313546535178943E-4	0.00912772492511189	1.5053560599077362	1.8827651943146266E-4	1.5570385157748694	
3.2	5.960857218306805	5.394817583308087E-6	2.00593104942831E-4	6.726164412556719E-4	0.01332162690597878	2.447180926218242	2.8615425067730096E-4	2.0665597003684906	
3.48	8.354385765030754	6.003175036430176E-6	2.2990584566282457E-4	7.946607947237896E-4	0.015301254977699926	3.542976701661248	3.386030472468728E-4	2.4133884310064055	
3.872	11.709274418886684	8.206644979134748E-6	2.743205016877391E-4	9.241684040802129E-4	0.015375684948244334	5.099095881555496	3.936440625932691E-4	2.6903796265490993	
4.0	3.8244803796363556	2.7011465519987194E-6	8.872167138528247E-5	2.9578364858648284E-4	0.004695986412099257	1.6750883759253443	1.2599040010013364E-4	0.8237018840445367	
4.2	5.977610437541806	3.858543433702828E-6	1.3480240912837726E-4	4.51362048840676E-4	0.006924046379612699	2.6353079946921687	1.923907143201976E-4	1.190303256649349	
4.48	8.371120719109408	4.406913510994547E-6	1.5757596842199298E-4	5.426790446289866E-4	0.00818370295676048	3.6797009012625392	2.3113560547271498E-4	1.5370278659940908	
4.872	11.72360302434668	6.1401776862222985E-6	1.9257643317831244E-4	6.476163670326677E-4	0.008833837239014234	5.021584568318323	2.7481862036812067E-4	1.9395799566100753	
5.0	3.8284570836250915	2.032476926017153E-6	6.260843399128752E-5	2.084691508686582E-4	0.0027539664760173306	1.6251566382000502	8.841922438059533E-5	0.6153435756283606	
5.2	5.982591318535805	2.9697654505161126E-6	9.617090900126273E-5	3.2116383968380585E-4	0.004149088668766305	2.5114232037585773	1.3622569942763486E-4	0.9289418947074288	
5.48	8.376601263288727	3.5447240304216456E-6	1.1592845029408688E-4	3.968054913077018E-4	0.005099337361772079	3.4468156473563867	1.6778092921304095E-4	1.2492797777251607	
5.872	11.72929035596448	5.1273935651730155E-6	1.471879295381011E-4	4.92298461002924E-4	0.005910728280522635	4.613493235074885	2.067504161213453E-4	1.640874948742098	
6.0	3.8301619848300836	1.7172036465300107E-6	4.8305345016164875E-5	1.599831235950759E-4	0.0018768041358596785	1.4855286333999957	6.711914483558273E-5	0.5257926239695442	
6.2	5.984992154312206	2.612489097076302E-6	7.570401867833585E-5	2.506973252325576E-4	0.0028899949546734843	2.282105437246051	1.0510557791005808E-4	0.802571364661694	
6.48	8.379590133769407	3.3639320882769815E-6	9.610040553599762E-5	3.240597602853876E-4	0.0037181662563637156	3.1217036043681294	1.350634110422768E-4	1.0917851503062521	
6.872	11.732750428732912	5.233111686167364E-6	1.303356467544916E-4	4.2872204898570897E-4	0.004654330922217572	4.187770119845243	1.7687431526328985E-4	1.4582869036903905	
7.0	3.831229537154947	1.7940078122242849E-6	4.3526649619481224E-5	1.4165836828090286E-4	0.0015079575591961819	1.350267587974764	5.834671112357237E-5	0.469428695483773	
7.2	5.986554136201206	2.9277216415483848E-6	7.072998651729332E-5	2.2881180591478352E-4	0.00238936225656132	2.0787678126789038	9.407710885314498E-5	0.7198670832364917	
7.48	8.381623099712808	4.285450711956193E-6	9.786792980802145E-5	3.1851853692071915E-4	0.0032757994351146897	2.854740396584644	1.297328837292626E-4	0.9839148239090076	
7.872	11.735265884819999	7.643249372496996E-6	1.4855219159237574E-4	4.682141297735543E-4	0.0045422072228947195	3.861169943986536	1.87946540347009E-4	1.3243625055183166	
8.0	3.8320245293267234	2.7374523276713007E-6	5.114590069937818E-5	1.5909568233689436E-4	0.0015126940405106627	1.2483728399078038	6.369542857496784E-5	0.4270570451289568	
8.2	5.987761613100579	4.984813158852919E-6	8.816549950516605E-5	2.698957375009237E-4	0.002499077397172243	1.9294026783764098	1.0766807877986006E-4	0.6552765542839638	
8.48	8.383282533528314	8.842208883900939E-6	1.382079490604177E-4	4.1761342441018186E-4	0.0037340999742562775	2.6610061563084852	1.6422434023546668E-4	0.8948916984338134	
8.872	11.73751196801152	1.9554240515272696E-5	2.46168191532442E-4	7.092756871286119E-4	0.0058897938851829945	3.6157649830302585	2.729660891556942E-4	1.2034220312972825	
9.0	3.8327554483484194	7.456408435021051E-6	8.831861739583218E-5	2.5001427194354647E-4	0.002028121977104295	1.1706434572881768	9.578955963697915E-5	0.3876708895964101	
9.2	5.988914988453579	1.5333414473083242E-5	1.6305102774640898E-4	4.4884212601946214E-4	0.0035131042395534742	1.8130982606275163	1.708326716355189E-4	0.5930011990773281	
9.48	8.384934365010034	3.265461324703668E-5	2.863630864257524E-4	7.643364412839647E-4	0.005680766598706959	2.505174489735043	2.849392533664741E-4	0.8056595814748683	
9.872	11.739824549791784	8.419234825897847E-5	5.669399439367433E-4	0.0014287956275167045	0.009782731522594523	3.402433417470368	5.15889968032082E-4	1.0785584689634546	
10.0	3.8335081870795555	3.287615024021734E-5	2.0684275664993162E-4	5.115304017909786E-4	0.003421411299782903	1.1010815884689575	1.8339322344766874E-4	0.34704583248531196	
10.2	5.990082753071778	6.8192194681229E-5	3.8523478706097453E-4	9.25254852973495E-4	0.005980535843339637	1.7040050554257304	3.2861807604405406E-4	0.5300550605717618	
10.48	8.386521982002114	1.3766042854216153E-4	6.597394804290184E-4	0.0015479462401288449	0.009600003115553075	2.3495110593751694	5.373808571202087E-4	0.7202138450767084	
10.872	11.741804680203064	2.933203960959462E-4	0.0011561205872993013	0.0026389424430964883	0.015547633765269677	3.171779891571316	8.833640479499234E-4	0.9719826911674364	
11.0	3.8341203931418915	1.0669029657799352E-4	4.023777532429226E-4	9.09755956475415E-4	0.005286202640452134	1.0240273676892113	3.019970268464461E-4	0.31406396789860697	
11.2	5.9909456194053785	1.924304242568194E-4	6.882391770327753E-4	0.0015350496993584402	0.00875804314212009	1.5788028124516502	5.048802763909275E-4	0.48356686722302594	
