# Time [h]	Carbondioxide [NL]	Methane [NL]	Hydrogen [NL]	Sum [NL]
0.2	7.7962740706054	-11.404388803127	0.0031260745204583	-3.604988658001
0.48	5.0979341284999	0.75648587113981	0.0031970610014397	5.8576170606411
0.872	2.0760984810408	1.5021259474923	0.0014659591078331	3.5796903876409
1	0.28229635562812	0.58336810090266	0.00067370393147053	0.86633816046225
1.2	1.6611388887878	9.7255312192255	0.00099578863755001	11.387665896651
1.48	-0.48636810479504	-0.63071970834118	0.00035239523914588	-1.1167354178971
1.872	-0.42334140830773	0.44976518628348	6.8137932374261e-05	0.026491915908131
2	-0.40024784701999	0.59316112235656	4.8144218023689e-05	0.19296141955459
2.2	-0.27976960002145	4.8510665105053	-0.00048051376124327	4.5708163967226
2.48	-0.28477725386199	-0.087705459792804	8.0563043724555e-05	-0.37240215061107
2.872	-0.2671874920054	0.38419613444918	3.0191889400875e-05	0.11703883433318
3	-0.24402919626537	0.42634780058881	2.6713720101723e-05	0.18234531804354
3.2	-0.36481776433205	1.3795482221778	-0.00057028014961709	1.0141601776962
3.48	-0.1492555950525	0.2050766887597	2.3632345282964e-05	0.055844726052484
3.872	-0.15146401942063	0.28336819325431	1.5696445322457e-05	0.13191987027901
4	-0.13754193855773	0.28402417691424	1.504968814797e-05	0.14649728804466
4.2	-0.18666932035045	-0.61793852794105	-0.0004269353024171	-0.80503478359392
4.48	-0.078304950274347	0.37080265896895	3.1912898174473e-06	0.29250089998442
4.872	-0.079539134122286	0.21362840300705	9.7680716096431e-06	0.13409903695637
5	-0.07239342734839	0.19536738004712	9.8069368957375e-06	0.12298375963563
5.2	-0.028552665848236	-1.6733215927057	-0.00031603119897932	-1.702190289753
5.48	-0.040760974763281	0.4534350953441	-2.43068994269e-06	0.41267168989088
5.872	-0.036647739440329	0.16574533819212	6.9338782226023e-06	0.12910453263001
6	-0.033609368389944	0.13823928036413	7.0913203675431e-06	0.10463700329456
6.2	0.067837901548971	-2.1708570442168	-0.00023056283939205	-2.1032497055072
6.48	-0.019345532950262	0.47761148329423	-3.8395587428663e-06	0.45826211078522
6.872	-0.010660620800965	0.12836119266293	5.3082739442652e-06	0.11770588013591
7	-0.0095148631203552	0.09638177137826	5.4738492026642e-06	0.086872382107108
7.2	0.11616752093891	-2.3361342755962	-0.00016738895148476	-2.2201341436088
7.48	-0.0046828575608797	0.46055967438831	-3.940311311978e-06	0.45587287651612
7.872	0.0076508093739383	0.092800745925489	4.3502868118565e-06	0.10045590558624
8	0.0087715218213651	0.058238025105073	4.5074816153602e-06	0.067014054408054
8.2	0.13569994284643	-2.2744365353074	-0.00012135833624931	-2.1388579507972
8.48	0.0096780730777854	0.40465153735846	-3.485347661028e-06	0.41432612508858
8.872	0.025709083067993	0.048270345323663	3.8393677162447e-06	0.073983267759372
9	0.028152653158624	0.011945411975411	3.9291245454827e-06	0.040101994258581
9.2	0.13986862272106	-2.000447911026	-8.8220334990684e-05	-1.8606675086399
9.48	0.026992146446547	0.29921636074924	-2.7902301729681e-06	0.32620571696561
9.872	0.044208246125752	-0.011380729257496	2.9617362224166e-06	0.032830478604478
10	0.046308658568427	-0.044758886290324	2.5940742009764e-06	0.0015523663523035
10.2	0.12869131274944	-1.5181761519262	-6.7640614650551e-05	-1.3895524797914
10.48	0.038197308670548	0.15653833312745	-3.6088046114973e-06	0.19473203299339
10.872	0.048611592402093	-0.064427955987156	-1.2360025431067e-07	-0.015816487185317
11	0.047103146430637	-0.086250212149362	-6.5745675073682e-07	-0.039147723175476
11.2	0.095861337329262	-0.96991670469732	-5.8421317951014e-05	-0.87411378868601
11.48	0.033527398790781	0.034602675698643	-5.3838804841602e-06	0.06812469060894
11.872	0.037251761186255	-0.091004090347707	-2.8763140518351e-06	-0.053755205475504
12	0.034511412197478	-0.10222994423474	-3.0470766304727e-06	-0.067721579113892
12.2	0.060880371861105	-0.53030674154376	-5.150662696319e-05	-0.46947787630962
12.48	0.023308336993557	-0.044250381862135	-5.7292066053323e-06	-0.020947774075184
12.872	0.02449524182093	-0.10253932581943	-3.9230387994216e-06	-0.078048007037303
13	0.022330776438952	-0.10739788487748	-3.9564137780493e-06	-0.08507106485231
13.2	0.037360035160852	-0.23254737663045	-4.3441737070016e-05	-0.19523078320667
13.48	0.015065455958141	-0.093163580716725	-5.3547756613487e-06	-0.078103479534245
13.872	0.015471497611326	-0.10897051649411	-4.216281564641e-06	-0.093503235164354
14	0.01398809943243	-0.10998249360816	-4.2282907636076e-06	-0.095998622466494
14.2	0.023705034057429	-0.039165660930873	-3.6067630910632e-05	-0.015496694504355
14.48	0.0096437973911218	-0.12455115298144	-4.8792919290166e-06	-0.11491223488225
14.872	0.0098164785553465	-0.11346175719855	-4.2427068676045e-06	-0.10364952135007
15	0.0087974490586457	-0.11202705435337	-4.2563200125158e-06	-0.10323386161473
15.2	0.016204218799081	0.088817825596008	-3.0953822364134e-05	0.10499109057272
15.48	0.0063451418975933	-0.14582924290801	-4.4639332833957e-06	-0.1394885649437
15.872	0.0064742497504449	-0.11703771830273	-4.1563925867728e-06	-0.11056762494487
16	0.005735388321628	-0.11396782431816	-4.1738083116578e-06	-0.10823660980484
