# Time [h]	MS [g]	AA [g]	Butyric [g]	MO_AcidoLCFA [g]	MO_Acetic [g]	MO_hydroM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_acetoM [g]	MO_ButyricValeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	MO_AcidoAA [g]	Valeric [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Acetic [g]
14	0.010442101364943	0.0066470465123652	0.012334903442275	47.09276052964	33.713523788963	110.01204822498	0.057512918595452	0.07186526384566	0.0055963785793662	0.077461642425027	36.611110900561	1.7700693943258	62.466462243405	5.4482677291638	222.2857117867	0.29493600296835	1.8765473845637	2.171483387532	32.527796225867	0.0030645222235088	1.6885659442735e-06	1.023525914751e-05	1.1923825091783e-05	1.6268366106884
14.2	0.0096094958276936	0.0060241686869889	0.01164280157271	47.105460140734	33.711279479587	110.02618066856	0.054733561516155	0.096738742405274	0.014955223348953	0.11169396575423	36.606332179107	1.7702161918409	62.456964657102	5.2908562834322	222.250112754	0.29461771362728	1.8771324258956	2.1717501395228	32.522731322885	0.0028282465564668	1.6602262026912e-06	9.6168400537351e-06	1.1277066256426e-05	1.6150485721317
14.48	0.0093327410231671	0.0056197215743452	0.011052317729005	47.122960242533	33.708122496816	110.04534212444	0.052124530178588	0.12404810874587	0.020465160932341	0.14451326967821	36.599560052372	1.7704197443842	62.443600823309	5.1044016369655	222.20020868577	0.29377140067863	1.8711602906429	2.1649316913216	32.515605740915	0.0026237807216042	1.6307190150734e-06	9.5910256055211e-06	1.1221744620595e-05	1.5981579578052
14.872	0.0092231295538544	0.0054186553957712	0.010689973365536	47.147196848148	33.703698871192	110.07166329939	0.050327966871858	0.15566897178984	0.028454031680987	0.18412300347083	36.590007984906	1.7707041978324	62.424841188493	4.9348468980658	222.13034113067	0.29281173679585	1.8677359439571	2.160547680753	32.505610183367	0.0024980458304657	1.6057635886571e-06	9.5869382522458e-06	1.1192701840903e-05	1.5808094309808
15	0.0092016722131766	0.0053895131244827	0.010631617455098	47.15509716979	33.702257563372	110.08023149827	0.050020301096471	0.16464299373555	0.030819424249224	0.19546241798477	36.586882972136	1.7707974906869	62.418712356096	4.9008948306347	222.1075313244	0.29257370025987	1.8668149444885	2.1593886447483	32.502345459949	0.0024785557081348	1.6009752241601e-06	9.5858019088066e-06	1.1186777132967e-05	1.5772385975541
15.2	0.0085213914562115	0.0049330096110072	0.010081089952687	47.167315280954	33.700000952448	110.09334756032	0.047724393568023	0.18145297307537	0.037091458872394	0.21854443194776	36.581968550944	1.7709426653842	62.409110304218	4.746612661684	222.07183553166	0.29276691646681	1.8748904011156	2.1676573175824	32.497228864229	0.0023033147625017	1.5737331832501e-06	9.0055703676417e-06	1.0579303550892e-05	1.5648739645267
15.48	0.0082889299650183	0.0046363436313468	0.0096125749328674	47.184097924193	33.696828178864	110.11111758385	0.045586375915135	0.2006230089425	0.040981734743563	0.24160474368606	36.575021675199	1.7711441320337	62.395616266039	4.5631468917316	222.02181041266	0.29191856592615	1.8639354836277	2.1558540495538	32.490040700194	0.0021523535170734	1.5444588346704e-06	8.9809364920104e-06	1.0525395326681e-05	1.5474126641565
15.872	0.0081852640942475	0.0044846099325259	0.0093198408200947	47.207279996751	33.692386497329	110.1355153258	0.044104319695225	0.22350573278636	0.046708815455042	0.27021454824141	36.565240208342	1.7714261956817	62.376688147094	4.3959423606444	221.95177784458	0.29097212654048	1.8607244304825	2.151696557023	32.479963958104	0.0020586912830622	1.5189821789301e-06	8.9770056019405e-06	1.0495987780871e-05	1.5295207980044
16	0.0081634586327265	0.0044613721125827	0.0092708413044508	47.214831502805	33.69094036848	110.14346012617	0.043844859821044	0.23002226334789	0.048404150852288	0.27842641420018	36.562041873195	1.7715188495412	62.370505549705	4.3624322634979	221.92891431146	0.29075413947365	1.8600366786535	2.1507908181271	32.476673202031	0.0020437930648264	1.5140247807708e-06	8.9759165448669e-06	1.0489941325638e-05	1.5258370288457
16.2	0.0076029041641613	0.0041259101346949	0.0088355413825081	47.226477027617	33.688676466874	110.15560726735	0.041991161162368	0.24231047207324	0.052928782743201	0.29523925481645	36.557018919178	1.7716630575537	62.360825519014	4.2083503600588	221.89314461135	0.29128051563695	1.8732921971049	2.1645727127419	32.471520102685	0.0019153065586511	1.4870310339244e-06	8.4140965319362e-06	9.9011275658605e-06	1.5129542655999
16.48	0.0074067621664604	0.003907422437011	0.0084644975706447	47.24238484098	33.685493646768	110.17201298693	0.040269258146169	0.25705273994769	0.055918542409676	0.31297128235737	36.549933663712	1.7718631901679	62.347234827628	4.0251114042407	221.8430271861	0.29039080923187	1.8586776470472	2.1490684562791	32.464287909098	0.0018046095332105	1.4570740140778e-06	8.3902658379522e-06	9.84733985203e-06	1.4947679471078
16.872	0.0073090590267818	0.0037914162720811	0.0082266278551251	47.264254176024	33.681040130883	110.19447867747	0.039058068113374	0.27546115792523	0.06047472876913	0.33593588669436	36.539971782856	1.7721436780493	62.328182072401	3.8582112610281	221.77286892807	0.28940293915085	1.8554494413744	2.1448523805253	32.454154163007	0.001734748144633	1.4302688542772e-06	8.3863926154176e-06	9.8166614696949e-06	1.4759896220301
17	0.0072871886906927	0.0037724600125581	0.0081849227345053	47.271367641691	33.679590999289	110.20179158564	0.03883948677286	0.2807441535446	0.061826283283926	0.34257043682853	36.536715912302	1.7722359309308	62.321959744789	3.8247765147976	221.74996448815	0.28918530650554	1.8548764896885	2.144061796194	32.450845137726	0.0017232290082083	1.4249877258042e-06	8.3853186956728e-06	9.810306421477e-06	1.4720962690531
17.2	0.0068135279977964	0.0035200655517676	0.0078328554188076	47.28229568773	33.677322359099	110.2129442002	0.037328038136165	0.29078552662867	0.06546239546412	0.35624792209279	36.531607840231	1.7723795063656	62.312221981188	3.6729132429664	221.71413803928	0.28994535696761	1.8720392535961	2.1619846105637	32.445666378445	0.0016275057191403	1.3975084688593e-06	7.8262842479957e-06	9.223792716855e-06	1.4584987390826
17.48	0.0066442556387535	0.0033549689446116	0.0075317054236833	47.297113832327	33.674132065364	110.22792312479	0.035922928178699	0.30347886086246	0.068018375285773	0.37149723614823	36.524413959116	1.7725786411821	62.298559410342	3.4929223635151	221.66394921659	0.28898519509234	1.854422861301	2.1434080563933	32.438403131092	0.0015447557948414	1.3662334281215e-06	7.8027422116673e-06	9.1689756397889e-06	1.4392513364619
17.872	0.0065512466254422	0.0032632410070641	0.0073327691604762	47.317352952925	33.669668685696	110.24833851894	0.034914644901639	0.32011689653027	0.072096015358479	0.39221291188875	36.514310240482	1.77285780932	62.279413624994	3.3294724541572	221.59369358514	0.28791617441909	1.8510119690112	2.1389281434303	32.42822908455	0.0014912539891888	1.3376646348782e-06	7.7988199711978e-06	9.1364846060761e-06	1.4191851196116
18	0.0065293657523079	0.0032471756349073	0.0072961413921771	47.32392233478	33.66821699418	110.25497717653	0.034726127753517	0.32494054317055	0.073310737042776	0.39825128021333	36.511009112904	1.7729497185226	62.273161609642	3.2967757673057	221.57075745166	0.28768539683839	1.8504780077853	2.1381634046237	32.424907135034	0.0014820344580147	1.3319861189503e-06	7.7977289162584e-06	9.1297150352087e-06	1.4149872157718
18.2	0.0061178054570476	0.0030507239956831	0.0070019191681561	47.333965513498	33.665943958097	110.26506045307	0.033462492499464	0.33416552502199	0.076596913287154	0.41076243830915	36.505833813046	1.7730927050346	62.263380447147	3.150965292356	221.53488641375	0.28862676610657	1.8709401067954	2.159566872902	32.41971012926	0.0014085298302903	1.3036419134092e-06	7.2325880157187e-06	8.5362299291279e-06	1.4004749561028
18.48	0.0059686799209485	0.0029215876911802	0.0067495171045962	47.347455744624	33.662745462951	110.27848904589	0.032285751428526	0.34629499081845	0.079011241615129	0.42530623243358	36.498553419681	1.773290743813	62.24966325328	2.9789475311822	221.48464083151	0.28757141397316	1.8505631066792	2.1381345206524	32.412424614747	0.0013446612949223	1.270820755109e-06	7.2089238203817e-06	8.4797445754907e-06	1.3798851476659
