# Time [h]	Carbondioxide [vol%]	Methane [vol%]	Hydrogen [vol%]
27.2	26.927774580141	73.057698855046	0.014526564813337
27.48	27.10123926313	72.88414346283	0.014617274040046
27.872	27.227483430466	72.757840025237	0.014676544296959
28	27.264287709349	72.72101841844	0.014693872211402
28.2	26.887217647191	73.098301241288	0.014481111521616
28.48	27.063183307546	72.922242397257	0.01457429519692
28.872	27.18767763577	72.79768822032	0.014634143909768
29	27.223715879023	72.761632564599	0.01465155637839
29.2	26.831485473475	73.154087776395	0.01442675013024
29.48	27.009202413831	72.976275806587	0.014521779582478
29.872	27.132219168884	72.853198651243	0.014582179872407
30	27.167627122611	72.817773181687	0.014599695701287
