Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
20	2.4868361179331e-10	1.3544984234387e-09	1.1277468054331e-09	4.565524453169e-11	1.0038825442386e-07	-5.582779735628e-05	8.6565018184435e-14	0.11552010987934
20.2	2.3912385657781e-10	1.3081698310855e-09	1.1550170087318e-09	4.3714568789346e-11	9.9073598442819e-08	-5.6440234316639e-05	8.656547822142e-14	0.11551949609718
20.48	2.3095511815236e-10	1.26510318675e-09	1.1918510368691e-09	4.2014961525783e-11	9.7203411521547e-08	-5.7488688919563e-05	8.6566265475065e-14	0.11551844575629
20.872	2.251776605827e-10	1.2325304138846e-09	1.244652021018e-09	4.0824965027964e-11	9.5208631046314e-08	-5.8940558166352e-05	8.6567355164166e-14	0.11551699190554
21	2.2398832375011e-10	1.225858849937e-09	1.2603965518694e-09	4.0591576011983e-11	9.4779942192543e-08	-5.935364379316e-05	8.6567665098912e-14	0.1155165783989
21.2	2.1529353800512e-10	1.1838100139247e-09	1.290545313992e-09	3.8925543568172e-11	9.3361697409271e-08	-6.0068603756454e-05	8.6568202090081e-14	0.11551586199845
21.48	2.0793113134134e-10	1.1449567687961e-09	1.3310353771901e-09	3.7468099715904e-11	9.1345972326466e-08	-6.127906820475e-05	8.656911094762e-14	0.11551464951109
21.872	2.0268721976788e-10	1.1153846238276e-09	1.3898552160057e-09	3.6431173839363e-11	8.9186304892358e-08	-6.2960715213013e-05	8.6570373079681e-14	0.1155129657274
22	2.0158516895189e-10	1.1092177193386e-09	1.4075225775741e-09	3.6221780284504e-11	8.8718548835039e-08	-6.3443142215859e-05	8.6570735046002e-14	0.11551248284286
22.2	1.9359422324755e-10	1.0705572581287e-09	1.4411475900487e-09	3.4755672193645e-11	8.7208615536731e-08	-6.4268465157005e-05	8.6571354878752e-14	0.11551165599551
22.48	1.8692801549696e-10	1.035217954715e-09	1.4856157503794e-09	3.3481961616237e-11	8.5071324622694e-08	-6.5645442296911e-05	8.6572388729641e-14	0.11551027688226
22.872	1.8219535464373e-10	1.0083832588793e-09	1.5507763294612e-09	3.2570943944e-11	8.2778338859994e-08	-6.7558640165494e-05	8.657382465604e-14	0.11550836142412
23	1.8118893784453e-10	1.0027321023124e-09	1.5704683583318e-09	3.2383520589298e-11	8.2278717645693e-08	-6.8111236607397e-05	8.6574239283177e-14	0.11550780834093
23.2	1.7416191671556e-10	9.6747107434654e-10	1.6075446992859e-09	3.1099709568517e-11	8.0736432246214e-08	-6.9042695485648e-05	8.6574938766434e-14	0.11550687533329
23.48	1.6834706103594e-10	9.3569233226633e-10	1.6553966734636e-09	2.9991859755064e-11	7.8568494222708e-08	-7.0565731712078e-05	8.6576082244307e-14	0.11550535013827
23.872	1.6422270599922e-10	9.1180099163225e-10	1.7259399593537e-09	2.9201083549311e-11	7.6244844588986e-08	-7.2672232839858e-05	8.6577663264277e-14	0.11550324135526
24	1.6333528905857e-10	9.0675648152025e-10	1.747367868474e-09	2.9036793187306e-11	7.573618590375e-08	-7.3283451508926e-05	8.6578121893167e-14	0.11550262964329
